"Percentageofpotentialmoneywon_RANKTHISWEEK_2015","Percentageofpotentialmoneywon_RANKLASTWEEK_2015","Percentageofpotentialmoneywon_PLAYERNAME_2015","Percentageofpotentialmoneywon_EVENTS_2015","Percentageofpotentialmoneywon_Pct_2015","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2015","Percentageofpotentialmoneywon_POTENTIALMONEY_2015","stat_name","year"
298,298,"Blake Adams",13,1.06,156939,14832000,"Percentageofpotentialmoneywon",2015
298,298,"Steven Alker",22,1.06,236861,22446000,"Percentageofpotentialmoneywon",2015
298,298,"Jason Allred",3,1.06,32682,3078000,"Percentageofpotentialmoneywon",2015
298,298,"Lee Janzen",4,1.06,43500,4086000,"Percentageofpotentialmoneywon",2015
302,302,"Patrick Cantlay",1,1.04,11468,1098000,"Percentageofpotentialmoneywon",2015
303,303,"Gonzalo Fdez Castano",28,1.03,312052,30366000,"Percentageofpotentialmoneywon",2015
303,303,"Miguel Angel Jimenez",6,1.03,104750,10164690,"Percentageofpotentialmoneywon",2015
305,305,"Brian Gaffney",1,0.99,17900,1800000,"Percentageofpotentialmoneywon",2015
305,305,"Jonathan Randolph",25,0.99,256066,25902000,"Percentageofpotentialmoneywon",2015
307,307,"Mark Silvers",2,0.97,27272,2808000,"Percentageofpotentialmoneywon",2015
308,308,"Robert Allenby",25,0.96,271887,28386000,"Percentageofpotentialmoneywon",2015
308,308,"Dicky Pride",5,0.96,39414,4122000,"Percentageofpotentialmoneywon",2015
308,308,"DJ Trahan",5,0.96,36855,3834000,"Percentageofpotentialmoneywon",2015
311,311,"Brad Fritsch",3,0.95,37090,3924000,"Percentageofpotentialmoneywon",2015
311,311,"Cameron Wilson",3,0.95,33300,3510000,"Percentageofpotentialmoneywon",2015
313,313,"Robert Garrigus",25,0.92,253699,27630000,"Percentageofpotentialmoneywon",2015
313,313,"Marcelo Rozo",1,0.92,9628,1044000,"Percentageofpotentialmoneywon",2015
315,315,"Brandon Hagy",8,0.89,77111,8676000,"Percentageofpotentialmoneywon",2015
315,315,"Rikard Karlberg",2,0.89,27300,3054690,"Percentageofpotentialmoneywon",2015
317,317,"Ryan Armour",17,0.88,144228,16452000,"Percentageofpotentialmoneywon",2015
318,318,"Kelvin Day",2,0.86,21235,2466000,"Percentageofpotentialmoneywon",2015
319,319,"Justin Leonard",22,0.85,219174,25752690,"Percentageofpotentialmoneywon",2015
320,320,"John Daly",10,0.84,91933,10938690,"Percentageofpotentialmoneywon",2015
321,321,"Tom Johnson",2,0.83,12967,1566000,"Percentageofpotentialmoneywon",2015
321,321,"Tyrone Van Aswegen",20,0.83,168233,20232000,"Percentageofpotentialmoneywon",2015
323,323,"Glen Day",8,0.82,54908,6660000,"Percentageofpotentialmoneywon",2015
323,323,"Hiroyuki Fujita",3,0.82,42250,5164690,"Percentageofpotentialmoneywon",2015
325,325,"David Howell",2,0.81,29226,3594690,"Percentageofpotentialmoneywon",2015
325,325,"Eddie Pepperell",2,0.81,29226,3594690,"Percentageofpotentialmoneywon",2015
325,325,"Josh Teater",11,0.81,80358,9900000,"Percentageofpotentialmoneywon",2015
328,328,"Eric Axley",21,0.8,170687,21240000,"Percentageofpotentialmoneywon",2015
328,328,"Ben Crane",22,0.8,203253,25260000,"Percentageofpotentialmoneywon",2015
328,328,"Tommy Gainey",9,0.8,70137,8766000,"Percentageofpotentialmoneywon",2015
331,331,"Joe Affrunti",4,0.78,31480,4050000,"Percentageofpotentialmoneywon",2015
331,331,"Wes Homan",4,0.78,31789,4086000,"Percentageofpotentialmoneywon",2015
333,333,"Patton Kizzire",2,0.77,12544,1638000,"Percentageofpotentialmoneywon",2015
334,334,"Sebastian Cappelen",2,0.73,18475,2520000,"Percentageofpotentialmoneywon",2015
335,335,"Byron Smith",21,0.72,153930,21240000,"Percentageofpotentialmoneywon",2015
336,336,"Matt Bettencourt",8,0.71,46505,6570000,"Percentageofpotentialmoneywon",2015
336,336,"Bill Lunde",18,0.71,128787,18018000,"Percentageofpotentialmoneywon",2015
338,338,"Troy Kelly",9,0.69,67546,9738000,"Percentageofpotentialmoneywon",2015
339,339,"Michael Bradley",4,0.67,18736,2808000,"Percentageofpotentialmoneywon",2015
339,339,"Kevin Stadler",5,0.67,42160,6302000,"Percentageofpotentialmoneywon",2015
341,341,"Colin Montgomerie",2,0.66,23822,3600000,"Percentageofpotentialmoneywon",2015
341,341,"Roger Sloan",20,0.66,133048,20232000,"Percentageofpotentialmoneywon",2015
343,343,"Richie Ramsay",2,0.65,23330,3594690,"Percentageofpotentialmoneywon",2015
344,344,"Kent Jones",2,0.64,7626,1188000,"Percentageofpotentialmoneywon",2015
344,344,"Parker McLachlin",2,0.64,7560,1188000,"Percentageofpotentialmoneywon",2015
346,346,"Cody Gribble",4,0.63,34228,5436000,"Percentageofpotentialmoneywon",2015
347,347,"David Duval",6,0.62,36839,5916690,"Percentageofpotentialmoneywon",2015
348,348,"Jarrod Lyle",10,0.61,66145,10890000,"Percentageofpotentialmoneywon",2015
348,348,"Carlos Sainz Jr",20,0.61,124115,20250000,"Percentageofpotentialmoneywon",2015
350,350,"Tim Wilkinson",28,0.55,171654,30978000,"Percentageofpotentialmoneywon",2015
351,351,"Guy Boros",2,0.54,6270,1170000,"Percentageofpotentialmoneywon",2015
351,351,"Chris Naegel",2,0.54,11336,2088000,"Percentageofpotentialmoneywon",2015
351,351,"Heath Slocum",22,0.54,122480,22500000,"Percentageofpotentialmoneywon",2015
354,354,"Troy Matteson",9,0.53,42450,7956000,"Percentageofpotentialmoneywon",2015
355,355,"Cameron Beckman",8,0.49,32994,6732000,"Percentageofpotentialmoneywon",2015
355,355,"Charlie Wi",9,0.49,39480,8136000,"Percentageofpotentialmoneywon",2015
357,357,"Zack Sucher",18,0.48,85613,17928000,"Percentageofpotentialmoneywon",2015
357,357,"Bobby Wyatt",2,0.48,6000,1260000,"Percentageofpotentialmoneywon",2015
359,359,"Harrison Frazar",7,0.47,37550,7956000,"Percentageofpotentialmoneywon",2015
360,360,"Seukhyun Baek",2,0.43,13160,3060000,"Percentageofpotentialmoneywon",2015
361,361,"Bernhard Langer",3,0.41,22082,5394690,"Percentageofpotentialmoneywon",2015
361,361,"Billy Mayfair",6,0.41,19710,4752000,"Percentageofpotentialmoneywon",2015
363,363,"Smylie Kaufman",2,0.4,7210,1818000,"Percentageofpotentialmoneywon",2015
364,364,"Ben Curtis",14,0.39,59018,15078690,"Percentageofpotentialmoneywon",2015
365,365,"Steve Lowery",3,0.38,6650,1728000,"Percentageofpotentialmoneywon",2015
366,366,"Trevor Immelman",19,0.37,74659,20160000,"Percentageofpotentialmoneywon",2015
366,366,"Robert Karlsson",2,0.37,6690,1818000,"Percentageofpotentialmoneywon",2015
366,366,"Ted Purdy",3,0.37,6386,1728000,"Percentageofpotentialmoneywon",2015
369,369,"Benjamin Alvarado",8,0.36,28800,7938000,"Percentageofpotentialmoneywon",2015
370,370,"Shaun Micheel",5,0.35,16320,4608000,"Percentageofpotentialmoneywon",2015
371,371,"Dudley Hart",8,0.34,29013,8658000,"Percentageofpotentialmoneywon",2015
371,371,"Mike Weir",18,0.34,72800,21168000,"Percentageofpotentialmoneywon",2015
373,373,"Jim Renner",27,0.32,90668,28044000,"Percentageofpotentialmoneywon",2015
374,374,"Daniel Chopra",5,0.29,11700,4050000,"Percentageofpotentialmoneywon",2015
374,374,"Justin Hicks",14,0.29,42171,14436000,"Percentageofpotentialmoneywon",2015
376,376,"Michael Block",6,0.28,14960,5382000,"Percentageofpotentialmoneywon",2015
377,377,"Tom Watson",3,0.25,11623,4656690,"Percentageofpotentialmoneywon",2015
378,378,"Brandt Jobe",6,0.24,12825,5310000,"Percentageofpotentialmoneywon",2015
379,379,"Woody Austin",11,0.23,27774,11988000,"Percentageofpotentialmoneywon",2015
379,379,"Darren Clarke",6,0.23,23800,10182690,"Percentageofpotentialmoneywon",2015
381,381,"Scott Verplank",13,0.19,25682,13500000,"Percentageofpotentialmoneywon",2015
382,382,"Scott McCarron",7,0.14,8880,6228000,"Percentageofpotentialmoneywon",2015
382,382,"Richard Sterne",18,0.14,27690,19548000,"Percentageofpotentialmoneywon",2015
384,384,"Len Mattiace",6,0.13,6479,5148000,"Percentageofpotentialmoneywon",2015
385,385,"Tim Herron",7,0.09,5820,6264000,"Percentageofpotentialmoneywon",2015
