"ConsecutiveFairwaysHit_RANKTHISWEEK_2007","ConsecutiveFairwaysHit_RANKLASTWEEK_2007","ConsecutiveFairwaysHit_PLAYERNAME_2007","ConsecutiveFairwaysHit_EVENTS_2007","ConsecutiveFairwaysHit_BESTSTREAK_2007","ConsecutiveFairwaysHit_CURRENTSTREAK_2007","stat_name","year"
337,337,"Kelly Gibson",2,7,7,"ConsecutiveFairwaysHit",2007
337,337,"David Howell",10,7,NA,"ConsecutiveFairwaysHit",2007
337,337,"Dustin Johnson",1,7,4,"ConsecutiveFairwaysHit",2007
337,337,"Chris Kirk",3,7,NA,"ConsecutiveFairwaysHit",2007
337,337,"Joel Kribel",1,7,NA,"ConsecutiveFairwaysHit",2007
337,337,"Jose Manuel Lara",2,7,NA,"ConsecutiveFairwaysHit",2007
337,337,"Brad Lardon",3,7,3,"ConsecutiveFairwaysHit",2007
337,337,"Spencer Levin",2,7,1,"ConsecutiveFairwaysHit",2007
337,337,"Luke List",4,7,NA,"ConsecutiveFairwaysHit",2007
337,337,"Jamie Lovemark",2,7,NA,"ConsecutiveFairwaysHit",2007
337,337,"Ross Marcano",3,7,2,"ConsecutiveFairwaysHit",2007
337,337,"Pablo Martin Benavides",6,7,2,"ConsecutiveFairwaysHit",2007
337,337,"Brian McCann",1,7,1,"ConsecutiveFairwaysHit",2007
337,337,"Bryn Parry",1,7,1,"ConsecutiveFairwaysHit",2007
337,337,"Scott Piercy",6,7,1,"ConsecutiveFairwaysHit",2007
337,337,"Loren Roberts",3,7,2,"ConsecutiveFairwaysHit",2007
337,337,"Andrew Ruthkoski",2,7,NA,"ConsecutiveFairwaysHit",2007
337,337,"Phil Schmitt",1,7,3,"ConsecutiveFairwaysHit",2007
337,337,"Scott Simpson",1,7,NA,"ConsecutiveFairwaysHit",2007
337,337,"Sonny Skinner",1,7,NA,"ConsecutiveFairwaysHit",2007
337,337,"Hideto Tanihara",4,7,3,"ConsecutiveFairwaysHit",2007
337,337,"Paul Trittler",1,7,3,"ConsecutiveFairwaysHit",2007
337,337,"Fuzzy Zoeller",1,7,NA,"ConsecutiveFairwaysHit",2007
377,377,"Brett Bingham",1,6,4,"ConsecutiveFairwaysHit",2007
377,377,"Ryan Blaum",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Kelvin Burgin",1,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Brandel Chamblee",1,6,2,"ConsecutiveFairwaysHit",2007
377,377,"David Coupland",1,6,3,"ConsecutiveFairwaysHit",2007
377,377,"Kris Cox",8,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Adilson da Silva",1,6,2,"ConsecutiveFairwaysHit",2007
377,377,"Robert Dinwiddie",1,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Trevor Dodds",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Nick Dougherty",3,6,4,"ConsecutiveFairwaysHit",2007
377,377,"Scott Dunlap",1,6,4,"ConsecutiveFairwaysHit",2007
377,377,"Simon Dyson",1,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Johan Edfors",8,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Mattias Eliasson",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Danny Ellis",2,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Matt Every",2,6,2,"ConsecutiveFairwaysHit",2007
377,377,"Nick Faldo",1,6,6,"ConsecutiveFairwaysHit",2007
377,377,"Kenneth Ferrie",2,6,3,"ConsecutiveFairwaysHit",2007
377,377,"Derek Gillespie",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Matt Gogel",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Donnie Hammond",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Tim Hogarth",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Ryan Howison",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Tony Jacklin",1,6,3,"ConsecutiveFairwaysHit",2007
377,377,"Raphael Jacquelin",3,6,2,"ConsecutiveFairwaysHit",2007
377,377,"Thongchai Jaidee",3,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Justin Kehoe",1,6,2,"ConsecutiveFairwaysHit",2007
377,377,"Bronson La Cassie",1,6,3,"ConsecutiveFairwaysHit",2007
377,377,"Franklin Langham",1,6,3,"ConsecutiveFairwaysHit",2007
377,377,"Scott Laycock",1,6,2,"ConsecutiveFairwaysHit",2007
377,377,"Han Lee",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Won Joon Lee",1,6,2,"ConsecutiveFairwaysHit",2007
377,377,"Ian Leggatt",4,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"WC Liang",2,6,4,"ConsecutiveFairwaysHit",2007
377,377,"Bill Lunde",1,6,3,"ConsecutiveFairwaysHit",2007
377,377,"Eric Manning",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Graeme McDowell",3,6,3,"ConsecutiveFairwaysHit",2007
377,377,"Doug McGuigan",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Prom Meesawat",1,6,2,"ConsecutiveFairwaysHit",2007
377,377,"Jon Mills",1,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Alan Morin",1,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Payton Osborn",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Terry Pilkadaris",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Gary Player",1,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Andres Romero",3,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Brady Schnell",1,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Richard Scott",1,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Mike Small",2,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Jim St Pierre",1,6,1,"ConsecutiveFairwaysHit",2007
377,377,"Chip Sullivan",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Chris Taylor",1,6,NA,"ConsecutiveFairwaysHit",2007
377,377,"Kaname Yokoo",2,6,2,"ConsecutiveFairwaysHit",2007
429,429,"Fredrik Andersson Hed",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Peter Baker",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Michael Berg",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Steven Bowditch",5,5,1,"ConsecutiveFairwaysHit",2007
429,429,"Kyle Dobbs",1,5,1,"ConsecutiveFairwaysHit",2007
429,429,"Allen Doyle",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Bradley Dredge",4,5,4,"ConsecutiveFairwaysHit",2007
429,429,"Pelle Edberg",1,5,5,"ConsecutiveFairwaysHit",2007
429,429,"Derek Fathauer",1,5,2,"ConsecutiveFairwaysHit",2007
429,429,"Ben Ferguson",1,5,3,"ConsecutiveFairwaysHit",2007
429,429,"Ross Fisher",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Anton Haig",2,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Soren Hansen",1,5,1,"ConsecutiveFairwaysHit",2007
429,429,"David Higgins",1,5,2,"ConsecutiveFairwaysHit",2007
429,429,"Billy Hurley III",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Andrew Johnson",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Soren Kjeldsen",1,5,3,"ConsecutiveFairwaysHit",2007
429,429,"Hank Kuehne",3,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Chih Bing Lam",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Bryant Ma Kellar",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"William McGirt",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Toshinori Muto",1,5,2,"ConsecutiveFairwaysHit",2007
429,429,"Jake Narro",1,5,2,"ConsecutiveFairwaysHit",2007
429,429,"Larry Nelson",1,5,3,"ConsecutiveFairwaysHit",2007
429,429,"Hennie Otto",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Scott Parel",1,5,2,"ConsecutiveFairwaysHit",2007
429,429,"Jin Park",1,5,1,"ConsecutiveFairwaysHit",2007
429,429,"Warren Pineo",1,5,1,"ConsecutiveFairwaysHit",2007
429,429,"David Podas",1,5,1,"ConsecutiveFairwaysHit",2007
429,429,"Craig Pullen",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Martin Rominger",1,5,1,"ConsecutiveFairwaysHit",2007
429,429,"Achi Sato",1,5,3,"ConsecutiveFairwaysHit",2007
429,429,"Butch Sheehan",1,5,3,"ConsecutiveFairwaysHit",2007
429,429,"Geoffrey Sisk",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Steve Sokol",1,5,5,"ConsecutiveFairwaysHit",2007
429,429,"Richard Sterne",3,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Graeme Storm",3,5,2,"ConsecutiveFairwaysHit",2007
429,429,"Tim Thelen",2,5,1,"ConsecutiveFairwaysHit",2007
429,429,"Ted Tryba",1,5,1,"ConsecutiveFairwaysHit",2007
429,429,"Sam Walker",1,5,1,"ConsecutiveFairwaysHit",2007
429,429,"Denis Watson",1,5,NA,"ConsecutiveFairwaysHit",2007
429,429,"Drew Weaver",1,5,5,"ConsecutiveFairwaysHit",2007
429,429,"Matthew Zions",1,5,NA,"ConsecutiveFairwaysHit",2007
472,472,"Scott Abbott",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Lonny Alexander",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Seve Ballesteros",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Frank Bensel",1,4,1,"ConsecutiveFairwaysHit",2007
472,472,"Ryan Benzel",1,4,2,"ConsecutiveFairwaysHit",2007
472,472,"David Berganio Jr",3,4,1,"ConsecutiveFairwaysHit",2007
472,472,"Justin Bolli",1,4,1,"ConsecutiveFairwaysHit",2007
472,472,"Ben Bunny",1,4,2,"ConsecutiveFairwaysHit",2007
472,472,"Kevin Burton",1,4,1,"ConsecutiveFairwaysHit",2007
472,472,"David Chin",1,4,1,"ConsecutiveFairwaysHit",2007
472,472,"Fred Couples",3,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Geoffrey Dean",1,4,1,"ConsecutiveFairwaysHit",2007
472,472,"Stuart Deane",3,4,3,"ConsecutiveFairwaysHit",2007
472,472,"Graham DeLaet",1,4,1,"ConsecutiveFairwaysHit",2007
472,472,"David Diaz",1,4,4,"ConsecutiveFairwaysHit",2007
472,472,"Keith Fergus",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Tony Finau",1,4,3,"ConsecutiveFairwaysHit",2007
472,472,"Mark Foster",1,4,4,"ConsecutiveFairwaysHit",2007
472,472,"Brad Fritsch",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"David Gleeson",1,4,2,"ConsecutiveFairwaysHit",2007
472,472,"Adam Groom",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Matt Harmon",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Mark Harrell",1,4,2,"ConsecutiveFairwaysHit",2007
472,472,"Scott Heyn",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Mike Hulbert",3,4,2,"ConsecutiveFairwaysHit",2007
472,472,"Anders Hultman",1,4,4,"ConsecutiveFairwaysHit",2007
472,472,"Danny King",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Trip Kuehne",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Martin Laird",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Mike Lawrence",1,4,2,"ConsecutiveFairwaysHit",2007
472,472,"Richard Lee",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Jim Lemon",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Edward Loar",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Andrew Magee",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Abe Mariano",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Rory McIlroy",1,4,2,"ConsecutiveFairwaysHit",2007
472,472,"Alan McLean",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Scott Miller",1,4,2,"ConsecutiveFairwaysHit",2007
472,472,"David Ogrin",1,4,1,"ConsecutiveFairwaysHit",2007
472,472,"Steven Parry",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Dennis Paulson",3,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Dave Rummells",1,4,1,"ConsecutiveFairwaysHit",2007
472,472,"Jay Synkelma",1,4,4,"ConsecutiveFairwaysHit",2007
472,472,"Jon Turcott",1,4,2,"ConsecutiveFairwaysHit",2007
472,472,"Harold Wallace",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Paul Waring",1,4,NA,"ConsecutiveFairwaysHit",2007
472,472,"Azuma Yano",1,4,NA,"ConsecutiveFairwaysHit",2007
520,520,"Jason Allen",1,3,2,"ConsecutiveFairwaysHit",2007
520,520,"William Amundsen",1,3,3,"ConsecutiveFairwaysHit",2007
520,520,"Alex Aragon",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Phil Blackmar",1,3,2,"ConsecutiveFairwaysHit",2007
520,520,"Michael Block",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Matthew Call",1,3,3,"ConsecutiveFairwaysHit",2007
520,520,"Andy Choi",1,3,2,"ConsecutiveFairwaysHit",2007
520,520,"Chris Condello",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Rhys Davies",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Cameron Doan",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"James Driscoll",2,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Daryl Fathauer",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Ryan Garrity",1,3,1,"ConsecutiveFairwaysHit",2007
520,520,"Kevin Hayashi",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Vince Jewell",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"John Kelly",2,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Kevin King",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Chad Kurmel",1,3,1,"ConsecutiveFairwaysHit",2007
520,520,"Seong Ho Lee",1,3,2,"ConsecutiveFairwaysHit",2007
520,520,"Rick Leibovich",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Niklas Lemke",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"James Love",1,3,2,"ConsecutiveFairwaysHit",2007
520,520,"Andy Matthews",2,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Bill McDonald",1,3,2,"ConsecutiveFairwaysHit",2007
520,520,"Bob McGrath",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Charles Meola",1,3,1,"ConsecutiveFairwaysHit",2007
520,520,"Yusaku Miyazato",1,3,2,"ConsecutiveFairwaysHit",2007
520,520,"Brock Mulder",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"John OLeary",1,3,2,"ConsecutiveFairwaysHit",2007
520,520,"Louis Oosthuizen",1,3,1,"ConsecutiveFairwaysHit",2007
520,520,"Juvic Pagunsan",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Alex Prugh",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Mike Regner",1,3,2,"ConsecutiveFairwaysHit",2007
520,520,"Larry Rinker",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Adam Rubinson",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Micah Rudosky",1,3,2,"ConsecutiveFairwaysHit",2007
520,520,"Mark Rummings",2,3,3,"ConsecutiveFairwaysHit",2007
520,520,"David Shacklady",1,3,1,"ConsecutiveFairwaysHit",2007
520,520,"Michael Smith",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Casey Watabu",1,3,NA,"ConsecutiveFairwaysHit",2007
520,520,"Erik Wolf",1,3,2,"ConsecutiveFairwaysHit",2007
520,520,"Dave Womack",1,3,NA,"ConsecutiveFairwaysHit",2007
562,562,"Derek Abel",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Gregory Bisconti",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Desvonde Botes",1,2,2,"ConsecutiveFairwaysHit",2007
562,562,"Rod Curl",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Todd Demsey",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Chris Dillow",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Tommy Gainey",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Bob Gaus",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"David Gossett",2,2,1,"ConsecutiveFairwaysHit",2007
562,562,"Julien Guerrier",1,2,1,"ConsecutiveFairwaysHit",2007
562,562,"Reed Hughes",1,2,1,"ConsecutiveFairwaysHit",2007
562,562,"Steve Isley",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Corbin King",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Jason Kokrak",1,2,2,"ConsecutiveFairwaysHit",2007
562,562,"John Koskinen",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Jose Filipe Lima",1,2,2,"ConsecutiveFairwaysHit",2007
562,562,"Nobuhiro Masuda",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Brian Miller",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Philip Pettitt Jr",1,2,1,"ConsecutiveFairwaysHit",2007
562,562,"Ewan Porter",1,2,1,"ConsecutiveFairwaysHit",2007
562,562,"Miguel Rodriguez",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Jacob Rogers",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Todd Rossetti",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Matt Seitz",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Adam Speirs",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Kyle Stanley",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Martin Ureta",1,2,NA,"ConsecutiveFairwaysHit",2007
562,562,"Michelle Wie",1,2,NA,"ConsecutiveFairwaysHit",2007
590,590,"Christian Cevaer",1,1,1,"ConsecutiveFairwaysHit",2007
590,590,"Ty Harris",1,1,1,"ConsecutiveFairwaysHit",2007
