"ConsecutiveGIR_RANKTHISWEEK_2005","ConsecutiveGIR_RANKLASTWEEK_2005","ConsecutiveGIR_PLAYERNAME_2005","ConsecutiveGIR_EVENTS_2005","ConsecutiveGIR_STREAK_2005","ConsecutiveGIR_CURRENTSTREAK_2005","ConsecutiveGIR_ROUND_2005","ConsecutiveGIR_HOLE_2005","ConsecutiveGIR_YEARTOURN_2005","stat_name","year"
634,634,"Rob Hessing",1,2,NA,2,2,2005220,"ConsecutiveGIR",2005
634,634,"Anders Hultman",1,2,NA,2,11,2005390,"ConsecutiveGIR",2005
634,634,"Tom Iredell",1,2,1,1,18,2005160,"ConsecutiveGIR",2005
634,634,"Nickolas Jones",1,2,NA,2,7,2005250,"ConsecutiveGIR",2005
634,634,"Eric Meichtry",1,2,NA,1,7,2005250,"ConsecutiveGIR",2005
634,634,"David Morland IV",1,2,1,2,3,2005390,"ConsecutiveGIR",2005
634,634,"Gary Player",1,2,NA,2,7,2005150,"ConsecutiveGIR",2005
634,634,"Conrad Ray",1,2,NA,2,10,2005250,"ConsecutiveGIR",2005
634,634,"Michael Reid",1,2,NA,2,15,2005340,"ConsecutiveGIR",2005
634,634,"Mike Ruiz",1,2,1,2,3,2005250,"ConsecutiveGIR",2005
634,634,"Jim Rutledge",1,2,NA,2,14,2005390,"ConsecutiveGIR",2005
634,634,"Sal Spallone",1,2,NA,1,7,2005250,"ConsecutiveGIR",2005
634,634,"Takuya Taniguchi",1,2,2,2,17,2005350,"ConsecutiveGIR",2005
634,634,"Lee Williams",1,2,1,2,13,2005250,"ConsecutiveGIR",2005
634,634,"Stuart Wilson",1,2,NA,2,2,2005150,"ConsecutiveGIR",2005
634,634,"TJ Wilson",1,2,NA,2,5,2005110,"ConsecutiveGIR",2005
634,634,"Fuzzy Zoeller",1,2,NA,2,2,2005150,"ConsecutiveGIR",2005
634,634,"Richard Zokol",1,2,NA,2,11,2005390,"ConsecutiveGIR",2005
661,661,"Billy Casper",1,1,NA,1,6,2005150,"ConsecutiveGIR",2005
661,661,"Scott Gibson",1,1,NA,2,11,2005250,"ConsecutiveGIR",2005
