"TenthTeeLateLowestRound_RANKTHISWEEK_2012","TenthTeeLateLowestRound_RANKLASTWEEK_2012","TenthTeeLateLowestRound_PLAYERNAME_2012","TenthTeeLateLowestRound_ROUNDS_2012","TenthTeeLateLowestRound_LOWRND_2012","stat_name","year"
382,382,"Brian Ricketts",2,76,"TenthTeeLateLowestRound",2012
382,382,"Oscar Serna",2,76,"TenthTeeLateLowestRound",2012
382,382,"Nicholas Thompson",6,76,"TenthTeeLateLowestRound",2012
382,382,"Eugene Wong",2,76,"TenthTeeLateLowestRound",2012
393,393,"Oliver Bekker",4,77,"TenthTeeLateLowestRound",2012
393,393,"Todd Camplin",2,77,"TenthTeeLateLowestRound",2012
393,393,"Mark Hensby",4,77,"TenthTeeLateLowestRound",2012
393,393,"Bo Hoag",4,77,"TenthTeeLateLowestRound",2012
393,393,"Robert McClellan",2,77,"TenthTeeLateLowestRound",2012
393,393,"Alejandro Munoz",2,77,"TenthTeeLateLowestRound",2012
393,393,"Jake Narro",2,77,"TenthTeeLateLowestRound",2012
393,393,"Pierre Henri Soero",2,77,"TenthTeeLateLowestRound",2012
401,401,"Roger Chapman",2,78,"TenthTeeLateLowestRound",2012
401,401,"Joaquin Estevez",2,78,"TenthTeeLateLowestRound",2012
401,401,"Tetsuji Hiratsuka",4,78,"TenthTeeLateLowestRound",2012
401,401,"Erick Justesen",2,78,"TenthTeeLateLowestRound",2012
401,401,"Jose Maria Olazabal",14,78,"TenthTeeLateLowestRound",2012
401,401,"Mike Small",2,78,"TenthTeeLateLowestRound",2012
401,401,"Kirk Triplett",8,78,"TenthTeeLateLowestRound",2012
408,408,"Spike McRoy",2,79,"TenthTeeLateLowestRound",2012
409,409,"Bryan Bigley",2,80,"TenthTeeLateLowestRound",2012
409,409,"Nick Flanagan",2,80,"TenthTeeLateLowestRound",2012
409,409,"Thongchai Jaidee",7,80,"TenthTeeLateLowestRound",2012
409,409,"Miguel Suarez",2,80,"TenthTeeLateLowestRound",2012
413,413,"Kelly Mitchum",2,81,"TenthTeeLateLowestRound",2012
414,414,"Juan Campusano",2,82,"TenthTeeLateLowestRound",2012
414,414,"Stuart Deane",2,82,"TenthTeeLateLowestRound",2012
414,414,"Marty Jertson",2,82,"TenthTeeLateLowestRound",2012
414,414,"Steve Lamontagne",2,82,"TenthTeeLateLowestRound",2012
414,414,"Bill Murchison III",2,82,"TenthTeeLateLowestRound",2012
419,419,"Brian Cairns",2,83,"TenthTeeLateLowestRound",2012
419,419,"Alvaro Quiros",21,83,"TenthTeeLateLowestRound",2012
419,419,"Doug Wade",2,83,"TenthTeeLateLowestRound",2012
422,422,"Michael Frye",2,90,"TenthTeeLateLowestRound",2012
