"Front9Par5ScoringAverage_RANKTHISWEEK_2010","Front9Par5ScoringAverage_RANKLASTWEEK_2010","Front9Par5ScoringAverage_PLAYERNAME_2010","Front9Par5ScoringAverage_ROUNDS_2010","Front9Par5ScoringAverage_AVG_2010","Front9Par5ScoringAverage_TOTALSTROKES_2010","Front9Par5ScoringAverage_TOTALHOLES_2010","stat_name","year"
67,67,"Joe Ogilvie",99,4.63,676,146,"Front9Par5ScoringAverage",2010
67,67,"Geoff Ogilvy",62,4.63,435,94,"Front9Par5ScoringAverage",2010
74,74,"Chris Couch",66,4.64,455,98,"Front9Par5ScoringAverage",2010
74,74,"Brendon de Jonge",114,4.64,812,175,"Front9Par5ScoringAverage",2010
74,74,"Graham DeLaet",88,4.64,580,125,"Front9Par5ScoringAverage",2010
74,74,"Bob Estes",79,4.64,501,108,"Front9Par5ScoringAverage",2010
74,74,"Tim Herron",79,4.64,534,115,"Front9Par5ScoringAverage",2010
74,74,"Lee Janzen",77,4.64,501,108,"Front9Par5ScoringAverage",2010
74,74,"Kenny Perry",69,4.64,455,98,"Front9Par5ScoringAverage",2010
74,74,"Ted Purdy",86,4.64,608,131,"Front9Par5ScoringAverage",2010
74,74,"John Rollins",81,4.64,538,116,"Front9Par5ScoringAverage",2010
74,74,"Charlie Wi",95,4.64,608,131,"Front9Par5ScoringAverage",2010
84,84,"Michael Bradley",77,4.65,539,116,"Front9Par5ScoringAverage",2010
84,84,"Daniel Chopra",74,4.65,512,110,"Front9Par5ScoringAverage",2010
84,84,"Ben Crane",85,4.65,535,115,"Front9Par5ScoringAverage",2010
84,84,"Jason Day",82,4.65,553,119,"Front9Par5ScoringAverage",2010
84,84,"Steve Flesch",78,4.65,567,122,"Front9Par5ScoringAverage",2010
84,84,"Jim Furyk",76,4.65,516,111,"Front9Par5ScoringAverage",2010
84,84,"Mathew Goggin",85,4.65,563,121,"Front9Par5ScoringAverage",2010
84,84,"Michael Letzig",84,4.65,525,113,"Front9Par5ScoringAverage",2010
84,84,"Bill Lunde",79,4.65,567,122,"Front9Par5ScoringAverage",2010
84,84,"John Merrick",109,4.65,744,160,"Front9Par5ScoringAverage",2010
84,84,"Greg Owen",69,4.65,502,108,"Front9Par5ScoringAverage",2010
84,84,"Chris Stroud",90,4.65,605,130,"Front9Par5ScoringAverage",2010
84,84,"Charles Warren",64,4.65,428,92,"Front9Par5ScoringAverage",2010
84,84,"Nick Watney",91,4.65,618,133,"Front9Par5ScoringAverage",2010
98,98,"Stuart Appleby",101,4.66,648,139,"Front9Par5ScoringAverage",2010
98,98,"Aaron Baddeley",94,4.66,620,133,"Front9Par5ScoringAverage",2010
98,98,"Michael Connell",89,4.66,620,133,"Front9Par5ScoringAverage",2010
98,98,"John Daly",63,4.66,401,86,"Front9Par5ScoringAverage",2010
98,98,"Jason Dufner",87,4.66,643,138,"Front9Par5ScoringAverage",2010
98,98,"Marc Leishman",87,4.66,554,119,"Front9Par5ScoringAverage",2010
98,98,"Jeff Maggert",76,4.66,517,111,"Front9Par5ScoringAverage",2010
98,98,"DA Points",90,4.66,606,130,"Front9Par5ScoringAverage",2010
98,98,"John Senden",103,4.66,704,151,"Front9Par5ScoringAverage",2010
98,98,"Heath Slocum",97,4.66,723,155,"Front9Par5ScoringAverage",2010
98,98,"Nicholas Thompson",88,4.66,611,131,"Front9Par5ScoringAverage",2010
98,98,"Cameron Tringale",55,4.66,387,83,"Front9Par5ScoringAverage",2010
110,110,"Rich Barcelo",70,4.67,476,102,"Front9Par5ScoringAverage",2010
110,110,"Tim Clark",88,4.67,574,123,"Front9Par5ScoringAverage",2010
110,110,"Brian Gay",101,4.67,673,144,"Front9Par5ScoringAverage",2010
110,110,"Skip Kendall",58,4.67,392,84,"Front9Par5ScoringAverage",2010
110,110,"Rory McIlroy",54,4.67,364,78,"Front9Par5ScoringAverage",2010
110,110,"Rocco Mediate",71,4.67,462,99,"Front9Par5ScoringAverage",2010
110,110,"Pat Perez",90,4.67,593,127,"Front9Par5ScoringAverage",2010
110,110,"Vaughn Taylor",87,4.67,612,131,"Front9Par5ScoringAverage",2010
110,110,"Josh Teater",101,4.67,714,153,"Front9Par5ScoringAverage",2010
110,110,"Chris Tidland",77,4.67,565,121,"Front9Par5ScoringAverage",2010
110,110,"Mike Weir",59,4.67,416,89,"Front9Par5ScoringAverage",2010
121,121,"Ricky Barnes",103,4.68,688,147,"Front9Par5ScoringAverage",2010
121,121,"Paul Goydos",78,4.68,533,114,"Front9Par5ScoringAverage",2010
121,121,"Bryce Molder",84,4.68,585,125,"Front9Par5ScoringAverage",2010
121,121,"Jeev Milkha Singh",59,4.68,337,72,"Front9Par5ScoringAverage",2010
121,121,"Brian Stuard",81,4.68,538,115,"Front9Par5ScoringAverage",2010
121,121,"Scott Verplank",74,4.68,468,100,"Front9Par5ScoringAverage",2010
127,127,"Stephen Ames",75,4.69,497,106,"Front9Par5ScoringAverage",2010
127,127,"Henrik Bjornstad",72,4.69,521,111,"Front9Par5ScoringAverage",2010
127,127,"Luke Donald",71,4.69,474,101,"Front9Par5ScoringAverage",2010
127,127,"Rickie Fowler",98,4.69,690,147,"Front9Par5ScoringAverage",2010
127,127,"Scott McCarron",90,4.69,614,131,"Front9Par5ScoringAverage",2010
127,127,"Rory Sabbatini",79,4.69,581,124,"Front9Par5ScoringAverage",2010
127,127,"Jimmy Walker",82,4.69,549,117,"Front9Par5ScoringAverage",2010
127,127,"Steve Wheatcroft",74,4.69,521,111,"Front9Par5ScoringAverage",2010
127,127,"Garrett Willis",82,4.69,586,125,"Front9Par5ScoringAverage",2010
136,136,"Mark Calcavecchia",50,4.7,385,82,"Front9Par5ScoringAverage",2010
136,136,"Ryuji Imada",90,4.7,597,127,"Front9Par5ScoringAverage",2010
136,136,"Spencer Levin",110,4.7,757,161,"Front9Par5ScoringAverage",2010
136,136,"Michael Sim",64,4.7,423,90,"Front9Par5ScoringAverage",2010
136,136,"YE Yang",72,4.7,470,100,"Front9Par5ScoringAverage",2010
141,141,"Ben Curtis",78,4.71,504,107,"Front9Par5ScoringAverage",2010
141,141,"Mathias Gronberg",61,4.71,410,87,"Front9Par5ScoringAverage",2010
141,141,"Derek Lamely",81,4.71,560,119,"Front9Par5ScoringAverage",2010
141,141,"Justin Leonard",89,4.71,537,114,"Front9Par5ScoringAverage",2010
141,141,"Troy Merritt",86,4.71,593,126,"Front9Par5ScoringAverage",2010
141,141,"Cameron Percy",73,4.71,513,109,"Front9Par5ScoringAverage",2010
141,141,"Ian Poulter",55,4.71,320,68,"Front9Par5ScoringAverage",2010
141,141,"Chris Riley",73,4.71,457,97,"Front9Par5ScoringAverage",2010
141,141,"David Toms",86,4.71,593,126,"Front9Par5ScoringAverage",2010
141,141,"Jerod Turner",54,4.71,363,77,"Front9Par5ScoringAverage",2010
141,141,"Omar Uresti",74,4.71,542,115,"Front9Par5ScoringAverage",2010
141,141,"Camilo Villegas",78,4.71,490,104,"Front9Par5ScoringAverage",2010
153,153,"Justin Bolli",55,4.72,392,83,"Front9Par5ScoringAverage",2010
153,153,"Craig Bowden",56,4.72,392,83,"Front9Par5ScoringAverage",2010
153,153,"Matt Every",60,4.72,411,87,"Front9Par5ScoringAverage",2010
153,153,"Kevin Johnson",62,4.72,453,96,"Front9Par5ScoringAverage",2010
153,153,"Troy Matteson",84,4.72,576,122,"Front9Par5ScoringAverage",2010
153,153,"Ryan Palmer",84,4.72,590,125,"Front9Par5ScoringAverage",2010
153,153,"Brenden Pappas",66,4.72,448,95,"Front9Par5ScoringAverage",2010
153,153,"Roland Thatcher",72,4.72,477,101,"Front9Par5ScoringAverage",2010
153,153,"Chris Wilson",65,4.72,467,99,"Front9Par5ScoringAverage",2010
162,162,"Kris Blanks",91,4.73,714,151,"Front9Par5ScoringAverage",2010
162,162,"Chad Campbell",95,4.73,634,134,"Front9Par5ScoringAverage",2010
162,162,"Alex Cejka",81,4.73,586,124,"Front9Par5ScoringAverage",2010
162,162,"Robert Garrigus",71,4.73,464,98,"Front9Par5ScoringAverage",2010
162,162,"Billy Mayfair",78,4.73,553,117,"Front9Par5ScoringAverage",2010
167,167,"Blake Adams",84,4.74,573,121,"Front9Par5ScoringAverage",2010
167,167,"Brent Delahoussaye",57,4.74,384,81,"Front9Par5ScoringAverage",2010
167,167,"Chris DiMarco",88,4.74,593,125,"Front9Par5ScoringAverage",2010
167,167,"Jeff Gove",57,4.74,403,85,"Front9Par5ScoringAverage",2010
167,167,"Steve Lowery",67,4.74,474,100,"Front9Par5ScoringAverage",2010
167,167,"David Lutterus",69,4.74,507,107,"Front9Par5ScoringAverage",2010
167,167,"Carl Pettersson",99,4.74,702,148,"Front9Par5ScoringAverage",2010
167,167,"Roger Tambellini",77,4.74,536,113,"Front9Par5ScoringAverage",2010
175,175,"Cameron Beckman",68,4.75,451,95,"Front9Par5ScoringAverage",2010
175,175,"George McNeill",79,4.75,542,114,"Front9Par5ScoringAverage",2010
175,175,"Jeff Overton",89,4.75,584,123,"Front9Par5ScoringAverage",2010
175,175,"Adam Scott",70,4.75,518,109,"Front9Par5ScoringAverage",2010
179,179,"Brad Faxon",58,4.76,428,90,"Front9Par5ScoringAverage",2010
179,179,"Johnson Wagner",85,4.76,609,128,"Front9Par5ScoringAverage",2010
181,181,"Nathan Green",86,4.77,591,124,"Front9Par5ScoringAverage",2010
181,181,"Shaun Micheel",70,4.77,515,108,"Front9Par5ScoringAverage",2010
181,181,"Mark Wilson",87,4.77,606,127,"Front9Par5ScoringAverage",2010
184,184,"Trevor Immelman",55,4.78,373,78,"Front9Par5ScoringAverage",2010
184,184,"Jeff Quinney",91,4.78,616,129,"Front9Par5ScoringAverage",2010
186,186,"Cliff Kresge",50,4.79,335,70,"Front9Par5ScoringAverage",2010
186,186,"Jay Williamson",76,4.79,512,107,"Front9Par5ScoringAverage",2010
188,188,"David Duval",71,4.8,509,106,"Front9Par5ScoringAverage",2010
188,188,"Freddie Jacobson",83,4.8,576,120,"Front9Par5ScoringAverage",2010
190,190,"Greg Kraft",52,4.83,396,82,"Front9Par5ScoringAverage",2010
190,190,"Andrew McLardy",52,4.83,372,77,"Front9Par5ScoringAverage",2010
192,192,"Vance Veazey",58,4.86,423,87,"Front9Par5ScoringAverage",2010
