"Percentageofpotentialmoneywon_RANKTHISWEEK_2007","Percentageofpotentialmoneywon_RANKLASTWEEK_2007","Percentageofpotentialmoneywon_PLAYERNAME_2007","Percentageofpotentialmoneywon_EVENTS_2007","Percentageofpotentialmoneywon_Pct_2007","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2007","Percentageofpotentialmoneywon_POTENTIALMONEY_2007","stat_name","year"
298,298,"Kaname Yokoo",2,0.76,16640,2196000,"Percentageofpotentialmoneywon",2007
300,300,"Jim McGovern",5,0.72,27333,3798000,"Percentageofpotentialmoneywon",2007
301,301,"Michael Boyd",21,0.7,126839,18234000,"Percentageofpotentialmoneywon",2007
301,301,"Hideto Tanihara",4,0.7,36000,5133450,"Percentageofpotentialmoneywon",2007
301,301,"Anthony Wall",4,0.7,38000,5412450,"Percentageofpotentialmoneywon",2007
304,304,"Steve Wheatcroft",25,0.69,153245,22086000,"Percentageofpotentialmoneywon",2007
305,305,"Brent Geiberger",17,0.62,91749,14688000,"Percentageofpotentialmoneywon",2007
306,306,"Matt Every",2,0.58,12420,2160000,"Percentageofpotentialmoneywon",2007
307,307,"Ricky Barnes",2,0.56,12540,2250000,"Percentageofpotentialmoneywon",2007
308,308,"Jim Gallagher Jr",9,0.54,38635,7128000,"Percentageofpotentialmoneywon",2007
309,309,"Bubba Dickerson",19,0.53,87430,16398000,"Percentageofpotentialmoneywon",2007
310,310,"Mike Small",2,0.52,13050,2520000,"Percentageofpotentialmoneywon",2007
310,310,"Lee Williams",2,0.52,11152,2142000,"Percentageofpotentialmoneywon",2007
312,312,"Matt Hendrix",24,0.51,108269,21276000,"Percentageofpotentialmoneywon",2007
313,313,"Joe Daley",2,0.5,10920,2196000,"Percentageofpotentialmoneywon",2007
314,314,"Kris Cox",8,0.49,36729,7524000,"Percentageofpotentialmoneywon",2007
315,315,"Michael Bradley",8,0.48,31889,6696000,"Percentageofpotentialmoneywon",2007
315,315,"Bob Burns",5,0.48,18153,3762000,"Percentageofpotentialmoneywon",2007
315,315,"Brad Faxon",18,0.48,84644,17694000,"Percentageofpotentialmoneywon",2007
318,318,"Steve Jones",9,0.45,34922,7722000,"Percentageofpotentialmoneywon",2007
319,319,"Oliver Thomson",2,0.44,7630,1728000,"Percentageofpotentialmoneywon",2007
320,320,"Toru Taniguchi",4,0.43,21594,4998450,"Percentageofpotentialmoneywon",2007
321,321,"Jerry Smith",19,0.39,63334,16308000,"Percentageofpotentialmoneywon",2007
322,322,"Todd Hamilton",28,0.38,109776,28713450,"Percentageofpotentialmoneywon",2007
322,322,"Spike McRoy",6,0.38,18280,4860000,"Percentageofpotentialmoneywon",2007
322,322,"Kelly Mitchum",4,0.38,16326,4266000,"Percentageofpotentialmoneywon",2007
325,325,"Wes Short Jr",12,0.36,42119,11556000,"Percentageofpotentialmoneywon",2007
326,326,"David Berganio Jr",3,0.35,11025,3150000,"Percentageofpotentialmoneywon",2007
326,326,"Tom Gillis",3,0.35,11152,3222000,"Percentageofpotentialmoneywon",2007
326,326,"Loren Roberts",3,0.35,12660,3594450,"Percentageofpotentialmoneywon",2007
329,329,"Notah Begay III",7,0.32,19245,5958000,"Percentageofpotentialmoneywon",2007
330,330,"JL Lewis",4,0.31,12915,4140000,"Percentageofpotentialmoneywon",2007
331,331,"Jim Rutledge",23,0.3,62241,20664000,"Percentageofpotentialmoneywon",2007
332,332,"Jaco Van Zyl",21,0.29,53762,18234000,"Percentageofpotentialmoneywon",2007
333,333,"Guy Boros",4,0.26,7268,2808000,"Percentageofpotentialmoneywon",2007
334,334,"Robert Damron",10,0.21,18060,8604000,"Percentageofpotentialmoneywon",2007
334,334,"Brandt Jobe",5,0.21,11016,5148000,"Percentageofpotentialmoneywon",2007
336,336,"Willie Wood",6,0.2,8700,4248000,"Percentageofpotentialmoneywon",2007
337,337,"Blaine McCallister",8,0.18,11330,6426000,"Percentageofpotentialmoneywon",2007
338,338,"Paul Sheehan",11,0.1,10143,10254450,"Percentageofpotentialmoneywon",2007
339,339,"Scott Gump",12,0.08,7805,9846000,"Percentageofpotentialmoneywon",2007
