"Round4ScoringAverage_RANKTHISWEEK_2011","Round4ScoringAverage_RANKLASTWEEK_2011","Round4ScoringAverage_PLAYERNAME_2011","Round4ScoringAverage__2011","Round4ScoringAverage_AVG_2011","Round4ScoringAverage_TOTALSTROKES_2011","Round4ScoringAverage_TOTALROUNDS_2011","stat_name","year"
47,47,"Tim Herron",NA,70.36,985,14,"Round4ScoringAverage",2011
47,47,"Roland Thatcher",NA,70.36,774,11,"Round4ScoringAverage",2011
50,50,"Daniel Summerhays",NA,70.38,563,8,"Round4ScoringAverage",2011
51,51,"Jason Dufner",NA,70.4,1056,15,"Round4ScoringAverage",2011
51,51,"Gary Woodland",NA,70.4,1408,20,"Round4ScoringAverage",2011
53,53,"Sergio Garcia",NA,70.43,986,14,"Round4ScoringAverage",2011
54,54,"Chez Reavie",NA,70.44,1268,18,"Round4ScoringAverage",2011
55,55,"Hunter Mahan",NA,70.45,1409,20,"Round4ScoringAverage",2011
56,56,"Charley Hoffman",NA,70.47,1339,19,"Round4ScoringAverage",2011
57,57,"Billy Horschel",NA,70.5,846,12,"Round4ScoringAverage",2011
57,57,"Ian Poulter",NA,70.5,705,10,"Round4ScoringAverage",2011
57,57,"Vijay Singh",NA,70.5,987,14,"Round4ScoringAverage",2011
60,60,"Chad Campbell",NA,70.53,1340,19,"Round4ScoringAverage",2011
60,60,"DJ Trahan",NA,70.53,1058,15,"Round4ScoringAverage",2011
62,62,"KJ Choi",NA,70.56,1129,16,"Round4ScoringAverage",2011
63,63,"Brandt Jobe",NA,70.57,1482,21,"Round4ScoringAverage",2011
64,64,"Jason Bohn",NA,70.6,1059,15,"Round4ScoringAverage",2011
64,64,"Jonathan Byrd",NA,70.6,1059,15,"Round4ScoringAverage",2011
64,64,"Bio Kim",NA,70.6,706,10,"Round4ScoringAverage",2011
67,67,"Phil Mickelson",NA,70.61,1271,18,"Round4ScoringAverage",2011
68,68,"Scott Stallings",NA,70.62,918,13,"Round4ScoringAverage",2011
69,69,"Kris Blanks",NA,70.63,1130,16,"Round4ScoringAverage",2011
69,69,"Hunter Haas",NA,70.63,1130,16,"Round4ScoringAverage",2011
69,69,"Graeme McDowell",NA,70.63,565,8,"Round4ScoringAverage",2011
72,72,"Camilo Villegas",NA,70.64,777,11,"Round4ScoringAverage",2011
73,73,"Brian Gay",NA,70.67,1272,18,"Round4ScoringAverage",2011
73,73,"Robert Karlsson",NA,70.67,848,12,"Round4ScoringAverage",2011
73,73,"George McNeill",NA,70.67,848,12,"Round4ScoringAverage",2011
73,73,"Bo Van Pelt",NA,70.67,1272,18,"Round4ScoringAverage",2011
73,73,"Johnson Wagner",NA,70.67,1060,15,"Round4ScoringAverage",2011
78,78,"Aaron Baddeley",NA,70.69,1131,16,"Round4ScoringAverage",2011
78,78,"Steve Stricker",NA,70.69,1131,16,"Round4ScoringAverage",2011
78,78,"Jhonattan Vegas",NA,70.69,1131,16,"Round4ScoringAverage",2011
81,81,"David Hearn",NA,70.71,1202,17,"Round4ScoringAverage",2011
82,82,"James Driscoll",NA,70.73,778,11,"Round4ScoringAverage",2011
82,82,"Boo Weekley",NA,70.73,778,11,"Round4ScoringAverage",2011
84,84,"Tim Petrovic",NA,70.8,1062,15,"Round4ScoringAverage",2011
85,85,"Greg Chalmers",NA,70.81,1133,16,"Round4ScoringAverage",2011
85,85,"Nick OHern",NA,70.81,1133,16,"Round4ScoringAverage",2011
87,87,"Woody Austin",NA,70.82,779,11,"Round4ScoringAverage",2011
87,87,"Jim Furyk",NA,70.82,1204,17,"Round4ScoringAverage",2011
89,89,"Cameron Beckman",NA,70.83,850,12,"Round4ScoringAverage",2011
89,89,"DA Points",NA,70.83,1275,18,"Round4ScoringAverage",2011
89,89,"Michael Putnam",NA,70.83,850,12,"Round4ScoringAverage",2011
92,92,"Ryan Moore",NA,70.88,1205,17,"Round4ScoringAverage",2011
93,93,"Rory Sabbatini",NA,70.89,1276,18,"Round4ScoringAverage",2011
94,94,"Justin Hicks",NA,71,426,6,"Round4ScoringAverage",2011
94,94,"Jeff Overton",NA,71,1420,20,"Round4ScoringAverage",2011
94,94,"Rod Pampling",NA,71,1065,15,"Round4ScoringAverage",2011
97,97,"Ernie Els",NA,71.07,995,14,"Round4ScoringAverage",2011
97,97,"Martin Laird",NA,71.07,1066,15,"Round4ScoringAverage",2011
97,97,"Michael Thompson",NA,71.07,995,14,"Round4ScoringAverage",2011
100,100,"Brian Davis",NA,71.1,1493,21,"Round4ScoringAverage",2011
100,100,"Kyle Stanley",NA,71.1,1422,20,"Round4ScoringAverage",2011
102,102,"Dustin Johnson",NA,71.13,1067,15,"Round4ScoringAverage",2011
102,102,"Scott Piercy",NA,71.13,1067,15,"Round4ScoringAverage",2011
104,104,"Joe Ogilvie",NA,71.15,925,13,"Round4ScoringAverage",2011
105,105,"JJ Henry",NA,71.16,1352,19,"Round4ScoringAverage",2011
106,106,"Jarrod Lyle",NA,71.18,783,11,"Round4ScoringAverage",2011
107,107,"Paul Stankowski",NA,71.2,1068,15,"Round4ScoringAverage",2011
108,108,"Kent Jones",NA,71.23,926,13,"Round4ScoringAverage",2011
109,109,"Trevor Immelman",NA,71.24,1211,17,"Round4ScoringAverage",2011
109,109,"John Senden",NA,71.24,1496,21,"Round4ScoringAverage",2011
111,111,"Angel Cabrera",NA,71.25,570,8,"Round4ScoringAverage",2011
111,111,"Andres Gonzales",NA,71.25,570,8,"Round4ScoringAverage",2011
111,111,"Bill Haas",NA,71.25,1425,20,"Round4ScoringAverage",2011
111,111,"Lee Janzen",NA,71.25,855,12,"Round4ScoringAverage",2011
111,111,"Garrett Willis",NA,71.25,855,12,"Round4ScoringAverage",2011
116,116,"Bubba Watson",NA,71.26,1354,19,"Round4ScoringAverage",2011
117,117,"Joseph Bramlett",NA,71.27,784,11,"Round4ScoringAverage",2011
117,117,"Lucas Glover",NA,71.27,1069,15,"Round4ScoringAverage",2011
117,117,"Kevin Kisner",NA,71.27,784,11,"Round4ScoringAverage",2011
117,117,"Jimmy Walker",NA,71.27,1069,15,"Round4ScoringAverage",2011
121,121,"Tommy Gainey",NA,71.28,1283,18,"Round4ScoringAverage",2011
122,122,"Keegan Bradley",NA,71.29,1212,17,"Round4ScoringAverage",2011
123,123,"Anthony Kim",NA,71.3,713,10,"Round4ScoringAverage",2011
124,124,"Kevin Stadler",NA,71.31,1141,16,"Round4ScoringAverage",2011
125,125,"David Duval",NA,71.33,642,9,"Round4ScoringAverage",2011
125,125,"Sean OHair",NA,71.33,856,12,"Round4ScoringAverage",2011
127,127,"Troy Matteson",NA,71.35,1213,17,"Round4ScoringAverage",2011
127,127,"Mark Wilson",NA,71.35,1213,17,"Round4ScoringAverage",2011
129,129,"Marc Leishman",NA,71.38,1142,16,"Round4ScoringAverage",2011
129,129,"Troy Merritt",NA,71.38,571,8,"Round4ScoringAverage",2011
131,131,"Richard Johnson",NA,71.4,714,10,"Round4ScoringAverage",2011
131,131,"Josh Teater",NA,71.4,1428,20,"Round4ScoringAverage",2011
133,133,"Brendon de Jonge",NA,71.43,1500,21,"Round4ScoringAverage",2011
133,133,"John Merrick",NA,71.43,1000,14,"Round4ScoringAverage",2011
135,135,"Freddie Jacobson",NA,71.45,1429,20,"Round4ScoringAverage",2011
136,136,"Steve Flesch",NA,71.47,1215,17,"Round4ScoringAverage",2011
136,136,"William McGirt",NA,71.47,1358,19,"Round4ScoringAverage",2011
138,138,"Kevin Chappell",NA,71.5,858,12,"Round4ScoringAverage",2011
139,139,"Rickie Fowler",NA,71.53,1216,17,"Round4ScoringAverage",2011
140,140,"Bobby Gates",NA,71.55,787,11,"Round4ScoringAverage",2011
141,141,"Ricky Barnes",NA,71.56,1145,16,"Round4ScoringAverage",2011
141,141,"Tom Gillis",NA,71.56,644,9,"Round4ScoringAverage",2011
143,143,"Stewart Cink",NA,71.57,1002,14,"Round4ScoringAverage",2011
143,143,"Steve Elkington",NA,71.57,501,7,"Round4ScoringAverage",2011
145,145,"Alex Prugh",NA,71.58,859,12,"Round4ScoringAverage",2011
145,145,"YE Yang",NA,71.58,859,12,"Round4ScoringAverage",2011
147,147,"Stuart Appleby",NA,71.6,716,10,"Round4ScoringAverage",2011
147,147,"Dean Wilson",NA,71.6,716,10,"Round4ScoringAverage",2011
149,149,"Davis Love III",NA,71.62,931,13,"Round4ScoringAverage",2011
149,149,"Cameron Tringale",NA,71.62,1504,21,"Round4ScoringAverage",2011
151,151,"Andres Romero",NA,71.63,1146,16,"Round4ScoringAverage",2011
152,152,"Justin Leonard",NA,71.64,1003,14,"Round4ScoringAverage",2011
153,153,"Padraig Harrington",NA,71.67,860,12,"Round4ScoringAverage",2011
153,153,"JB Holmes",NA,71.67,860,12,"Round4ScoringAverage",2011
155,155,"Jim Renner",NA,71.7,717,10,"Round4ScoringAverage",2011
156,156,"Chris Riley",NA,71.77,933,13,"Round4ScoringAverage",2011
157,157,"Bill Lunde",NA,71.78,1292,18,"Round4ScoringAverage",2011
158,158,"DJ Brigman",NA,71.8,718,10,"Round4ScoringAverage",2011
159,159,"Chris Couch",NA,71.81,1149,16,"Round4ScoringAverage",2011
159,159,"Robert Garrigus",NA,71.81,1149,16,"Round4ScoringAverage",2011
161,161,"Harrison Frazar",NA,71.89,647,9,"Round4ScoringAverage",2011
162,162,"Matt Jones",NA,71.9,719,10,"Round4ScoringAverage",2011
162,162,"Alexandre Rocha",NA,71.9,719,10,"Round4ScoringAverage",2011
164,164,"Ben Martin",NA,71.92,863,12,"Round4ScoringAverage",2011
164,164,"Shaun Micheel",NA,71.92,863,12,"Round4ScoringAverage",2011
166,166,"Ryan Palmer",NA,71.94,1151,16,"Round4ScoringAverage",2011
167,167,"Colt Knost",NA,72,864,12,"Round4ScoringAverage",2011
168,168,"David Mathis",NA,72.06,1153,16,"Round4ScoringAverage",2011
169,169,"Matt Bettencourt",NA,72.15,938,13,"Round4ScoringAverage",2011
170,170,"Nathan Green",NA,72.21,1011,14,"Round4ScoringAverage",2011
171,171,"Nate Smith",NA,72.22,650,9,"Round4ScoringAverage",2011
172,172,"Steve Marino",NA,72.29,1012,14,"Round4ScoringAverage",2011
173,173,"Arjun Atwal",NA,72.33,1085,15,"Round4ScoringAverage",2011
174,174,"Vaughn Taylor",NA,72.35,1230,17,"Round4ScoringAverage",2011
175,175,"Fabian Gomez",NA,72.4,1086,15,"Round4ScoringAverage",2011
176,176,"Charlie Wi",NA,72.44,1159,16,"Round4ScoringAverage",2011
177,177,"Paul Goydos",NA,72.5,1015,14,"Round4ScoringAverage",2011
178,178,"Jim Herman",NA,72.58,871,12,"Round4ScoringAverage",2011
179,179,"Scott Gutschewski",NA,72.67,654,9,"Round4ScoringAverage",2011
179,179,"Zack Miller",NA,72.67,872,12,"Round4ScoringAverage",2011
181,181,"JP Hayes",NA,72.88,583,8,"Round4ScoringAverage",2011
182,182,"Alex Cejka",NA,73,730,10,"Round4ScoringAverage",2011
182,182,"Martin Piller",NA,73,584,8,"Round4ScoringAverage",2011
184,184,"Michael Connell",NA,73.33,880,12,"Round4ScoringAverage",2011
185,185,"Rocco Mediate",NA,73.5,441,6,"Round4ScoringAverage",2011
186,186,"Rich Beem",NA,74.33,446,6,"Round4ScoringAverage",2011
