"Back9Round1ScoringAverage_RANKTHISWEEK_2014","Back9Round1ScoringAverage_RANKLASTWEEK_2014","Back9Round1ScoringAverage_PLAYERNAME_2014","Back9Round1ScoringAverage__2014","Back9Round1ScoringAverage_AVG_2014","Back9Round1ScoringAverage_TOTALSTROKES_2014","Back9Round1ScoringAverage_TOTALROUNDS_2014","stat_name","year"
129,129,"Richard Lee",NA,35.88,933,26,"Back9Round1ScoringAverage",2014
129,129,"Sean OHair",NA,35.88,897,25,"Back9Round1ScoringAverage",2014
129,129,"Jimmy Walker",NA,35.88,933,26,"Back9Round1ScoringAverage",2014
133,133,"Robert Allenby",NA,35.89,1005,28,"Back9Round1ScoringAverage",2014
133,133,"Bud Cauley",NA,35.89,682,19,"Back9Round1ScoringAverage",2014
135,135,"Woody Austin",NA,35.9,754,21,"Back9Round1ScoringAverage",2014
135,135,"Troy Merritt",NA,35.9,718,20,"Back9Round1ScoringAverage",2014
137,137,"Jason Dufner",NA,35.93,539,15,"Back9Round1ScoringAverage",2014
138,138,"Bronson La Cassie",NA,35.94,611,17,"Back9Round1ScoringAverage",2014
139,139,"Jeff Maggert",NA,35.95,683,19,"Back9Round1ScoringAverage",2014
140,140,"Angel Cabrera",NA,35.96,827,23,"Back9Round1ScoringAverage",2014
140,140,"KJ Choi",NA,35.96,827,23,"Back9Round1ScoringAverage",2014
140,140,"Ernie Els",NA,35.96,827,23,"Back9Round1ScoringAverage",2014
143,143,"Brendon de Jonge",NA,35.97,1115,31,"Back9Round1ScoringAverage",2014
144,144,"Roberto Castro",NA,36,936,26,"Back9Round1ScoringAverage",2014
144,144,"Derek Ernst",NA,36,972,27,"Back9Round1ScoringAverage",2014
144,144,"Kevin Stadler",NA,36,900,25,"Back9Round1ScoringAverage",2014
147,147,"James Driscoll",NA,36.04,901,25,"Back9Round1ScoringAverage",2014
147,147,"David Lingmerth",NA,36.04,901,25,"Back9Round1ScoringAverage",2014
147,147,"John Rollins",NA,36.04,973,27,"Back9Round1ScoringAverage",2014
150,150,"Chesson Hadley",NA,36.07,1046,29,"Back9Round1ScoringAverage",2014
151,151,"Ben Crane",NA,36.08,902,25,"Back9Round1ScoringAverage",2014
151,151,"Rickie Fowler",NA,36.08,902,25,"Back9Round1ScoringAverage",2014
153,153,"Scott Brown",NA,36.1,1083,30,"Back9Round1ScoringAverage",2014
153,153,"Nicholas Thompson",NA,36.1,1047,29,"Back9Round1ScoringAverage",2014
155,155,"Will Ma Kenzie",NA,36.11,975,27,"Back9Round1ScoringAverage",2014
156,156,"Brad Fritsch",NA,36.12,614,17,"Back9Round1ScoringAverage",2014
156,156,"Rory Sabbatini",NA,36.12,903,25,"Back9Round1ScoringAverage",2014
158,158,"Gonzalo Fdez Castano",NA,36.13,867,24,"Back9Round1ScoringAverage",2014
158,158,"Jim Renner",NA,36.13,867,24,"Back9Round1ScoringAverage",2014
160,160,"Briny Baird",NA,36.18,615,17,"Back9Round1ScoringAverage",2014
161,161,"DA Points",NA,36.19,941,26,"Back9Round1ScoringAverage",2014
162,162,"Jamie Lovemark",NA,36.21,688,19,"Back9Round1ScoringAverage",2014
162,162,"John Merrick",NA,36.21,869,24,"Back9Round1ScoringAverage",2014
162,162,"Louis Oosthuizen",NA,36.21,507,14,"Back9Round1ScoringAverage",2014
165,165,"Russell Henley",NA,36.28,1052,29,"Back9Round1ScoringAverage",2014
165,165,"Geoff Ogilvy",NA,36.28,907,25,"Back9Round1ScoringAverage",2014
167,167,"Bryce Molder",NA,36.29,871,24,"Back9Round1ScoringAverage",2014
168,168,"Andres Romero",NA,36.33,872,24,"Back9Round1ScoringAverage",2014
168,168,"YE Yang",NA,36.33,981,27,"Back9Round1ScoringAverage",2014
170,170,"Kevin Streelman",NA,36.39,837,23,"Back9Round1ScoringAverage",2014
171,171,"DH Lee",NA,36.47,693,19,"Back9Round1ScoringAverage",2014
172,172,"Mark Wilson",NA,36.5,876,24,"Back9Round1ScoringAverage",2014
173,173,"Jonas Blixt",NA,36.55,731,20,"Back9Round1ScoringAverage",2014
173,173,"Troy Matteson",NA,36.55,804,22,"Back9Round1ScoringAverage",2014
175,175,"Kevin Tway",NA,36.68,807,22,"Back9Round1ScoringAverage",2014
176,176,"Ryo Ishikawa",NA,36.71,881,24,"Back9Round1ScoringAverage",2014
177,177,"Lucas Glover",NA,36.92,923,25,"Back9Round1ScoringAverage",2014
