"Approach200225yardsRTP_RANKTHISWEEK_2005","Approach200225yardsRTP_RANKLASTWEEK_2005","Approach200225yardsRTP_PLAYERNAME_2005","Approach200225yardsRTP_ROUNDS_2005","Approach200225yardsRTP_AVGRTP_2005","stat_name","year"
91,91,"Brian Bateman",98,0.023,"Approach200225yardsRTP",2005
92,92,"Joey Sindelar",104,0.024,"Approach200225yardsRTP",2005
93,93,"Dan Forsman",52,0.025,"Approach200225yardsRTP",2005
93,93,"Frank Lickliter II",100,0.025,"Approach200225yardsRTP",2005
95,95,"JP Hayes",63,0.028,"Approach200225yardsRTP",2005
96,96,"Stewart Cink",98,0.029,"Approach200225yardsRTP",2005
97,97,"Bernhard Langer",67,0.03,"Approach200225yardsRTP",2005
97,97,"Tom Pernice Jr",111,0.03,"Approach200225yardsRTP",2005
97,97,"Joey Snyder III",102,0.03,"Approach200225yardsRTP",2005
100,100,"Richard Johnson",50,0.031,"Approach200225yardsRTP",2005
100,100,"Craig Perks",67,0.031,"Approach200225yardsRTP",2005
102,102,"Mario Tiziani",67,0.032,"Approach200225yardsRTP",2005
103,103,"Woody Austin",100,0.034,"Approach200225yardsRTP",2005
103,103,"Mark Calcavecchia",92,0.034,"Approach200225yardsRTP",2005
105,105,"Vaughn Taylor",99,0.037,"Approach200225yardsRTP",2005
106,106,"Justin Leonard",78,0.038,"Approach200225yardsRTP",2005
107,107,"Charlie Wi",67,0.039,"Approach200225yardsRTP",2005
108,108,"Steve Elkington",67,0.042,"Approach200225yardsRTP",2005
109,109,"Tommy Armour III",103,0.043,"Approach200225yardsRTP",2005
110,110,"Marco Dawson",82,0.045,"Approach200225yardsRTP",2005
110,110,"Rocco Mediate",73,0.045,"Approach200225yardsRTP",2005
112,112,"Jonathan Kaye",77,0.047,"Approach200225yardsRTP",2005
112,112,"Billy Mayfair",114,0.047,"Approach200225yardsRTP",2005
114,114,"Glen Day",80,0.048,"Approach200225yardsRTP",2005
114,114,"Bob Heintz",67,0.048,"Approach200225yardsRTP",2005
116,116,"Sean OHair",103,0.049,"Approach200225yardsRTP",2005
117,117,"Briny Baird",98,0.051,"Approach200225yardsRTP",2005
117,117,"Kirk Triplett",55,0.051,"Approach200225yardsRTP",2005
119,119,"Paul Claxton",79,0.053,"Approach200225yardsRTP",2005
119,119,"Geoff Ogilvy",97,0.053,"Approach200225yardsRTP",2005
121,121,"Adam Scott",72,0.054,"Approach200225yardsRTP",2005
121,121,"Darron Stiles",78,0.054,"Approach200225yardsRTP",2005
123,123,"Hunter Mahan",103,0.055,"Approach200225yardsRTP",2005
124,124,"David Hearn",68,0.056,"Approach200225yardsRTP",2005
125,125,"Charles Howell III",95,0.062,"Approach200225yardsRTP",2005
126,126,"Robert Gamez",91,0.065,"Approach200225yardsRTP",2005
126,126,"Phillip Price",77,0.065,"Approach200225yardsRTP",2005
128,128,"Steve Allan",102,0.067,"Approach200225yardsRTP",2005
128,128,"Mark Wilson",74,0.067,"Approach200225yardsRTP",2005
130,130,"Steve Stricker",62,0.068,"Approach200225yardsRTP",2005
131,131,"John Huston",90,0.069,"Approach200225yardsRTP",2005
132,132,"Robert Damron",89,0.07,"Approach200225yardsRTP",2005
132,132,"Rory Sabbatini",81,0.07,"Approach200225yardsRTP",2005
132,132,"Hidemichi Tanaka",106,0.07,"Approach200225yardsRTP",2005
135,135,"Tjaart van der Walt",56,0.071,"Approach200225yardsRTP",2005
136,136,"Todd Fischer",99,0.072,"Approach200225yardsRTP",2005
136,136,"Jeff Sluman",94,0.072,"Approach200225yardsRTP",2005
138,138,"Doug Barron",70,0.073,"Approach200225yardsRTP",2005
138,138,"Jeff Hart",63,0.073,"Approach200225yardsRTP",2005
138,138,"Scott Verplank",87,0.073,"Approach200225yardsRTP",2005
141,141,"James Driscoll",73,0.074,"Approach200225yardsRTP",2005
141,141,"Ted Purdy",122,0.074,"Approach200225yardsRTP",2005
143,143,"Matt Kuchar",60,0.08,"Approach200225yardsRTP",2005
144,144,"Franklin Langham",91,0.083,"Approach200225yardsRTP",2005
144,144,"Scott McCarron",78,0.083,"Approach200225yardsRTP",2005
146,146,"DJ Brigman",76,0.085,"Approach200225yardsRTP",2005
146,146,"Fred Funk",102,0.085,"Approach200225yardsRTP",2005
148,148,"Jason Allred",75,0.086,"Approach200225yardsRTP",2005
148,148,"Brian Gay",101,0.086,"Approach200225yardsRTP",2005
150,150,"Alex Cejka",84,0.087,"Approach200225yardsRTP",2005
151,151,"Dennis Paulson",63,0.088,"Approach200225yardsRTP",2005
152,152,"Jeff Maggert",79,0.089,"Approach200225yardsRTP",2005
153,153,"Billy Andrade",83,0.093,"Approach200225yardsRTP",2005
153,153,"Roland Thatcher",75,0.093,"Approach200225yardsRTP",2005
155,155,"Matt Davidson",53,0.095,"Approach200225yardsRTP",2005
156,156,"JL Lewis",98,0.096,"Approach200225yardsRTP",2005
156,156,"Mike Weir",71,0.096,"Approach200225yardsRTP",2005
158,158,"Brent Geiberger",61,0.099,"Approach200225yardsRTP",2005
159,159,"Will Ma Kenzie",75,0.103,"Approach200225yardsRTP",2005
159,159,"Rob Rashell",65,0.103,"Approach200225yardsRTP",2005
161,161,"Skip Kendall",80,0.104,"Approach200225yardsRTP",2005
162,162,"Ben Curtis",65,0.105,"Approach200225yardsRTP",2005
163,163,"Tom Lehman",69,0.107,"Approach200225yardsRTP",2005
164,164,"Hank Kuehne",84,0.109,"Approach200225yardsRTP",2005
165,165,"Lee Janzen",75,0.115,"Approach200225yardsRTP",2005
166,166,"Jay Haas",54,0.118,"Approach200225yardsRTP",2005
167,167,"Kent Jones",99,0.12,"Approach200225yardsRTP",2005
168,168,"Jeff Brehaut",71,0.121,"Approach200225yardsRTP",2005
168,168,"Brad Faxon",75,0.121,"Approach200225yardsRTP",2005
170,170,"Hunter Haas",83,0.122,"Approach200225yardsRTP",2005
171,171,"Danny Briggs",70,0.123,"Approach200225yardsRTP",2005
172,172,"Ryuji Imada",78,0.129,"Approach200225yardsRTP",2005
172,172,"Andrew Magee",82,0.129,"Approach200225yardsRTP",2005
174,174,"Cameron Beckman",96,0.131,"Approach200225yardsRTP",2005
175,175,"Stephen Leaney",89,0.133,"Approach200225yardsRTP",2005
175,175,"Michael Long",72,0.133,"Approach200225yardsRTP",2005
177,177,"Tom Byrum",83,0.136,"Approach200225yardsRTP",2005
177,177,"Tim Petrovic",97,0.136,"Approach200225yardsRTP",2005
179,179,"John Cook",72,0.14,"Approach200225yardsRTP",2005
180,180,"Larry Mize",54,0.141,"Approach200225yardsRTP",2005
181,181,"Brian Davis",75,0.143,"Approach200225yardsRTP",2005
181,181,"Bradley Hughes",52,0.143,"Approach200225yardsRTP",2005
183,183,"Paul Azinger",66,0.146,"Approach200225yardsRTP",2005
183,183,"Omar Uresti",84,0.146,"Approach200225yardsRTP",2005
185,185,"Craig Barlow",81,0.149,"Approach200225yardsRTP",2005
186,186,"Joe Ogilvie",103,0.153,"Approach200225yardsRTP",2005
187,187,"John Elliott",58,0.154,"Approach200225yardsRTP",2005
188,188,"Kevin Na",88,0.157,"Approach200225yardsRTP",2005
189,189,"Justin Bolli",65,0.159,"Approach200225yardsRTP",2005
190,190,"Matt Gogel",78,0.161,"Approach200225yardsRTP",2005
191,191,"Hideto Tanihara",50,0.167,"Approach200225yardsRTP",2005
192,192,"Gavin Coles",70,0.168,"Approach200225yardsRTP",2005
193,193,"Jose Maria Olazabal",55,0.17,"Approach200225yardsRTP",2005
194,194,"Mark OMeara",66,0.183,"Approach200225yardsRTP",2005
195,195,"Chris Anderson",66,0.185,"Approach200225yardsRTP",2005
196,196,"Glen Hnatiuk",59,0.191,"Approach200225yardsRTP",2005
197,197,"Jose Coceres",56,0.195,"Approach200225yardsRTP",2005
198,198,"Tom Gillis",77,0.196,"Approach200225yardsRTP",2005
199,199,"Jim Carter",62,0.202,"Approach200225yardsRTP",2005
200,200,"Mark Brooks",72,0.215,"Approach200225yardsRTP",2005
201,201,"Len Mattiace",86,0.235,"Approach200225yardsRTP",2005
202,202,"Chris Riley",67,0.244,"Approach200225yardsRTP",2005
