"Scramblingfrom1020yards_RANKTHISWEEK_2012","Scramblingfrom1020yards_RANKLASTWEEK_2012","Scramblingfrom1020yards_PLAYERNAME_2012","Scramblingfrom1020yards_ROUNDS_2012","Scramblingfrom1020yards_Pct_2012","Scramblingfrom1020yards_SUCCESSES_2012","Scramblingfrom1020yards_ATTEMPTS_2012","stat_name","year"
21,21,"Martin Laird",77,69.54,105,151,"Scramblingfrom1020yards",2012
22,22,"Matt Jones",53,69.53,89,128,"Scramblingfrom1020yards",2012
23,23,"Jonathan Byrd",69,69.47,91,131,"Scramblingfrom1020yards",2012
24,24,"Bud Cauley",99,69.2,155,224,"Scramblingfrom1020yards",2012
25,25,"David Hearn",95,69.1,161,233,"Scramblingfrom1020yards",2012
26,26,"Chris Stroud",86,69.01,147,213,"Scramblingfrom1020yards",2012
27,27,"JJ Killeen",101,68.89,186,270,"Scramblingfrom1020yards",2012
28,28,"Cameron Tringale",88,68.72,123,179,"Scramblingfrom1020yards",2012
29,29,"Robert Karlsson",54,68.64,81,118,"Scramblingfrom1020yards",2012
30,30,"Freddie Jacobson",61,68.6,83,121,"Scramblingfrom1020yards",2012
31,31,"Carl Pettersson",92,68.54,146,213,"Scramblingfrom1020yards",2012
32,32,"Kevin Chappell",91,68.47,139,203,"Scramblingfrom1020yards",2012
33,33,"Phil Mickelson",79,68.32,110,161,"Scramblingfrom1020yards",2012
34,34,"Kevin Kisner",69,68.26,114,167,"Scramblingfrom1020yards",2012
35,35,"Bill Haas",79,68.24,101,148,"Scramblingfrom1020yards",2012
36,36,"Rory McIlroy",60,68.18,75,110,"Scramblingfrom1020yards",2012
37,37,"William McGirt",96,68.1,143,210,"Scramblingfrom1020yards",2012
38,38,"Jason Dufner",83,68,119,175,"Scramblingfrom1020yards",2012
39,39,"Pat Perez",81,67.93,125,184,"Scramblingfrom1020yards",2012
40,40,"David Toms",60,67.92,72,106,"Scramblingfrom1020yards",2012
41,41,"Seung Yul Noh",105,67.86,152,224,"Scramblingfrom1020yards",2012
42,42,"Bob Estes",78,67.68,134,198,"Scramblingfrom1020yards",2012
43,43,"Ryo Ishikawa",54,67.65,69,102,"Scramblingfrom1020yards",2012
44,44,"Bill Lunde",83,67.53,104,154,"Scramblingfrom1020yards",2012
45,45,"Trevor Immelman",76,67.48,110,163,"Scramblingfrom1020yards",2012
46,46,"YE Yang",64,67.09,106,158,"Scramblingfrom1020yards",2012
47,47,"Kyle Reifers",86,67.03,124,185,"Scramblingfrom1020yards",2012
48,48,"Vaughn Taylor",81,66.89,99,148,"Scramblingfrom1020yards",2012
49,49,"Brian Davis",91,66.81,151,226,"Scramblingfrom1020yards",2012
50,50,"Marco Dawson",60,66.67,90,135,"Scramblingfrom1020yards",2012
50,50,"Ryan Palmer",81,66.67,132,198,"Scramblingfrom1020yards",2012
52,52,"Jeff Overton",101,66.53,159,239,"Scramblingfrom1020yards",2012
53,53,"Jerry Kelly",84,66.51,143,215,"Scramblingfrom1020yards",2012
54,54,"Zach Johnson",95,66.5,137,206,"Scramblingfrom1020yards",2012
54,54,"John Rollins",81,66.5,133,200,"Scramblingfrom1020yards",2012
56,56,"Nick OHern",78,66.48,119,179,"Scramblingfrom1020yards",2012
57,57,"Matt Every",80,66.43,95,143,"Scramblingfrom1020yards",2012
58,58,"Stephen Ames",54,66.37,75,113,"Scramblingfrom1020yards",2012
59,59,"Justin Leonard",79,66.3,122,184,"Scramblingfrom1020yards",2012
60,60,"JJ Henry",93,66.26,108,163,"Scramblingfrom1020yards",2012
61,61,"Brandt Jobe",57,66.12,80,121,"Scramblingfrom1020yards",2012
62,62,"Aaron Baddeley",73,66.1,117,177,"Scramblingfrom1020yards",2012
63,63,"Charl Schwartzel",56,66.09,76,115,"Scramblingfrom1020yards",2012
64,64,"Danny Lee",74,66.05,107,162,"Scramblingfrom1020yards",2012
64,64,"Webb Simpson",77,66.05,107,162,"Scramblingfrom1020yards",2012
66,66,"Stuart Appleby",75,65.92,118,179,"Scramblingfrom1020yards",2012
67,67,"Kevin Na",80,65.9,114,173,"Scramblingfrom1020yards",2012
68,68,"Scott Piercy",95,65.64,149,227,"Scramblingfrom1020yards",2012
68,68,"Brendan Steele",77,65.64,107,163,"Scramblingfrom1020yards",2012
70,70,"Kevin Streelman",89,65.59,122,186,"Scramblingfrom1020yards",2012
71,71,"Roberto Castro",92,65.54,116,177,"Scramblingfrom1020yards",2012
71,71,"Harrison Frazar",56,65.54,97,148,"Scramblingfrom1020yards",2012
73,73,"Graham DeLaet",79,65.41,121,185,"Scramblingfrom1020yards",2012
73,73,"Russell Knox",72,65.41,87,133,"Scramblingfrom1020yards",2012
73,73,"Richard Lee",71,65.41,87,133,"Scramblingfrom1020yards",2012
76,76,"Billy Mayfair",90,65.33,130,199,"Scramblingfrom1020yards",2012
77,77,"Spencer Levin",81,65.24,137,210,"Scramblingfrom1020yards",2012
78,78,"Hunter Haas",69,65.22,105,161,"Scramblingfrom1020yards",2012
79,79,"Tom Pernice Jr",62,64.75,90,139,"Scramblingfrom1020yards",2012
80,80,"Bryce Molder",83,64.71,110,170,"Scramblingfrom1020yards",2012
81,81,"JB Holmes",90,64.65,139,215,"Scramblingfrom1020yards",2012
82,82,"Ernie Els",80,64.64,117,181,"Scramblingfrom1020yards",2012
83,83,"Mark Anderson",75,64.33,101,157,"Scramblingfrom1020yards",2012
84,84,"Steve Wheatcroft",56,64.29,63,98,"Scramblingfrom1020yards",2012
85,85,"Rickie Fowler",84,64.13,118,184,"Scramblingfrom1020yards",2012
86,86,"Ben Crane",73,64.12,109,170,"Scramblingfrom1020yards",2012
86,86,"Colt Knost",79,64.12,109,170,"Scramblingfrom1020yards",2012
86,86,"Patrick Sheehan",58,64.12,84,131,"Scramblingfrom1020yards",2012
89,89,"Brendon de Jonge",115,64.11,159,248,"Scramblingfrom1020yards",2012
89,89,"David Mathis",83,64.11,134,209,"Scramblingfrom1020yards",2012
91,91,"Keegan Bradley",90,64.07,107,167,"Scramblingfrom1020yards",2012
92,92,"Josh Teater",97,63.93,140,219,"Scramblingfrom1020yards",2012
93,93,"Chez Reavie",83,63.87,122,191,"Scramblingfrom1020yards",2012
94,94,"Mathew Goggin",65,63.82,97,152,"Scramblingfrom1020yards",2012
94,94,"George McNeill",85,63.82,127,199,"Scramblingfrom1020yards",2012
96,96,"Nathan Green",73,63.76,95,149,"Scramblingfrom1020yards",2012
97,97,"Steve Stricker",73,63.73,65,102,"Scramblingfrom1020yards",2012
98,98,"Troy Matteson",100,63.6,145,228,"Scramblingfrom1020yards",2012
99,99,"Dustin Johnson",70,63.5,87,137,"Scramblingfrom1020yards",2012
100,100,"Michael Bradley",63,63.49,80,126,"Scramblingfrom1020yards",2012
101,101,"Blake Adams",107,63.43,137,216,"Scramblingfrom1020yards",2012
102,102,"Hunter Mahan",88,63.4,97,153,"Scramblingfrom1020yards",2012
103,103,"Tommy Biershenk",74,63.35,102,161,"Scramblingfrom1020yards",2012
104,104,"Ted Potter Jr",77,63.28,112,177,"Scramblingfrom1020yards",2012
105,105,"Andres Romero",68,63.25,105,166,"Scramblingfrom1020yards",2012
106,106,"Ryan Moore",89,63.16,132,209,"Scramblingfrom1020yards",2012
107,107,"Sean OHair",84,63.13,113,179,"Scramblingfrom1020yards",2012
108,108,"Ken Duke",104,63.12,166,263,"Scramblingfrom1020yards",2012
109,109,"Ben Curtis",62,63.03,75,119,"Scramblingfrom1020yards",2012
110,110,"Mark Wilson",84,62.84,115,183,"Scramblingfrom1020yards",2012
111,111,"Ryuji Imada",78,62.83,120,191,"Scramblingfrom1020yards",2012
111,111,"Rory Sabbatini",84,62.83,120,191,"Scramblingfrom1020yards",2012
113,113,"Padraig Harrington",67,62.77,86,137,"Scramblingfrom1020yards",2012
114,114,"Jimmy Walker",101,62.66,146,233,"Scramblingfrom1020yards",2012
115,115,"John Mallinger",74,62.64,114,182,"Scramblingfrom1020yards",2012
116,116,"Matt Bettencourt",80,62.56,122,195,"Scramblingfrom1020yards",2012
117,117,"Rod Pampling",88,62.5,110,176,"Scramblingfrom1020yards",2012
117,117,"Dicky Pride",62,62.5,85,136,"Scramblingfrom1020yards",2012
119,119,"John Senden",81,62.41,88,141,"Scramblingfrom1020yards",2012
120,120,"Billy Horschel",63,62.28,71,114,"Scramblingfrom1020yards",2012
121,121,"Sung Kang",75,62.23,117,188,"Scramblingfrom1020yards",2012
122,122,"Bo Van Pelt",84,62.07,108,174,"Scramblingfrom1020yards",2012
123,123,"Stephen Gangluff",57,62.02,80,129,"Scramblingfrom1020yards",2012
124,124,"Tim Clark",60,61.9,78,126,"Scramblingfrom1020yards",2012
125,125,"Tim Herron",88,61.83,115,186,"Scramblingfrom1020yards",2012
125,125,"Kevin Stadler",85,61.83,115,186,"Scramblingfrom1020yards",2012
127,127,"KJ Choi",71,61.82,102,165,"Scramblingfrom1020yards",2012
128,128,"Marc Leishman",84,61.78,139,225,"Scramblingfrom1020yards",2012
129,129,"Jason Kokrak",79,61.73,100,162,"Scramblingfrom1020yards",2012
130,130,"Martin Flores",95,61.68,132,214,"Scramblingfrom1020yards",2012
131,131,"Will Claxton",99,61.44,145,236,"Scramblingfrom1020yards",2012
132,132,"James Driscoll",83,61.41,113,184,"Scramblingfrom1020yards",2012
133,133,"Harris English",98,61.35,127,207,"Scramblingfrom1020yards",2012
134,134,"Jason Bohn",81,61.27,125,204,"Scramblingfrom1020yards",2012
135,135,"Tom Gillis",75,61.26,117,191,"Scramblingfrom1020yards",2012
136,136,"John Huh",99,61.18,145,237,"Scramblingfrom1020yards",2012
137,137,"Louis Oosthuizen",65,61.16,74,121,"Scramblingfrom1020yards",2012
138,138,"Gary Woodland",70,61.15,85,139,"Scramblingfrom1020yards",2012
139,139,"Tommy Gainey",98,61.02,155,254,"Scramblingfrom1020yards",2012
140,140,"Camilo Villegas",79,60.93,92,151,"Scramblingfrom1020yards",2012
141,141,"Chris Kirk",93,60.91,134,220,"Scramblingfrom1020yards",2012
142,142,"Nick Watney",97,60.33,111,184,"Scramblingfrom1020yards",2012
143,143,"DA Points",88,60.28,129,214,"Scramblingfrom1020yards",2012
144,144,"Charles Howell III",98,60,114,190,"Scramblingfrom1020yards",2012
144,144,"Edward Loar",59,60,72,120,"Scramblingfrom1020yards",2012
146,146,"Stewart Cink",71,59.85,79,132,"Scramblingfrom1020yards",2012
147,147,"Brendon Todd",78,59.77,104,174,"Scramblingfrom1020yards",2012
148,148,"Bubba Watson",68,59.69,77,129,"Scramblingfrom1020yards",2012
149,149,"Gary Christian",91,59.6,118,198,"Scramblingfrom1020yards",2012
150,150,"Ricky Barnes",92,59.5,119,200,"Scramblingfrom1020yards",2012
151,151,"Troy Kelly",68,59.29,83,140,"Scramblingfrom1020yards",2012
151,151,"Vijay Singh",99,59.29,134,226,"Scramblingfrom1020yards",2012
153,153,"Heath Slocum",93,59.09,117,198,"Scramblingfrom1020yards",2012
154,154,"Sangmoon Bae",81,59.06,101,171,"Scramblingfrom1020yards",2012
155,155,"Daniel Summerhays",81,58.93,99,168,"Scramblingfrom1020yards",2012
156,156,"Davis Love III",64,58.73,74,126,"Scramblingfrom1020yards",2012
156,156,"Kyle Stanley",86,58.73,111,189,"Scramblingfrom1020yards",2012
158,158,"Chris DiMarco",83,58.72,128,218,"Scramblingfrom1020yards",2012
159,159,"Jhonattan Vegas",77,58.71,91,155,"Scramblingfrom1020yards",2012
160,160,"Arjun Atwal",79,58.51,110,188,"Scramblingfrom1020yards",2012
160,160,"Cameron Beckman",81,58.51,110,188,"Scramblingfrom1020yards",2012
162,162,"John Merrick",83,58.38,108,185,"Scramblingfrom1020yards",2012
163,163,"Garth Mulroy",59,58.33,70,120,"Scramblingfrom1020yards",2012
164,164,"Jeff Maggert",83,58.14,125,215,"Scramblingfrom1020yards",2012
165,165,"Erik Compton",81,57.89,110,190,"Scramblingfrom1020yards",2012
166,166,"Greg Owen",90,57.87,114,197,"Scramblingfrom1020yards",2012
167,167,"Bobby Gates",87,57.84,118,204,"Scramblingfrom1020yards",2012
168,168,"Scott Brown",65,57.66,79,137,"Scramblingfrom1020yards",2012
169,169,"Billy Hurley III",70,57.59,91,158,"Scramblingfrom1020yards",2012
170,170,"Johnson Wagner",88,57.22,107,187,"Scramblingfrom1020yards",2012
171,171,"Charley Hoffman",88,56.84,108,190,"Scramblingfrom1020yards",2012
172,172,"Scott Stallings",78,56.82,100,176,"Scramblingfrom1020yards",2012
173,173,"Chris Couch",61,56.55,82,145,"Scramblingfrom1020yards",2012
174,174,"Michael Thompson",80,56.36,93,165,"Scramblingfrom1020yards",2012
175,175,"Robert Allenby",76,56.22,104,185,"Scramblingfrom1020yards",2012
176,176,"Graeme McDowell",55,56.1,46,82,"Scramblingfrom1020yards",2012
177,177,"Charlie Beljan",61,55.93,66,118,"Scramblingfrom1020yards",2012
178,178,"Angel Cabrera",54,55.91,52,93,"Scramblingfrom1020yards",2012
179,179,"Chad Campbell",84,55.83,115,206,"Scramblingfrom1020yards",2012
180,180,"Scott Dunlap",57,55.65,64,115,"Scramblingfrom1020yards",2012
181,181,"DJ Trahan",73,55.28,89,161,"Scramblingfrom1020yards",2012
182,182,"Adam Scott",59,55.21,53,96,"Scramblingfrom1020yards",2012
183,183,"Robert Garrigus",89,54.84,102,186,"Scramblingfrom1020yards",2012
184,184,"John Daly",50,54.81,57,104,"Scramblingfrom1020yards",2012
185,185,"Boo Weekley",74,54.43,86,158,"Scramblingfrom1020yards",2012
186,186,"Miguel Angel Carballo",73,54.36,81,149,"Scramblingfrom1020yards",2012
187,187,"Alexandre Rocha",62,54.26,70,129,"Scramblingfrom1020yards",2012
188,188,"Kris Blanks",65,53.53,91,170,"Scramblingfrom1020yards",2012
189,189,"Kyle Thompson",51,52.33,45,86,"Scramblingfrom1020yards",2012
190,190,"Lee Westwood",60,51.65,47,91,"Scramblingfrom1020yards",2012
191,191,"Roland Thatcher",55,47.06,48,102,"Scramblingfrom1020yards",2012
