"LatePar3ScoringAverage_RANKTHISWEEK_2007","LatePar3ScoringAverage_RANKLASTWEEK_2007","LatePar3ScoringAverage_PLAYERNAME_2007","LatePar3ScoringAverage_ROUNDS_2007","LatePar3ScoringAverage_AVG_2007","LatePar3ScoringAverage_TOTALSTROKES_2007","LatePar3ScoringAverage_TOTALHOLES_2007","stat_name","year"
81,81,"Jaco Van Zyl",51,3.09,346,112,"LatePar3ScoringAverage",2007
81,81,"Charlie Wi",90,3.09,630,204,"LatePar3ScoringAverage",2007
95,95,"Ryan Armour",107,3.1,682,220,"LatePar3ScoringAverage",2007
95,95,"DJ Brigman",67,3.1,400,129,"LatePar3ScoringAverage",2007
95,95,"Brendon de Jonge",76,3.1,542,175,"LatePar3ScoringAverage",2007
95,95,"JB Holmes",71,3.1,447,144,"LatePar3ScoringAverage",2007
95,95,"Craig Lile",77,3.1,475,153,"LatePar3ScoringAverage",2007
95,95,"Hunter Mahan",91,3.1,568,183,"LatePar3ScoringAverage",2007
95,95,"Shaun Micheel",91,3.1,534,172,"LatePar3ScoringAverage",2007
95,95,"Adam Scott",69,3.1,484,156,"LatePar3ScoringAverage",2007
95,95,"Kevin Sutherland",85,3.1,542,175,"LatePar3ScoringAverage",2007
95,95,"Johnson Wagner",97,3.1,613,198,"LatePar3ScoringAverage",2007
105,105,"Stephen Ames",81,3.11,519,167,"LatePar3ScoringAverage",2007
105,105,"Eric Axley",107,3.11,651,209,"LatePar3ScoringAverage",2007
105,105,"Aaron Baddeley",83,3.11,578,186,"LatePar3ScoringAverage",2007
105,105,"Bart Bryant",87,3.11,563,181,"LatePar3ScoringAverage",2007
105,105,"Jason Dufner",100,3.11,603,194,"LatePar3ScoringAverage",2007
105,105,"Lucas Glover",98,3.11,634,204,"LatePar3ScoringAverage",2007
105,105,"Retief Goosen",50,3.11,277,89,"LatePar3ScoringAverage",2007
105,105,"Jason Gore",86,3.11,581,187,"LatePar3ScoringAverage",2007
105,105,"Paul Goydos",60,3.11,351,113,"LatePar3ScoringAverage",2007
105,105,"Bill Haas",93,3.11,591,190,"LatePar3ScoringAverage",2007
105,105,"Trevor Immelman",74,3.11,467,150,"LatePar3ScoringAverage",2007
105,105,"Lee Janzen",66,3.11,413,133,"LatePar3ScoringAverage",2007
105,105,"Jerry Kelly",101,3.11,654,210,"LatePar3ScoringAverage",2007
105,105,"Billy Mayfair",98,3.11,649,209,"LatePar3ScoringAverage",2007
105,105,"Kevin Na",84,3.11,513,165,"LatePar3ScoringAverage",2007
105,105,"Nick OHern",72,3.11,445,143,"LatePar3ScoringAverage",2007
105,105,"Ryan Palmer",91,3.11,542,174,"LatePar3ScoringAverage",2007
105,105,"Brandt Snedeker",105,3.11,703,226,"LatePar3ScoringAverage",2007
105,105,"DJ Trahan",99,3.11,582,187,"LatePar3ScoringAverage",2007
124,124,"Woody Austin",95,3.12,528,169,"LatePar3ScoringAverage",2007
124,124,"Jason Bohn",57,3.12,384,123,"LatePar3ScoringAverage",2007
124,124,"Jeff Gove",103,3.12,671,215,"LatePar3ScoringAverage",2007
124,124,"Nathan Green",103,3.12,661,212,"LatePar3ScoringAverage",2007
124,124,"Cliff Kresge",107,3.12,662,212,"LatePar3ScoringAverage",2007
124,124,"Peter Lonard",85,3.12,539,173,"LatePar3ScoringAverage",2007
124,124,"Daisuke Maruyama",86,3.12,459,147,"LatePar3ScoringAverage",2007
124,124,"Jeff Sluman",60,3.12,328,105,"LatePar3ScoringAverage",2007
124,124,"Brett Wetterich",88,3.12,506,162,"LatePar3ScoringAverage",2007
133,133,"Tom Byrum",50,3.13,307,98,"LatePar3ScoringAverage",2007
133,133,"Joe Durant",88,3.13,463,148,"LatePar3ScoringAverage",2007
133,133,"Paul Gow",70,3.13,382,122,"LatePar3ScoringAverage",2007
133,133,"Jarrod Lyle",77,3.13,404,129,"LatePar3ScoringAverage",2007
133,133,"John Merrick",92,3.13,532,170,"LatePar3ScoringAverage",2007
133,133,"Geoff Ogilvy",84,3.13,541,173,"LatePar3ScoringAverage",2007
133,133,"Jose Maria Olazabal",52,3.13,291,93,"LatePar3ScoringAverage",2007
133,133,"Pat Perez",84,3.13,592,189,"LatePar3ScoringAverage",2007
133,133,"Duffy Waldorf",69,3.13,460,147,"LatePar3ScoringAverage",2007
142,142,"Robert Allenby",90,3.14,597,190,"LatePar3ScoringAverage",2007
142,142,"Stuart Appleby",74,3.14,543,173,"LatePar3ScoringAverage",2007
142,142,"Mathew Goggin",97,3.14,637,203,"LatePar3ScoringAverage",2007
142,142,"Tim Herron",98,3.14,506,161,"LatePar3ScoringAverage",2007
142,142,"Frank Lickliter II",95,3.14,534,170,"LatePar3ScoringAverage",2007
142,142,"Davis Love III",66,3.14,415,132,"LatePar3ScoringAverage",2007
142,142,"Chris Riley",59,3.14,402,128,"LatePar3ScoringAverage",2007
142,142,"Darron Stiles",65,3.14,393,125,"LatePar3ScoringAverage",2007
142,142,"Charles Warren",101,3.14,609,194,"LatePar3ScoringAverage",2007
151,151,"Billy Andrade",88,3.15,567,180,"LatePar3ScoringAverage",2007
151,151,"Craig Barlow",52,3.15,265,84,"LatePar3ScoringAverage",2007
151,151,"Matt Hendrix",63,3.15,368,117,"LatePar3ScoringAverage",2007
151,151,"Anthony Kim",93,3.15,571,181,"LatePar3ScoringAverage",2007
151,151,"Doug LaBelle II",104,3.15,558,177,"LatePar3ScoringAverage",2007
151,151,"Parker McLachlin",83,3.15,491,156,"LatePar3ScoringAverage",2007
151,151,"Sean OHair",98,3.15,662,210,"LatePar3ScoringAverage",2007
151,151,"Kevin Stadler",95,3.15,516,164,"LatePar3ScoringAverage",2007
151,151,"Kirk Triplett",77,3.15,444,141,"LatePar3ScoringAverage",2007
151,151,"Mark Wilson",87,3.15,567,180,"LatePar3ScoringAverage",2007
161,161,"Brian Bateman",55,3.16,313,99,"LatePar3ScoringAverage",2007
161,161,"Craig Bowden",78,3.16,414,131,"LatePar3ScoringAverage",2007
161,161,"Alex Cejka",80,3.16,462,146,"LatePar3ScoringAverage",2007
161,161,"Luke Donald",69,3.16,405,128,"LatePar3ScoringAverage",2007
161,161,"Bob Estes",88,3.16,490,155,"LatePar3ScoringAverage",2007
161,161,"Robert Gamez",88,3.16,515,163,"LatePar3ScoringAverage",2007
161,161,"JJ Henry",86,3.16,458,145,"LatePar3ScoringAverage",2007
161,161,"Greg Owen",81,3.16,474,150,"LatePar3ScoringAverage",2007
161,161,"Ian Poulter",63,3.16,354,112,"LatePar3ScoringAverage",2007
161,161,"Jim Rutledge",59,3.16,367,116,"LatePar3ScoringAverage",2007
161,161,"Vaughn Taylor",91,3.16,576,182,"LatePar3ScoringAverage",2007
172,172,"Corey Pavin",81,3.17,450,142,"LatePar3ScoringAverage",2007
172,172,"Jason Schultz",63,3.17,396,125,"LatePar3ScoringAverage",2007
172,172,"Steve Wheatcroft",73,3.17,473,149,"LatePar3ScoringAverage",2007
175,175,"John Daly",59,3.18,366,115,"LatePar3ScoringAverage",2007
175,175,"Mathias Gronberg",95,3.18,554,174,"LatePar3ScoringAverage",2007
175,175,"Kent Jones",97,3.18,573,180,"LatePar3ScoringAverage",2007
175,175,"Joey Sindelar",75,3.18,435,137,"LatePar3ScoringAverage",2007
175,175,"Bob Tway",103,3.18,616,194,"LatePar3ScoringAverage",2007
175,175,"Bo Van Pelt",104,3.18,621,195,"LatePar3ScoringAverage",2007
175,175,"Bubba Watson",80,3.18,556,175,"LatePar3ScoringAverage",2007
182,182,"Mark Calcavecchia",93,3.19,574,180,"LatePar3ScoringAverage",2007
182,182,"Harrison Frazar",88,3.19,546,171,"LatePar3ScoringAverage",2007
182,182,"Bryce Molder",56,3.19,319,100,"LatePar3ScoringAverage",2007
182,182,"Paul Stankowski",52,3.19,325,102,"LatePar3ScoringAverage",2007
186,186,"Chris DiMarco",79,3.2,489,153,"LatePar3ScoringAverage",2007
186,186,"Todd Hamilton",76,3.2,451,141,"LatePar3ScoringAverage",2007
188,188,"Rich Barcelo",80,3.22,476,148,"LatePar3ScoringAverage",2007
188,188,"Rod Pampling",92,3.22,579,180,"LatePar3ScoringAverage",2007
190,190,"Ben Curtis",80,3.23,404,125,"LatePar3ScoringAverage",2007
190,190,"Scott Gutschewski",67,3.23,365,113,"LatePar3ScoringAverage",2007
192,192,"David Branshaw",83,3.24,508,157,"LatePar3ScoringAverage",2007
193,193,"Chris Couch",76,3.26,560,172,"LatePar3ScoringAverage",2007
194,194,"Chris Tidland",59,3.28,407,124,"LatePar3ScoringAverage",2007
195,195,"Kyle Reifers",71,3.29,421,128,"LatePar3ScoringAverage",2007
196,196,"Bubba Dickerson",51,3.3,353,107,"LatePar3ScoringAverage",2007
