"CareerMoneyLeaders_RANKTHISWEEK_2011","CareerMoneyLeaders_RANKLASTWEEK_2011","CareerMoneyLeaders_PLAYERNAME_2011","CareerMoneyLeaders__2011","CareerMoneyLeaders_MONEY_2011","stat_name","year"
382,382,"Jeff Klauk",NA,1451736,"CareerMoneyLeaders",2011
383,383,"Jarrod Lyle",NA,1429702,"CareerMoneyLeaders",2011
384,384,"Bobby Clampett",NA,1423000,"CareerMoneyLeaders",2011
385,385,"Gavin Coles",NA,1415902,"CareerMoneyLeaders",2011
386,386,"Billy Kratzert",NA,1396819,"CareerMoneyLeaders",2011
387,387,"Bill Rogers",NA,1384710,"CareerMoneyLeaders",2011
388,388,"Bruce Crampton",NA,1376193,"CareerMoneyLeaders",2011
389,389,"Chad Collins",NA,1368888,"CareerMoneyLeaders",2011
390,390,"Andy North",NA,1365530,"CareerMoneyLeaders",2011
391,391,"Derek Lamely",NA,1342788,"CareerMoneyLeaders",2011
392,392,"Ed Dougherty",NA,1323769,"CareerMoneyLeaders",2011
393,393,"John Morse",NA,1311273,"CareerMoneyLeaders",2011
394,394,"Tom Sieckmann",NA,1310647,"CareerMoneyLeaders",2011
395,395,"Dave Stockton",NA,1303281,"CareerMoneyLeaders",2011
396,396,"Denis Watson",NA,1288621,"CareerMoneyLeaders",2011
397,397,"Chris Tidland",NA,1267237,"CareerMoneyLeaders",2011
398,398,"Al Geiberger",NA,1265188,"CareerMoneyLeaders",2011
399,399,"Michael Connell",NA,1262568,"CareerMoneyLeaders",2011
400,400,"Danny Edwards",NA,1212304,"CareerMoneyLeaders",2011
401,401,"Dan Halldorson",NA,1193929,"CareerMoneyLeaders",2011
402,402,"Charles Coody",NA,1187762,"CareerMoneyLeaders",2011
403,403,"Dave Eichelberger",NA,1186505,"CareerMoneyLeaders",2011
404,404,"Tony Sills",NA,1173361,"CareerMoneyLeaders",2011
405,405,"Jeev Milkha Singh",NA,1160429,"CareerMoneyLeaders",2011
406,406,"Don January",NA,1140925,"CareerMoneyLeaders",2011
407,407,"David Hearn",NA,1138912,"CareerMoneyLeaders",2011
408,408,"Dick Mast",NA,1123038,"CareerMoneyLeaders",2011
409,409,"DJ Brigman",NA,1111489,"CareerMoneyLeaders",2011
410,410,"John Inman",NA,1087947,"CareerMoneyLeaders",2011
411,411,"David Mathis",NA,1080363,"CareerMoneyLeaders",2011
412,412,"Michael Putnam",NA,1074342,"CareerMoneyLeaders",2011
413,413,"Gibby Gilbert",NA,1056506,"CareerMoneyLeaders",2011
414,414,"Joey Snyder III",NA,1056128,"CareerMoneyLeaders",2011
415,415,"Mac OGrady",NA,1050779,"CareerMoneyLeaders",2011
416,416,"Rex Caldwell",NA,1043403,"CareerMoneyLeaders",2011
417,417,"Chi Chi Rodriguez",NA,1037106,"CareerMoneyLeaders",2011
418,418,"Mike Smith",NA,1024313,"CareerMoneyLeaders",2011
419,419,"Lee Elder",NA,1020514,"CareerMoneyLeaders",2011
420,420,"Bobby Nichols",NA,993025,"CareerMoneyLeaders",2011
421,421,"Barry Jaeckel",NA,982408,"CareerMoneyLeaders",2011
422,422,"Graham DeLaet",NA,978355,"CareerMoneyLeaders",2011
423,423,"Michael Thompson",NA,967890,"CareerMoneyLeaders",2011
424,424,"Isao Aoki",NA,960571,"CareerMoneyLeaders",2011
425,425,"Troy Merritt",NA,938452,"CareerMoneyLeaders",2011
426,426,"Andre Stolz",NA,934742,"CareerMoneyLeaders",2011
427,427,"Pat McGowan",NA,915577,"CareerMoneyLeaders",2011
428,428,"Cameron Percy",NA,910582,"CareerMoneyLeaders",2011
429,429,"Bruce Devlin",NA,907069,"CareerMoneyLeaders",2011
430,430,"Mark Carnevale",NA,906925,"CareerMoneyLeaders",2011
431,431,"Jerry McGee",NA,871753,"CareerMoneyLeaders",2011
432,432,"Ed Sneed",NA,860268,"CareerMoneyLeaders",2011
433,433,"Bill Sander",NA,823428,"CareerMoneyLeaders",2011
434,434,"Ron Streck",NA,817211,"CareerMoneyLeaders",2011
435,435,"Grier Jones",NA,803189,"CareerMoneyLeaders",2011
436,436,"Lance Ten Broeck",NA,790347,"CareerMoneyLeaders",2011
437,437,"Jerry Heard",NA,780746,"CareerMoneyLeaders",2011
438,438,"Doug Sanders",NA,772993,"CareerMoneyLeaders",2011
439,439,"Greg Twiggs",NA,767294,"CareerMoneyLeaders",2011
440,440,"Frank Conner",NA,750733,"CareerMoneyLeaders",2011
441,441,"Peter Oosterhuis",NA,736692,"CareerMoneyLeaders",2011
442,442,"Joe Inman",NA,729249,"CareerMoneyLeaders",2011
443,443,"Bobby Gates",NA,716633,"CareerMoneyLeaders",2011
444,444,"Sung Kang",NA,702382,"CareerMoneyLeaders",2011
445,445,"Matt Weibring",NA,699866,"CareerMoneyLeaders",2011
446,446,"Mike McCullough",NA,682511,"CareerMoneyLeaders",2011
447,447,"Rod Curl",NA,677009,"CareerMoneyLeaders",2011
448,448,"Stan Utley",NA,674546,"CareerMoneyLeaders",2011
449,449,"Homero Blancas",NA,671251,"CareerMoneyLeaders",2011
450,450,"Gary McCord",NA,662359,"CareerMoneyLeaders",2011
451,451,"Bob Goalby",NA,645013,"CareerMoneyLeaders",2011
452,452,"Steven Bowditch",NA,640837,"CareerMoneyLeaders",2011
453,453,"Victor Regalado",NA,628557,"CareerMoneyLeaders",2011
454,454,"TC Chen",NA,616303,"CareerMoneyLeaders",2011
455,455,"Matt McQuillan",NA,582933,"CareerMoneyLeaders",2011
456,456,"Dale Douglass",NA,577950,"CareerMoneyLeaders",2011
457,457,"Sam Randolph",NA,574876,"CareerMoneyLeaders",2011
458,458,"Mark Pfeil",NA,573387,"CareerMoneyLeaders",2011
459,459,"Jim Dent",NA,564809,"CareerMoneyLeaders",2011
460,460,"John Schroeder",NA,546569,"CareerMoneyLeaders",2011
461,461,"Tim Norris",NA,545531,"CareerMoneyLeaders",2011
462,462,"Mac McLendon",NA,541908,"CareerMoneyLeaders",2011
463,463,"Rik Massengale",NA,536254,"CareerMoneyLeaders",2011
464,464,"Vance Heafner",NA,535177,"CareerMoneyLeaders",2011
465,465,"Bobby Cole",NA,535130,"CareerMoneyLeaders",2011
466,466,"Jamie Lovemark",NA,533965,"CareerMoneyLeaders",2011
467,467,"Billy Horschel",NA,533024,"CareerMoneyLeaders",2011
468,468,"William McGirt",NA,532933,"CareerMoneyLeaders",2011
469,469,"Forrest Fezler",NA,527325,"CareerMoneyLeaders",2011
470,470,"Mike Morley",NA,526403,"CareerMoneyLeaders",2011
471,471,"Colt Knost",NA,521183,"CareerMoneyLeaders",2011
472,472,"Ken Brown",NA,507919,"CareerMoneyLeaders",2011
473,473,"Jim Nelford",NA,485111,"CareerMoneyLeaders",2011
474,474,"Tom Jenkins",NA,470019,"CareerMoneyLeaders",2011
475,475,"Bob Lunn",NA,459182,"CareerMoneyLeaders",2011
476,476,"Mike Nicolette",NA,448037,"CareerMoneyLeaders",2011
477,477,"Tom Shaw",NA,434756,"CareerMoneyLeaders",2011
478,478,"Zack Miller",NA,427341,"CareerMoneyLeaders",2011
479,479,"Allen Miller",NA,426883,"CareerMoneyLeaders",2011
480,480,"Phillip Hancock",NA,425154,"CareerMoneyLeaders",2011
481,481,"Bobby Mitchell",NA,421938,"CareerMoneyLeaders",2011
482,482,"Doug Ford",NA,419292,"CareerMoneyLeaders",2011
483,483,"Larry Hinson",NA,413284,"CareerMoneyLeaders",2011
484,484,"Wally Armstrong",NA,406269,"CareerMoneyLeaders",2011
485,485,"Fred Marti",NA,404674,"CareerMoneyLeaders",2011
486,486,"Terry Diehl",NA,404611,"CareerMoneyLeaders",2011
487,487,"Dow Finsterwald",NA,402102,"CareerMoneyLeaders",2011
488,488,"Jim Benepe",NA,395214,"CareerMoneyLeaders",2011
489,489,"Jim Renner",NA,392945,"CareerMoneyLeaders",2011
490,490,"John Fought",NA,387036,"CareerMoneyLeaders",2011
491,491,"Greg Powers",NA,386086,"CareerMoneyLeaders",2011
492,492,"Bob Smith",NA,385283,"CareerMoneyLeaders",2011
493,493,"Fabian Gomez",NA,381730,"CareerMoneyLeaders",2011
494,494,"Bob Shearer",NA,378336,"CareerMoneyLeaders",2011
495,495,"Billy Maxwell",NA,375648,"CareerMoneyLeaders",2011
496,496,"Johnny Pott",NA,371396,"CareerMoneyLeaders",2011
497,497,"Deane Beman",NA,370003,"CareerMoneyLeaders",2011
498,498,"Bio Kim",NA,345588,"CareerMoneyLeaders",2011
499,499,"RH Sikes",NA,344387,"CareerMoneyLeaders",2011
500,500,"Ben Martin",NA,340080,"CareerMoneyLeaders",2011
501,501,"Tony Jacklin",NA,336530,"CareerMoneyLeaders",2011
502,502,"Jim Wiechers",NA,329169,"CareerMoneyLeaders",2011
503,503,"Lyn Lott",NA,325966,"CareerMoneyLeaders",2011
504,504,"Jeff Mitchell",NA,322320,"CareerMoneyLeaders",2011
505,505,"Pat Lindsey",NA,318777,"CareerMoneyLeaders",2011
506,506,"Woody Blackburn",NA,310231,"CareerMoneyLeaders",2011
507,507,"Jim Jamieson",NA,306618,"CareerMoneyLeaders",2011
508,508,"Daniel Summerhays",NA,301899,"CareerMoneyLeaders",2011
509,509,"Peter Tomasulo",NA,299550,"CareerMoneyLeaders",2011
510,510,"Justin Hicks",NA,299296,"CareerMoneyLeaders",2011
511,511,"Bob Dickson",NA,296640,"CareerMoneyLeaders",2011
512,512,"Labron Harris",NA,295917,"CareerMoneyLeaders",2011
513,513,"Howie Johnson",NA,280816,"CareerMoneyLeaders",2011
514,514,"Ernie Gonzalez",NA,275820,"CareerMoneyLeaders",2011
515,515,"DeWitt Weaver",NA,273435,"CareerMoneyLeaders",2011
516,516,"Kevin Kisner",NA,270170,"CareerMoneyLeaders",2011
517,517,"Ken Venturi",NA,268263,"CareerMoneyLeaders",2011
518,518,"Terry Dill",NA,255050,"CareerMoneyLeaders",2011
519,519,"Alexandre Rocha",NA,237066,"CareerMoneyLeaders",2011
520,520,"Fred Wadsworth",NA,235449,"CareerMoneyLeaders",2011
521,521,"Tommy Jacobs",NA,232720,"CareerMoneyLeaders",2011
522,522,"Ron Cerrudo",NA,228199,"CareerMoneyLeaders",2011
523,523,"Chris Baryla",NA,225092,"CareerMoneyLeaders",2011
524,524,"Jim Herman",NA,220230,"CareerMoneyLeaders",2011
525,525,"Pete Brown",NA,214884,"CareerMoneyLeaders",2011
526,526,"Andres Gonzales",NA,213332,"CareerMoneyLeaders",2011
527,527,"Fred Hawkins",NA,205228,"CareerMoneyLeaders",2011
528,528,"Babe Hiskey",NA,202754,"CareerMoneyLeaders",2011
529,529,"Dwight Nevil",NA,199935,"CareerMoneyLeaders",2011
530,530,"Don Iverson",NA,198477,"CareerMoneyLeaders",2011
531,531,"Jack Newton",NA,191898,"CareerMoneyLeaders",2011
532,532,"Fran Quinn",NA,184286,"CareerMoneyLeaders",2011
533,533,"Joseph Bramlett",NA,178728,"CareerMoneyLeaders",2011
534,534,"Dave Ragan",NA,172256,"CareerMoneyLeaders",2011
535,535,"Roy Pace",NA,165699,"CareerMoneyLeaders",2011
536,536,"Martin Piller",NA,163528,"CareerMoneyLeaders",2011
537,537,"Marty Fleckman",NA,162141,"CareerMoneyLeaders",2011
538,538,"Bob Byman",NA,161884,"CareerMoneyLeaders",2011
539,539,"Bert Weaver",NA,161210,"CareerMoneyLeaders",2011
540,540,"Nate Smith",NA,154814,"CareerMoneyLeaders",2011
541,541,"Pat Fitzsimons",NA,153542,"CareerMoneyLeaders",2011
542,542,"Bunky Henry",NA,153499,"CareerMoneyLeaders",2011
543,543,"Gary Groh",NA,148753,"CareerMoneyLeaders",2011
544,544,"Rocky Thompson",NA,146391,"CareerMoneyLeaders",2011
545,545,"Steve Spray",NA,142045,"CareerMoneyLeaders",2011
546,546,"Jack Fleck",NA,129737,"CareerMoneyLeaders",2011
547,547,"Randy Glover",NA,123531,"CareerMoneyLeaders",2011
548,548,"Al Besselink",NA,119183,"CareerMoneyLeaders",2011
549,549,"Steve Reid",NA,110441,"CareerMoneyLeaders",2011
550,550,"Will Strickler",NA,109031,"CareerMoneyLeaders",2011
551,551,"Jim Ferree",NA,106895,"CareerMoneyLeaders",2011
552,552,"Bob Toski",NA,105484,"CareerMoneyLeaders",2011
553,553,"Bob McCallister",NA,101079,"CareerMoneyLeaders",2011
554,554,"Tom Nieporte",NA,94555,"CareerMoneyLeaders",2011
555,555,"Sam Adams",NA,82787,"CareerMoneyLeaders",2011
556,556,"Ernie Vossler",NA,74229,"CareerMoneyLeaders",2011
557,557,"Richie Karl",NA,61566,"CareerMoneyLeaders",2011
558,558,"Mike Fetchick",NA,52044,"CareerMoneyLeaders",2011
559,559,"Bill Johnston",NA,50707,"CareerMoneyLeaders",2011
560,560,"Patrick Moore",NA,34859,"CareerMoneyLeaders",2011
561,561,"Dick Hart",NA,34739,"CareerMoneyLeaders",2011
562,562,"Scott Gordon",NA,28311,"CareerMoneyLeaders",2011
563,563,"Laurie Hammer",NA,25992,"CareerMoneyLeaders",2011
564,564,"Al Johnston",NA,24099,"CareerMoneyLeaders",2011
565,565,"Joe Affrunti",NA,18837,"CareerMoneyLeaders",2011
