"BestYTDStreakwoa3Putt_RANKTHISWEEK_2009","BestYTDStreakwoa3Putt_RANKLASTWEEK_2009","BestYTDStreakwoa3Putt_PLAYERNAME_2009","BestYTDStreakwoa3Putt_EVENTS_2009","BestYTDStreakwoa3Putt_BESTSTREAK_2009","BestYTDStreakwoa3Putt_CURRENTSTREAK_2009","stat_name","year"
347,347,"Tomohiro Kondo",2,39,8,"BestYTDStreakwoa3Putt",2009
347,347,"Trevor Murphy",1,39,11,"BestYTDStreakwoa3Putt",2009
347,347,"Jason Schmuhl",2,39,39,"BestYTDStreakwoa3Putt",2009
347,347,"Hideto Tanihara",1,39,4,"BestYTDStreakwoa3Putt",2009
347,347,"Anthony Wall",2,39,8,"BestYTDStreakwoa3Putt",2009
352,352,"Sangmoon Bae",2,38,3,"BestYTDStreakwoa3Putt",2009
352,352,"Shintaro Kai",2,38,2,"BestYTDStreakwoa3Putt",2009
352,352,"Neal Lancaster",6,38,11,"BestYTDStreakwoa3Putt",2009
355,355,"Shane Bertsch",2,37,37,"BestYTDStreakwoa3Putt",2009
355,355,"David Drysdale",1,37,12,"BestYTDStreakwoa3Putt",2009
355,355,"Branden Grace",1,37,30,"BestYTDStreakwoa3Putt",2009
355,355,"Gregory Main",1,37,NA,"BestYTDStreakwoa3Putt",2009
355,355,"Fernando Mechereffe",1,37,31,"BestYTDStreakwoa3Putt",2009
355,355,"Grant Waite",2,37,37,"BestYTDStreakwoa3Putt",2009
361,361,"Mark Anderson",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Clint Avret",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Graham Baillargeon",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Peter Baker",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Markus Brier",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Jaxon Brigman",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Jason Caron",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Greg Casagranda",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Martin Catalioto",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Jimmy Chestnut",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Keith Clearwater",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Russ Cochran",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Robert Damron",5,36,7,"BestYTDStreakwoa3Putt",2009
361,361,"Bryan DeCorso",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"David Erdy",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Philip Francis",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Stephen Gangluff",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Rob Garland",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Wes Heffernan",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"David Higgins",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"JT Kohut",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Joel Kribel",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Lucas Lee",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Hugo Leon",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Luke List",1,36,26,"BestYTDStreakwoa3Putt",2009
361,361,"John Lynch",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Josh McCumber",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Jim McGovern",2,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Patrick Moore",4,36,28,"BestYTDStreakwoa3Putt",2009
361,361,"David Ogrin",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Gary Orr",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Deane Pappas",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Dennis Paulson",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Cameron Peck",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Dave Schultz",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Sal Spallone",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Stan Utley",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Bruce Vaughan",1,36,36,"BestYTDStreakwoa3Putt",2009
361,361,"Timothy Wood",1,36,36,"BestYTDStreakwoa3Putt",2009
401,401,"Joshua Brock",1,35,NA,"BestYTDStreakwoa3Putt",2009
401,401,"Kelvin Burgin",1,35,35,"BestYTDStreakwoa3Putt",2009
401,401,"Ben Crenshaw",1,35,35,"BestYTDStreakwoa3Putt",2009
401,401,"Rob Grube",1,35,35,"BestYTDStreakwoa3Putt",2009
401,401,"Brendan Jones",2,35,7,"BestYTDStreakwoa3Putt",2009
401,401,"Andrew McLardy",2,35,20,"BestYTDStreakwoa3Putt",2009
401,401,"Jin Park",1,35,NA,"BestYTDStreakwoa3Putt",2009
401,401,"Dustin Risdon",1,35,NA,"BestYTDStreakwoa3Putt",2009
401,401,"Kyle Thompson",1,35,11,"BestYTDStreakwoa3Putt",2009
401,401,"Daniel Wardrop",1,35,NA,"BestYTDStreakwoa3Putt",2009
411,411,"Keoke Cotner",1,34,1,"BestYTDStreakwoa3Putt",2009
411,411,"Alastair Forsyth",1,34,17,"BestYTDStreakwoa3Putt",2009
411,411,"Yuta Ikeda",1,34,34,"BestYTDStreakwoa3Putt",2009
411,411,"Chris Smith",3,34,10,"BestYTDStreakwoa3Putt",2009
411,411,"Kaname Yokoo",1,34,34,"BestYTDStreakwoa3Putt",2009
416,416,"Billy Anderson",1,33,33,"BestYTDStreakwoa3Putt",2009
416,416,"Colby Beckstrom",1,33,33,"BestYTDStreakwoa3Putt",2009
416,416,"Rich Bland",1,33,33,"BestYTDStreakwoa3Putt",2009
416,416,"Josh Geary",1,33,33,"BestYTDStreakwoa3Putt",2009
416,416,"Donnie Hammond",1,33,33,"BestYTDStreakwoa3Putt",2009
416,416,"Chris Kirk",2,33,NA,"BestYTDStreakwoa3Putt",2009
416,416,"Angelo Que",1,33,2,"BestYTDStreakwoa3Putt",2009
416,416,"Vaughn Snyder",1,33,33,"BestYTDStreakwoa3Putt",2009
416,416,"Dean Vomacka",2,33,14,"BestYTDStreakwoa3Putt",2009
425,425,"Gregory Bisconti",1,32,17,"BestYTDStreakwoa3Putt",2009
425,425,"Craig Bowden",1,32,32,"BestYTDStreakwoa3Putt",2009
425,425,"Rhys Davies",1,32,3,"BestYTDStreakwoa3Putt",2009
425,425,"Peter Hedblom",1,32,3,"BestYTDStreakwoa3Putt",2009
425,425,"Hiroshi Iwata",1,32,32,"BestYTDStreakwoa3Putt",2009
425,425,"Richard Lee",1,32,32,"BestYTDStreakwoa3Putt",2009
425,425,"Len Mattiace",1,32,9,"BestYTDStreakwoa3Putt",2009
425,425,"Larry Mize",1,32,1,"BestYTDStreakwoa3Putt",2009
425,425,"Michael Schachner",1,32,2,"BestYTDStreakwoa3Putt",2009
425,425,"Anthony Smith",1,32,32,"BestYTDStreakwoa3Putt",2009
425,425,"Nick Taylor",2,32,4,"BestYTDStreakwoa3Putt",2009
425,425,"Michael Thompson",2,32,32,"BestYTDStreakwoa3Putt",2009
437,437,"Paul Broadhurst",1,31,26,"BestYTDStreakwoa3Putt",2009
437,437,"Hiroyuki Fujita",1,31,3,"BestYTDStreakwoa3Putt",2009
437,437,"Steve Lamontagne",1,31,NA,"BestYTDStreakwoa3Putt",2009
437,437,"Paul Lawrie",1,31,6,"BestYTDStreakwoa3Putt",2009
437,437,"Mauricio Molina",1,31,31,"BestYTDStreakwoa3Putt",2009
437,437,"Craig Stadler",1,31,31,"BestYTDStreakwoa3Putt",2009
443,443,"Sam Arnold",1,30,5,"BestYTDStreakwoa3Putt",2009
443,443,"John Bushka",1,30,5,"BestYTDStreakwoa3Putt",2009
443,443,"Simon Dyson",1,30,5,"BestYTDStreakwoa3Putt",2009
443,443,"Clint Jensen",2,30,2,"BestYTDStreakwoa3Putt",2009
443,443,"Chih Bing Lam",1,30,11,"BestYTDStreakwoa3Putt",2009
448,448,"Josh Anderson",1,29,NA,"BestYTDStreakwoa3Putt",2009
448,448,"Keith Dicciani",1,29,2,"BestYTDStreakwoa3Putt",2009
448,448,"Trevor Dodds",1,29,2,"BestYTDStreakwoa3Putt",2009
448,448,"Johan Edfors",3,29,4,"BestYTDStreakwoa3Putt",2009
448,448,"Gregory Havret",1,29,13,"BestYTDStreakwoa3Putt",2009
448,448,"Yuji Igarashi",1,29,18,"BestYTDStreakwoa3Putt",2009
448,448,"Vincent Johnson",1,29,6,"BestYTDStreakwoa3Putt",2009
448,448,"Steve LeBrun",1,29,6,"BestYTDStreakwoa3Putt",2009
456,456,"Dean Larsson",1,28,1,"BestYTDStreakwoa3Putt",2009
457,457,"Jaco Ahlers",1,27,27,"BestYTDStreakwoa3Putt",2009
457,457,"Doug Barron",1,27,27,"BestYTDStreakwoa3Putt",2009
457,457,"Lorens Chan",1,27,27,"BestYTDStreakwoa3Putt",2009
457,457,"Rafael Gomez",1,27,2,"BestYTDStreakwoa3Putt",2009
457,457,"Patton Kizzire",1,27,8,"BestYTDStreakwoa3Putt",2009
457,457,"Edward Loar",1,27,7,"BestYTDStreakwoa3Putt",2009
457,457,"Phil Tataurangi",2,27,10,"BestYTDStreakwoa3Putt",2009
464,464,"Brian Gaffney",1,26,9,"BestYTDStreakwoa3Putt",2009
464,464,"David Robinson",1,26,7,"BestYTDStreakwoa3Putt",2009
464,464,"Brady Schnell",2,26,26,"BestYTDStreakwoa3Putt",2009
464,464,"Ryan Spears",1,26,9,"BestYTDStreakwoa3Putt",2009
464,464,"Wes Weston",1,26,4,"BestYTDStreakwoa3Putt",2009
464,464,"Ian Woosnam",1,26,26,"BestYTDStreakwoa3Putt",2009
470,470,"Fulton Allem",1,25,25,"BestYTDStreakwoa3Putt",2009
470,470,"Thomas Haylock",1,25,25,"BestYTDStreakwoa3Putt",2009
470,470,"Mike Heinen",2,25,25,"BestYTDStreakwoa3Putt",2009
470,470,"Damian McGrane",1,25,25,"BestYTDStreakwoa3Putt",2009
470,470,"Richie Ramsay",1,25,10,"BestYTDStreakwoa3Putt",2009
470,470,"Lloyd Saltman",1,25,NA,"BestYTDStreakwoa3Putt",2009
470,470,"Kevin Silva",1,25,NA,"BestYTDStreakwoa3Putt",2009
470,470,"Steve Webster",1,25,10,"BestYTDStreakwoa3Putt",2009
478,478,"Grant Sturgeon",1,24,8,"BestYTDStreakwoa3Putt",2009
478,478,"Tim Thelen",2,24,3,"BestYTDStreakwoa3Putt",2009
480,480,"Gaganjeet Bhullar",1,23,10,"BestYTDStreakwoa3Putt",2009
480,480,"Jim Gallagher Jr",2,23,23,"BestYTDStreakwoa3Putt",2009
480,480,"Todd Lancaster",1,23,23,"BestYTDStreakwoa3Putt",2009
480,480,"Bernhard Langer",1,23,12,"BestYTDStreakwoa3Putt",2009
480,480,"Matt Nagy",1,23,12,"BestYTDStreakwoa3Putt",2009
480,480,"Steve Surry",1,23,23,"BestYTDStreakwoa3Putt",2009
480,480,"Mike Welch",1,23,12,"BestYTDStreakwoa3Putt",2009
487,487,"Tyson Alexander",1,22,13,"BestYTDStreakwoa3Putt",2009
487,487,"Brian Brodell",1,22,3,"BestYTDStreakwoa3Putt",2009
487,487,"Sean Farren",1,22,13,"BestYTDStreakwoa3Putt",2009
487,487,"Stephan Gross",1,22,22,"BestYTDStreakwoa3Putt",2009
487,487,"WC Liang",1,22,22,"BestYTDStreakwoa3Putt",2009
487,487,"Terry Pilkadaris",1,22,3,"BestYTDStreakwoa3Putt",2009
487,487,"Kevin Roman",1,22,2,"BestYTDStreakwoa3Putt",2009
487,487,"Tom Scherrer",2,22,7,"BestYTDStreakwoa3Putt",2009
487,487,"Michael Wright",1,22,3,"BestYTDStreakwoa3Putt",2009
496,496,"Stuart Anderson",1,21,4,"BestYTDStreakwoa3Putt",2009
496,496,"Ryan Blaum",2,21,21,"BestYTDStreakwoa3Putt",2009
496,496,"Bronson Burgoon",1,21,21,"BestYTDStreakwoa3Putt",2009
496,496,"Bob Burns",2,21,21,"BestYTDStreakwoa3Putt",2009
496,496,"Scott Cashell",1,21,1,"BestYTDStreakwoa3Putt",2009
496,496,"Marc Cayeux",1,21,7,"BestYTDStreakwoa3Putt",2009
496,496,"Rafael Echenique",1,21,21,"BestYTDStreakwoa3Putt",2009
496,496,"Billy Horschel",2,21,16,"BestYTDStreakwoa3Putt",2009
496,496,"Jose Manuel Lara",2,21,21,"BestYTDStreakwoa3Putt",2009
496,496,"Eric Meierdierks",1,21,21,"BestYTDStreakwoa3Putt",2009
496,496,"Mike Small",1,21,14,"BestYTDStreakwoa3Putt",2009
496,496,"Tim Stewart",1,21,6,"BestYTDStreakwoa3Putt",2009
508,508,"Charlie Beljan",1,20,15,"BestYTDStreakwoa3Putt",2009
508,508,"Jason Buha",1,20,15,"BestYTDStreakwoa3Putt",2009
508,508,"John Ellis",1,20,16,"BestYTDStreakwoa3Putt",2009
508,508,"Tom Kalinowski",1,20,15,"BestYTDStreakwoa3Putt",2009
508,508,"Kevin Larsen",1,20,9,"BestYTDStreakwoa3Putt",2009
508,508,"John Lepak",1,20,20,"BestYTDStreakwoa3Putt",2009
508,508,"Eric Lippert",1,20,5,"BestYTDStreakwoa3Putt",2009
508,508,"Zack Miller",1,20,20,"BestYTDStreakwoa3Putt",2009
508,508,"Alan Morin",2,20,12,"BestYTDStreakwoa3Putt",2009
508,508,"Lee Rinker",1,20,20,"BestYTDStreakwoa3Putt",2009
508,508,"Eduardo Romero",1,20,20,"BestYTDStreakwoa3Putt",2009
508,508,"Mike Van Sickle",2,20,20,"BestYTDStreakwoa3Putt",2009
508,508,"Steve Wheatcroft",1,20,15,"BestYTDStreakwoa3Putt",2009
508,508,"Jake Younan",1,20,20,"BestYTDStreakwoa3Putt",2009
522,522,"Mike Capone",1,19,19,"BestYTDStreakwoa3Putt",2009
522,522,"Nick Faldo",1,19,NA,"BestYTDStreakwoa3Putt",2009
522,522,"David Horsey",1,19,NA,"BestYTDStreakwoa3Putt",2009
522,522,"Brad Peck",1,19,16,"BestYTDStreakwoa3Putt",2009
522,522,"Phil Schmitt",1,19,16,"BestYTDStreakwoa3Putt",2009
522,522,"Mark Sheftic",1,19,3,"BestYTDStreakwoa3Putt",2009
522,522,"Cameron Tringale",1,19,12,"BestYTDStreakwoa3Putt",2009
522,522,"Nathan Tyler",1,19,19,"BestYTDStreakwoa3Putt",2009
530,530,"Brandon Knaub",1,18,1,"BestYTDStreakwoa3Putt",2009
530,530,"Kenny Knox",1,18,12,"BestYTDStreakwoa3Putt",2009
530,530,"Mitch Lowe",1,18,3,"BestYTDStreakwoa3Putt",2009
530,530,"David Morland IV",1,18,17,"BestYTDStreakwoa3Putt",2009
530,530,"Kyle Peterman",1,18,6,"BestYTDStreakwoa3Putt",2009
530,530,"Elliot Saltman",1,18,NA,"BestYTDStreakwoa3Putt",2009
530,530,"Cory Schneider",1,18,17,"BestYTDStreakwoa3Putt",2009
530,530,"Chris Starkjohann",1,18,10,"BestYTDStreakwoa3Putt",2009
530,530,"Shawn Stefani",1,18,9,"BestYTDStreakwoa3Putt",2009
539,539,"Doug Batty",1,17,17,"BestYTDStreakwoa3Putt",2009
539,539,"Tim Cantwell Jr",1,17,6,"BestYTDStreakwoa3Putt",2009
539,539,"Michael Carbone",1,17,NA,"BestYTDStreakwoa3Putt",2009
539,539,"Steve Dartnall",1,17,NA,"BestYTDStreakwoa3Putt",2009
539,539,"Nolan Henke",1,17,17,"BestYTDStreakwoa3Putt",2009
539,539,"Jeremy Kavanagh",1,17,17,"BestYTDStreakwoa3Putt",2009
539,539,"Tony Kelley",1,17,16,"BestYTDStreakwoa3Putt",2009
539,539,"Simon Khan",1,17,15,"BestYTDStreakwoa3Putt",2009
539,539,"Aaron Krueger",1,17,NA,"BestYTDStreakwoa3Putt",2009
539,539,"Ted Schulz",2,17,3,"BestYTDStreakwoa3Putt",2009
539,539,"Steve Wilson",1,17,2,"BestYTDStreakwoa3Putt",2009
550,550,"Paul Claxton",1,16,16,"BestYTDStreakwoa3Putt",2009
550,550,"Peter Ellebye",1,16,1,"BestYTDStreakwoa3Putt",2009
550,550,"Scott Lewis",1,16,10,"BestYTDStreakwoa3Putt",2009
550,550,"Ben Martin",1,16,8,"BestYTDStreakwoa3Putt",2009
550,550,"Simon McGreal",1,16,1,"BestYTDStreakwoa3Putt",2009
550,550,"Haymes Snedeker",1,16,16,"BestYTDStreakwoa3Putt",2009
550,550,"Lance Ten Broeck",1,16,16,"BestYTDStreakwoa3Putt",2009
550,550,"Willie Wood",2,16,14,"BestYTDStreakwoa3Putt",2009
550,550,"Fuzzy Zoeller",1,16,12,"BestYTDStreakwoa3Putt",2009
559,559,"Ian Baker Finch",1,15,14,"BestYTDStreakwoa3Putt",2009
559,559,"Raymond Floyd",1,15,11,"BestYTDStreakwoa3Putt",2009
559,559,"Jim Gormley",1,15,2,"BestYTDStreakwoa3Putt",2009
559,559,"Nickolas Jones",1,15,7,"BestYTDStreakwoa3Putt",2009
559,559,"Gary Player",1,15,NA,"BestYTDStreakwoa3Putt",2009
559,559,"Andrew Svoboda",1,15,6,"BestYTDStreakwoa3Putt",2009
559,559,"Tim Weinhart",1,15,15,"BestYTDStreakwoa3Putt",2009
566,566,"Clark Klaasen",1,14,10,"BestYTDStreakwoa3Putt",2009
566,566,"Koumei Oda",1,14,12,"BestYTDStreakwoa3Putt",2009
566,566,"Tony Saraceno",1,14,9,"BestYTDStreakwoa3Putt",2009
566,566,"Steve Schneiter",1,14,8,"BestYTDStreakwoa3Putt",2009
566,566,"Zack Sucher",1,14,14,"BestYTDStreakwoa3Putt",2009
566,566,"Craig Thomas",1,14,8,"BestYTDStreakwoa3Putt",2009
566,566,"Cameron Yancey",1,14,NA,"BestYTDStreakwoa3Putt",2009
573,573,"Ryan Brehm",1,13,NA,"BestYTDStreakwoa3Putt",2009
573,573,"Steve Conway",1,13,13,"BestYTDStreakwoa3Putt",2009
573,573,"Oliver Fisher",1,13,3,"BestYTDStreakwoa3Putt",2009
576,576,"Cam Burke",1,12,12,"BestYTDStreakwoa3Putt",2009
576,576,"Bob Gaus",1,12,12,"BestYTDStreakwoa3Putt",2009
576,576,"Tim Parun",1,12,4,"BestYTDStreakwoa3Putt",2009
576,576,"Curt Sanders",1,12,3,"BestYTDStreakwoa3Putt",2009
580,580,"Randall Hutchison",1,11,11,"BestYTDStreakwoa3Putt",2009
581,581,"Ryan Benzel",1,10,8,"BestYTDStreakwoa3Putt",2009
581,581,"Robert Floyd",1,10,NA,"BestYTDStreakwoa3Putt",2009
581,581,"Robert Rock",1,10,6,"BestYTDStreakwoa3Putt",2009
584,584,"Kyle German",1,8,6,"BestYTDStreakwoa3Putt",2009
584,584,"Chris Wilson",1,8,5,"BestYTDStreakwoa3Putt",2009
