"Back9Par4ScoringAverage_RANKTHISWEEK_2014","Back9Par4ScoringAverage_RANKLASTWEEK_2014","Back9Par4ScoringAverage_PLAYERNAME_2014","Back9Par4ScoringAverage_ROUNDS_2014","Back9Par4ScoringAverage_AVG_2014","Back9Par4ScoringAverage_TOTALSTROKES_2014","Back9Par4ScoringAverage_TOTALHOLES_2014","stat_name","year"
20,20,"Andrew Loupe",65,4.02,1328,330,"Back9Par4ScoringAverage",2014
20,20,"Kevin Na",94,4.02,1951,485,"Back9Par4ScoringAverage",2014
20,20,"Carl Pettersson",91,4.02,1968,489,"Back9Par4ScoringAverage",2014
20,20,"Patrick Reed",92,4.02,1937,482,"Back9Par4ScoringAverage",2014
20,20,"Heath Slocum",71,4.02,1525,379,"Back9Par4ScoringAverage",2014
20,20,"Andrew Svoboda",77,4.02,1666,414,"Back9Par4ScoringAverage",2014
20,20,"Brendon Todd",108,4.02,2296,571,"Back9Par4ScoringAverage",2014
20,20,"Bubba Watson",76,4.02,1530,381,"Back9Par4ScoringAverage",2014
20,20,"Gary Woodland",93,4.02,1914,476,"Back9Par4ScoringAverage",2014
39,39,"Keegan Bradley",89,4.03,1846,458,"Back9Par4ScoringAverage",2014
39,39,"Graham DeLaet",80,4.03,1667,414,"Back9Par4ScoringAverage",2014
39,39,"Freddie Jacobson",91,4.03,1929,479,"Back9Par4ScoringAverage",2014
39,39,"Zach Johnson",97,4.03,2086,518,"Back9Par4ScoringAverage",2014
39,39,"Danny Lee",84,4.03,1727,429,"Back9Par4ScoringAverage",2014
39,39,"Ben Martin",80,4.03,1690,419,"Back9Par4ScoringAverage",2014
39,39,"Phil Mickelson",71,4.03,1483,368,"Back9Par4ScoringAverage",2014
39,39,"Ryan Palmer",85,4.03,1831,454,"Back9Par4ScoringAverage",2014
39,39,"John Senden",99,4.03,2104,522,"Back9Par4ScoringAverage",2014
39,39,"Brendan Steele",89,4.03,1780,442,"Back9Par4ScoringAverage",2014
39,39,"Robert Streb",75,4.03,1546,384,"Back9Par4ScoringAverage",2014
39,39,"Chris Stroud",88,4.03,1880,466,"Back9Par4ScoringAverage",2014
39,39,"Michael Thompson",74,4.03,1552,385,"Back9Par4ScoringAverage",2014
52,52,"Ricky Barnes",92,4.04,1905,472,"Back9Par4ScoringAverage",2014
52,52,"Erik Compton",88,4.04,1872,463,"Back9Par4ScoringAverage",2014
52,52,"Brad Fritsch",50,4.04,1031,255,"Back9Par4ScoringAverage",2014
52,52,"Retief Goosen",94,4.04,1944,481,"Back9Par4ScoringAverage",2014
52,52,"David Hearn",97,4.04,2033,503,"Back9Par4ScoringAverage",2014
52,52,"William McGirt",96,4.04,2076,514,"Back9Par4ScoringAverage",2014
52,52,"Justin Rose",70,4.04,1406,348,"Back9Par4ScoringAverage",2014
52,52,"Jordan Spieth",102,4.04,2098,519,"Back9Par4ScoringAverage",2014
52,52,"Henrik Stenson",56,4.04,1132,280,"Back9Par4ScoringAverage",2014
61,61,"Stuart Appleby",92,4.05,1936,478,"Back9Par4ScoringAverage",2014
61,61,"Sangmoon Bae",76,4.05,1606,397,"Back9Par4ScoringAverage",2014
61,61,"Paul Casey",56,4.05,1216,300,"Back9Par4ScoringAverage",2014
61,61,"Greg Chalmers",85,4.05,1742,430,"Back9Par4ScoringAverage",2014
61,61,"Brendon de Jonge",109,4.05,2349,580,"Back9Par4ScoringAverage",2014
61,61,"Martin Flores",85,4.05,1799,444,"Back9Par4ScoringAverage",2014
61,61,"Robert Garrigus",80,4.05,1711,422,"Back9Par4ScoringAverage",2014
61,61,"Brian Gay",81,4.05,1730,427,"Back9Par4ScoringAverage",2014
61,61,"Luke Guthrie",85,4.05,1813,448,"Back9Par4ScoringAverage",2014
61,61,"Brian Harman",111,4.05,2379,588,"Back9Par4ScoringAverage",2014
61,61,"Jim Herman",62,4.05,1231,304,"Back9Par4ScoringAverage",2014
61,61,"John Huh",87,4.05,1804,445,"Back9Par4ScoringAverage",2014
61,61,"Dustin Johnson",58,4.05,1239,306,"Back9Par4ScoringAverage",2014
61,61,"Scott Langley",95,4.05,1994,492,"Back9Par4ScoringAverage",2014
61,61,"Hunter Mahan",88,4.05,1814,448,"Back9Par4ScoringAverage",2014
61,61,"Hideki Matsuyama",82,4.05,1703,421,"Back9Par4ScoringAverage",2014
61,61,"Bryce Molder",77,4.05,1523,376,"Back9Par4ScoringAverage",2014
61,61,"Seung Yul Noh",92,4.05,2006,495,"Back9Par4ScoringAverage",2014
61,61,"Andres Romero",81,4.05,1674,413,"Back9Par4ScoringAverage",2014
61,61,"Kevin Streelman",79,4.05,1646,406,"Back9Par4ScoringAverage",2014
61,61,"Cameron Tringale",111,4.05,2341,578,"Back9Par4ScoringAverage",2014
61,61,"Jhonattan Vegas",77,4.05,1612,398,"Back9Par4ScoringAverage",2014
61,61,"Boo Weekley",73,4.05,1590,393,"Back9Par4ScoringAverage",2014
61,61,"Will Wilcox",51,4.05,1065,263,"Back9Par4ScoringAverage",2014
85,85,"Briny Baird",50,4.06,1081,266,"Back9Par4ScoringAverage",2014
85,85,"Jason Bohn",81,4.06,1715,422,"Back9Par4ScoringAverage",2014
85,85,"Stewart Cink",91,4.06,1946,479,"Back9Par4ScoringAverage",2014
85,85,"Jason Day",54,4.06,1036,255,"Back9Par4ScoringAverage",2014
85,85,"Luke Donald",57,4.06,1186,292,"Back9Par4ScoringAverage",2014
85,85,"Brice Garnett",92,4.06,1923,474,"Back9Par4ScoringAverage",2014
85,85,"Russell Henley",92,4.06,2012,495,"Back9Par4ScoringAverage",2014
85,85,"JJ Henry",91,4.06,1884,464,"Back9Par4ScoringAverage",2014
85,85,"Billy Hurley III",86,4.06,1892,466,"Back9Par4ScoringAverage",2014
85,85,"Kevin Kisner",85,4.06,1850,456,"Back9Par4ScoringAverage",2014
85,85,"Jason Kokrak",65,4.06,1371,338,"Back9Par4ScoringAverage",2014
85,85,"George McNeill",79,4.06,1676,413,"Back9Par4ScoringAverage",2014
85,85,"Michael Putnam",106,4.06,2212,545,"Back9Par4ScoringAverage",2014
85,85,"Brandt Snedeker",89,4.06,1877,462,"Back9Par4ScoringAverage",2014
85,85,"Shawn Stefani",60,4.06,1317,324,"Back9Par4ScoringAverage",2014
85,85,"Nick Watney",80,4.06,1608,396,"Back9Par4ScoringAverage",2014
85,85,"Lee Westwood",57,4.06,1176,290,"Back9Par4ScoringAverage",2014
85,85,"Tim Wilkinson",86,4.06,1815,447,"Back9Par4ScoringAverage",2014
103,103,"Aaron Baddeley",74,4.07,1559,383,"Back9Par4ScoringAverage",2014
103,103,"KJ Choi",80,4.07,1699,417,"Back9Par4ScoringAverage",2014
103,103,"Chad Collins",78,4.07,1591,391,"Back9Par4ScoringAverage",2014
103,103,"Ben Crane",81,4.07,1737,427,"Back9Par4ScoringAverage",2014
103,103,"Ken Duke",80,4.07,1698,417,"Back9Par4ScoringAverage",2014
103,103,"Rickie Fowler",91,4.07,1803,443,"Back9Par4ScoringAverage",2014
103,103,"Morgan Hoffmann",103,4.07,2154,529,"Back9Par4ScoringAverage",2014
103,103,"Marc Leishman",81,4.07,1718,422,"Back9Par4ScoringAverage",2014
103,103,"Will Ma Kenzie",82,4.07,1731,425,"Back9Par4ScoringAverage",2014
103,103,"Louis Oosthuizen",50,4.07,977,240,"Back9Par4ScoringAverage",2014
103,103,"Kevin Stadler",90,4.07,1903,467,"Back9Par4ScoringAverage",2014
103,103,"Daniel Summerhays",98,4.07,2063,507,"Back9Par4ScoringAverage",2014
103,103,"Hudson Swafford",75,4.07,1554,382,"Back9Par4ScoringAverage",2014
103,103,"Josh Teater",90,4.07,1894,465,"Back9Par4ScoringAverage",2014
103,103,"Camilo Villegas",95,4.07,2059,506,"Back9Par4ScoringAverage",2014
118,118,"Scott Brown",100,4.08,2173,533,"Back9Par4ScoringAverage",2014
118,118,"Bud Cauley",56,4.08,1216,298,"Back9Par4ScoringAverage",2014
118,118,"Jason Dufner",57,4.08,1166,286,"Back9Par4ScoringAverage",2014
118,118,"JB Holmes",86,4.08,1822,447,"Back9Par4ScoringAverage",2014
118,118,"Ryo Ishikawa",75,4.08,1575,386,"Back9Par4ScoringAverage",2014
118,118,"Matt Jones",83,4.08,1750,429,"Back9Par4ScoringAverage",2014
118,118,"Spencer Levin",59,4.08,1290,316,"Back9Par4ScoringAverage",2014
118,118,"Davis Love III",74,4.08,1533,376,"Back9Par4ScoringAverage",2014
118,118,"Ted Potter Jr",68,4.08,1465,359,"Back9Par4ScoringAverage",2014
118,118,"Bo Van Pelt",83,4.08,1805,442,"Back9Par4ScoringAverage",2014
128,128,"Robert Allenby",83,4.09,1778,435,"Back9Par4ScoringAverage",2014
128,128,"Angel Cabrera",69,4.09,1486,363,"Back9Par4ScoringAverage",2014
128,128,"Ben Curtis",77,4.09,1582,387,"Back9Par4ScoringAverage",2014
128,128,"Ernie Els",85,4.09,1704,417,"Back9Par4ScoringAverage",2014
128,128,"Pat Perez",84,4.09,1777,434,"Back9Par4ScoringAverage",2014
128,128,"John Peterson",62,4.09,1295,317,"Back9Par4ScoringAverage",2014
128,128,"Johnson Wagner",69,4.09,1425,348,"Back9Par4ScoringAverage",2014
135,135,"Brian Davis",93,4.1,2015,492,"Back9Par4ScoringAverage",2014
135,135,"James Hahn",82,4.1,1766,431,"Back9Par4ScoringAverage",2014
135,135,"Trevor Immelman",84,4.1,1759,429,"Back9Par4ScoringAverage",2014
135,135,"Sean OHair",77,4.1,1682,410,"Back9Par4ScoringAverage",2014
135,135,"Geoff Ogilvy",84,4.1,1733,423,"Back9Par4ScoringAverage",2014
135,135,"Wes Roach",67,4.1,1386,338,"Back9Par4ScoringAverage",2014
135,135,"Vijay Singh",83,4.1,1821,444,"Back9Par4ScoringAverage",2014
135,135,"Tyrone Van Aswegen",79,4.1,1727,421,"Back9Par4ScoringAverage",2014
143,143,"Charlie Beljan",76,4.11,1553,378,"Back9Par4ScoringAverage",2014
143,143,"Steven Bowditch",93,4.11,2028,494,"Back9Par4ScoringAverage",2014
143,143,"Roberto Castro",76,4.11,1584,385,"Back9Par4ScoringAverage",2014
143,143,"Chesson Hadley",84,4.11,1813,441,"Back9Par4ScoringAverage",2014
143,143,"John Rollins",84,4.11,1768,430,"Back9Par4ScoringAverage",2014
143,143,"Charl Schwartzel",64,4.11,1355,330,"Back9Par4ScoringAverage",2014
143,143,"Kyle Stanley",87,4.11,1820,443,"Back9Par4ScoringAverage",2014
143,143,"Mike Weir",69,4.11,1422,346,"Back9Par4ScoringAverage",2014
143,143,"Charlie Wi",72,4.11,1532,373,"Back9Par4ScoringAverage",2014
152,152,"Matt Every",85,4.12,1860,451,"Back9Par4ScoringAverage",2014
152,152,"Gonzalo Fdez Castano",83,4.12,1812,440,"Back9Par4ScoringAverage",2014
152,152,"Tommy Gainey",73,4.12,1526,370,"Back9Par4ScoringAverage",2014
152,152,"Justin Leonard",75,4.12,1629,395,"Back9Par4ScoringAverage",2014
152,152,"Jeff Maggert",54,4.12,1198,291,"Back9Par4ScoringAverage",2014
152,152,"John Merrick",87,4.12,1789,434,"Back9Par4ScoringAverage",2014
152,152,"DA Points",75,4.12,1585,385,"Back9Par4ScoringAverage",2014
152,152,"Ian Poulter",57,4.12,1211,294,"Back9Par4ScoringAverage",2014
152,152,"Rory Sabbatini",82,4.12,1686,409,"Back9Par4ScoringAverage",2014
152,152,"Scott Stallings",77,4.12,1633,396,"Back9Par4ScoringAverage",2014
162,162,"James Driscoll",71,4.13,1541,373,"Back9Par4ScoringAverage",2014
162,162,"Lucas Glover",68,4.13,1426,345,"Back9Par4ScoringAverage",2014
162,162,"Richard Lee",80,4.13,1685,408,"Back9Par4ScoringAverage",2014
162,162,"David Lingmerth",80,4.13,1643,398,"Back9Par4ScoringAverage",2014
162,162,"Jamie Lovemark",64,4.13,1330,322,"Back9Par4ScoringAverage",2014
162,162,"Troy Merritt",62,4.13,1384,335,"Back9Par4ScoringAverage",2014
162,162,"YE Yang",79,4.13,1696,411,"Back9Par4ScoringAverage",2014
169,169,"Jonas Blixt",64,4.14,1308,316,"Back9Par4ScoringAverage",2014
169,169,"Derek Ernst",80,4.14,1679,406,"Back9Par4ScoringAverage",2014
169,169,"Nicholas Thompson",85,4.14,1764,426,"Back9Par4ScoringAverage",2014
169,169,"Kevin Tway",64,4.14,1338,323,"Back9Par4ScoringAverage",2014
169,169,"Mark Wilson",69,4.14,1457,352,"Back9Par4ScoringAverage",2014
174,174,"Jim Renner",61,4.15,1321,318,"Back9Par4ScoringAverage",2014
175,175,"DH Lee",54,4.16,1098,264,"Back9Par4ScoringAverage",2014
175,175,"Troy Matteson",62,4.16,1284,309,"Back9Par4ScoringAverage",2014
177,177,"Woody Austin",63,4.18,1329,318,"Back9Par4ScoringAverage",2014
