"FirstTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2007","FirstTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2007","FirstTeeEarlyPar3ScoringAverage_PLAYERNAME_2007","FirstTeeEarlyPar3ScoringAverage_ROUNDS_2007","FirstTeeEarlyPar3ScoringAverage_AVG_2007","FirstTeeEarlyPar3ScoringAverage_TOTALSTROKES_2007","FirstTeeEarlyPar3ScoringAverage_TOTALHOLES_2007","stat_name","year"
89,89,"John Mallinger",96,3.09,451,146,"FirstTeeEarlyPar3ScoringAverage",2007
89,89,"Shigeki Maruyama",84,3.09,365,118,"FirstTeeEarlyPar3ScoringAverage",2007
89,89,"Shaun Micheel",91,3.09,383,124,"FirstTeeEarlyPar3ScoringAverage",2007
89,89,"Jesper Parnevik",88,3.09,383,124,"FirstTeeEarlyPar3ScoringAverage",2007
89,89,"Pat Perez",84,3.09,359,116,"FirstTeeEarlyPar3ScoringAverage",2007
89,89,"Carl Pettersson",111,3.09,402,130,"FirstTeeEarlyPar3ScoringAverage",2007
89,89,"Ian Poulter",63,3.09,324,105,"FirstTeeEarlyPar3ScoringAverage",2007
89,89,"Ted Purdy",102,3.09,362,117,"FirstTeeEarlyPar3ScoringAverage",2007
89,89,"Bob Tway",103,3.09,359,116,"FirstTeeEarlyPar3ScoringAverage",2007
89,89,"Nick Watney",87,3.09,365,118,"FirstTeeEarlyPar3ScoringAverage",2007
105,105,"Craig Bowden",78,3.1,344,111,"FirstTeeEarlyPar3ScoringAverage",2007
105,105,"Chris Couch",76,3.1,291,94,"FirstTeeEarlyPar3ScoringAverage",2007
105,105,"Ernie Els",59,3.1,195,63,"FirstTeeEarlyPar3ScoringAverage",2007
105,105,"Anders Hansen",55,3.1,180,58,"FirstTeeEarlyPar3ScoringAverage",2007
105,105,"Richard Johnson",93,3.1,475,153,"FirstTeeEarlyPar3ScoringAverage",2007
105,105,"Steve Marino",106,3.1,369,119,"FirstTeeEarlyPar3ScoringAverage",2007
105,105,"Billy Mayfair",98,3.1,409,132,"FirstTeeEarlyPar3ScoringAverage",2007
105,105,"Ryan Palmer",91,3.1,239,77,"FirstTeeEarlyPar3ScoringAverage",2007
105,105,"Tiger Woods",63,3.1,96,31,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Stuart Appleby",74,3.11,221,71,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Jason Bohn",57,3.11,177,57,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Brian Davis",101,3.11,492,158,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Bob Estes",88,3.11,429,138,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Charley Hoffman",97,3.11,410,132,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Freddie Jacobson",70,3.11,174,56,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Craig Lile",77,3.11,236,76,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Will Ma Kenzie",100,3.11,435,140,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Troy Matteson",87,3.11,401,129,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"John Rollins",102,3.11,479,154,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Adam Scott",69,3.11,174,56,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Vijay Singh",102,3.11,295,95,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Steve Stricker",81,3.11,299,96,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"Kevin Sutherland",85,3.11,252,81,"FirstTeeEarlyPar3ScoringAverage",2007
114,114,"David Toms",80,3.11,302,97,"FirstTeeEarlyPar3ScoringAverage",2007
129,129,"Mark Calcavecchia",93,3.12,446,143,"FirstTeeEarlyPar3ScoringAverage",2007
129,129,"Frank Lickliter II",95,3.12,430,138,"FirstTeeEarlyPar3ScoringAverage",2007
129,129,"John Senden",97,3.12,390,125,"FirstTeeEarlyPar3ScoringAverage",2007
129,129,"Michael Sim",52,3.12,187,60,"FirstTeeEarlyPar3ScoringAverage",2007
129,129,"Jaco Van Zyl",51,3.12,81,26,"FirstTeeEarlyPar3ScoringAverage",2007
129,129,"Mike Weir",82,3.12,337,108,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Steve Allan",63,3.13,194,62,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Stephen Ames",81,3.13,250,80,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"David Branshaw",83,3.13,379,121,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Marco Dawson",73,3.13,376,120,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Harrison Frazar",88,3.13,351,112,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Fred Funk",65,3.13,300,96,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Trevor Immelman",74,3.13,241,77,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Tripp Isenhour",86,3.13,257,82,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Zach Johnson",76,3.13,235,75,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Doug LaBelle II",104,3.13,429,137,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Hunter Mahan",91,3.13,366,117,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Ryan Moore",92,3.13,395,126,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Geoff Ogilvy",84,3.13,269,86,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Jason Schultz",63,3.13,188,60,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Bo Van Pelt",104,3.13,475,152,"FirstTeeEarlyPar3ScoringAverage",2007
135,135,"Duffy Waldorf",69,3.13,216,69,"FirstTeeEarlyPar3ScoringAverage",2007
151,151,"Rich Beem",89,3.14,364,116,"FirstTeeEarlyPar3ScoringAverage",2007
151,151,"Mathias Gronberg",95,3.14,433,138,"FirstTeeEarlyPar3ScoringAverage",2007
151,151,"Michael Putnam",96,3.14,389,124,"FirstTeeEarlyPar3ScoringAverage",2007
151,151,"Rory Sabbatini",81,3.14,292,93,"FirstTeeEarlyPar3ScoringAverage",2007
151,151,"Chris Tidland",59,3.14,273,87,"FirstTeeEarlyPar3ScoringAverage",2007
156,156,"Ryan Armour",107,3.15,403,128,"FirstTeeEarlyPar3ScoringAverage",2007
156,156,"Cameron Beckman",96,3.15,403,128,"FirstTeeEarlyPar3ScoringAverage",2007
156,156,"DJ Brigman",67,3.15,280,89,"FirstTeeEarlyPar3ScoringAverage",2007
156,156,"Jose Coceres",50,3.15,164,52,"FirstTeeEarlyPar3ScoringAverage",2007
156,156,"Bill Haas",93,3.15,356,113,"FirstTeeEarlyPar3ScoringAverage",2007
156,156,"Davis Love III",66,3.15,233,74,"FirstTeeEarlyPar3ScoringAverage",2007
156,156,"Jarrod Lyle",77,3.15,296,94,"FirstTeeEarlyPar3ScoringAverage",2007
156,156,"Brett Wetterich",88,3.15,410,130,"FirstTeeEarlyPar3ScoringAverage",2007
164,164,"Ben Curtis",80,3.16,417,132,"FirstTeeEarlyPar3ScoringAverage",2007
164,164,"Peter Lonard",85,3.16,367,116,"FirstTeeEarlyPar3ScoringAverage",2007
164,164,"Nick OHern",72,3.16,212,67,"FirstTeeEarlyPar3ScoringAverage",2007
164,164,"Brett Quigley",79,3.16,376,119,"FirstTeeEarlyPar3ScoringAverage",2007
164,164,"DJ Trahan",99,3.16,392,124,"FirstTeeEarlyPar3ScoringAverage",2007
164,164,"Bubba Watson",80,3.16,294,93,"FirstTeeEarlyPar3ScoringAverage",2007
170,170,"Robert Allenby",90,3.17,355,112,"FirstTeeEarlyPar3ScoringAverage",2007
170,170,"Daisuke Maruyama",86,3.17,421,133,"FirstTeeEarlyPar3ScoringAverage",2007
170,170,"Joey Sindelar",75,3.17,358,113,"FirstTeeEarlyPar3ScoringAverage",2007
173,173,"Brian Bateman",55,3.18,283,89,"FirstTeeEarlyPar3ScoringAverage",2007
173,173,"Andrew Buckle",77,3.18,216,68,"FirstTeeEarlyPar3ScoringAverage",2007
173,173,"Joe Ogilvie",102,3.18,414,130,"FirstTeeEarlyPar3ScoringAverage",2007
173,173,"Jose Maria Olazabal",52,3.18,229,72,"FirstTeeEarlyPar3ScoringAverage",2007
177,177,"Joe Durant",88,3.19,360,113,"FirstTeeEarlyPar3ScoringAverage",2007
177,177,"Todd Hamilton",76,3.19,344,108,"FirstTeeEarlyPar3ScoringAverage",2007
177,177,"Charles Howell III",89,3.19,395,124,"FirstTeeEarlyPar3ScoringAverage",2007
177,177,"Phil Mickelson",73,3.19,150,47,"FirstTeeEarlyPar3ScoringAverage",2007
177,177,"Kyle Reifers",71,3.19,345,108,"FirstTeeEarlyPar3ScoringAverage",2007
177,177,"Charles Warren",101,3.19,396,124,"FirstTeeEarlyPar3ScoringAverage",2007
183,183,"Jeff Brehaut",59,3.2,173,54,"FirstTeeEarlyPar3ScoringAverage",2007
183,183,"JB Holmes",71,3.2,342,107,"FirstTeeEarlyPar3ScoringAverage",2007
183,183,"Kevin Stadler",95,3.2,403,126,"FirstTeeEarlyPar3ScoringAverage",2007
186,186,"Chad Campbell",96,3.21,404,126,"FirstTeeEarlyPar3ScoringAverage",2007
186,186,"Tom Johnson",74,3.21,324,101,"FirstTeeEarlyPar3ScoringAverage",2007
186,186,"Steve Lowery",74,3.21,360,112,"FirstTeeEarlyPar3ScoringAverage",2007
186,186,"Tag Ridings",52,3.21,231,72,"FirstTeeEarlyPar3ScoringAverage",2007
190,190,"Paul Gow",70,3.22,261,81,"FirstTeeEarlyPar3ScoringAverage",2007
191,191,"Jeff Sluman",60,3.23,320,99,"FirstTeeEarlyPar3ScoringAverage",2007
191,191,"Steve Wheatcroft",73,3.23,155,48,"FirstTeeEarlyPar3ScoringAverage",2007
193,193,"Brendon de Jonge",76,3.25,208,64,"FirstTeeEarlyPar3ScoringAverage",2007
194,194,"Camilo Villegas",82,3.26,319,98,"FirstTeeEarlyPar3ScoringAverage",2007
195,195,"Bubba Dickerson",51,3.35,161,48,"FirstTeeEarlyPar3ScoringAverage",2007
195,195,"Bryce Molder",56,3.35,181,54,"FirstTeeEarlyPar3ScoringAverage",2007
