"Percentageofpotentialmoneywon_RANKTHISWEEK_2008","Percentageofpotentialmoneywon_RANKLASTWEEK_2008","Percentageofpotentialmoneywon_PLAYERNAME_2008","Percentageofpotentialmoneywon_EVENTS_2008","Percentageofpotentialmoneywon_Pct_2008","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2008","Percentageofpotentialmoneywon_POTENTIALMONEY_2008","stat_name","year"
296,296,"Chris Kirk",3,1.1,37724,3438000,"Percentageofpotentialmoneywon",2008
296,296,"Derek Lamely",1,1.1,10494,954000,"Percentageofpotentialmoneywon",2008
300,300,"Ted Purdy",25,1.09,248207,22824000,"Percentageofpotentialmoneywon",2008
301,301,"Pete Jordan",1,1.08,10725,990000,"Percentageofpotentialmoneywon",2008
302,302,"Billy Andrade",24,1.06,243490,22914000,"Percentageofpotentialmoneywon",2008
302,302,"Justin Hicks",1,1.06,14306,1350000,"Percentageofpotentialmoneywon",2008
304,304,"Hiroyuki Fujita",1,1.05,14150,1350000,"Percentageofpotentialmoneywon",2008
305,305,"Fulton Allem",1,1.04,11468,1098000,"Percentageofpotentialmoneywon",2008
305,305,"Reid Edstrom",1,1.04,10340,990000,"Percentageofpotentialmoneywon",2008
305,305,"Neal Lancaster",9,1.04,70137,6732000,"Percentageofpotentialmoneywon",2008
305,305,"Wilfredo Morales",1,1.04,6545,630000,"Percentageofpotentialmoneywon",2008
309,309,"Keiichiro Fukabori",1,1.03,9805,954000,"Percentageofpotentialmoneywon",2008
309,309,"Robert Gamez",26,1.03,249944,24156000,"Percentageofpotentialmoneywon",2008
311,311,"Ross McGowan",1,1.02,13718,1350000,"Percentageofpotentialmoneywon",2008
312,312,"Casey Bourque",1,1.01,7462,738000,"Percentageofpotentialmoneywon",2008
312,312,"Dustin Risdon",1,1.01,9100,9e+05,"Percentageofpotentialmoneywon",2008
314,314,"Todd Demsey",25,0.96,217417,22662000,"Percentageofpotentialmoneywon",2008
314,314,"Brett Wetterich",11,0.96,121675,12708000,"Percentageofpotentialmoneywon",2008
316,316,"Shaun Micheel",16,0.94,157828,16848000,"Percentageofpotentialmoneywon",2008
317,317,"Steve Webster",3,0.91,38250,4198875,"Percentageofpotentialmoneywon",2008
318,318,"Shigeki Maruyama",18,0.9,160174,17874000,"Percentageofpotentialmoneywon",2008
319,319,"Tom Byrum",12,0.89,87782,9900000,"Percentageofpotentialmoneywon",2008
319,319,"Stephen Leaney",17,0.89,157963,17766000,"Percentageofpotentialmoneywon",2008
321,321,"Scott Strange",3,0.88,37000,4198875,"Percentageofpotentialmoneywon",2008
321,321,"Chip Sullivan",6,0.88,45559,5148000,"Percentageofpotentialmoneywon",2008
323,323,"Sandy Lyle",2,0.87,24750,2848875,"Percentageofpotentialmoneywon",2008
324,324,"Stuart Deane",2,0.85,15213,1800000,"Percentageofpotentialmoneywon",2008
324,324,"Mathias Gronberg",30,0.85,245281,28710000,"Percentageofpotentialmoneywon",2008
326,326,"Jin Park",30,0.83,227102,27306000,"Percentageofpotentialmoneywon",2008
327,327,"Craig Barlow",15,0.8,129731,16150875,"Percentageofpotentialmoneywon",2008
328,328,"Joey Sindelar",5,0.78,34350,4410000,"Percentageofpotentialmoneywon",2008
329,329,"Ronnie Black",2,0.76,12294,1620000,"Percentageofpotentialmoneywon",2008
329,329,"Jay Delsing",8,0.76,48000,6282000,"Percentageofpotentialmoneywon",2008
332,332,"Michael Thompson",4,0.71,32625,4590000,"Percentageofpotentialmoneywon",2008
333,333,"Guy Boros",6,0.7,31565,4518000,"Percentageofpotentialmoneywon",2008
334,334,"Webb Simpson",6,0.67,38460,5760000,"Percentageofpotentialmoneywon",2008
335,335,"Mark Brooks",17,0.65,99582,15408000,"Percentageofpotentialmoneywon",2008
335,335,"Olin Browne",27,0.65,167028,25830000,"Percentageofpotentialmoneywon",2008
335,335,"Kyle Thompson",26,0.65,154446,23616000,"Percentageofpotentialmoneywon",2008
338,338,"David Frost",3,0.64,23553,3676875,"Percentageofpotentialmoneywon",2008
338,338,"David Lutterus",23,0.64,129886,20160000,"Percentageofpotentialmoneywon",2008
340,340,"Philip Archer",2,0.6,17187,2848875,"Percentageofpotentialmoneywon",2008
340,340,"David Duval",20,0.6,114973,19228875,"Percentageofpotentialmoneywon",2008
342,342,"Jonathan Moore",2,0.59,12265,2070000,"Percentageofpotentialmoneywon",2008
343,343,"Michael Campbell",6,0.58,48053,8266875,"Percentageofpotentialmoneywon",2008
343,343,"Paul Claxton",23,0.58,116678,20016000,"Percentageofpotentialmoneywon",2008
343,343,"Jim McGovern",26,0.58,136088,23274000,"Percentageofpotentialmoneywon",2008
346,346,"Chris Smith",5,0.55,22775,4140000,"Percentageofpotentialmoneywon",2008
347,347,"Robert Floyd",3,0.54,15264,2826000,"Percentageofpotentialmoneywon",2008
348,348,"Jonathan Kaye",8,0.52,41375,8010000,"Percentageofpotentialmoneywon",2008
349,349,"Jason Allred",23,0.5,100596,20016000,"Percentageofpotentialmoneywon",2008
350,350,"David Hearn",2,0.49,11100,2250000,"Percentageofpotentialmoneywon",2008
351,351,"Spike McRoy",4,0.48,15640,3258000,"Percentageofpotentialmoneywon",2008
352,352,"Paul Azinger",9,0.46,42590,9234000,"Percentageofpotentialmoneywon",2008
352,352,"Kirk Triplett",9,0.46,32794,7128000,"Percentageofpotentialmoneywon",2008
354,354,"Alan Morin",2,0.45,10505,2340000,"Percentageofpotentialmoneywon",2008
355,355,"Andrew Magee",3,0.44,12238,2754000,"Percentageofpotentialmoneywon",2008
355,355,"John Morse",7,0.44,25705,5814000,"Percentageofpotentialmoneywon",2008
357,357,"Gabriel Hjertstedt",4,0.41,11495,2808000,"Percentageofpotentialmoneywon",2008
358,358,"Jon Turcott",2,0.4,8360,2070000,"Percentageofpotentialmoneywon",2008
359,359,"Scott Piercy",2,0.39,7630,1980000,"Percentageofpotentialmoneywon",2008
360,360,"Deane Pappas",3,0.37,9573,2556000,"Percentageofpotentialmoneywon",2008
361,361,"Len Mattiace",11,0.36,35333,9864000,"Percentageofpotentialmoneywon",2008
362,362,"Notah Begay III",9,0.34,27872,8118000,"Percentageofpotentialmoneywon",2008
363,363,"John Daly",17,0.33,56017,16996875,"Percentageofpotentialmoneywon",2008
364,364,"Colt Knost",5,0.32,16129,5004000,"Percentageofpotentialmoneywon",2008
365,365,"Ron Whittaker",22,0.31,59977,19278000,"Percentageofpotentialmoneywon",2008
366,366,"Cody Freeman",26,0.3,68672,23130000,"Percentageofpotentialmoneywon",2008
367,367,"JL Lewis",16,0.23,34002,14796000,"Percentageofpotentialmoneywon",2008
368,368,"Duffy Waldorf",4,0.2,7350,3636000,"Percentageofpotentialmoneywon",2008
369,369,"Grant Waite",8,0.19,12540,6534000,"Percentageofpotentialmoneywon",2008
370,370,"Mark OMeara",5,0.18,10920,6052875,"Percentageofpotentialmoneywon",2008
370,370,"Travis Perkins",23,0.18,36582,20358000,"Percentageofpotentialmoneywon",2008
372,372,"Skip Kendall",6,0.16,7910,5094000,"Percentageofpotentialmoneywon",2008
373,373,"Jim Gallagher Jr",7,0.13,7520,5778000,"Percentageofpotentialmoneywon",2008
374,374,"Bob Burns",7,0.12,6650,5598000,"Percentageofpotentialmoneywon",2008
