"TenthTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2009","TenthTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2009","TenthTeeEarlyRound2ScoringAverage_PLAYERNAME_2009","TenthTeeEarlyRound2ScoringAverage__2009","TenthTeeEarlyRound2ScoringAverage_AVG_2009","TenthTeeEarlyRound2ScoringAverage_TOTALSTROKES_2009","TenthTeeEarlyRound2ScoringAverage_TOTALROUNDS_2009","stat_name","year"
24,24,"James Nitties",NA,69.43,486,7,"TenthTeeEarlyRound2ScoringAverage",2009
26,26,"Charlie Wi",NA,69.44,625,9,"TenthTeeEarlyRound2ScoringAverage",2009
27,27,"Charles Howell III",NA,69.5,417,6,"TenthTeeEarlyRound2ScoringAverage",2009
27,27,"Michael Letzig",NA,69.5,139,2,"TenthTeeEarlyRound2ScoringAverage",2009
27,27,"Rory Sabbatini",NA,69.5,278,4,"TenthTeeEarlyRound2ScoringAverage",2009
30,30,"Zach Johnson",NA,69.56,626,9,"TenthTeeEarlyRound2ScoringAverage",2009
31,31,"Joe Ogilvie",NA,69.57,487,7,"TenthTeeEarlyRound2ScoringAverage",2009
32,32,"Kenny Perry",NA,69.6,696,10,"TenthTeeEarlyRound2ScoringAverage",2009
33,33,"Jason Bohn",NA,69.67,209,3,"TenthTeeEarlyRound2ScoringAverage",2009
33,33,"Ernie Els",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2009
33,33,"Bob Estes",NA,69.67,209,3,"TenthTeeEarlyRound2ScoringAverage",2009
33,33,"Jim Furyk",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2009
33,33,"Retief Goosen",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2009
33,33,"Pat Perez",NA,69.67,209,3,"TenthTeeEarlyRound2ScoringAverage",2009
39,39,"George McNeill",NA,69.7,697,10,"TenthTeeEarlyRound2ScoringAverage",2009
40,40,"Mark Brooks",NA,69.75,279,4,"TenthTeeEarlyRound2ScoringAverage",2009
40,40,"Alex Cejka",NA,69.75,558,8,"TenthTeeEarlyRound2ScoringAverage",2009
40,40,"Colt Knost",NA,69.75,279,4,"TenthTeeEarlyRound2ScoringAverage",2009
40,40,"Rod Pampling",NA,69.75,279,4,"TenthTeeEarlyRound2ScoringAverage",2009
44,44,"Nathan Green",NA,69.78,628,9,"TenthTeeEarlyRound2ScoringAverage",2009
45,45,"Brad Faxon",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2009
46,46,"Billy Mayfair",NA,69.83,419,6,"TenthTeeEarlyRound2ScoringAverage",2009
46,46,"Nicholas Thompson",NA,69.83,419,6,"TenthTeeEarlyRound2ScoringAverage",2009
48,48,"Jonathan Byrd",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2009
48,48,"Angel Cabrera",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2009
48,48,"Chad Campbell",NA,70,490,7,"TenthTeeEarlyRound2ScoringAverage",2009
48,48,"Daniel Chopra",NA,70,560,8,"TenthTeeEarlyRound2ScoringAverage",2009
48,48,"Tim Herron",NA,70,490,7,"TenthTeeEarlyRound2ScoringAverage",2009
48,48,"Corey Pavin",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2009
48,48,"John Senden",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2009
48,48,"Boo Weekley",NA,70,140,2,"TenthTeeEarlyRound2ScoringAverage",2009
48,48,"Mark Wilson",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2009
57,57,"Scott Piercy",NA,70.1,701,10,"TenthTeeEarlyRound2ScoringAverage",2009
58,58,"John Mallinger",NA,70.13,561,8,"TenthTeeEarlyRound2ScoringAverage",2009
59,59,"Sergio Garcia",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2009
59,59,"Robert Garrigus",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2009
61,61,"Scott Verplank",NA,70.2,351,5,"TenthTeeEarlyRound2ScoringAverage",2009
62,62,"Dustin Johnson",NA,70.25,562,8,"TenthTeeEarlyRound2ScoringAverage",2009
62,62,"Kent Jones",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2009
62,62,"Davis Love III",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2009
62,62,"Heath Slocum",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2009
62,62,"Brian Vranesh",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2009
62,62,"Charles Warren",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2009
68,68,"Kevin Na",NA,70.29,492,7,"TenthTeeEarlyRound2ScoringAverage",2009
69,69,"JJ Henry",NA,70.31,914,13,"TenthTeeEarlyRound2ScoringAverage",2009
70,70,"Mathew Goggin",NA,70.33,422,6,"TenthTeeEarlyRound2ScoringAverage",2009
70,70,"Paul Goydos",NA,70.33,211,3,"TenthTeeEarlyRound2ScoringAverage",2009
70,70,"Freddie Jacobson",NA,70.33,422,6,"TenthTeeEarlyRound2ScoringAverage",2009
70,70,"Tim Petrovic",NA,70.33,633,9,"TenthTeeEarlyRound2ScoringAverage",2009
70,70,"Andres Romero",NA,70.33,422,6,"TenthTeeEarlyRound2ScoringAverage",2009
75,75,"Bill Haas",NA,70.36,774,11,"TenthTeeEarlyRound2ScoringAverage",2009
76,76,"Matt Weibring",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2009
77,77,"Kevin Streelman",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2009
78,78,"Brian Davis",NA,70.44,634,9,"TenthTeeEarlyRound2ScoringAverage",2009
79,79,"Mark Calcavecchia",NA,70.5,282,4,"TenthTeeEarlyRound2ScoringAverage",2009
79,79,"Nick OHern",NA,70.5,564,8,"TenthTeeEarlyRound2ScoringAverage",2009
79,79,"DA Points",NA,70.5,564,8,"TenthTeeEarlyRound2ScoringAverage",2009
79,79,"Chez Reavie",NA,70.5,423,6,"TenthTeeEarlyRound2ScoringAverage",2009
79,79,"Tag Ridings",NA,70.5,141,2,"TenthTeeEarlyRound2ScoringAverage",2009
84,84,"Justin Leonard",NA,70.56,635,9,"TenthTeeEarlyRound2ScoringAverage",2009
84,84,"Aron Price",NA,70.56,635,9,"TenthTeeEarlyRound2ScoringAverage",2009
84,84,"Ted Purdy",NA,70.56,635,9,"TenthTeeEarlyRound2ScoringAverage",2009
87,87,"Aaron Baddeley",NA,70.57,494,7,"TenthTeeEarlyRound2ScoringAverage",2009
87,87,"Rich Beem",NA,70.57,494,7,"TenthTeeEarlyRound2ScoringAverage",2009
87,87,"Will Ma Kenzie",NA,70.57,494,7,"TenthTeeEarlyRound2ScoringAverage",2009
87,87,"Darron Stiles",NA,70.57,494,7,"TenthTeeEarlyRound2ScoringAverage",2009
91,91,"Stewart Cink",NA,70.6,353,5,"TenthTeeEarlyRound2ScoringAverage",2009
92,92,"Joe Durant",NA,70.67,424,6,"TenthTeeEarlyRound2ScoringAverage",2009
92,92,"Matt Jones",NA,70.67,212,3,"TenthTeeEarlyRound2ScoringAverage",2009
94,94,"Glen Day",NA,70.71,495,7,"TenthTeeEarlyRound2ScoringAverage",2009
94,94,"Marc Leishman",NA,70.71,495,7,"TenthTeeEarlyRound2ScoringAverage",2009
94,94,"Jeff Quinney",NA,70.71,495,7,"TenthTeeEarlyRound2ScoringAverage",2009
97,97,"Tom Lehman",NA,70.75,283,4,"TenthTeeEarlyRound2ScoringAverage",2009
97,97,"Ryan Palmer",NA,70.75,283,4,"TenthTeeEarlyRound2ScoringAverage",2009
97,97,"DJ Trahan",NA,70.75,283,4,"TenthTeeEarlyRound2ScoringAverage",2009
100,100,"David Mathis",NA,70.77,920,13,"TenthTeeEarlyRound2ScoringAverage",2009
101,101,"Chris DiMarco",NA,70.8,354,5,"TenthTeeEarlyRound2ScoringAverage",2009
101,101,"YE Yang",NA,70.8,354,5,"TenthTeeEarlyRound2ScoringAverage",2009
103,103,"Tom Pernice Jr",NA,70.86,496,7,"TenthTeeEarlyRound2ScoringAverage",2009
104,104,"Lucas Glover",NA,70.88,567,8,"TenthTeeEarlyRound2ScoringAverage",2009
104,104,"Cliff Kresge",NA,70.88,567,8,"TenthTeeEarlyRound2ScoringAverage",2009
104,104,"Phil Mickelson",NA,70.88,567,8,"TenthTeeEarlyRound2ScoringAverage",2009
104,104,"Brett Quigley",NA,70.88,567,8,"TenthTeeEarlyRound2ScoringAverage",2009
108,108,"Jeff Klauk",NA,70.89,638,9,"TenthTeeEarlyRound2ScoringAverage",2009
108,108,"Vijay Singh",NA,70.89,638,9,"TenthTeeEarlyRound2ScoringAverage",2009
110,110,"Steve Flesch",NA,71,284,4,"TenthTeeEarlyRound2ScoringAverage",2009
110,110,"Jarrod Lyle",NA,71,426,6,"TenthTeeEarlyRound2ScoringAverage",2009
110,110,"Sean OHair",NA,71,284,4,"TenthTeeEarlyRound2ScoringAverage",2009
110,110,"Ian Poulter",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2009
110,110,"John Rollins",NA,71,213,3,"TenthTeeEarlyRound2ScoringAverage",2009
115,115,"Webb Simpson",NA,71.1,711,10,"TenthTeeEarlyRound2ScoringAverage",2009
116,116,"Ryuji Imada",NA,71.17,427,6,"TenthTeeEarlyRound2ScoringAverage",2009
116,116,"Spencer Levin",NA,71.17,427,6,"TenthTeeEarlyRound2ScoringAverage",2009
118,118,"Vaughn Taylor",NA,71.2,356,5,"TenthTeeEarlyRound2ScoringAverage",2009
119,119,"Patrick Sheehan",NA,71.25,285,4,"TenthTeeEarlyRound2ScoringAverage",2009
120,120,"Michael Allen",NA,71.29,499,7,"TenthTeeEarlyRound2ScoringAverage",2009
121,121,"Chris Stroud",NA,71.3,713,10,"TenthTeeEarlyRound2ScoringAverage",2009
122,122,"Steve Elkington",NA,71.33,642,9,"TenthTeeEarlyRound2ScoringAverage",2009
122,122,"Scott Sterling",NA,71.33,428,6,"TenthTeeEarlyRound2ScoringAverage",2009
124,124,"Bo Van Pelt",NA,71.38,571,8,"TenthTeeEarlyRound2ScoringAverage",2009
125,125,"Scott McCarron",NA,71.4,357,5,"TenthTeeEarlyRound2ScoringAverage",2009
125,125,"Parker McLachlin",NA,71.4,357,5,"TenthTeeEarlyRound2ScoringAverage",2009
125,125,"Bryce Molder",NA,71.4,357,5,"TenthTeeEarlyRound2ScoringAverage",2009
125,125,"Leif Olson",NA,71.4,357,5,"TenthTeeEarlyRound2ScoringAverage",2009
125,125,"Greg Owen",NA,71.4,714,10,"TenthTeeEarlyRound2ScoringAverage",2009
125,125,"Johnson Wagner",NA,71.4,714,10,"TenthTeeEarlyRound2ScoringAverage",2009
131,131,"Greg Chalmers",NA,71.43,500,7,"TenthTeeEarlyRound2ScoringAverage",2009
131,131,"Derek Fathauer",NA,71.43,500,7,"TenthTeeEarlyRound2ScoringAverage",2009
133,133,"Kevin Stadler",NA,71.44,643,9,"TenthTeeEarlyRound2ScoringAverage",2009
133,133,"David Toms",NA,71.44,643,9,"TenthTeeEarlyRound2ScoringAverage",2009
135,135,"Jeff Maggert",NA,71.45,786,11,"TenthTeeEarlyRound2ScoringAverage",2009
136,136,"Brendon de Jonge",NA,71.5,429,6,"TenthTeeEarlyRound2ScoringAverage",2009
137,137,"Chris Riley",NA,71.6,358,5,"TenthTeeEarlyRound2ScoringAverage",2009
137,137,"Casey Wittenberg",NA,71.6,716,10,"TenthTeeEarlyRound2ScoringAverage",2009
139,139,"Marc Turnesa",NA,71.63,573,8,"TenthTeeEarlyRound2ScoringAverage",2009
140,140,"Carl Pettersson",NA,71.67,215,3,"TenthTeeEarlyRound2ScoringAverage",2009
141,141,"Steve Marino",NA,71.71,502,7,"TenthTeeEarlyRound2ScoringAverage",2009
142,142,"Steve Lowery",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2009
143,143,"Brad Adamonis",NA,71.8,359,5,"TenthTeeEarlyRound2ScoringAverage",2009
143,143,"Bubba Watson",NA,71.8,359,5,"TenthTeeEarlyRound2ScoringAverage",2009
143,143,"Jay Williamson",NA,71.8,359,5,"TenthTeeEarlyRound2ScoringAverage",2009
146,146,"Martin Laird",NA,71.83,431,6,"TenthTeeEarlyRound2ScoringAverage",2009
147,147,"Peter Tomasulo",NA,71.88,575,8,"TenthTeeEarlyRound2ScoringAverage",2009
148,148,"Robert Allenby",NA,72,288,4,"TenthTeeEarlyRound2ScoringAverage",2009
148,148,"Cameron Beckman",NA,72,288,4,"TenthTeeEarlyRound2ScoringAverage",2009
148,148,"KJ Choi",NA,72,288,4,"TenthTeeEarlyRound2ScoringAverage",2009
148,148,"Ken Duke",NA,72,216,3,"TenthTeeEarlyRound2ScoringAverage",2009
148,148,"John Merrick",NA,72,576,8,"TenthTeeEarlyRound2ScoringAverage",2009
148,148,"Brendon Todd",NA,72,576,8,"TenthTeeEarlyRound2ScoringAverage",2009
148,148,"Gary Woodland",NA,72,360,5,"TenthTeeEarlyRound2ScoringAverage",2009
155,155,"Eric Axley",NA,72.1,721,10,"TenthTeeEarlyRound2ScoringAverage",2009
156,156,"Peter Lonard",NA,72.17,433,6,"TenthTeeEarlyRound2ScoringAverage",2009
157,157,"Lee Janzen",NA,72.25,289,4,"TenthTeeEarlyRound2ScoringAverage",2009
157,157,"Richard Johnson",NA,72.25,289,4,"TenthTeeEarlyRound2ScoringAverage",2009
159,159,"Brian Bateman",NA,72.29,506,7,"TenthTeeEarlyRound2ScoringAverage",2009
160,160,"Ricky Barnes",NA,72.33,434,6,"TenthTeeEarlyRound2ScoringAverage",2009
160,160,"Matt Bettencourt",NA,72.33,434,6,"TenthTeeEarlyRound2ScoringAverage",2009
160,160,"Jeff Overton",NA,72.33,651,9,"TenthTeeEarlyRound2ScoringAverage",2009
160,160,"Dean Wilson",NA,72.33,217,3,"TenthTeeEarlyRound2ScoringAverage",2009
164,164,"Rocco Mediate",NA,72.4,362,5,"TenthTeeEarlyRound2ScoringAverage",2009
165,165,"Brian Gay",NA,72.5,290,4,"TenthTeeEarlyRound2ScoringAverage",2009
166,166,"Greg Kraft",NA,72.6,363,5,"TenthTeeEarlyRound2ScoringAverage",2009
167,167,"Stephen Ames",NA,72.67,218,3,"TenthTeeEarlyRound2ScoringAverage",2009
167,167,"Ben Crane",NA,72.67,218,3,"TenthTeeEarlyRound2ScoringAverage",2009
167,167,"Padraig Harrington",NA,72.67,436,6,"TenthTeeEarlyRound2ScoringAverage",2009
170,170,"Bart Bryant",NA,72.83,437,6,"TenthTeeEarlyRound2ScoringAverage",2009
171,171,"Woody Austin",NA,73,73,1,"TenthTeeEarlyRound2ScoringAverage",2009
171,171,"Fred Couples",NA,73,219,3,"TenthTeeEarlyRound2ScoringAverage",2009
171,171,"Todd Hamilton",NA,73,657,9,"TenthTeeEarlyRound2ScoringAverage",2009
171,171,"Rick Price",NA,73,365,5,"TenthTeeEarlyRound2ScoringAverage",2009
175,175,"Luke Donald",NA,73.33,220,3,"TenthTeeEarlyRound2ScoringAverage",2009
176,176,"Bob Heintz",NA,73.4,367,5,"TenthTeeEarlyRound2ScoringAverage",2009
177,177,"Ben Curtis",NA,73.67,221,3,"TenthTeeEarlyRound2ScoringAverage",2009
178,178,"JB Holmes",NA,73.75,295,4,"TenthTeeEarlyRound2ScoringAverage",2009
179,179,"Kirk Triplett",NA,74,148,2,"TenthTeeEarlyRound2ScoringAverage",2009
180,180,"Jerry Kelly",NA,74.5,149,2,"TenthTeeEarlyRound2ScoringAverage",2009
181,181,"David Duval",NA,75,150,2,"TenthTeeEarlyRound2ScoringAverage",2009
181,181,"Justin Rose",NA,75,75,1,"TenthTeeEarlyRound2ScoringAverage",2009
183,183,"Adam Scott",NA,75.2,376,5,"TenthTeeEarlyRound2ScoringAverage",2009
