"TenthTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2013","TenthTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2013","TenthTeeEarlyRound2ScoringAverage_PLAYERNAME_2013","TenthTeeEarlyRound2ScoringAverage__2013","TenthTeeEarlyRound2ScoringAverage_AVG_2013","TenthTeeEarlyRound2ScoringAverage_TOTALSTROKES_2013","TenthTeeEarlyRound2ScoringAverage_TOTALROUNDS_2013","stat_name","year"
38,38,"Jason Day",NA,69.38,555,8,"TenthTeeEarlyRound2ScoringAverage",2013
39,39,"Robert Karlsson",NA,69.5,139,2,"TenthTeeEarlyRound2ScoringAverage",2013
40,40,"Roberto Castro",NA,69.6,348,5,"TenthTeeEarlyRound2ScoringAverage",2013
41,41,"Erik Compton",NA,69.67,627,9,"TenthTeeEarlyRound2ScoringAverage",2013
41,41,"Zach Johnson",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2013
41,41,"Dustin Johnson",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2013
41,41,"David Lingmerth",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2013
41,41,"Tag Ridings",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2013
46,46,"Rickie Fowler",NA,69.75,558,8,"TenthTeeEarlyRound2ScoringAverage",2013
47,47,"Eric Meierdierks",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2013
47,47,"Kevin Streelman",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2013
49,49,"Kevin Chappell",NA,69.83,419,6,"TenthTeeEarlyRound2ScoringAverage",2013
49,49,"James Driscoll",NA,69.83,419,6,"TenthTeeEarlyRound2ScoringAverage",2013
49,49,"Justin Leonard",NA,69.83,419,6,"TenthTeeEarlyRound2ScoringAverage",2013
52,52,"Martin Flores",NA,69.86,489,7,"TenthTeeEarlyRound2ScoringAverage",2013
53,53,"Luke Donald",NA,69.88,559,8,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Steven Bowditch",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Scott Brown",NA,70,70,1,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Angel Cabrera",NA,70,490,7,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Tommy Gainey",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Brian Gay",NA,70,140,2,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Brian Harman",NA,70,490,7,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Charles Howell III",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Chris Kirk",NA,70,70,1,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Richard Lee",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Luke List",NA,70,210,3,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Mike Weir",NA,70,490,7,"TenthTeeEarlyRound2ScoringAverage",2013
54,54,"Charlie Wi",NA,70,560,8,"TenthTeeEarlyRound2ScoringAverage",2013
66,66,"Stuart Appleby",NA,70.1,701,10,"TenthTeeEarlyRound2ScoringAverage",2013
67,67,"Fabian Gomez",NA,70.13,561,8,"TenthTeeEarlyRound2ScoringAverage",2013
68,68,"Tom Gillis",NA,70.14,491,7,"TenthTeeEarlyRound2ScoringAverage",2013
69,69,"Ryo Ishikawa",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2013
69,69,"Hunter Mahan",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2013
71,71,"Morgan Hoffmann",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2013
71,71,"Billy Horschel",NA,70.25,562,8,"TenthTeeEarlyRound2ScoringAverage",2013
73,73,"Charley Hoffman",NA,70.38,563,8,"TenthTeeEarlyRound2ScoringAverage",2013
74,74,"Sergio Garcia",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2013
74,74,"JJ Henry",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2013
74,74,"John Merrick",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2013
74,74,"Dicky Pride",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2013
78,78,"Ernie Els",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2013
78,78,"Bubba Watson",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2013
80,80,"Bud Cauley",NA,70.5,423,6,"TenthTeeEarlyRound2ScoringAverage",2013
80,80,"Ken Duke",NA,70.5,282,4,"TenthTeeEarlyRound2ScoringAverage",2013
80,80,"Brendan Steele",NA,70.5,282,4,"TenthTeeEarlyRound2ScoringAverage",2013
80,80,"Vaughn Taylor",NA,70.5,282,4,"TenthTeeEarlyRound2ScoringAverage",2013
80,80,"Michael Thompson",NA,70.5,141,2,"TenthTeeEarlyRound2ScoringAverage",2013
80,80,"Lee Williams",NA,70.5,423,6,"TenthTeeEarlyRound2ScoringAverage",2013
86,86,"Rod Pampling",NA,70.6,353,5,"TenthTeeEarlyRound2ScoringAverage",2013
86,86,"Ian Poulter",NA,70.6,353,5,"TenthTeeEarlyRound2ScoringAverage",2013
86,86,"Nicholas Thompson",NA,70.6,353,5,"TenthTeeEarlyRound2ScoringAverage",2013
89,89,"Gary Woodland",NA,70.63,565,8,"TenthTeeEarlyRound2ScoringAverage",2013
90,90,"Bryce Molder",NA,70.67,212,3,"TenthTeeEarlyRound2ScoringAverage",2013
91,91,"Graham DeLaet",NA,70.7,707,10,"TenthTeeEarlyRound2ScoringAverage",2013
92,92,"Steve LeBrun",NA,70.75,283,4,"TenthTeeEarlyRound2ScoringAverage",2013
92,92,"Rory McIlroy",NA,70.75,283,4,"TenthTeeEarlyRound2ScoringAverage",2013
92,92,"Chris Stroud",NA,70.75,283,4,"TenthTeeEarlyRound2ScoringAverage",2013
95,95,"Vijay Singh",NA,70.8,354,5,"TenthTeeEarlyRound2ScoringAverage",2013
96,96,"Michael Bradley",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2013
96,96,"Harris English",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2013
98,98,"Rory Sabbatini",NA,70.86,496,7,"TenthTeeEarlyRound2ScoringAverage",2013
99,99,"Casey Wittenberg",NA,70.88,567,8,"TenthTeeEarlyRound2ScoringAverage",2013
100,100,"Stewart Cink",NA,71,426,6,"TenthTeeEarlyRound2ScoringAverage",2013
100,100,"Ben Curtis",NA,71,142,2,"TenthTeeEarlyRound2ScoringAverage",2013
100,100,"Brad Fritsch",NA,71,497,7,"TenthTeeEarlyRound2ScoringAverage",2013
100,100,"James Hahn",NA,71,426,6,"TenthTeeEarlyRound2ScoringAverage",2013
100,100,"Peter Hanson",NA,71,142,2,"TenthTeeEarlyRound2ScoringAverage",2013
100,100,"John Huh",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2013
100,100,"Phil Mickelson",NA,71,710,10,"TenthTeeEarlyRound2ScoringAverage",2013
100,100,"Scott Piercy",NA,71,71,1,"TenthTeeEarlyRound2ScoringAverage",2013
100,100,"Kevin Stadler",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2013
100,100,"Henrik Stenson",NA,71,142,2,"TenthTeeEarlyRound2ScoringAverage",2013
100,100,"Robert Streb",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2013
111,111,"Doug LaBelle II",NA,71.2,356,5,"TenthTeeEarlyRound2ScoringAverage",2013
111,111,"Scott Langley",NA,71.2,356,5,"TenthTeeEarlyRound2ScoringAverage",2013
113,113,"KJ Choi",NA,71.25,285,4,"TenthTeeEarlyRound2ScoringAverage",2013
114,114,"David Hearn",NA,71.29,499,7,"TenthTeeEarlyRound2ScoringAverage",2013
115,115,"Colt Knost",NA,71.33,428,6,"TenthTeeEarlyRound2ScoringAverage",2013
115,115,"Jason Kokrak",NA,71.33,428,6,"TenthTeeEarlyRound2ScoringAverage",2013
115,115,"Seung Yul Noh",NA,71.33,214,3,"TenthTeeEarlyRound2ScoringAverage",2013
115,115,"Nick Watney",NA,71.33,428,6,"TenthTeeEarlyRound2ScoringAverage",2013
119,119,"David Lynn",NA,71.4,357,5,"TenthTeeEarlyRound2ScoringAverage",2013
120,120,"Brian Davis",NA,71.43,500,7,"TenthTeeEarlyRound2ScoringAverage",2013
120,120,"Bobby Gates",NA,71.43,500,7,"TenthTeeEarlyRound2ScoringAverage",2013
122,122,"Brandt Snedeker",NA,71.44,643,9,"TenthTeeEarlyRound2ScoringAverage",2013
123,123,"Greg Chalmers",NA,71.5,286,4,"TenthTeeEarlyRound2ScoringAverage",2013
123,123,"Jeff Maggert",NA,71.5,286,4,"TenthTeeEarlyRound2ScoringAverage",2013
123,123,"Charl Schwartzel",NA,71.5,143,2,"TenthTeeEarlyRound2ScoringAverage",2013
123,123,"Shawn Stefani",NA,71.5,286,4,"TenthTeeEarlyRound2ScoringAverage",2013
127,127,"Kyle Stanley",NA,71.6,358,5,"TenthTeeEarlyRound2ScoringAverage",2013
128,128,"Marc Leishman",NA,71.63,573,8,"TenthTeeEarlyRound2ScoringAverage",2013
128,128,"Brian Stuard",NA,71.63,573,8,"TenthTeeEarlyRound2ScoringAverage",2013
130,130,"Jonas Blixt",NA,71.67,430,6,"TenthTeeEarlyRound2ScoringAverage",2013
130,130,"Jason Dufner",NA,71.67,215,3,"TenthTeeEarlyRound2ScoringAverage",2013
130,130,"Derek Ernst",NA,71.67,215,3,"TenthTeeEarlyRound2ScoringAverage",2013
130,130,"Jeff Overton",NA,71.67,430,6,"TenthTeeEarlyRound2ScoringAverage",2013
134,134,"Troy Matteson",NA,71.71,502,7,"TenthTeeEarlyRound2ScoringAverage",2013
135,135,"Jason Bohn",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2013
135,135,"Tim Clark",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2013
135,135,"Jim Herman",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2013
135,135,"Tim Herron",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2013
135,135,"Jerry Kelly",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2013
135,135,"Sean OHair",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2013
135,135,"John Rollins",NA,71.75,574,8,"TenthTeeEarlyRound2ScoringAverage",2013
135,135,"Camilo Villegas",NA,71.75,574,8,"TenthTeeEarlyRound2ScoringAverage",2013
143,143,"Cameron Tringale",NA,71.83,431,6,"TenthTeeEarlyRound2ScoringAverage",2013
144,144,"Charlie Beljan",NA,72,504,7,"TenthTeeEarlyRound2ScoringAverage",2013
144,144,"Ben Kohles",NA,72,504,7,"TenthTeeEarlyRound2ScoringAverage",2013
144,144,"DA Points",NA,72,360,5,"TenthTeeEarlyRound2ScoringAverage",2013
144,144,"Andres Romero",NA,72,432,6,"TenthTeeEarlyRound2ScoringAverage",2013
144,144,"Scott Stallings",NA,72,216,3,"TenthTeeEarlyRound2ScoringAverage",2013
149,149,"Alistair Presnell",NA,72.13,577,8,"TenthTeeEarlyRound2ScoringAverage",2013
150,150,"Chad Campbell",NA,72.2,361,5,"TenthTeeEarlyRound2ScoringAverage",2013
151,151,"Daniel Summerhays",NA,72.22,650,9,"TenthTeeEarlyRound2ScoringAverage",2013
152,152,"Padraig Harrington",NA,72.25,289,4,"TenthTeeEarlyRound2ScoringAverage",2013
153,153,"Robert Allenby",NA,72.33,217,3,"TenthTeeEarlyRound2ScoringAverage",2013
153,153,"Aaron Baddeley",NA,72.33,217,3,"TenthTeeEarlyRound2ScoringAverage",2013
153,153,"Will Claxton",NA,72.33,434,6,"TenthTeeEarlyRound2ScoringAverage",2013
153,153,"Ryan Palmer",NA,72.33,217,3,"TenthTeeEarlyRound2ScoringAverage",2013
153,153,"John Senden",NA,72.33,217,3,"TenthTeeEarlyRound2ScoringAverage",2013
153,153,"Andrew Svoboda",NA,72.33,434,6,"TenthTeeEarlyRound2ScoringAverage",2013
159,159,"Ted Potter Jr",NA,72.43,507,7,"TenthTeeEarlyRound2ScoringAverage",2013
160,160,"Stephen Ames",NA,72.5,290,4,"TenthTeeEarlyRound2ScoringAverage",2013
161,161,"Aaron Watkins",NA,72.57,508,7,"TenthTeeEarlyRound2ScoringAverage",2013
162,162,"Greg Owen",NA,72.6,363,5,"TenthTeeEarlyRound2ScoringAverage",2013
163,163,"Brandt Jobe",NA,72.67,218,3,"TenthTeeEarlyRound2ScoringAverage",2013
164,164,"Ricky Barnes",NA,72.75,582,8,"TenthTeeEarlyRound2ScoringAverage",2013
165,165,"Lucas Glover",NA,72.8,364,5,"TenthTeeEarlyRound2ScoringAverage",2013
165,165,"DJ Trahan",NA,72.8,364,5,"TenthTeeEarlyRound2ScoringAverage",2013
167,167,"Nicolas Colsaerts",NA,73,365,5,"TenthTeeEarlyRound2ScoringAverage",2013
167,167,"Darron Stiles",NA,73,219,3,"TenthTeeEarlyRound2ScoringAverage",2013
169,169,"Trevor Immelman",NA,73.33,220,3,"TenthTeeEarlyRound2ScoringAverage",2013
169,169,"Ryan Moore",NA,73.33,220,3,"TenthTeeEarlyRound2ScoringAverage",2013
171,171,"David Mathis",NA,73.38,587,8,"TenthTeeEarlyRound2ScoringAverage",2013
172,172,"Jimmy Walker",NA,73.5,147,2,"TenthTeeEarlyRound2ScoringAverage",2013
173,173,"Bo Van Pelt",NA,73.6,368,5,"TenthTeeEarlyRound2ScoringAverage",2013
174,174,"Ben Crane",NA,73.67,221,3,"TenthTeeEarlyRound2ScoringAverage",2013
174,174,"Matt Every",NA,73.67,442,6,"TenthTeeEarlyRound2ScoringAverage",2013
174,174,"Jin Park",NA,73.67,221,3,"TenthTeeEarlyRound2ScoringAverage",2013
174,174,"Johnson Wagner",NA,73.67,221,3,"TenthTeeEarlyRound2ScoringAverage",2013
178,178,"Justin Bolli",NA,74.17,445,6,"TenthTeeEarlyRound2ScoringAverage",2013
179,179,"YE Yang",NA,74.5,298,4,"TenthTeeEarlyRound2ScoringAverage",2013
