"3PuttsperRound_RANKTHISWEEK_2005","3PuttsperRound_RANKLASTWEEK_2005","3PuttsperRound_PLAYERNAME_2005","3PuttsperRound_ROUNDS_2005","3PuttsperRound_AVG_2005","3PuttsperRound_TOTAL3PUTTS_2005","3PuttsperRound_TOTALROUNDS_2005","stat_name","year"
111,111,"Brandt Jobe",96,0.53,49,92,"3PuttsperRound",2005
111,111,"Kevin Na",88,0.53,46,86,"3PuttsperRound",2005
111,111,"Brenden Pappas",51,0.53,27,51,"3PuttsperRound",2005
111,111,"Tim Petrovic",97,0.53,49,93,"3PuttsperRound",2005
111,111,"Adam Scott",72,0.53,36,68,"3PuttsperRound",2005
111,111,"Hidemichi Tanaka",106,0.53,54,102,"3PuttsperRound",2005
111,111,"Mark Wilson",74,0.53,37,70,"3PuttsperRound",2005
121,121,"Brian Bateman",98,0.52,49,94,"3PuttsperRound",2005
121,121,"Tim Clark",92,0.52,45,87,"3PuttsperRound",2005
121,121,"Tom Gillis",77,0.52,39,75,"3PuttsperRound",2005
121,121,"Bill Glasson",54,0.52,27,52,"3PuttsperRound",2005
121,121,"Lucas Glover",88,0.52,45,86,"3PuttsperRound",2005
121,121,"Steve Lowery",100,0.52,50,96,"3PuttsperRound",2005
121,121,"Ryan Palmer",101,0.52,50,97,"3PuttsperRound",2005
128,128,"Scott Gutschewski",86,0.51,42,82,"3PuttsperRound",2005
128,128,"Todd Hamilton",94,0.51,46,91,"3PuttsperRound",2005
128,128,"JP Hayes",63,0.51,32,63,"3PuttsperRound",2005
128,128,"Skip Kendall",80,0.51,40,78,"3PuttsperRound",2005
128,128,"Scott McCarron",78,0.51,38,74,"3PuttsperRound",2005
128,128,"Tag Ridings",93,0.51,46,91,"3PuttsperRound",2005
134,134,"Harrison Frazar",105,0.5,51,101,"3PuttsperRound",2005
134,134,"Peter Lonard",85,0.5,42,84,"3PuttsperRound",2005
134,134,"Vijay Singh",111,0.5,55,109,"3PuttsperRound",2005
137,137,"KJ Choi",78,0.49,36,73,"3PuttsperRound",2005
137,137,"James Driscoll",73,0.49,35,71,"3PuttsperRound",2005
137,137,"Dudley Hart",84,0.49,41,84,"3PuttsperRound",2005
137,137,"Franklin Langham",91,0.49,43,87,"3PuttsperRound",2005
137,137,"Heath Slocum",103,0.49,49,99,"3PuttsperRound",2005
137,137,"Scott Verplank",87,0.49,42,86,"3PuttsperRound",2005
143,143,"Jeff Brehaut",71,0.48,32,67,"3PuttsperRound",2005
143,143,"Jim Furyk",94,0.48,45,93,"3PuttsperRound",2005
143,143,"Matt Kuchar",60,0.48,29,60,"3PuttsperRound",2005
143,143,"Justin Leonard",78,0.48,36,75,"3PuttsperRound",2005
143,143,"Shigeki Maruyama",99,0.48,47,98,"3PuttsperRound",2005
143,143,"Ian Poulter",62,0.48,27,56,"3PuttsperRound",2005
143,143,"Mario Tiziani",67,0.48,31,65,"3PuttsperRound",2005
150,150,"Michael Allen",90,0.47,42,90,"3PuttsperRound",2005
150,150,"Chris Anderson",66,0.47,29,62,"3PuttsperRound",2005
150,150,"Robert Gamez",91,0.47,43,91,"3PuttsperRound",2005
150,150,"Hunter Mahan",103,0.47,47,101,"3PuttsperRound",2005
150,150,"Geoff Ogilvy",97,0.47,44,93,"3PuttsperRound",2005
150,150,"David Toms",87,0.47,36,77,"3PuttsperRound",2005
150,150,"Tiger Woods",76,0.47,35,74,"3PuttsperRound",2005
157,157,"Mark Brooks",72,0.46,33,72,"3PuttsperRound",2005
157,157,"Bart Bryant",91,0.46,42,91,"3PuttsperRound",2005
157,157,"Zach Johnson",96,0.46,44,95,"3PuttsperRound",2005
157,157,"Len Mattiace",86,0.46,39,84,"3PuttsperRound",2005
157,157,"Rob Rashell",65,0.46,30,65,"3PuttsperRound",2005
157,157,"Jeff Sluman",94,0.46,43,94,"3PuttsperRound",2005
163,163,"Luke Donald",67,0.45,27,60,"3PuttsperRound",2005
163,163,"Carl Pettersson",109,0.45,47,105,"3PuttsperRound",2005
165,165,"Paul Azinger",66,0.44,29,66,"3PuttsperRound",2005
165,165,"Doug Barron",70,0.44,31,70,"3PuttsperRound",2005
165,165,"Gavin Coles",70,0.44,31,70,"3PuttsperRound",2005
165,165,"Retief Goosen",71,0.44,27,61,"3PuttsperRound",2005
165,165,"Ryuji Imada",78,0.44,34,78,"3PuttsperRound",2005
165,165,"Jerry Kelly",101,0.44,44,99,"3PuttsperRound",2005
165,165,"Tom Pernice Jr",111,0.44,47,107,"3PuttsperRound",2005
165,165,"John Senden",101,0.44,44,99,"3PuttsperRound",2005
165,165,"Patrick Sheehan",114,0.44,48,110,"3PuttsperRound",2005
165,165,"Nick Watney",91,0.44,39,89,"3PuttsperRound",2005
175,175,"Aaron Baddeley",84,0.43,35,82,"3PuttsperRound",2005
175,175,"Loren Roberts",54,0.43,23,53,"3PuttsperRound",2005
175,175,"Charlie Wi",67,0.43,28,65,"3PuttsperRound",2005
178,178,"Arjun Atwal",65,0.42,27,65,"3PuttsperRound",2005
178,178,"Steve Elkington",67,0.42,28,67,"3PuttsperRound",2005
178,178,"Brian Gay",101,0.42,42,99,"3PuttsperRound",2005
178,178,"Brett Quigley",96,0.42,39,92,"3PuttsperRound",2005
178,178,"Kirk Triplett",55,0.42,22,52,"3PuttsperRound",2005
178,178,"Dean Wilson",86,0.42,36,86,"3PuttsperRound",2005
184,184,"Matt Gogel",78,0.41,31,76,"3PuttsperRound",2005
184,184,"Mark OMeara",66,0.41,27,66,"3PuttsperRound",2005
184,184,"Corey Pavin",77,0.41,30,73,"3PuttsperRound",2005
184,184,"Bob Tway",87,0.41,34,83,"3PuttsperRound",2005
188,188,"John Cook",72,0.4,28,70,"3PuttsperRound",2005
188,188,"Bob Estes",92,0.4,37,92,"3PuttsperRound",2005
188,188,"Phillip Price",77,0.4,29,73,"3PuttsperRound",2005
191,191,"Brad Faxon",75,0.39,28,71,"3PuttsperRound",2005
192,192,"Justin Bolli",65,0.38,24,63,"3PuttsperRound",2005
192,192,"Jose Maria Olazabal",55,0.38,20,53,"3PuttsperRound",2005
194,194,"Jason Bohn",91,0.37,34,91,"3PuttsperRound",2005
194,194,"Olin Browne",99,0.37,35,95,"3PuttsperRound",2005
196,196,"Stewart Cink",98,0.36,32,90,"3PuttsperRound",2005
196,196,"Ben Crane",78,0.36,27,74,"3PuttsperRound",2005
196,196,"Chris DiMarco",83,0.36,27,75,"3PuttsperRound",2005
199,199,"Todd Fischer",99,0.33,32,97,"3PuttsperRound",2005
200,200,"Brent Geiberger",61,0.32,19,59,"3PuttsperRound",2005
200,200,"Steve Stricker",62,0.32,20,62,"3PuttsperRound",2005
202,202,"Jesper Parnevik",84,0.29,24,82,"3PuttsperRound",2005
