"PercentageofAvailablePurseWon_RANKTHISWEEK_2011","PercentageofAvailablePurseWon_RANKLASTWEEK_2011","PercentageofAvailablePurseWon_PLAYERNAME_2011","PercentageofAvailablePurseWon_EVENTS_2011","PercentageofAvailablePurseWon_Pct_2011","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2011","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2011","stat_name","year"
295,295,"Joost Luiten",2,0.15,19845,13500000,"PercentageofAvailablePurseWon",2011
295,295,"Corey Pavin",4,0.15,42376,28200000,"PercentageofAvailablePurseWon",2011
295,295,"Drew Weaver",2,0.15,17732,12200000,"PercentageofAvailablePurseWon",2011
300,300,"Joseph Bramlett",25,0.14,178727,131700000,"PercentageofAvailablePurseWon",2011
300,300,"Shaun Micheel",27,0.14,206450,150900000,"PercentageofAvailablePurseWon",2011
300,300,"Kenny Perry",13,0.14,110176,76100000,"PercentageofAvailablePurseWon",2011
303,303,"Fredrik Andersson Hed",2,0.13,20571,15300000,"PercentageofAvailablePurseWon",2011
303,303,"Mark Hensby",6,0.13,32241,23900000,"PercentageofAvailablePurseWon",2011
303,303,"Patrick Reed",3,0.13,20058,15800000,"PercentageofAvailablePurseWon",2011
306,306,"Rich Beem",21,0.12,135225,117200000,"PercentageofAvailablePurseWon",2011
306,306,"WC Liang",2,0.12,15592,13500000,"PercentageofAvailablePurseWon",2011
306,306,"Troy Merritt",23,0.12,151474,127400000,"PercentageofAvailablePurseWon",2011
306,306,"Martin Piller",23,0.12,140957,118100000,"PercentageofAvailablePurseWon",2011
306,306,"Brett Quigley",10,0.12,56825,47300000,"PercentageofAvailablePurseWon",2011
306,306,"Nate Smith",24,0.12,154814,124200000,"PercentageofAvailablePurseWon",2011
312,312,"Will Strickler",19,0.11,109030,95600000,"PercentageofAvailablePurseWon",2011
312,312,"Jay Williamson",6,0.11,27395,24300000,"PercentageofAvailablePurseWon",2011
314,314,"Mark Calcavecchia",6,0.1,34929,34300000,"PercentageofAvailablePurseWon",2011
314,314,"Jeff Maggert",18,0.1,101079,99600000,"PercentageofAvailablePurseWon",2011
314,314,"Rocco Mediate",23,0.1,136298,133900000,"PercentageofAvailablePurseWon",2011
317,317,"Graham DeLaet",2,0.09,10472,11600000,"PercentageofAvailablePurseWon",2011
317,317,"Todd Fischer",3,0.09,12900,14500000,"PercentageofAvailablePurseWon",2011
317,317,"Stephen Gallacher",3,0.09,20571,22800000,"PercentageofAvailablePurseWon",2011
317,317,"Bob May",2,0.09,6690,7500000,"PercentageofAvailablePurseWon",2011
317,317,"Fran Quinn",10,0.09,47198,53100000,"PercentageofAvailablePurseWon",2011
317,317,"Mike Small",6,0.09,27152,29500000,"PercentageofAvailablePurseWon",2011
317,317,"Omar Uresti",5,0.09,18349,2e+07,"PercentageofAvailablePurseWon",2011
324,324,"Garth Mulroy",4,0.08,20800,2.5e+07,"PercentageofAvailablePurseWon",2011
324,324,"Mark OMeara",3,0.08,18240,24300000,"PercentageofAvailablePurseWon",2011
324,324,"Duffy Waldorf",14,0.08,61233,75700000,"PercentageofAvailablePurseWon",2011
324,324,"Matt Weibring",5,0.08,20148,26200000,"PercentageofAvailablePurseWon",2011
328,328,"Alex Aragon",2,0.07,5760,8600000,"PercentageofAvailablePurseWon",2011
328,328,"Chris Baryla",20,0.07,68000,102100000,"PercentageofAvailablePurseWon",2011
328,328,"Robert Gamez",9,0.07,31521,42200000,"PercentageofAvailablePurseWon",2011
328,328,"Billy Hurley III",3,0.07,12780,18500000,"PercentageofAvailablePurseWon",2011
328,328,"Jeff Klauk",8,0.07,34363,46600000,"PercentageofAvailablePurseWon",2011
328,328,"Jamie Lovemark",9,0.07,34692,49300000,"PercentageofAvailablePurseWon",2011
328,328,"Jesper Parnevik",10,0.07,37739,55500000,"PercentageofAvailablePurseWon",2011
335,335,"Joe Affrunti",6,0.06,18837,3.1e+07,"PercentageofAvailablePurseWon",2011
335,335,"Ted Purdy",6,0.06,14820,26500000,"PercentageofAvailablePurseWon",2011
337,337,"Craig Bowden",4,0.05,11863,22500000,"PercentageofAvailablePurseWon",2011
337,337,"Skip Kendall",6,0.05,11940,2.5e+07,"PercentageofAvailablePurseWon",2011
337,337,"Carl Paulson",11,0.05,29922,54700000,"PercentageofAvailablePurseWon",2011
340,340,"Notah Begay III",4,0.04,6690,1.8e+07,"PercentageofAvailablePurseWon",2011
340,340,"Michael Sim",19,0.04,47403,109900000,"PercentageofAvailablePurseWon",2011
342,342,"Mark Brooks",5,0.03,7488,29100000,"PercentageofAvailablePurseWon",2011
342,342,"Fred Funk",7,0.03,11880,40600000,"PercentageofAvailablePurseWon",2011
342,342,"Scott Gordon",19,0.03,28311,97500000,"PercentageofAvailablePurseWon",2011
342,342,"Mike Weir",15,0.03,23312,8.7e+07,"PercentageofAvailablePurseWon",2011
346,346,"Jose Maria Olazabal",6,0.02,6330,35600000,"PercentageofAvailablePurseWon",2011
