"3PuttAvoidanceRound1_RANKTHISWEEK_2010","3PuttAvoidanceRound1_RANKLASTWEEK_2010","3PuttAvoidanceRound1_PLAYERNAME_2010","3PuttAvoidanceRound1__2010","3PuttAvoidanceRound1_Pct_2010","3PuttAvoidanceRound1_TOTAL3PUTTS_2010","3PuttAvoidanceRound1_TOTALHOLES_2010","stat_name","year"
30,30,"Matt Bettencourt",NA,2.15,12,558,"3PuttAvoidanceRound1",2010
31,31,"Angel Cabrera",NA,2.16,7,324,"3PuttAvoidanceRound1",2010
31,31,"Matt Every",NA,2.16,7,324,"3PuttAvoidanceRound1",2010
31,31,"Mike Weir",NA,2.16,7,324,"3PuttAvoidanceRound1",2010
34,34,"JP Hayes",NA,2.22,10,450,"3PuttAvoidanceRound1",2010
34,34,"Matt Kuchar",NA,2.22,10,450,"3PuttAvoidanceRound1",2010
34,34,"Jerod Turner",NA,2.22,8,360,"3PuttAvoidanceRound1",2010
37,37,"JJ Henry",NA,2.26,11,486,"3PuttAvoidanceRound1",2010
37,37,"Ryan Palmer",NA,2.26,11,486,"3PuttAvoidanceRound1",2010
39,39,"Tom Pernice Jr",NA,2.27,9,396,"3PuttAvoidanceRound1",2010
39,39,"Bubba Watson",NA,2.27,9,396,"3PuttAvoidanceRound1",2010
41,41,"Ben Curtis",NA,2.31,10,432,"3PuttAvoidanceRound1",2010
41,41,"Chris Tidland",NA,2.31,10,432,"3PuttAvoidanceRound1",2010
43,43,"Luke Donald",NA,2.34,8,342,"3PuttAvoidanceRound1",2010
44,44,"Ian Poulter",NA,2.38,6,252,"3PuttAvoidanceRound1",2010
45,45,"Brad Faxon",NA,2.42,10,414,"3PuttAvoidanceRound1",2010
46,46,"Derek Lamely",NA,2.47,12,486,"3PuttAvoidanceRound1",2010
46,46,"Paul Stankowski",NA,2.47,8,324,"3PuttAvoidanceRound1",2010
46,46,"Charlie Wi",NA,2.47,12,486,"3PuttAvoidanceRound1",2010
46,46,"Dean Wilson",NA,2.47,8,324,"3PuttAvoidanceRound1",2010
50,50,"Craig Bowden",NA,2.5,9,360,"3PuttAvoidanceRound1",2010
51,51,"Stuart Appleby",NA,2.51,14,558,"3PuttAvoidanceRound1",2010
51,51,"Spencer Levin",NA,2.51,14,558,"3PuttAvoidanceRound1",2010
53,53,"Robert Garrigus",NA,2.53,10,396,"3PuttAvoidanceRound1",2010
54,54,"Tim Herron",NA,2.55,11,432,"3PuttAvoidanceRound1",2010
54,54,"Freddie Jacobson",NA,2.55,11,432,"3PuttAvoidanceRound1",2010
54,54,"Garrett Willis",NA,2.55,11,432,"3PuttAvoidanceRound1",2010
57,57,"Aaron Baddeley",NA,2.56,12,468,"3PuttAvoidanceRound1",2010
57,57,"Rod Pampling",NA,2.56,12,468,"3PuttAvoidanceRound1",2010
57,57,"Roger Tambellini",NA,2.56,12,468,"3PuttAvoidanceRound1",2010
60,60,"Daniel Chopra",NA,2.58,13,504,"3PuttAvoidanceRound1",2010
60,60,"Kevin Streelman",NA,2.58,13,504,"3PuttAvoidanceRound1",2010
62,62,"Rory McIlroy",NA,2.59,7,270,"3PuttAvoidanceRound1",2010
62,62,"John Senden",NA,2.59,14,540,"3PuttAvoidanceRound1",2010
64,64,"Shaun Micheel",NA,2.65,10,378,"3PuttAvoidanceRound1",2010
64,64,"Scott Verplank",NA,2.65,10,378,"3PuttAvoidanceRound1",2010
66,66,"Tim Clark",NA,2.66,11,414,"3PuttAvoidanceRound1",2010
66,66,"Chris Couch",NA,2.66,11,414,"3PuttAvoidanceRound1",2010
68,68,"Jason Bohn",NA,2.67,12,450,"3PuttAvoidanceRound1",2010
68,68,"Nathan Green",NA,2.67,13,486,"3PuttAvoidanceRound1",2010
68,68,"Kevin Na",NA,2.67,12,450,"3PuttAvoidanceRound1",2010
68,68,"Pat Perez",NA,2.67,13,486,"3PuttAvoidanceRound1",2010
72,72,"Robert Allenby",NA,2.78,10,360,"3PuttAvoidanceRound1",2010
72,72,"John Daly",NA,2.78,10,360,"3PuttAvoidanceRound1",2010
72,72,"Brendon de Jonge",NA,2.78,16,576,"3PuttAvoidanceRound1",2010
72,72,"Lucas Glover",NA,2.78,11,396,"3PuttAvoidanceRound1",2010
72,72,"Kevin Johnson",NA,2.78,13,468,"3PuttAvoidanceRound1",2010
72,72,"Joe Ogilvie",NA,2.78,16,576,"3PuttAvoidanceRound1",2010
72,72,"Alex Prugh",NA,2.78,14,504,"3PuttAvoidanceRound1",2010
72,72,"Steve Stricker",NA,2.78,9,324,"3PuttAvoidanceRound1",2010
72,72,"David Toms",NA,2.78,12,432,"3PuttAvoidanceRound1",2010
72,72,"Bo Van Pelt",NA,2.78,14,504,"3PuttAvoidanceRound1",2010
82,82,"Jerry Kelly",NA,2.87,15,522,"3PuttAvoidanceRound1",2010
82,82,"Scott McCarron",NA,2.87,15,522,"3PuttAvoidanceRound1",2010
84,84,"Richard Johnson",NA,2.88,14,486,"3PuttAvoidanceRound1",2010
84,84,"Steve Wheatcroft",NA,2.88,14,486,"3PuttAvoidanceRound1",2010
86,86,"Cameron Beckman",NA,2.89,13,450,"3PuttAvoidanceRound1",2010
86,86,"Paul Goydos",NA,2.89,13,450,"3PuttAvoidanceRound1",2010
86,86,"Cameron Percy",NA,2.89,13,450,"3PuttAvoidanceRound1",2010
89,89,"Jason Day",NA,2.9,12,414,"3PuttAvoidanceRound1",2010
89,89,"Nick Watney",NA,2.9,12,414,"3PuttAvoidanceRound1",2010
91,91,"Andres Romero",NA,2.91,11,378,"3PuttAvoidanceRound1",2010
92,92,"Kenny Perry",NA,2.92,10,342,"3PuttAvoidanceRound1",2010
93,93,"Tim Petrovic",NA,2.95,17,576,"3PuttAvoidanceRound1",2010
94,94,"Briny Baird",NA,2.98,15,504,"3PuttAvoidanceRound1",2010
95,95,"Zach Johnson",NA,3.01,13,432,"3PuttAvoidanceRound1",2010
96,96,"Stewart Cink",NA,3.03,12,396,"3PuttAvoidanceRound1",2010
96,96,"Aron Price",NA,3.03,12,396,"3PuttAvoidanceRound1",2010
96,96,"Justin Rose",NA,3.03,12,396,"3PuttAvoidanceRound1",2010
99,99,"John Merrick",NA,3.05,17,558,"3PuttAvoidanceRound1",2010
100,100,"Woody Austin",NA,3.07,16,522,"3PuttAvoidanceRound1",2010
100,100,"Troy Merritt",NA,3.07,16,522,"3PuttAvoidanceRound1",2010
100,100,"Jeff Quinney",NA,3.07,16,522,"3PuttAvoidanceRound1",2010
103,103,"Chad Campbell",NA,3.09,15,486,"3PuttAvoidanceRound1",2010
103,103,"Kevin Stadler",NA,3.09,15,486,"3PuttAvoidanceRound1",2010
105,105,"Rich Barcelo",NA,3.11,14,450,"3PuttAvoidanceRound1",2010
105,105,"Bill Haas",NA,3.11,14,450,"3PuttAvoidanceRound1",2010
105,105,"David Lutterus",NA,3.11,14,450,"3PuttAvoidanceRound1",2010
108,108,"Brett Wetterich",NA,3.13,9,288,"3PuttAvoidanceRound1",2010
109,109,"Vance Veazey",NA,3.14,13,414,"3PuttAvoidanceRound1",2010
110,110,"James Nitties",NA,3.15,17,540,"3PuttAvoidanceRound1",2010
111,111,"Mathew Goggin",NA,3.17,16,504,"3PuttAvoidanceRound1",2010
111,111,"Johnson Wagner",NA,3.17,16,504,"3PuttAvoidanceRound1",2010
113,113,"Bob Estes",NA,3.21,15,468,"3PuttAvoidanceRound1",2010
113,113,"John Rollins",NA,3.21,15,468,"3PuttAvoidanceRound1",2010
115,115,"Joe Durant",NA,3.22,11,342,"3PuttAvoidanceRound1",2010
115,115,"Adam Scott",NA,3.22,11,342,"3PuttAvoidanceRound1",2010
117,117,"Webb Simpson",NA,3.23,18,558,"3PuttAvoidanceRound1",2010
118,118,"Chris DiMarco",NA,3.24,14,432,"3PuttAvoidanceRound1",2010
119,119,"Stephen Ames",NA,3.28,13,396,"3PuttAvoidanceRound1",2010
120,120,"Tom Gillis",NA,3.29,16,486,"3PuttAvoidanceRound1",2010
120,120,"George McNeill",NA,3.29,16,486,"3PuttAvoidanceRound1",2010
120,120,"Chris Stroud",NA,3.29,16,486,"3PuttAvoidanceRound1",2010
123,123,"Jim Furyk",NA,3.33,12,360,"3PuttAvoidanceRound1",2010
124,124,"Brian Stuard",NA,3.37,17,504,"3PuttAvoidanceRound1",2010
125,125,"Jarrod Lyle",NA,3.4,11,324,"3PuttAvoidanceRound1",2010
126,126,"Justin Leonard",NA,3.42,16,468,"3PuttAvoidanceRound1",2010
126,126,"Bryce Molder",NA,3.42,16,468,"3PuttAvoidanceRound1",2010
126,126,"Roland Thatcher",NA,3.42,16,468,"3PuttAvoidanceRound1",2010
129,129,"DA Points",NA,3.45,18,522,"3PuttAvoidanceRound1",2010
129,129,"Brett Quigley",NA,3.45,18,522,"3PuttAvoidanceRound1",2010
131,131,"Michael Bradley",NA,3.47,15,432,"3PuttAvoidanceRound1",2010
131,131,"Mark Calcavecchia",NA,3.47,10,288,"3PuttAvoidanceRound1",2010
131,131,"Brian Davis",NA,3.47,20,576,"3PuttAvoidanceRound1",2010
131,131,"Davis Love III",NA,3.47,15,432,"3PuttAvoidanceRound1",2010
135,135,"Steve Lowery",NA,3.56,16,450,"3PuttAvoidanceRound1",2010
135,135,"Rory Sabbatini",NA,3.56,16,450,"3PuttAvoidanceRound1",2010
137,137,"Alex Cejka",NA,3.57,18,504,"3PuttAvoidanceRound1",2010
138,138,"Phil Mickelson",NA,3.61,13,360,"3PuttAvoidanceRound1",2010
139,139,"Justin Bolli",NA,3.62,15,414,"3PuttAvoidanceRound1",2010
139,139,"Ben Crane",NA,3.62,15,414,"3PuttAvoidanceRound1",2010
141,141,"James Driscoll",NA,3.63,17,468,"3PuttAvoidanceRound1",2010
141,141,"Michael Letzig",NA,3.63,17,468,"3PuttAvoidanceRound1",2010
143,143,"Hunter Mahan",NA,3.7,16,432,"3PuttAvoidanceRound1",2010
143,143,"Steve Marino",NA,3.7,16,432,"3PuttAvoidanceRound1",2010
143,143,"Ted Purdy",NA,3.7,20,540,"3PuttAvoidanceRound1",2010
143,143,"Jeev Milkha Singh",NA,3.7,12,324,"3PuttAvoidanceRound1",2010
143,143,"Charles Warren",NA,3.7,14,378,"3PuttAvoidanceRound1",2010
143,143,"Jay Williamson",NA,3.7,16,432,"3PuttAvoidanceRound1",2010
149,149,"Bill Lunde",NA,3.77,19,504,"3PuttAvoidanceRound1",2010
149,149,"Jeff Maggert",NA,3.77,19,504,"3PuttAvoidanceRound1",2010
149,149,"John Mallinger",NA,3.77,19,504,"3PuttAvoidanceRound1",2010
149,149,"Scott Piercy",NA,3.77,19,504,"3PuttAvoidanceRound1",2010
153,153,"Heath Slocum",NA,3.78,17,450,"3PuttAvoidanceRound1",2010
153,153,"Kevin Sutherland",NA,3.78,17,450,"3PuttAvoidanceRound1",2010
155,155,"KJ Choi",NA,3.79,15,396,"3PuttAvoidanceRound1",2010
156,156,"Garth Mulroy",NA,3.8,13,342,"3PuttAvoidanceRound1",2010
156,156,"Michael Sim",NA,3.8,13,342,"3PuttAvoidanceRound1",2010
158,158,"Blake Adams",NA,3.85,18,468,"3PuttAvoidanceRound1",2010
158,158,"Greg Owen",NA,3.85,18,468,"3PuttAvoidanceRound1",2010
160,160,"Omar Uresti",NA,3.91,19,486,"3PuttAvoidanceRound1",2010
160,160,"Boo Weekley",NA,3.91,19,486,"3PuttAvoidanceRound1",2010
162,162,"Brenden Pappas",NA,3.94,17,432,"3PuttAvoidanceRound1",2010
162,162,"Josh Teater",NA,3.94,22,558,"3PuttAvoidanceRound1",2010
164,164,"Sergio Garcia",NA,3.97,10,252,"3PuttAvoidanceRound1",2010
164,164,"Greg Kraft",NA,3.97,15,378,"3PuttAvoidanceRound1",2010
164,164,"Mark Wilson",NA,3.97,20,504,"3PuttAvoidanceRound1",2010
167,167,"Jeff Gove",NA,4.04,16,396,"3PuttAvoidanceRound1",2010
167,167,"Vijay Singh",NA,4.04,16,396,"3PuttAvoidanceRound1",2010
169,169,"Henrik Bjornstad",NA,4.06,19,468,"3PuttAvoidanceRound1",2010
169,169,"Jonathan Byrd",NA,4.06,19,468,"3PuttAvoidanceRound1",2010
169,169,"Martin Flores",NA,4.06,19,468,"3PuttAvoidanceRound1",2010
169,169,"Martin Laird",NA,4.06,19,468,"3PuttAvoidanceRound1",2010
169,169,"Billy Mayfair",NA,4.06,19,468,"3PuttAvoidanceRound1",2010
174,174,"Troy Matteson",NA,4.17,21,504,"3PuttAvoidanceRound1",2010
175,175,"JB Holmes",NA,4.27,20,468,"3PuttAvoidanceRound1",2010
175,175,"Marc Leishman",NA,4.27,20,468,"3PuttAvoidanceRound1",2010
177,177,"Geoff Ogilvy",NA,4.32,14,324,"3PuttAvoidanceRound1",2010
178,178,"Rickie Fowler",NA,4.37,22,504,"3PuttAvoidanceRound1",2010
179,179,"Dustin Johnson",NA,4.55,18,396,"3PuttAvoidanceRound1",2010
179,179,"Cameron Tringale",NA,4.55,18,396,"3PuttAvoidanceRound1",2010
181,181,"Lee Janzen",NA,4.7,22,468,"3PuttAvoidanceRound1",2010
181,181,"Chris Wilson",NA,4.7,22,468,"3PuttAvoidanceRound1",2010
183,183,"DJ Trahan",NA,4.73,23,486,"3PuttAvoidanceRound1",2010
184,184,"Mathias Gronberg",NA,4.8,19,396,"3PuttAvoidanceRound1",2010
185,185,"Will Ma Kenzie",NA,4.83,20,414,"3PuttAvoidanceRound1",2010
186,186,"Jason Dufner",NA,4.89,22,450,"3PuttAvoidanceRound1",2010
186,186,"Rocco Mediate",NA,4.89,22,450,"3PuttAvoidanceRound1",2010
188,188,"Nicholas Thompson",NA,5.17,27,522,"3PuttAvoidanceRound1",2010
189,189,"Sean OHair",NA,5.32,23,432,"3PuttAvoidanceRound1",2010
190,190,"Michael Connell",NA,5.33,24,450,"3PuttAvoidanceRound1",2010
191,191,"Kris Blanks",NA,5.56,30,540,"3PuttAvoidanceRound1",2010
192,192,"Graham DeLaet",NA,6.55,33,504,"3PuttAvoidanceRound1",2010
