"CareerMoneyLeaders_RANKTHISWEEK_2012","CareerMoneyLeaders_RANKLASTWEEK_2012","CareerMoneyLeaders_PLAYERNAME_2012","CareerMoneyLeaders__2012","CareerMoneyLeaders_MONEY_2012","stat_name","year"
382,382,"Kenny Knox",NA,1607180,"CareerMoneyLeaders",2012
383,383,"Gene Littler",NA,1584210,"CareerMoneyLeaders",2012
384,384,"Jack Renner",NA,1579090,"CareerMoneyLeaders",2012
385,385,"Curt Byrum",NA,1576535,"CareerMoneyLeaders",2012
386,386,"Wes Short Jr",NA,1569801,"CareerMoneyLeaders",2012
387,387,"Miller Barber",NA,1564204,"CareerMoneyLeaders",2012
388,388,"Mark Hayes",NA,1555739,"CareerMoneyLeaders",2012
389,389,"Jim Colbert",NA,1553136,"CareerMoneyLeaders",2012
390,390,"Bob Eastwood",NA,1546106,"CareerMoneyLeaders",2012
391,391,"Keith Fergus",NA,1546009,"CareerMoneyLeaders",2012
392,392,"Derek Lamely",NA,1528267,"CareerMoneyLeaders",2012
393,393,"Buddy Gardner",NA,1491943,"CareerMoneyLeaders",2012
394,394,"Jeff Klauk",NA,1451736,"CareerMoneyLeaders",2012
395,395,"Bobby Clampett",NA,1423000,"CareerMoneyLeaders",2012
396,396,"Daniel Summerhays",NA,1413421,"CareerMoneyLeaders",2012
397,397,"Billy Kratzert",NA,1396819,"CareerMoneyLeaders",2012
398,398,"Bill Rogers",NA,1384710,"CareerMoneyLeaders",2012
399,399,"Ted Potter Jr",NA,1383170,"CareerMoneyLeaders",2012
400,400,"Bruce Crampton",NA,1376193,"CareerMoneyLeaders",2012
401,401,"Charlie Beljan",NA,1373528,"CareerMoneyLeaders",2012
402,402,"Colt Knost",NA,1369380,"CareerMoneyLeaders",2012
403,403,"Andy North",NA,1365530,"CareerMoneyLeaders",2012
404,404,"Martin Flores",NA,1354242,"CareerMoneyLeaders",2012
405,405,"Ed Dougherty",NA,1323769,"CareerMoneyLeaders",2012
406,406,"John Morse",NA,1311273,"CareerMoneyLeaders",2012
407,407,"Tom Sieckmann",NA,1310647,"CareerMoneyLeaders",2012
408,408,"Dave Stockton",NA,1303281,"CareerMoneyLeaders",2012
409,409,"Denis Watson",NA,1288621,"CareerMoneyLeaders",2012
410,410,"Al Geiberger",NA,1265188,"CareerMoneyLeaders",2012
411,411,"Bobby Gates",NA,1241926,"CareerMoneyLeaders",2012
412,412,"Danny Edwards",NA,1212304,"CareerMoneyLeaders",2012
413,413,"Sangmoon Bae",NA,1203303,"CareerMoneyLeaders",2012
414,414,"Dan Halldorson",NA,1193929,"CareerMoneyLeaders",2012
415,415,"Charles Coody",NA,1187762,"CareerMoneyLeaders",2012
416,416,"Dave Eichelberger",NA,1186505,"CareerMoneyLeaders",2012
417,417,"Harris English",NA,1186003,"CareerMoneyLeaders",2012
418,418,"Tony Sills",NA,1173361,"CareerMoneyLeaders",2012
419,419,"Joey Snyder III",NA,1168928,"CareerMoneyLeaders",2012
420,420,"Brian Harman",NA,1146448,"CareerMoneyLeaders",2012
421,421,"Don January",NA,1140925,"CareerMoneyLeaders",2012
422,422,"Dick Mast",NA,1123038,"CareerMoneyLeaders",2012
423,423,"John Inman",NA,1087947,"CareerMoneyLeaders",2012
424,424,"Gibby Gilbert",NA,1056506,"CareerMoneyLeaders",2012
425,425,"Mac OGrady",NA,1050779,"CareerMoneyLeaders",2012
426,426,"Rex Caldwell",NA,1043403,"CareerMoneyLeaders",2012
427,427,"Chi Chi Rodriguez",NA,1037106,"CareerMoneyLeaders",2012
428,428,"Mike Smith",NA,1024313,"CareerMoneyLeaders",2012
429,429,"Lee Elder",NA,1020514,"CareerMoneyLeaders",2012
430,430,"Billy Horschel",NA,1019201,"CareerMoneyLeaders",2012
431,431,"Bobby Nichols",NA,993025,"CareerMoneyLeaders",2012
432,432,"Barry Jaeckel",NA,982408,"CareerMoneyLeaders",2012
433,433,"Isao Aoki",NA,960571,"CareerMoneyLeaders",2012
434,434,"Andre Stolz",NA,934742,"CareerMoneyLeaders",2012
435,435,"Pat McGowan",NA,915577,"CareerMoneyLeaders",2012
436,436,"Bruce Devlin",NA,907069,"CareerMoneyLeaders",2012
437,437,"Mark Carnevale",NA,906925,"CareerMoneyLeaders",2012
438,438,"Sung Kang",NA,871821,"CareerMoneyLeaders",2012
439,439,"Jerry McGee",NA,871753,"CareerMoneyLeaders",2012
440,440,"Ed Sneed",NA,860268,"CareerMoneyLeaders",2012
441,441,"Alexandre Rocha",NA,851724,"CareerMoneyLeaders",2012
442,442,"Steven Bowditch",NA,847605,"CareerMoneyLeaders",2012
443,443,"Troy Kelly",NA,826202,"CareerMoneyLeaders",2012
444,444,"Bill Sander",NA,823428,"CareerMoneyLeaders",2012
445,445,"Ron Streck",NA,817211,"CareerMoneyLeaders",2012
446,446,"Grier Jones",NA,803189,"CareerMoneyLeaders",2012
447,447,"Will Claxton",NA,792244,"CareerMoneyLeaders",2012
448,448,"Lance Ten Broeck",NA,790347,"CareerMoneyLeaders",2012
449,449,"Jerry Heard",NA,780746,"CareerMoneyLeaders",2012
450,450,"Doug Sanders",NA,772993,"CareerMoneyLeaders",2012
451,451,"Greg Twiggs",NA,767294,"CareerMoneyLeaders",2012
452,452,"Roberto Castro",NA,755095,"CareerMoneyLeaders",2012
453,453,"Frank Conner",NA,750733,"CareerMoneyLeaders",2012
454,454,"Jason Kokrak",NA,750221,"CareerMoneyLeaders",2012
455,455,"Peter Oosterhuis",NA,736692,"CareerMoneyLeaders",2012
456,456,"Joe Inman",NA,729249,"CareerMoneyLeaders",2012
457,457,"Kyle Reifers",NA,725329,"CareerMoneyLeaders",2012
458,458,"Danny Lee",NA,718958,"CareerMoneyLeaders",2012
459,459,"Steve Wheatcroft",NA,711943,"CareerMoneyLeaders",2012
460,460,"Mike McCullough",NA,682511,"CareerMoneyLeaders",2012
461,461,"Brendon Todd",NA,678136,"CareerMoneyLeaders",2012
462,462,"Rod Curl",NA,677009,"CareerMoneyLeaders",2012
463,463,"Stan Utley",NA,674546,"CareerMoneyLeaders",2012
464,464,"Homero Blancas",NA,671251,"CareerMoneyLeaders",2012
465,465,"Gary McCord",NA,662359,"CareerMoneyLeaders",2012
466,466,"Bob Goalby",NA,645013,"CareerMoneyLeaders",2012
467,467,"Victor Regalado",NA,628557,"CareerMoneyLeaders",2012
468,468,"Erik Compton",NA,619532,"CareerMoneyLeaders",2012
469,469,"Gary Christian",NA,616457,"CareerMoneyLeaders",2012
470,470,"Kevin Kisner",NA,616386,"CareerMoneyLeaders",2012
471,471,"TC Chen",NA,616303,"CareerMoneyLeaders",2012
472,472,"Matt McQuillan",NA,603785,"CareerMoneyLeaders",2012
473,473,"Garth Mulroy",NA,585550,"CareerMoneyLeaders",2012
474,474,"Dale Douglass",NA,577950,"CareerMoneyLeaders",2012
475,475,"Sam Randolph",NA,574876,"CareerMoneyLeaders",2012
476,476,"Mark Pfeil",NA,573387,"CareerMoneyLeaders",2012
477,477,"Jim Dent",NA,564809,"CareerMoneyLeaders",2012
478,478,"Zack Miller",NA,564453,"CareerMoneyLeaders",2012
479,479,"Richard Lee",NA,547733,"CareerMoneyLeaders",2012
480,480,"John Schroeder",NA,546569,"CareerMoneyLeaders",2012
481,481,"Tim Norris",NA,545531,"CareerMoneyLeaders",2012
482,482,"Mac McLendon",NA,541908,"CareerMoneyLeaders",2012
483,483,"Rik Massengale",NA,536254,"CareerMoneyLeaders",2012
484,484,"Bobby Cole",NA,535130,"CareerMoneyLeaders",2012
485,485,"Forrest Fezler",NA,527325,"CareerMoneyLeaders",2012
486,486,"Mike Morley",NA,526403,"CareerMoneyLeaders",2012
487,487,"Billy Hurley III",NA,524380,"CareerMoneyLeaders",2012
488,488,"Russell Knox",NA,512584,"CareerMoneyLeaders",2012
489,489,"Ken Brown",NA,507919,"CareerMoneyLeaders",2012
490,490,"Jim Nelford",NA,485111,"CareerMoneyLeaders",2012
491,491,"Scott Brown",NA,478763,"CareerMoneyLeaders",2012
492,492,"Tom Jenkins",NA,470019,"CareerMoneyLeaders",2012
493,493,"Bob Lunn",NA,459182,"CareerMoneyLeaders",2012
494,494,"Mark Anderson",NA,451222,"CareerMoneyLeaders",2012
495,495,"Mike Nicolette",NA,448037,"CareerMoneyLeaders",2012
496,496,"Tom Shaw",NA,434756,"CareerMoneyLeaders",2012
497,497,"Allen Miller",NA,426883,"CareerMoneyLeaders",2012
498,498,"Phillip Hancock",NA,425154,"CareerMoneyLeaders",2012
499,499,"Bobby Mitchell",NA,421938,"CareerMoneyLeaders",2012
500,500,"Doug Ford",NA,419292,"CareerMoneyLeaders",2012
501,501,"JJ Killeen",NA,414257,"CareerMoneyLeaders",2012
502,502,"Larry Hinson",NA,413284,"CareerMoneyLeaders",2012
503,503,"Wally Armstrong",NA,406269,"CareerMoneyLeaders",2012
504,504,"Fred Marti",NA,404674,"CareerMoneyLeaders",2012
505,505,"Terry Diehl",NA,404611,"CareerMoneyLeaders",2012
506,506,"Dow Finsterwald",NA,402102,"CareerMoneyLeaders",2012
507,507,"Jim Benepe",NA,395214,"CareerMoneyLeaders",2012
508,508,"John Fought",NA,387036,"CareerMoneyLeaders",2012
509,509,"Greg Powers",NA,386086,"CareerMoneyLeaders",2012
510,510,"Bob Smith",NA,385283,"CareerMoneyLeaders",2012
511,511,"Bob Shearer",NA,378336,"CareerMoneyLeaders",2012
512,512,"Billy Maxwell",NA,375648,"CareerMoneyLeaders",2012
513,513,"Johnny Pott",NA,371396,"CareerMoneyLeaders",2012
514,514,"Deane Beman",NA,370003,"CareerMoneyLeaders",2012
515,515,"RH Sikes",NA,344387,"CareerMoneyLeaders",2012
516,516,"Stephen Gangluff",NA,342187,"CareerMoneyLeaders",2012
517,517,"Tony Jacklin",NA,336530,"CareerMoneyLeaders",2012
518,518,"Jim Wiechers",NA,329169,"CareerMoneyLeaders",2012
519,519,"Lyn Lott",NA,325966,"CareerMoneyLeaders",2012
520,520,"Jeff Mitchell",NA,322320,"CareerMoneyLeaders",2012
521,521,"Pat Lindsey",NA,318777,"CareerMoneyLeaders",2012
522,522,"Peter Tomasulo",NA,312376,"CareerMoneyLeaders",2012
523,523,"Woody Blackburn",NA,310231,"CareerMoneyLeaders",2012
524,524,"Jim Jamieson",NA,306618,"CareerMoneyLeaders",2012
525,525,"Bob Dickson",NA,296640,"CareerMoneyLeaders",2012
526,526,"Labron Harris",NA,295917,"CareerMoneyLeaders",2012
527,527,"Howie Johnson",NA,280816,"CareerMoneyLeaders",2012
528,528,"Ernie Gonzalez",NA,275820,"CareerMoneyLeaders",2012
529,529,"DeWitt Weaver",NA,273435,"CareerMoneyLeaders",2012
530,530,"Miguel Angel Carballo",NA,269980,"CareerMoneyLeaders",2012
531,531,"Ken Venturi",NA,268263,"CareerMoneyLeaders",2012
532,532,"Terry Dill",NA,255050,"CareerMoneyLeaders",2012
533,533,"Kyle Thompson",NA,242807,"CareerMoneyLeaders",2012
534,534,"Fred Wadsworth",NA,235449,"CareerMoneyLeaders",2012
535,535,"Tommy Jacobs",NA,232720,"CareerMoneyLeaders",2012
536,536,"Ron Cerrudo",NA,228199,"CareerMoneyLeaders",2012
537,537,"Pete Brown",NA,214884,"CareerMoneyLeaders",2012
538,538,"Fred Hawkins",NA,205228,"CareerMoneyLeaders",2012
539,539,"Babe Hiskey",NA,202754,"CareerMoneyLeaders",2012
540,540,"Dwight Nevil",NA,199935,"CareerMoneyLeaders",2012
541,541,"Don Iverson",NA,198477,"CareerMoneyLeaders",2012
542,542,"Jack Newton",NA,191898,"CareerMoneyLeaders",2012
543,543,"Dave Ragan",NA,172256,"CareerMoneyLeaders",2012
544,544,"Roy Pace",NA,165699,"CareerMoneyLeaders",2012
545,545,"Marty Fleckman",NA,162141,"CareerMoneyLeaders",2012
546,546,"Bob Byman",NA,161884,"CareerMoneyLeaders",2012
547,547,"Bert Weaver",NA,161210,"CareerMoneyLeaders",2012
548,548,"Pat Fitzsimons",NA,153542,"CareerMoneyLeaders",2012
549,549,"Bunky Henry",NA,153499,"CareerMoneyLeaders",2012
550,550,"Gary Groh",NA,148753,"CareerMoneyLeaders",2012
551,551,"Rocky Thompson",NA,146391,"CareerMoneyLeaders",2012
552,552,"Steve Spray",NA,142045,"CareerMoneyLeaders",2012
553,553,"Edward Loar",NA,132013,"CareerMoneyLeaders",2012
554,554,"Jack Fleck",NA,129737,"CareerMoneyLeaders",2012
555,555,"Randy Glover",NA,123531,"CareerMoneyLeaders",2012
556,556,"Al Besselink",NA,119183,"CareerMoneyLeaders",2012
557,557,"Steve Reid",NA,110441,"CareerMoneyLeaders",2012
558,558,"Tommy Biershenk",NA,107266,"CareerMoneyLeaders",2012
559,559,"Jim Ferree",NA,106895,"CareerMoneyLeaders",2012
560,560,"Bob Toski",NA,105484,"CareerMoneyLeaders",2012
561,561,"Bob McCallister",NA,101079,"CareerMoneyLeaders",2012
562,562,"Tom Nieporte",NA,94555,"CareerMoneyLeaders",2012
563,563,"Sam Adams",NA,82787,"CareerMoneyLeaders",2012
564,564,"Ernie Vossler",NA,74229,"CareerMoneyLeaders",2012
565,565,"Richie Karl",NA,61566,"CareerMoneyLeaders",2012
566,566,"Mike Fetchick",NA,52044,"CareerMoneyLeaders",2012
567,567,"Bill Johnston",NA,50707,"CareerMoneyLeaders",2012
568,568,"Patrick Moore",NA,34859,"CareerMoneyLeaders",2012
569,569,"Dick Hart",NA,34739,"CareerMoneyLeaders",2012
570,570,"Laurie Hammer",NA,25992,"CareerMoneyLeaders",2012
571,571,"Al Johnston",NA,24099,"CareerMoneyLeaders",2012
572,572,"Joe Affrunti",NA,18837,"CareerMoneyLeaders",2012
