"LowestRound_RANKTHISWEEK_2008","LowestRound_RANKLASTWEEK_2008","LowestRound_PLAYERNAME_2008","LowestRound_ROUNDS_2008","LowestRound_VALUE_2008","LowestRound_TOURNCOURSE_2008","LowestRound_ROUND_2008","stat_name","year"
395,395,"Brady Schnell",2,71,NA,1,"LowestRound",2008
395,395,"Jacob Scriven",2,71,NA,2,"LowestRound",2008
395,395,"Andrew Svoboda",4,71,NA,2,"LowestRound",2008
395,395,"Phil Tataurangi",13,71,NA,1,"LowestRound",2008
395,395,"Anthony Wall",4,71,NA,1,"LowestRound",2008
395,395,"Paul Waring",4,71,NA,4,"LowestRound",2008
395,395,"Erik Wolf",4,71,NA,4,"LowestRound",2008
395,395,"Ian Woosnam",4,71,NA,2,"LowestRound",2008
395,395,"Kaname Yokoo",2,71,NA,2,"LowestRound",2008
436,436,"David Berganio Jr",2,72,NA,1,"LowestRound",2008
436,436,"Jon Bevan",2,72,NA,2,"LowestRound",2008
436,436,"Henrik Bjornstad",2,72,NA,1,"LowestRound",2008
436,436,"George Bradford",2,72,NA,1,"LowestRound",2008
436,436,"Ryan Brehm",2,72,NA,2,"LowestRound",2008
436,436,"Rafael Campos",3,72,NA,2,"LowestRound",2008
436,436,"Alex Ching",2,72,NA,2,"LowestRound",2008
436,436,"Ryan Dillon",3,72,NA,3,"LowestRound",2008
436,436,"Andrew Dresser",4,72,NA,4,"LowestRound",2008
436,436,"Gonzalo Fdez Castano",1,72,NA,1,"LowestRound",2008
436,436,"Jean Baptiste Gonnet",4,72,NA,2,"LowestRound",2008
436,436,"Tripp Isenhour",2,72,NA,2,"LowestRound",2008
436,436,"Kenny Knox",2,72,NA,2,"LowestRound",2008
436,436,"JT Kohut",6,72,NA,2,"LowestRound",2008
436,436,"Trip Kuehne",2,72,NA,2,"LowestRound",2008
436,436,"Chih Bing Lam",4,72,NA,1,"LowestRound",2008
436,436,"Sandy Lyle",4,72,NA,1,"LowestRound",2008
436,436,"Ross McGowan",4,72,NA,2,"LowestRound",2008
436,436,"Alan Morin",6,72,NA,2,"LowestRound",2008
436,436,"Steve Pate",7,72,NA,1,"LowestRound",2008
436,436,"Chad Proehl",2,72,NA,2,"LowestRound",2008
436,436,"Chris Rogers",2,72,NA,1,"LowestRound",2008
436,436,"Jim Schuman",2,72,NA,2,"LowestRound",2008
436,436,"Paul Sheehan",4,72,NA,3,"LowestRound",2008
436,436,"Craig Stadler",5,72,NA,2,"LowestRound",2008
436,436,"Kyle Stanley",2,72,NA,1,"LowestRound",2008
436,436,"Willie Wood",11,72,NA,1,"LowestRound",2008
436,436,"Jay Woodson",2,72,NA,1,"LowestRound",2008
464,464,"Lonny Alexander",4,73,NA,1,"LowestRound",2008
464,464,"Clint Avret",2,73,NA,2,"LowestRound",2008
464,464,"Travis Bertoni",2,73,NA,2,"LowestRound",2008
464,464,"Gregory Bourdy",4,73,NA,4,"LowestRound",2008
464,464,"Danny Briggs",2,73,NA,1,"LowestRound",2008
464,464,"Peter Campbell",2,73,NA,2,"LowestRound",2008
464,464,"Roberto Castro",2,73,NA,2,"LowestRound",2008
464,464,"John Ellis",4,73,NA,1,"LowestRound",2008
464,464,"Derek Fathauer",4,73,NA,2,"LowestRound",2008
464,464,"Stephen Gangluff",2,73,NA,2,"LowestRound",2008
464,464,"Wesley Graham",2,73,NA,1,"LowestRound",2008
464,464,"Jay Haas",2,73,NA,1,"LowestRound",2008
464,464,"Benjamin Hebert",2,73,NA,2,"LowestRound",2008
464,464,"Wes Heffernan",2,73,NA,2,"LowestRound",2008
464,464,"Hiroshi Iwata",2,73,NA,1,"LowestRound",2008
464,464,"Peter Jacobsen",3,73,NA,1,"LowestRound",2008
464,464,"Mathew Kodama",2,73,NA,2,"LowestRound",2008
464,464,"Joel Kribel",3,73,NA,3,"LowestRound",2008
464,464,"Paul Lawrie",2,73,NA,2,"LowestRound",2008
464,464,"Jose Filipe Lima",4,73,NA,1,"LowestRound",2008
464,464,"Jonathan Lomas",4,73,NA,2,"LowestRound",2008
464,464,"Sean McCarty",2,73,NA,2,"LowestRound",2008
464,464,"Tony Rohlik",2,73,NA,2,"LowestRound",2008
464,464,"Dave Rummells",4,73,NA,1,"LowestRound",2008
464,464,"Phil Schmitt",4,73,NA,2,"LowestRound",2008
464,464,"Andrew Tampion",2,73,NA,2,"LowestRound",2008
464,464,"Michelle Wie",2,73,NA,1,"LowestRound",2008
464,464,"Steve Wilson",2,73,NA,1,"LowestRound",2008
464,464,"Charlie Woo",2,73,NA,1,"LowestRound",2008
493,493,"Peter Appleyard",2,74,NA,1,"LowestRound",2008
493,493,"Philip Archer",6,74,NA,2,"LowestRound",2008
493,493,"Sam Arnold",2,74,NA,2,"LowestRound",2008
493,493,"Santiago Cavanagh",4,74,NA,1,"LowestRound",2008
493,493,"Michael Clark II",2,74,NA,1,"LowestRound",2008
493,493,"Jeff Cuzzort",2,74,NA,2,"LowestRound",2008
493,493,"Eric Dugas",2,74,NA,2,"LowestRound",2008
493,493,"Pelle Edberg",2,74,NA,2,"LowestRound",2008
493,493,"Johan Edfors",4,74,NA,2,"LowestRound",2008
493,493,"Raymond Floyd",2,74,NA,2,"LowestRound",2008
493,493,"Robin Freeman",4,74,NA,2,"LowestRound",2008
493,493,"Scott Gump",4,74,NA,2,"LowestRound",2008
493,493,"Jeff Hull",2,74,NA,2,"LowestRound",2008
493,493,"Tom Kite",2,74,NA,2,"LowestRound",2008
493,493,"Brad Lamb",2,74,NA,2,"LowestRound",2008
493,493,"Thomas Levet",2,74,NA,1,"LowestRound",2008
493,493,"Santiago Luna",2,74,NA,2,"LowestRound",2008
493,493,"Blaine McCallister",4,74,NA,2,"LowestRound",2008
493,493,"David Oh",2,74,NA,2,"LowestRound",2008
493,493,"Garrett Osborn",2,74,NA,1,"LowestRound",2008
493,493,"Kyle Reifers",1,74,NA,1,"LowestRound",2008
493,493,"Miguel Rodriguez",2,74,NA,1,"LowestRound",2008
493,493,"Jose de Jesus Rodriguez",2,74,NA,1,"LowestRound",2008
493,493,"Tom Watson",4,74,NA,1,"LowestRound",2008
493,493,"Tim Weinhart",2,74,NA,1,"LowestRound",2008
493,493,"Martin Wiegele",4,74,NA,4,"LowestRound",2008
493,493,"Mike Wilson",3,74,NA,1,"LowestRound",2008
493,493,"Azuma Yano",2,74,NA,1,"LowestRound",2008
521,521,"Max Alveiro",2,75,NA,2,"LowestRound",2008
521,521,"Peter Baker",2,75,NA,2,"LowestRound",2008
521,521,"DJ Brigman",2,75,NA,2,"LowestRound",2008
521,521,"Keith Clearwater",5,75,NA,2,"LowestRound",2008
521,521,"Ben Crenshaw",2,75,NA,1,"LowestRound",2008
521,521,"Joel Edwards",2,75,NA,2,"LowestRound",2008
521,521,"Sean English",2,75,NA,1,"LowestRound",2008
521,521,"Philippe Gasnier",2,75,NA,2,"LowestRound",2008
521,521,"Todd Halpen",2,75,NA,1,"LowestRound",2008
521,521,"Brad Hauer",2,75,NA,1,"LowestRound",2008
521,521,"Nolan Henke",2,75,NA,2,"LowestRound",2008
521,521,"Vince Jewell",4,75,NA,1,"LowestRound",2008
521,521,"Matthew Kohn",2,75,NA,1,"LowestRound",2008
521,521,"DH Lee",2,75,NA,1,"LowestRound",2008
521,521,"Doug McGuigan",2,75,NA,2,"LowestRound",2008
521,521,"Scott Parel",2,75,NA,2,"LowestRound",2008
521,521,"Michael Putnam",2,75,NA,2,"LowestRound",2008
521,521,"Jyoti Randhawa",2,75,NA,2,"LowestRound",2008
521,521,"Jim Renner",2,75,NA,2,"LowestRound",2008
521,521,"Lee Rinker",2,75,NA,2,"LowestRound",2008
521,521,"Drew Scott",2,75,NA,1,"LowestRound",2008
521,521,"Sonny Skinner",2,75,NA,2,"LowestRound",2008
521,521,"Robin Smith",2,75,NA,1,"LowestRound",2008
521,521,"Hideto Tanihara",2,75,NA,2,"LowestRound",2008
521,521,"Yoshinobu Tsukada",2,75,NA,2,"LowestRound",2008
521,521,"Kevin Tway",2,75,NA,1,"LowestRound",2008
521,521,"Paul Wise",2,75,NA,1,"LowestRound",2008
521,521,"Don Yrene",2,75,NA,1,"LowestRound",2008
549,549,"Charlie Beljan",2,76,NA,1,"LowestRound",2008
549,549,"Gary Boyd",2,76,NA,2,"LowestRound",2008
549,549,"Brian Carroll",2,76,NA,2,"LowestRound",2008
549,549,"Danny Chia",2,76,NA,1,"LowestRound",2008
549,549,"Jim Estes",2,76,NA,2,"LowestRound",2008
549,549,"Bob Gaus",2,76,NA,2,"LowestRound",2008
549,549,"Scott Hebert",4,76,NA,2,"LowestRound",2008
549,549,"Peter Hedblom",2,76,NA,1,"LowestRound",2008
549,549,"Mike Hulbert",2,76,NA,2,"LowestRound",2008
549,549,"Barry Hume",2,76,NA,2,"LowestRound",2008
549,549,"Kenny Kim",2,76,NA,2,"LowestRound",2008
549,549,"Joey Lamielle",2,76,NA,1,"LowestRound",2008
549,549,"Scott Mahlberg",1,76,NA,1,"LowestRound",2008
549,549,"Michio Matsumura",2,76,NA,2,"LowestRound",2008
549,549,"Hennie Otto",4,76,NA,2,"LowestRound",2008
549,549,"Ewan Porter",2,76,NA,1,"LowestRound",2008
549,549,"Angelo Que",2,76,NA,1,"LowestRound",2008
549,549,"Kelly Sellers",2,76,NA,1,"LowestRound",2008
549,549,"Kevin Silva",2,76,NA,2,"LowestRound",2008
549,549,"David Smail",2,76,NA,2,"LowestRound",2008
549,549,"Tim Thelen",2,76,NA,2,"LowestRound",2008
570,570,"Ryan Benzel",2,77,NA,1,"LowestRound",2008
570,570,"Rohan Blizard",2,77,NA,2,"LowestRound",2008
570,570,"Adam Blyth",2,77,NA,2,"LowestRound",2008
570,570,"Brad Bryant",2,77,NA,1,"LowestRound",2008
570,570,"Russ Cochran",2,77,NA,2,"LowestRound",2008
570,570,"Jordan Cox",2,77,NA,2,"LowestRound",2008
570,570,"Brad Martin",2,77,NA,1,"LowestRound",2008
570,570,"Robert McMillan",2,77,NA,1,"LowestRound",2008
570,570,"Martin Rominger",2,77,NA,2,"LowestRound",2008
570,570,"Reinier Saxton",2,77,NA,2,"LowestRound",2008
570,570,"Philip Walton",2,77,NA,1,"LowestRound",2008
582,582,"Yohann Benson",2,78,NA,2,"LowestRound",2008
582,582,"Bobby Collins",2,78,NA,2,"LowestRound",2008
582,582,"Doug Dvorak",2,78,NA,2,"LowestRound",2008
582,582,"Jamie Elson",2,78,NA,2,"LowestRound",2008
582,582,"Darren Fichardt",2,78,NA,2,"LowestRound",2008
582,582,"Fernando Figueroa",2,78,NA,1,"LowestRound",2008
582,582,"Barry Jaeckel",2,78,NA,2,"LowestRound",2008
582,582,"Brian Kortan",2,78,NA,1,"LowestRound",2008
582,582,"Jeff Martin",2,78,NA,1,"LowestRound",2008
582,582,"Gary Player",2,78,NA,2,"LowestRound",2008
582,582,"Lucas Wald",1,78,NA,1,"LowestRound",2008
582,582,"Jeff Wilson",2,78,NA,1,"LowestRound",2008
594,594,"Jeffrey Bors",2,79,NA,2,"LowestRound",2008
594,594,"Jay Choi",2,79,NA,1,"LowestRound",2008
594,594,"Kyle Flinton",2,79,NA,2,"LowestRound",2008
594,594,"Artemio Murakami",2,79,NA,1,"LowestRound",2008
594,594,"Lance Ten Broeck",2,79,NA,2,"LowestRound",2008
594,594,"Fuzzy Zoeller",2,79,NA,2,"LowestRound",2008
600,600,"Garrett Chaussard",2,80,NA,1,"LowestRound",2008
600,600,"Andrew Gruss",2,80,NA,1,"LowestRound",2008
600,600,"Shintaro Kai",2,80,NA,1,"LowestRound",2008
600,600,"David Long",2,80,NA,1,"LowestRound",2008
600,600,"Jeff Reader",2,80,NA,2,"LowestRound",2008
605,605,"Brian Bergstol",2,81,NA,2,"LowestRound",2008
605,605,"Kelvin Burgin",2,81,NA,2,"LowestRound",2008
605,605,"Mike Gilmore",2,81,NA,2,"LowestRound",2008
605,605,"Jimmy Henderson",2,81,NA,1,"LowestRound",2008
605,605,"Eric Manning",2,81,NA,1,"LowestRound",2008
605,605,"Michael Quagliano",2,81,NA,2,"LowestRound",2008
611,611,"Peter Fowler",2,82,NA,2,"LowestRound",2008
611,611,"Patrick Olive",2,82,NA,2,"LowestRound",2008
611,611,"Gary Wolstenholme",2,82,NA,2,"LowestRound",2008
614,614,"Chris Devlin",2,83,NA,2,"LowestRound",2008
615,615,"Brad Dean",2,84,NA,2,"LowestRound",2008
615,615,"Jamie Howarth",2,84,NA,2,"LowestRound",2008
