"FinalRoundPerformance_RANKTHISWEEK_2005","FinalRoundPerformance_RANKLASTWEEK_2005","FinalRoundPerformance_PLAYERNAME_2005","FinalRoundPerformance_EVENTS_2005","FinalRoundPerformance_Pct_2005","stat_name","year"
84,84,"Justin Rose",28,54.55,"FinalRoundPerformance",2005
84,84,"Patrick Sheehan",35,54.55,"FinalRoundPerformance",2005
89,89,"Tom Byrum",27,53.33,"FinalRoundPerformance",2005
89,89,"Brian Davis",23,53.33,"FinalRoundPerformance",2005
91,91,"Cameron Beckman",31,52.94,"FinalRoundPerformance",2005
92,92,"JL Lewis",30,52.63,"FinalRoundPerformance",2005
92,92,"Hunter Mahan",34,52.63,"FinalRoundPerformance",2005
94,94,"Harrison Frazar",31,52.38,"FinalRoundPerformance",2005
94,94,"Carl Pettersson",34,52.38,"FinalRoundPerformance",2005
96,96,"Stuart Appleby",25,50,"FinalRoundPerformance",2005
96,96,"Justin Bolli",24,50,"FinalRoundPerformance",2005
96,96,"Danny Briggs",29,50,"FinalRoundPerformance",2005
96,96,"Luke Donald",18,50,"FinalRoundPerformance",2005
96,96,"John Elliott",25,50,"FinalRoundPerformance",2005
96,96,"Todd Fischer",35,50,"FinalRoundPerformance",2005
96,96,"Tom Gillis",28,50,"FinalRoundPerformance",2005
96,96,"Scott Gutschewski",27,50,"FinalRoundPerformance",2005
96,96,"Todd Hamilton",31,50,"FinalRoundPerformance",2005
96,96,"JP Hayes",22,50,"FinalRoundPerformance",2005
96,96,"Bradley Hughes",20,50,"FinalRoundPerformance",2005
96,96,"Zach Johnson",30,50,"FinalRoundPerformance",2005
96,96,"Brendan Jones",28,50,"FinalRoundPerformance",2005
96,96,"Skip Kendall",32,50,"FinalRoundPerformance",2005
96,96,"Stephen Leaney",29,50,"FinalRoundPerformance",2005
96,96,"Michael Long",26,50,"FinalRoundPerformance",2005
96,96,"Sean OHair",29,50,"FinalRoundPerformance",2005
96,96,"Arron Oberholser",21,50,"FinalRoundPerformance",2005
96,96,"Brenden Pappas",15,50,"FinalRoundPerformance",2005
96,96,"Jeff Sluman",28,50,"FinalRoundPerformance",2005
96,96,"Scott Verplank",25,50,"FinalRoundPerformance",2005
117,117,"Tommy Armour III",29,47.83,"FinalRoundPerformance",2005
117,117,"Joey Sindelar",29,47.83,"FinalRoundPerformance",2005
119,119,"Frank Lickliter II",33,47.37,"FinalRoundPerformance",2005
119,119,"Ryan Palmer",32,47.37,"FinalRoundPerformance",2005
121,121,"KJ Choi",24,47.06,"FinalRoundPerformance",2005
121,121,"Peter Lonard",27,47.06,"FinalRoundPerformance",2005
121,121,"Adam Scott",19,47.06,"FinalRoundPerformance",2005
124,124,"John Daly",25,46.67,"FinalRoundPerformance",2005
124,124,"Mark Hensby",21,46.67,"FinalRoundPerformance",2005
124,124,"Rory Sabbatini",26,46.67,"FinalRoundPerformance",2005
127,127,"Paul Gow",27,46.15,"FinalRoundPerformance",2005
128,128,"Paul Claxton",29,45.45,"FinalRoundPerformance",2005
128,128,"Jay Haas",16,45.45,"FinalRoundPerformance",2005
128,128,"John Senden",29,45.45,"FinalRoundPerformance",2005
131,131,"Daniel Chopra",34,45,"FinalRoundPerformance",2005
131,131,"Rod Pampling",26,45,"FinalRoundPerformance",2005
133,133,"Stephen Ames",24,44.44,"FinalRoundPerformance",2005
133,133,"Briny Baird",33,44.44,"FinalRoundPerformance",2005
133,133,"Marco Dawson",23,44.44,"FinalRoundPerformance",2005
133,133,"Scott Hend",28,44.44,"FinalRoundPerformance",2005
133,133,"Matt Kuchar",21,44.44,"FinalRoundPerformance",2005
133,133,"Thomas Levet",20,44.44,"FinalRoundPerformance",2005
133,133,"Larry Mize",18,44.44,"FinalRoundPerformance",2005
133,133,"Kenny Perry",23,44.44,"FinalRoundPerformance",2005
141,141,"Arjun Atwal",17,43.75,"FinalRoundPerformance",2005
142,142,"Geoff Ogilvy",26,43.48,"FinalRoundPerformance",2005
142,142,"Bo Van Pelt",33,43.48,"FinalRoundPerformance",2005
144,144,"Bill Glasson",21,42.86,"FinalRoundPerformance",2005
144,144,"Hunter Haas",28,42.86,"FinalRoundPerformance",2005
144,144,"Steve Jones",20,42.86,"FinalRoundPerformance",2005
144,144,"Andrew Magee",29,42.86,"FinalRoundPerformance",2005
144,144,"Ted Purdy",34,42.86,"FinalRoundPerformance",2005
144,144,"Rob Rashell",25,42.86,"FinalRoundPerformance",2005
144,144,"Chris Smith",32,42.86,"FinalRoundPerformance",2005
144,144,"DJ Trahan",28,42.86,"FinalRoundPerformance",2005
144,144,"Nick Watney",31,42.86,"FinalRoundPerformance",2005
153,153,"John Rollins",30,42.11,"FinalRoundPerformance",2005
154,154,"Will Ma Kenzie",25,41.67,"FinalRoundPerformance",2005
154,154,"Roland Thatcher",26,41.67,"FinalRoundPerformance",2005
156,156,"Paul Azinger",22,40,"FinalRoundPerformance",2005
156,156,"Craig Barlow",26,40,"FinalRoundPerformance",2005
156,156,"Mark Brooks",28,40,"FinalRoundPerformance",2005
156,156,"Carlos Franco",25,40,"FinalRoundPerformance",2005
156,156,"David Hearn",24,40,"FinalRoundPerformance",2005
156,156,"Ryuji Imada",25,40,"FinalRoundPerformance",2005
156,156,"Ian Poulter",20,40,"FinalRoundPerformance",2005
156,156,"Chris Riley",25,40,"FinalRoundPerformance",2005
156,156,"Steve Stricker",21,40,"FinalRoundPerformance",2005
165,165,"Steve Lowery",32,38.89,"FinalRoundPerformance",2005
165,165,"Pat Perez",28,38.89,"FinalRoundPerformance",2005
167,167,"Woody Austin",30,38.1,"FinalRoundPerformance",2005
168,168,"Chris Anderson",25,37.5,"FinalRoundPerformance",2005
168,168,"Jeff Maggert",25,37.5,"FinalRoundPerformance",2005
168,168,"Scott McCarron",24,37.5,"FinalRoundPerformance",2005
168,168,"Duffy Waldorf",28,37.5,"FinalRoundPerformance",2005
172,172,"Steve Allan",32,36.84,"FinalRoundPerformance",2005
172,172,"Kevin Sutherland",26,36.84,"FinalRoundPerformance",2005
174,174,"Mathias Gronberg",19,36.36,"FinalRoundPerformance",2005
174,174,"Mario Tiziani",23,36.36,"FinalRoundPerformance",2005
174,174,"Charlie Wi",23,36.36,"FinalRoundPerformance",2005
177,177,"Freddie Jacobson",23,35.71,"FinalRoundPerformance",2005
178,178,"Robert Gamez",28,35.29,"FinalRoundPerformance",2005
178,178,"Kent Jones",32,35.29,"FinalRoundPerformance",2005
180,180,"Mark Calcavecchia",27,35,"FinalRoundPerformance",2005
181,181,"Ben Curtis",24,33.33,"FinalRoundPerformance",2005
181,181,"Matt Davidson",20,33.33,"FinalRoundPerformance",2005
181,181,"Jeff Hart",23,33.33,"FinalRoundPerformance",2005
181,181,"Jesper Parnevik",24,33.33,"FinalRoundPerformance",2005
181,181,"Craig Perks",27,33.33,"FinalRoundPerformance",2005
181,181,"Brett Quigley",31,33.33,"FinalRoundPerformance",2005
181,181,"Hideto Tanihara",20,33.33,"FinalRoundPerformance",2005
181,181,"Kirk Triplett",18,33.33,"FinalRoundPerformance",2005
189,189,"Steve Flesch",30,31.25,"FinalRoundPerformance",2005
190,190,"Alex Cejka",31,30.77,"FinalRoundPerformance",2005
190,190,"Gavin Coles",22,30.77,"FinalRoundPerformance",2005
190,190,"Phillip Price",25,30.77,"FinalRoundPerformance",2005
193,193,"Jose Coceres",22,28.57,"FinalRoundPerformance",2005
193,193,"Franklin Langham",31,28.57,"FinalRoundPerformance",2005
195,195,"Shaun Micheel",29,27.27,"FinalRoundPerformance",2005
196,196,"Mark OMeara",21,25,"FinalRoundPerformance",2005
197,197,"Dean Wilson",27,23.53,"FinalRoundPerformance",2005
198,198,"Darron Stiles",26,23.08,"FinalRoundPerformance",2005
199,199,"Len Mattiace",34,20,"FinalRoundPerformance",2005
200,200,"Lee Westwood",15,18.18,"FinalRoundPerformance",2005
201,201,"Brett Wetterich",28,10,"FinalRoundPerformance",2005
202,202,"Jason Allred",29,0,"FinalRoundPerformance",2005
