"Round1ScoringAverage_RANKTHISWEEK_2016","Round1ScoringAverage_RANKLASTWEEK_2016","Round1ScoringAverage_PLAYERNAME_2016","Round1ScoringAverage__2016","Round1ScoringAverage_AVG_2016","Round1ScoringAverage_TOTALSTROKES_2016","Round1ScoringAverage_TOTALROUNDS_2016","stat_name","year"
54,59,"Kevin Na",NA,70.31,914,13,"Round1ScoringAverage",2016
54,59,"Brandt Snedeker",NA,70.31,914,13,"Round1ScoringAverage",2016
56,28,"Shane Lowry",NA,70.33,633,9,"Round1ScoringAverage",2016
56,35,"Adam Scott",NA,70.33,633,9,"Round1ScoringAverage",2016
58,59,"Graham DeLaet",NA,70.36,985,14,"Round1ScoringAverage",2016
58,66,"Matt Kuchar",NA,70.36,774,11,"Round1ScoringAverage",2016
58,59,"David Lingmerth",NA,70.36,985,14,"Round1ScoringAverage",2016
58,53,"David Toms",NA,70.36,774,11,"Round1ScoringAverage",2016
62,35,"Kevin Kisner",NA,70.38,915,13,"Round1ScoringAverage",2016
62,68,"Andres Romero",NA,70.38,563,8,"Round1ScoringAverage",2016
64,73,"Paul Casey",NA,70.4,704,10,"Round1ScoringAverage",2016
64,55,"Colt Knost",NA,70.4,1056,15,"Round1ScoringAverage",2016
66,101,"Anirban Lahiri",NA,70.42,845,12,"Round1ScoringAverage",2016
66,57,"Gary Woodland",NA,70.42,845,12,"Round1ScoringAverage",2016
68,72,"Russell Henley",NA,70.43,986,14,"Round1ScoringAverage",2016
68,51,"Ollie Schniederjans",NA,70.43,493,7,"Round1ScoringAverage",2016
70,76,"Keegan Bradley",NA,70.5,987,14,"Round1ScoringAverage",2016
70,58,"Chad Campbell",NA,70.5,1269,18,"Round1ScoringAverage",2016
70,76,"KJ Choi",NA,70.5,987,14,"Round1ScoringAverage",2016
70,74,"Ben Crane",NA,70.5,1128,16,"Round1ScoringAverage",2016
70,81,"Mark Hubbard",NA,70.5,1410,20,"Round1ScoringAverage",2016
70,49,"Rory McIlroy",NA,70.5,564,8,"Round1ScoringAverage",2016
76,76,"Harris English",NA,70.53,1058,15,"Round1ScoringAverage",2016
76,83,"William McGirt",NA,70.53,1058,15,"Round1ScoringAverage",2016
78,70,"Hiroshi Iwata",NA,70.56,1270,18,"Round1ScoringAverage",2016
79,59,"Ben Martin",NA,70.57,988,14,"Round1ScoringAverage",2016
79,83,"Cameron Percy",NA,70.57,494,7,"Round1ScoringAverage",2016
81,81,"Harold Varner III",NA,70.61,1271,18,"Round1ScoringAverage",2016
82,71,"Stuart Appleby",NA,70.62,918,13,"Round1ScoringAverage",2016
83,86,"Adam Hadwin",NA,70.63,1130,16,"Round1ScoringAverage",2016
84,90,"Billy Horschel",NA,70.64,777,11,"Round1ScoringAverage",2016
84,90,"Marc Leishman",NA,70.64,777,11,"Round1ScoringAverage",2016
86,96,"Boo Weekley",NA,70.65,1201,17,"Round1ScoringAverage",2016
87,104,"John Senden",NA,70.67,1060,15,"Round1ScoringAverage",2016
88,64,"Spencer Levin",NA,70.68,1343,19,"Round1ScoringAverage",2016
88,89,"Brett Stegmaier",NA,70.68,1343,19,"Round1ScoringAverage",2016
90,83,"Tom Hoge",NA,70.73,1061,15,"Round1ScoringAverage",2016
91,129,"Steve Wheatcroft",NA,70.75,1132,16,"Round1ScoringAverage",2016
92,76,"Jim Herman",NA,70.76,1203,17,"Round1ScoringAverage",2016
93,118,"Daniel Berger",NA,70.79,991,14,"Round1ScoringAverage",2016
94,99,"Kevin Streelman",NA,70.8,1062,15,"Round1ScoringAverage",2016
95,86,"Camilo Villegas",NA,70.81,1133,16,"Round1ScoringAverage",2016
96,92,"Angel Cabrera",NA,70.85,921,13,"Round1ScoringAverage",2016
97,104,"Charl Schwartzel",NA,70.86,496,7,"Round1ScoringAverage",2016
97,93,"Justin Thomas",NA,70.86,992,14,"Round1ScoringAverage",2016
99,106,"Seung Yul Noh",NA,70.88,1205,17,"Round1ScoringAverage",2016
100,117,"Greg Owen",NA,70.89,1276,18,"Round1ScoringAverage",2016
101,109,"Brooks Koepka",NA,70.9,709,10,"Round1ScoringAverage",2016
102,109,"Robert Garrigus",NA,70.91,780,11,"Round1ScoringAverage",2016
102,86,"Bill Haas",NA,70.91,780,11,"Round1ScoringAverage",2016
102,109,"Rob Oppenheim",NA,70.91,780,11,"Round1ScoringAverage",2016
105,76,"Luke Donald",NA,70.92,922,13,"Round1ScoringAverage",2016
106,103,"Cameron Tringale",NA,70.93,993,14,"Round1ScoringAverage",2016
107,98,"Peter Malnati",NA,70.95,1348,19,"Round1ScoringAverage",2016
108,94,"Padraig Harrington",NA,71,781,11,"Round1ScoringAverage",2016
108,118,"Justin Leonard",NA,71,568,8,"Round1ScoringAverage",2016
108,136,"Martin Piller",NA,71,852,12,"Round1ScoringAverage",2016
108,118,"Scott Stallings",NA,71,1207,17,"Round1ScoringAverage",2016
108,95,"Brian Stuard",NA,71,568,8,"Round1ScoringAverage",2016
113,107,"Brendon de Jonge",NA,71.05,1350,19,"Round1ScoringAverage",2016
114,125,"Luke List",NA,71.06,1208,17,"Round1ScoringAverage",2016
114,129,"Chris Stroud",NA,71.06,1208,17,"Round1ScoringAverage",2016
116,97,"JJ Henry",NA,71.07,995,14,"Round1ScoringAverage",2016
116,99,"Morgan Hoffmann",NA,71.07,1066,15,"Round1ScoringAverage",2016
116,115,"Cameron Smith",NA,71.07,995,14,"Round1ScoringAverage",2016
119,134,"Scott Langley",NA,71.08,924,13,"Round1ScoringAverage",2016
119,102,"George McNeill",NA,71.08,924,13,"Round1ScoringAverage",2016
121,109,"DA Points",NA,71.09,782,11,"Round1ScoringAverage",2016
122,118,"JB Holmes",NA,71.11,640,9,"Round1ScoringAverage",2016
123,118,"Kyle Stanley",NA,71.12,1209,17,"Round1ScoringAverage",2016
124,129,"Billy Hurley III",NA,71.13,569,8,"Round1ScoringAverage",2016
124,129,"Bryce Molder",NA,71.13,1138,16,"Round1ScoringAverage",2016
126,126,"Thomas Aiken",NA,71.15,925,13,"Round1ScoringAverage",2016
127,136,"Zach Johnson",NA,71.18,783,11,"Round1ScoringAverage",2016
127,138,"Jeff Overton",NA,71.18,1210,17,"Round1ScoringAverage",2016
129,116,"Sung Kang",NA,71.19,1139,16,"Round1ScoringAverage",2016
130,126,"Steve Marino",NA,71.21,997,14,"Round1ScoringAverage",2016
131,143,"Rhein Gibson",NA,71.23,926,13,"Round1ScoringAverage",2016
131,126,"Vijay Singh",NA,71.23,926,13,"Round1ScoringAverage",2016
133,145,"Derek Ernst",NA,71.25,855,12,"Round1ScoringAverage",2016
133,141,"Patrick Rodgers",NA,71.25,1140,16,"Round1ScoringAverage",2016
133,118,"Will Wilcox",NA,71.25,1140,16,"Round1ScoringAverage",2016
136,109,"Jason Bohn",NA,71.27,784,11,"Round1ScoringAverage",2016
137,138,"Bronson Burgoon",NA,71.29,1212,17,"Round1ScoringAverage",2016
137,146,"Stewart Cink",NA,71.29,998,14,"Round1ScoringAverage",2016
137,146,"Rory Sabbatini",NA,71.29,998,14,"Round1ScoringAverage",2016
137,138,"Nick Taylor",NA,71.29,1212,17,"Round1ScoringAverage",2016
137,146,"DJ Trahan",NA,71.29,499,7,"Round1ScoringAverage",2016
142,118,"Ryan Moore",NA,71.3,713,10,"Round1ScoringAverage",2016
142,107,"Webb Simpson",NA,71.3,713,10,"Round1ScoringAverage",2016
142,142,"Tyrone Van Aswegen",NA,71.3,1426,20,"Round1ScoringAverage",2016
145,151,"Russell Knox",NA,71.31,927,13,"Round1ScoringAverage",2016
145,152,"Mark Wilson",NA,71.31,927,13,"Round1ScoringAverage",2016
147,152,"Matthew Fitzpatrick",NA,71.33,428,6,"Round1ScoringAverage",2016
147,152,"Brice Garnett",NA,71.33,642,9,"Round1ScoringAverage",2016
149,144,"Will Ma Kenzie",NA,71.35,1213,17,"Round1ScoringAverage",2016
149,156,"Hudson Swafford",NA,71.35,1213,17,"Round1ScoringAverage",2016
151,167,"Ian Poulter",NA,71.4,714,10,"Round1ScoringAverage",2016
152,158,"Kyle Reifers",NA,71.42,1357,19,"Round1ScoringAverage",2016
153,159,"Jon Curran",NA,71.44,1286,18,"Round1ScoringAverage",2016
153,146,"Whee Kim",NA,71.44,1286,18,"Round1ScoringAverage",2016
155,129,"Jonas Blixt",NA,71.5,1144,16,"Round1ScoringAverage",2016
155,163,"Graeme McDowell",NA,71.5,715,10,"Round1ScoringAverage",2016
155,163,"Bernd Wiesberger",NA,71.5,429,6,"Round1ScoringAverage",2016
158,166,"Pat Perez",NA,71.55,787,11,"Round1ScoringAverage",2016
158,163,"Vaughn Taylor",NA,71.55,787,11,"Round1ScoringAverage",2016
160,167,"John Huh",NA,71.56,1145,16,"Round1ScoringAverage",2016
161,134,"Jamie Donaldson",NA,71.57,501,7,"Round1ScoringAverage",2016
162,156,"Tyler Aldridge",NA,71.61,1289,18,"Round1ScoringAverage",2016
163,179,"Blayne Barber",NA,71.63,1146,16,"Round1ScoringAverage",2016
164,162,"Zac Blair",NA,71.67,1290,18,"Round1ScoringAverage",2016
164,146,"Derek Fathauer",NA,71.67,1290,18,"Round1ScoringAverage",2016
164,160,"Emiliano Grillo",NA,71.67,860,12,"Round1ScoringAverage",2016
164,169,"Michael Kim",NA,71.67,1290,18,"Round1ScoringAverage",2016
168,152,"Justin Hicks",NA,71.7,717,10,"Round1ScoringAverage",2016
168,172,"Darron Stiles",NA,71.7,717,10,"Round1ScoringAverage",2016
170,161,"Hunter Mahan",NA,71.71,1004,14,"Round1ScoringAverage",2016
171,171,"Scott Pinckney",NA,71.72,1291,18,"Round1ScoringAverage",2016
172,175,"Carl Pettersson",NA,71.75,861,12,"Round1ScoringAverage",2016
173,176,"Dicky Pride",NA,71.77,933,13,"Round1ScoringAverage",2016
174,185,"James Hahn",NA,71.8,1077,15,"Round1ScoringAverage",2016
174,179,"Louis Oosthuizen",NA,71.8,359,5,"Round1ScoringAverage",2016
176,173,"Brendon Todd",NA,71.83,1293,18,"Round1ScoringAverage",2016
177,183,"Chris Kirk",NA,71.86,1006,14,"Round1ScoringAverage",2016
177,183,"Troy Merritt",NA,71.86,1006,14,"Round1ScoringAverage",2016
179,170,"Jason Kokrak",NA,71.88,1222,17,"Round1ScoringAverage",2016
180,109,"Davis Love III",NA,71.91,791,11,"Round1ScoringAverage",2016
181,182,"DH Lee",NA,71.92,935,13,"Round1ScoringAverage",2016
182,181,"Andres Gonzales",NA,71.94,1223,17,"Round1ScoringAverage",2016
183,176,"Fabian Gomez",NA,72,1008,14,"Round1ScoringAverage",2016
183,176,"Matt Jones",NA,72,1008,14,"Round1ScoringAverage",2016
183,174,"Kelly Kraft",NA,72,864,12,"Round1ScoringAverage",2016
183,186,"Wes Roach",NA,72,864,12,"Round1ScoringAverage",2016
187,189,"Carlos Ortiz",NA,72.06,1225,17,"Round1ScoringAverage",2016
188,188,"Andrew Landry",NA,72.11,649,9,"Round1ScoringAverage",2016
189,186,"Sam Saunders",NA,72.13,1082,15,"Round1ScoringAverage",2016
190,192,"Andy Sullivan",NA,72.17,433,6,"Round1ScoringAverage",2016
191,193,"Abraham Ancer",NA,72.18,794,11,"Round1ScoringAverage",2016
192,196,"Erik Compton",NA,72.2,1083,15,"Round1ScoringAverage",2016
193,191,"Geoff Ogilvy",NA,72.29,1012,14,"Round1ScoringAverage",2016
194,195,"Robert Streb",NA,72.47,1087,15,"Round1ScoringAverage",2016
195,198,"Chad Collins",NA,72.5,1160,16,"Round1ScoringAverage",2016
195,189,"Shawn Stefani",NA,72.5,1160,16,"Round1ScoringAverage",2016
197,194,"Matt Every",NA,72.54,943,13,"Round1ScoringAverage",2016
198,197,"Byeong Hun An",NA,72.67,436,6,"Round1ScoringAverage",2016
199,199,"Luke Guthrie",NA,72.91,802,11,"Round1ScoringAverage",2016
200,200,"Miguel Angel Carballo",NA,73,803,11,"Round1ScoringAverage",2016
200,200,"Brian Gay",NA,73,584,8,"Round1ScoringAverage",2016
202,202,"Ken Duke",NA,73.11,658,9,"Round1ScoringAverage",2016
203,206,"Steven Bowditch",NA,73.21,1025,14,"Round1ScoringAverage",2016
204,205,"Ernie Els",NA,73.4,734,10,"Round1ScoringAverage",2016
205,204,"Robert Allenby",NA,73.44,1175,16,"Round1ScoringAverage",2016
206,207,"Lucas Lee",NA,73.89,665,9,"Round1ScoringAverage",2016
207,208,"Charlie Beljan",NA,74.38,967,13,"Round1ScoringAverage",2016
