"Total3Putts25_RANKTHISWEEK_2011","Total3Putts25_RANKLASTWEEK_2011","Total3Putts25_PLAYERNAME_2011","Total3Putts25_ROUNDS_2011","Total3Putts25_TOTAL3PUTTS25_2011","Total3Putts25_TOTAL3PUTTS_2011","stat_name","year"
39,39,"John Merrick",71,35,39,"Total3Putts25",2011
39,39,"Alex Prugh",82,35,42,"Total3Putts25",2011
43,43,"Joseph Bramlett",73,34,48,"Total3Putts25",2011
43,43,"Chris DiMarco",93,34,42,"Total3Putts25",2011
43,43,"John Senden",94,34,40,"Total3Putts25",2011
46,46,"JJ Henry",96,33,38,"Total3Putts25",2011
46,46,"Tim Herron",85,33,38,"Total3Putts25",2011
46,46,"Justin Hicks",60,33,50,"Total3Putts25",2011
46,46,"Ryuji Imada",83,33,40,"Total3Putts25",2011
46,46,"Derek Lamely",65,33,45,"Total3Putts25",2011
46,46,"Troy Matteson",91,33,44,"Total3Putts25",2011
46,46,"Kevin Stadler",88,33,43,"Total3Putts25",2011
46,46,"Mark Wilson",89,33,35,"Total3Putts25",2011
54,54,"Tom Gillis",55,32,43,"Total3Putts25",2011
54,54,"Billy Horschel",75,32,37,"Total3Putts25",2011
54,54,"Steve Marino",76,32,42,"Total3Putts25",2011
54,54,"Troy Merritt",63,32,41,"Total3Putts25",2011
54,54,"Johnson Wagner",81,32,38,"Total3Putts25",2011
54,54,"Jimmy Walker",79,32,41,"Total3Putts25",2011
60,60,"Arjun Atwal",91,31,45,"Total3Putts25",2011
60,60,"Cameron Beckman",71,31,45,"Total3Putts25",2011
60,60,"Jason Bohn",74,31,42,"Total3Putts25",2011
60,60,"Scott Gutschewski",67,31,44,"Total3Putts25",2011
60,60,"Chris Kirk",87,31,37,"Total3Putts25",2011
60,60,"Pat Perez",76,31,41,"Total3Putts25",2011
60,60,"Brendan Steele",89,31,38,"Total3Putts25",2011
60,60,"Daniel Summerhays",75,31,38,"Total3Putts25",2011
60,60,"Gary Woodland",93,31,42,"Total3Putts25",2011
69,69,"Stephen Ames",69,30,36,"Total3Putts25",2011
69,69,"Fabian Gomez",84,30,43,"Total3Putts25",2011
69,69,"Hunter Haas",96,30,41,"Total3Putts25",2011
69,69,"Nick OHern",89,30,40,"Total3Putts25",2011
69,69,"Rod Pampling",72,30,33,"Total3Putts25",2011
69,69,"Carl Pettersson",95,30,34,"Total3Putts25",2011
69,69,"Alexandre Rocha",65,30,35,"Total3Putts25",2011
69,69,"Bubba Watson",85,30,35,"Total3Putts25",2011
77,77,"Matt Bettencourt",84,29,43,"Total3Putts25",2011
77,77,"Michael Connell",76,29,40,"Total3Putts25",2011
77,77,"James Driscoll",71,29,36,"Total3Putts25",2011
77,77,"Paul Goydos",81,29,44,"Total3Putts25",2011
77,77,"Bill Haas",93,29,36,"Total3Putts25",2011
77,77,"Ben Martin",74,29,33,"Total3Putts25",2011
77,77,"Scott Piercy",78,29,37,"Total3Putts25",2011
77,77,"Paul Stankowski",78,29,35,"Total3Putts25",2011
77,77,"Michael Thompson",79,29,39,"Total3Putts25",2011
86,86,"DJ Brigman",67,28,37,"Total3Putts25",2011
86,86,"Brian Davis",105,28,45,"Total3Putts25",2011
86,86,"Ernie Els",71,28,37,"Total3Putts25",2011
86,86,"Justin Leonard",82,28,36,"Total3Putts25",2011
86,86,"David Mathis",83,28,39,"Total3Putts25",2011
86,86,"Garrett Willis",71,28,38,"Total3Putts25",2011
92,92,"KJ Choi",77,27,32,"Total3Putts25",2011
92,92,"Jason Dufner",78,27,38,"Total3Putts25",2011
92,92,"JP Hayes",56,27,35,"Total3Putts25",2011
92,92,"Scott McCarron",65,27,32,"Total3Putts25",2011
92,92,"Ryan Palmer",82,27,31,"Total3Putts25",2011
92,92,"Justin Rose",79,27,33,"Total3Putts25",2011
92,92,"Heath Slocum",89,27,33,"Total3Putts25",2011
92,92,"Will Strickler",51,27,36,"Total3Putts25",2011
92,92,"Vaughn Taylor",89,27,34,"Total3Putts25",2011
101,101,"Brendon de Jonge",105,26,34,"Total3Putts25",2011
101,101,"David Duval",67,26,38,"Total3Putts25",2011
101,101,"Trevor Immelman",84,26,27,"Total3Putts25",2011
101,101,"Dustin Johnson",72,26,40,"Total3Putts25",2011
101,101,"Jerry Kelly",85,26,31,"Total3Putts25",2011
101,101,"Rocco Mediate",53,26,30,"Total3Putts25",2011
101,101,"Sean OHair",71,26,34,"Total3Putts25",2011
101,101,"Roland Thatcher",67,26,38,"Total3Putts25",2011
101,101,"Camilo Villegas",69,26,34,"Total3Putts25",2011
110,110,"Stuart Appleby",65,25,31,"Total3Putts25",2011
110,110,"Greg Chalmers",88,25,28,"Total3Putts25",2011
110,110,"Ben Curtis",66,25,32,"Total3Putts25",2011
110,110,"Rickie Fowler",84,25,35,"Total3Putts25",2011
110,110,"Charley Hoffman",93,25,41,"Total3Putts25",2011
110,110,"Bio Kim",71,25,37,"Total3Putts25",2011
110,110,"Colt Knost",80,25,27,"Total3Putts25",2011
110,110,"Jim Renner",65,25,31,"Total3Putts25",2011
110,110,"Andres Romero",77,25,36,"Total3Putts25",2011
110,110,"Kevin Streelman",90,25,31,"Total3Putts25",2011
120,120,"Chris Couch",73,24,31,"Total3Putts25",2011
120,120,"Jason Day",76,24,31,"Total3Putts25",2011
120,120,"Brian Gay",90,24,30,"Total3Putts25",2011
120,120,"Anthony Kim",72,24,32,"Total3Putts25",2011
120,120,"Michael Putnam",67,24,25,"Total3Putts25",2011
120,120,"Marc Turnesa",54,24,30,"Total3Putts25",2011
126,126,"Rich Beem",53,23,30,"Total3Putts25",2011
126,126,"Michael Bradley",74,23,29,"Total3Putts25",2011
126,126,"Kevin Chappell",78,23,38,"Total3Putts25",2011
126,126,"Lucas Glover",74,23,31,"Total3Putts25",2011
126,126,"Andres Gonzales",60,23,27,"Total3Putts25",2011
126,126,"Jeff Overton",92,23,35,"Total3Putts25",2011
126,126,"Tag Ridings",87,23,32,"Total3Putts25",2011
126,126,"Webb Simpson",98,23,33,"Total3Putts25",2011
134,134,"Jim Furyk",87,22,29,"Total3Putts25",2011
134,134,"Matt Jones",71,22,28,"Total3Putts25",2011
134,134,"Sung Kang",63,22,27,"Total3Putts25",2011
134,134,"Martin Laird",77,22,31,"Total3Putts25",2011
134,134,"Joe Ogilvie",75,22,29,"Total3Putts25",2011
134,134,"Geoff Ogilvy",69,22,28,"Total3Putts25",2011
134,134,"Tim Petrovic",88,22,30,"Total3Putts25",2011
134,134,"Adam Scott",60,22,34,"Total3Putts25",2011
134,134,"Brandt Snedeker",85,22,30,"Total3Putts25",2011
134,134,"Charlie Wi",83,22,30,"Total3Putts25",2011
144,144,"Briny Baird",60,21,28,"Total3Putts25",2011
144,144,"Steve Flesch",88,21,36,"Total3Putts25",2011
144,144,"Harrison Frazar",58,21,27,"Total3Putts25",2011
144,144,"Zach Johnson",79,21,25,"Total3Putts25",2011
144,144,"Phil Mickelson",79,21,34,"Total3Putts25",2011
144,144,"Martin Piller",63,21,30,"Total3Putts25",2011
144,144,"Rory Sabbatini",85,21,29,"Total3Putts25",2011
144,144,"Charl Schwartzel",58,21,23,"Total3Putts25",2011
152,152,"Alex Cejka",59,20,30,"Total3Putts25",2011
152,152,"Ben Crane",76,20,30,"Total3Putts25",2011
152,152,"Aron Price",58,20,27,"Total3Putts25",2011
152,152,"David Toms",78,20,24,"Total3Putts25",2011
152,152,"Nick Watney",80,20,25,"Total3Putts25",2011
157,157,"Woody Austin",59,19,30,"Total3Putts25",2011
157,157,"Richard Johnson",64,19,23,"Total3Putts25",2011
157,157,"Bryce Molder",82,19,24,"Total3Putts25",2011
157,157,"Ryan Moore",79,19,23,"Total3Putts25",2011
157,157,"Kevin Na",84,19,25,"Total3Putts25",2011
162,162,"Freddie Jacobson",92,18,22,"Total3Putts25",2011
162,162,"Nate Smith",66,18,24,"Total3Putts25",2011
162,162,"Dean Wilson",62,18,23,"Total3Putts25",2011
165,165,"Aaron Baddeley",77,17,27,"Total3Putts25",2011
165,165,"Shane Bertsch",62,17,27,"Total3Putts25",2011
165,165,"Jonathan Byrd",83,17,24,"Total3Putts25",2011
165,165,"Angel Cabrera",50,17,21,"Total3Putts25",2011
165,165,"Sergio Garcia",61,17,19,"Total3Putts25",2011
165,165,"Padraig Harrington",60,17,23,"Total3Putts25",2011
165,165,"Lee Janzen",62,17,25,"Total3Putts25",2011
172,172,"Stewart Cink",72,16,22,"Total3Putts25",2011
172,172,"Retief Goosen",50,16,19,"Total3Putts25",2011
172,172,"Kevin Kisner",70,16,22,"Total3Putts25",2011
172,172,"Matt Kuchar",94,16,19,"Total3Putts25",2011
176,176,"JB Holmes",57,15,23,"Total3Putts25",2011
176,176,"Davis Love III",70,15,18,"Total3Putts25",2011
176,176,"Graeme McDowell",50,15,18,"Total3Putts25",2011
176,176,"Matt McQuillan",59,15,22,"Total3Putts25",2011
180,180,"George McNeill",69,14,21,"Total3Putts25",2011
181,181,"Steve Elkington",50,13,14,"Total3Putts25",2011
181,181,"Ian Poulter",52,13,16,"Total3Putts25",2011
181,181,"Steve Stricker",70,13,15,"Total3Putts25",2011
184,184,"Robert Karlsson",61,12,19,"Total3Putts25",2011
185,185,"YE Yang",63,11,16,"Total3Putts25",2011
186,186,"Luke Donald",73,9,12,"Total3Putts25",2011
