"ConsecutiveFairwaysHit_RANKTHISWEEK_2016","ConsecutiveFairwaysHit_RANKLASTWEEK_2016","ConsecutiveFairwaysHit_PLAYERNAME_2016","ConsecutiveFairwaysHit_EVENTS_2016","ConsecutiveFairwaysHit_BESTSTREAK_2016","ConsecutiveFairwaysHit_CURRENTSTREAK_2016","stat_name","year"
343,342,"Gonzalo Fdez Castano",2,5,3,"ConsecutiveFairwaysHit",2016
343,NA,"Jim Furyk",1,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"Ben Geyer",1,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"Eric Hallberg",1,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"Scott Hend",3,5,1,"ConsecutiveFairwaysHit",2016
343,342,"Vince India",1,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"Cheng Jin",1,5,3,"ConsecutiveFairwaysHit",2016
343,342,"WC Liang",1,5,1,"ConsecutiveFairwaysHit",2016
343,342,"Lee McCoy",1,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"Maverick McNealy",1,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"Toshinori Muto",1,5,NA,"ConsecutiveFairwaysHit",2016
343,NA,"Corey Nagy",1,5,5,"ConsecutiveFairwaysHit",2016
343,NA,"Blake Olson",1,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"Renato Paratore",1,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"Jordan Payne",1,5,2,"ConsecutiveFairwaysHit",2016
343,342,"Cory Renfrew",1,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"Chris Riley",2,5,1,"ConsecutiveFairwaysHit",2016
343,342,"Chris Smith",2,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"Joel Stalter",1,5,1,"ConsecutiveFairwaysHit",2016
343,342,"Sebastian Vazquez",1,5,3,"ConsecutiveFairwaysHit",2016
343,342,"Brett Wetterich",1,5,3,"ConsecutiveFairwaysHit",2016
343,342,"Zach Wright",1,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"Bobby Wyatt",3,5,1,"ConsecutiveFairwaysHit",2016
343,342,"Yoshio Yamamoto",1,5,2,"ConsecutiveFairwaysHit",2016
376,372,"Max Alverio",1,4,1,"ConsecutiveFairwaysHit",2016
376,372,"Arjun Atwal",1,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Derek Bard",1,4,1,"ConsecutiveFairwaysHit",2016
376,372,"Mark Blakefield",1,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Julien Brun",2,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Austin Cook",1,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Ben Curtis",2,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Brad Dalke",1,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"John Daly",1,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Zecheng Dou",1,4,3,"ConsecutiveFairwaysHit",2016
376,372,"Jorge Fernandez Valdes",1,4,2,"ConsecutiveFairwaysHit",2016
376,372,"Edward Figueroa",1,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Tyrrell Hatton",1,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Nathan Holman",1,4,2,"ConsecutiveFairwaysHit",2016
376,372,"Jeff Maggert",1,4,3,"ConsecutiveFairwaysHit",2016
376,372,"Byron Meth",1,4,3,"ConsecutiveFairwaysHit",2016
376,398,"Kelly Mitchum",2,4,1,"ConsecutiveFairwaysHit",2016
376,372,"Garrett Okamura",1,4,1,"ConsecutiveFairwaysHit",2016
376,372,"Robby Ormand",1,4,1,"ConsecutiveFairwaysHit",2016
376,372,"Thomas Pieters",3,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Clayton Rask",1,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Ollie Schniederjans",7,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Brian Smock",2,4,1,"ConsecutiveFairwaysHit",2016
376,372,"JJ Spaun",1,4,NA,"ConsecutiveFairwaysHit",2016
376,372,"Benjamin Taylor",1,4,1,"ConsecutiveFairwaysHit",2016
376,372,"Dalton Ward",1,4,3,"ConsecutiveFairwaysHit",2016
376,372,"Ian Woosnam",1,4,NA,"ConsecutiveFairwaysHit",2016
403,398,"Wil Bateman",1,3,2,"ConsecutiveFairwaysHit",2016
403,398,"David Bradshaw",1,3,NA,"ConsecutiveFairwaysHit",2016
403,398,"Yi Cao",1,3,NA,"ConsecutiveFairwaysHit",2016
403,398,"Case Cochran",1,3,2,"ConsecutiveFairwaysHit",2016
403,398,"Nacho Elvira",1,3,1,"ConsecutiveFairwaysHit",2016
403,398,"Kramer Hickok",1,3,3,"ConsecutiveFairwaysHit",2016
403,NA,"Mackenzie Hughes",1,3,NA,"ConsecutiveFairwaysHit",2016
403,398,"Jeff Karlsson",1,3,3,"ConsecutiveFairwaysHit",2016
403,398,"Hyung Sung Kim",1,3,2,"ConsecutiveFairwaysHit",2016
403,398,"Shawn Lu",1,3,NA,"ConsecutiveFairwaysHit",2016
403,398,"David Mathis",1,3,2,"ConsecutiveFairwaysHit",2016
403,398,"Brian Maurer",1,3,2,"ConsecutiveFairwaysHit",2016
403,398,"Jon McLean",1,3,NA,"ConsecutiveFairwaysHit",2016
403,398,"Rod Perry",1,3,NA,"ConsecutiveFairwaysHit",2016
403,398,"Jonathan Randolph",1,3,2,"ConsecutiveFairwaysHit",2016
403,398,"Jason Schmuhl",1,3,1,"ConsecutiveFairwaysHit",2016
403,398,"Michael Schoolcraft",1,3,NA,"ConsecutiveFairwaysHit",2016
403,398,"David Skinns",1,3,NA,"ConsecutiveFairwaysHit",2016
403,398,"David Solomon",1,3,3,"ConsecutiveFairwaysHit",2016
403,398,"Curtis Thompson",1,3,NA,"ConsecutiveFairwaysHit",2016
403,398,"Danie van Tonder",1,3,1,"ConsecutiveFairwaysHit",2016
403,398,"Charlie Wi",1,3,1,"ConsecutiveFairwaysHit",2016
403,398,"Casey Wittenberg",1,3,NA,"ConsecutiveFairwaysHit",2016
426,421,"Chris Baker",1,2,1,"ConsecutiveFairwaysHit",2016
426,421,"Craig Barlow",1,2,NA,"ConsecutiveFairwaysHit",2016
426,421,"Fred Couples",1,2,1,"ConsecutiveFairwaysHit",2016
426,421,"Davis Love IV",1,2,NA,"ConsecutiveFairwaysHit",2016
426,421,"SJ Park",1,2,NA,"ConsecutiveFairwaysHit",2016
426,421,"Miguel Suarez",1,2,NA,"ConsecutiveFairwaysHit",2016
426,421,"Greg Yates",1,2,1,"ConsecutiveFairwaysHit",2016
426,421,"Jordan Zunic",1,2,NA,"ConsecutiveFairwaysHit",2016
434,429,"Cory Cooper",1,1,NA,"ConsecutiveFairwaysHit",2016
