"Total1Putts25_RANKTHISWEEK_2007","Total1Putts25_RANKLASTWEEK_2007","Total1Putts25_PLAYERNAME_2007","Total1Putts25_ROUNDS_2007","Total1Putts25_TOTAL_2007","Total1Putts25_TOTALFORALLDISTANCES_2007","Total1Putts25_PCTOFALL1PUTTS_2007","stat_name","year"
35,35,"Dicky Pride",71,21,434,4.8,"Total1Putts25",2007
35,35,"Johnson Wagner",97,21,552,3.8,"Total1Putts25",2007
50,50,"Billy Andrade",88,20,527,3.8,"Total1Putts25",2007
50,50,"Tommy Armour III",81,20,440,4.5,"Total1Putts25",2007
50,50,"KJ Choi",87,20,493,4.1,"Total1Putts25",2007
50,50,"Chris Couch",76,20,509,3.9,"Total1Putts25",2007
50,50,"Ben Curtis",80,20,444,4.5,"Total1Putts25",2007
50,50,"Jason Dufner",100,20,592,3.4,"Total1Putts25",2007
50,50,"Joe Durant",88,20,432,4.6,"Total1Putts25",2007
50,50,"Bob Estes",88,20,603,3.3,"Total1Putts25",2007
50,50,"Sergio Garcia",68,20,397,5,"Total1Putts25",2007
50,50,"JP Hayes",89,20,577,3.5,"Total1Putts25",2007
50,50,"Kevin Na",84,20,617,3.2,"Total1Putts25",2007
50,50,"Bo Van Pelt",104,20,657,3,"Total1Putts25",2007
62,62,"Michael Allen",74,19,429,4.4,"Total1Putts25",2007
62,62,"Eric Axley",107,19,659,2.9,"Total1Putts25",2007
62,62,"Cliff Kresge",107,19,684,2.8,"Total1Putts25",2007
62,62,"Craig Lile",77,19,507,3.7,"Total1Putts25",2007
62,62,"Parker McLachlin",83,19,535,3.6,"Total1Putts25",2007
62,62,"Greg Owen",81,19,441,4.3,"Total1Putts25",2007
62,62,"Ryan Palmer",91,19,570,3.3,"Total1Putts25",2007
62,62,"John Senden",97,19,524,3.6,"Total1Putts25",2007
62,62,"Brandt Snedeker",105,19,629,3,"Total1Putts25",2007
62,62,"Kevin Stadler",95,19,466,4.1,"Total1Putts25",2007
62,62,"Mark Wilson",87,19,486,3.9,"Total1Putts25",2007
73,73,"Rich Barcelo",80,18,524,3.4,"Total1Putts25",2007
73,73,"Mark Calcavecchia",93,18,550,3.3,"Total1Putts25",2007
73,73,"Lucas Glover",98,18,545,3.3,"Total1Putts25",2007
73,73,"Doug LaBelle II",104,18,612,2.9,"Total1Putts25",2007
73,73,"Jeff Maggert",79,18,522,3.4,"Total1Putts25",2007
73,73,"John Merrick",92,18,507,3.6,"Total1Putts25",2007
73,73,"Michael Sim",52,18,356,5.1,"Total1Putts25",2007
73,73,"Dean Wilson",92,18,537,3.4,"Total1Putts25",2007
81,81,"Woody Austin",95,17,614,2.8,"Total1Putts25",2007
81,81,"DJ Brigman",67,17,351,4.8,"Total1Putts25",2007
81,81,"Jonathan Byrd",73,17,475,3.6,"Total1Putts25",2007
81,81,"Brendon de Jonge",76,17,447,3.8,"Total1Putts25",2007
81,81,"Harrison Frazar",88,17,496,3.4,"Total1Putts25",2007
81,81,"Anthony Kim",93,17,555,3.1,"Total1Putts25",2007
81,81,"Stephen Leaney",82,17,483,3.5,"Total1Putts25",2007
81,81,"Peter Lonard",85,17,510,3.3,"Total1Putts25",2007
81,81,"Hunter Mahan",91,17,480,3.5,"Total1Putts25",2007
81,81,"Steve Marino",106,17,626,2.7,"Total1Putts25",2007
81,81,"Shaun Micheel",91,17,462,3.7,"Total1Putts25",2007
81,81,"Corey Pavin",81,17,510,3.3,"Total1Putts25",2007
81,81,"Carl Pettersson",111,17,672,2.5,"Total1Putts25",2007
81,81,"Ted Purdy",102,17,553,3.1,"Total1Putts25",2007
81,81,"Joey Sindelar",75,17,417,4.1,"Total1Putts25",2007
81,81,"Vaughn Taylor",91,17,527,3.2,"Total1Putts25",2007
81,81,"Bubba Watson",80,17,471,3.6,"Total1Putts25",2007
81,81,"Brett Wetterich",88,17,452,3.8,"Total1Putts25",2007
99,99,"Andrew Buckle",77,16,484,3.3,"Total1Putts25",2007
99,99,"Steve Flesch",100,16,621,2.6,"Total1Putts25",2007
99,99,"Scott Gutschewski",67,16,385,4.2,"Total1Putts25",2007
99,99,"Tripp Isenhour",86,16,517,3.1,"Total1Putts25",2007
99,99,"Troy Matteson",87,16,536,3,"Total1Putts25",2007
99,99,"Geoff Ogilvy",84,16,471,3.4,"Total1Putts25",2007
99,99,"Pat Perez",84,16,455,3.5,"Total1Putts25",2007
99,99,"Kenny Perry",83,16,500,3.2,"Total1Putts25",2007
99,99,"Chris Stroud",66,16,383,4.2,"Total1Putts25",2007
108,108,"Aaron Baddeley",83,15,516,2.9,"Total1Putts25",2007
108,108,"Craig Bowden",78,15,486,3.1,"Total1Putts25",2007
108,108,"David Branshaw",83,15,497,3,"Total1Putts25",2007
108,108,"Luke Donald",69,15,377,4,"Total1Putts25",2007
108,108,"Jason Gore",86,15,551,2.7,"Total1Putts25",2007
108,108,"Bob Heintz",85,15,535,2.8,"Total1Putts25",2007
108,108,"Tim Herron",98,15,557,2.7,"Total1Putts25",2007
108,108,"Lee Janzen",66,15,339,4.4,"Total1Putts25",2007
108,108,"Tag Ridings",52,15,330,4.5,"Total1Putts25",2007
108,108,"Rory Sabbatini",81,15,502,3,"Total1Putts25",2007
108,108,"Steve Stricker",81,15,488,3.1,"Total1Putts25",2007
119,119,"Steve Elkington",87,14,523,2.7,"Total1Putts25",2007
119,119,"Bill Haas",93,14,552,2.5,"Total1Putts25",2007
119,119,"Freddie Jacobson",70,14,501,2.8,"Total1Putts25",2007
119,119,"Richard Johnson",93,14,548,2.6,"Total1Putts25",2007
119,119,"Steve Lowery",74,14,462,3,"Total1Putts25",2007
119,119,"Jarrod Lyle",77,14,486,2.9,"Total1Putts25",2007
119,119,"Daisuke Maruyama",86,14,509,2.8,"Total1Putts25",2007
119,119,"David Toms",80,14,458,3.1,"Total1Putts25",2007
119,119,"DJ Trahan",99,14,597,2.3,"Total1Putts25",2007
119,119,"Bob Tway",103,14,597,2.3,"Total1Putts25",2007
129,129,"Stuart Appleby",74,13,419,3.1,"Total1Putts25",2007
129,129,"Rich Beem",89,13,493,2.6,"Total1Putts25",2007
129,129,"Michael Boyd",61,13,364,3.6,"Total1Putts25",2007
129,129,"Ernie Els",59,13,309,4.2,"Total1Putts25",2007
129,129,"Jim Furyk",84,13,447,2.9,"Total1Putts25",2007
129,129,"Charley Hoffman",97,13,599,2.2,"Total1Putts25",2007
129,129,"JB Holmes",71,13,427,3,"Total1Putts25",2007
129,129,"Tom Johnson",74,13,418,3.1,"Total1Putts25",2007
129,129,"Davis Love III",66,13,331,3.9,"Total1Putts25",2007
129,129,"Rocco Mediate",72,13,468,2.8,"Total1Putts25",2007
129,129,"Arron Oberholser",69,13,396,3.3,"Total1Putts25",2007
129,129,"John Rollins",102,13,603,2.2,"Total1Putts25",2007
129,129,"Scott Verplank",82,13,421,3.1,"Total1Putts25",2007
129,129,"Tiger Woods",63,13,313,4.2,"Total1Putts25",2007
143,143,"Steve Allan",63,12,376,3.2,"Total1Putts25",2007
143,143,"Jason Bohn",57,12,361,3.3,"Total1Putts25",2007
143,143,"Jeff Brehaut",59,12,323,3.7,"Total1Putts25",2007
143,143,"Alex Cejka",80,12,503,2.4,"Total1Putts25",2007
143,143,"John Daly",59,12,336,3.6,"Total1Putts25",2007
143,143,"Fred Funk",65,12,372,3.2,"Total1Putts25",2007
143,143,"Paul Gow",70,12,385,3.1,"Total1Putts25",2007
143,143,"Paul Goydos",60,12,362,3.3,"Total1Putts25",2007
143,143,"Matt Hendrix",63,12,352,3.4,"Total1Putts25",2007
143,143,"Trevor Immelman",74,12,346,3.5,"Total1Putts25",2007
143,143,"Billy Mayfair",98,12,542,2.2,"Total1Putts25",2007
143,143,"Jeff Overton",60,12,361,3.3,"Total1Putts25",2007
143,143,"Jim Rutledge",59,12,277,4.3,"Total1Putts25",2007
143,143,"Vijay Singh",102,12,592,2,"Total1Putts25",2007
143,143,"Paul Stankowski",52,12,283,4.2,"Total1Putts25",2007
143,143,"Chris Tidland",59,12,350,3.4,"Total1Putts25",2007
143,143,"Boo Weekley",101,12,529,2.3,"Total1Putts25",2007
143,143,"Steve Wheatcroft",73,12,420,2.9,"Total1Putts25",2007
161,161,"Tom Byrum",50,11,260,4.2,"Total1Putts25",2007
161,161,"Marco Dawson",73,11,472,2.3,"Total1Putts25",2007
161,161,"Chris DiMarco",79,11,436,2.5,"Total1Putts25",2007
161,161,"Tom Lehman",62,11,314,3.5,"Total1Putts25",2007
161,161,"Henrik Stenson",52,11,258,4.3,"Total1Putts25",2007
161,161,"Duffy Waldorf",69,11,372,3,"Total1Putts25",2007
161,161,"Nick Watney",87,11,473,2.3,"Total1Putts25",2007
168,168,"Bubba Dickerson",51,10,296,3.4,"Total1Putts25",2007
168,168,"Padraig Harrington",64,10,368,2.7,"Total1Putts25",2007
168,168,"JJ Henry",86,10,427,2.3,"Total1Putts25",2007
168,168,"Brett Quigley",79,10,425,2.4,"Total1Putts25",2007
168,168,"Kyle Reifers",71,10,410,2.4,"Total1Putts25",2007
168,168,"Chris Riley",59,10,408,2.5,"Total1Putts25",2007
168,168,"Kirk Triplett",77,10,446,2.2,"Total1Putts25",2007
175,175,"Matt Kuchar",85,9,498,1.8,"Total1Putts25",2007
175,175,"Bryce Molder",56,9,341,2.6,"Total1Putts25",2007
175,175,"Jose Maria Olazabal",52,9,281,3.2,"Total1Putts25",2007
178,178,"Stephen Ames",81,8,423,1.9,"Total1Putts25",2007
178,178,"Brian Bateman",55,8,322,2.5,"Total1Putts25",2007
178,178,"Anders Hansen",55,8,221,3.6,"Total1Putts25",2007
178,178,"Jason Schultz",63,8,362,2.2,"Total1Putts25",2007
178,178,"Adam Scott",69,8,385,2.1,"Total1Putts25",2007
178,178,"Jeff Sluman",60,8,269,3,"Total1Putts25",2007
178,178,"Jay Williamson",50,8,337,2.4,"Total1Putts25",2007
185,185,"Craig Barlow",52,7,288,2.4,"Total1Putts25",2007
185,185,"Mark Brooks",53,7,269,2.6,"Total1Putts25",2007
185,185,"Nick OHern",72,7,384,1.8,"Total1Putts25",2007
185,185,"Justin Rose",63,7,284,2.5,"Total1Putts25",2007
185,185,"Darron Stiles",65,7,336,2.1,"Total1Putts25",2007
185,185,"Mike Weir",82,7,421,1.7,"Total1Putts25",2007
191,191,"Jaco Van Zyl",51,6,307,2,"Total1Putts25",2007
192,192,"Jose Coceres",50,5,309,1.6,"Total1Putts25",2007
192,192,"Retief Goosen",50,5,241,2.1,"Total1Putts25",2007
192,192,"Phil Mickelson",73,5,375,1.3,"Total1Putts25",2007
195,195,"Ian Poulter",63,4,287,1.4,"Total1Putts25",2007
196,196,"Todd Hamilton",76,3,407,0.7,"Total1Putts25",2007
