"AveragePuttingDistanceGIR3Putts_RANKTHISWEEK_2014","AveragePuttingDistanceGIR3Putts_RANKLASTWEEK_2014","AveragePuttingDistanceGIR3Putts_PLAYERNAME_2014","AveragePuttingDistanceGIR3Putts_ROUNDS_2014","AveragePuttingDistanceGIR3Putts_AVG_2014","AveragePuttingDistanceGIR3Putts_DISTANCEFEET_2014","AveragePuttingDistanceGIR3Putts_TOTALPUTTS_2014","stat_name","year"
50,50,"Davis Love III",74,NA,16.965,32,"AveragePuttingDistanceGIR3Putts",2014
52,52,"Martin Laird",66,NA,12.704,24,"AveragePuttingDistanceGIR3Putts",2014
53,53,"Jim Herman",62,NA,14.192,27,"AveragePuttingDistanceGIR3Putts",2014
54,54,"Jonas Blixt",64,NA,5.773,11,"AveragePuttingDistanceGIR3Putts",2014
55,55,"Ernie Els",85,NA,15.716,30,"AveragePuttingDistanceGIR3Putts",2014
55,55,"Bryce Molder",77,NA,9.952,19,"AveragePuttingDistanceGIR3Putts",2014
55,55,"Gary Woodland",93,NA,17.299,33,"AveragePuttingDistanceGIR3Putts",2014
58,58,"Scott Brown",100,NA,17.795,34,"AveragePuttingDistanceGIR3Putts",2014
59,59,"Robert Garrigus",80,NA,21.39,41,"AveragePuttingDistanceGIR3Putts",2014
59,59,"Scott Stallings",77,NA,18.787,36,"AveragePuttingDistanceGIR3Putts",2014
59,59,"Daniel Summerhays",98,NA,18.792,36,"AveragePuttingDistanceGIR3Putts",2014
62,62,"Harris English",95,NA,17.703,34,"AveragePuttingDistanceGIR3Putts",2014
62,62,"Brian Gay",81,NA,16.16,31,"AveragePuttingDistanceGIR3Putts",2014
64,64,"Chad Campbell",57,NA,12.992,25,"AveragePuttingDistanceGIR3Putts",2014
64,64,"Michael Thompson",74,NA,15.093,29,"AveragePuttingDistanceGIR3Putts",2014
66,66,"Jason Kokrak",65,NA,10.85,21,"AveragePuttingDistanceGIR3Putts",2014
66,66,"Ian Poulter",57,NA,10.333,20,"AveragePuttingDistanceGIR3Putts",2014
68,68,"Graham DeLaet",80,NA,18.466,36,"AveragePuttingDistanceGIR3Putts",2014
68,68,"Derek Ernst",80,NA,23.605,46,"AveragePuttingDistanceGIR3Putts",2014
68,68,"Chesson Hadley",84,NA,17.45,34,"AveragePuttingDistanceGIR3Putts",2014
71,71,"John Rollins",84,NA,14.853,29,"AveragePuttingDistanceGIR3Putts",2014
72,72,"Stuart Appleby",92,NA,16.873,33,"AveragePuttingDistanceGIR3Putts",2014
72,72,"Mark Wilson",69,NA,14.826,29,"AveragePuttingDistanceGIR3Putts",2014
74,74,"Greg Chalmers",85,NA,11.221,22,"AveragePuttingDistanceGIR3Putts",2014
74,74,"Erik Compton",88,NA,14.271,28,"AveragePuttingDistanceGIR3Putts",2014
74,74,"Josh Teater",90,NA,13.781,27,"AveragePuttingDistanceGIR3Putts",2014
77,77,"Brice Garnett",92,NA,16.293,32,"AveragePuttingDistanceGIR3Putts",2014
77,77,"Andrew Svoboda",77,NA,12.736,25,"AveragePuttingDistanceGIR3Putts",2014
77,77,"Jhonattan Vegas",77,NA,20.872,41,"AveragePuttingDistanceGIR3Putts",2014
77,77,"YE Yang",79,NA,11.71,23,"AveragePuttingDistanceGIR3Putts",2014
81,81,"Billy Horschel",92,NA,16.751,33,"AveragePuttingDistanceGIR3Putts",2014
82,82,"Rickie Fowler",91,NA,9.64,19,"AveragePuttingDistanceGIR3Putts",2014
82,82,"Chris Kirk",105,NA,17.225,34,"AveragePuttingDistanceGIR3Putts",2014
82,82,"Richard Lee",80,NA,12.669,25,"AveragePuttingDistanceGIR3Putts",2014
82,82,"DA Points",75,NA,13.68,27,"AveragePuttingDistanceGIR3Putts",2014
82,82,"Cameron Tringale",111,NA,17.746,35,"AveragePuttingDistanceGIR3Putts",2014
82,82,"Mike Weir",69,NA,12.164,24,"AveragePuttingDistanceGIR3Putts",2014
88,88,"Tommy Gainey",73,NA,16.204,32,"AveragePuttingDistanceGIR3Putts",2014
89,89,"John Senden",99,NA,11.611,23,"AveragePuttingDistanceGIR3Putts",2014
90,90,"Boo Weekley",73,NA,17.622,35,"AveragePuttingDistanceGIR3Putts",2014
91,91,"Ricky Barnes",92,NA,17.58,35,"AveragePuttingDistanceGIR3Putts",2014
92,92,"David Lingmerth",80,NA,18.009,36,"AveragePuttingDistanceGIR3Putts",2014
92,92,"Kevin Stadler",90,NA,13.498,27,"AveragePuttingDistanceGIR3Putts",2014
94,94,"Tim Clark",75,NA,12.976,26,"AveragePuttingDistanceGIR3Putts",2014
95,95,"Trevor Immelman",84,NA,17.415,35,"AveragePuttingDistanceGIR3Putts",2014
96,96,"Brendon de Jonge",109,NA,13.411,27,"AveragePuttingDistanceGIR3Putts",2014
96,96,"Danny Lee",84,NA,17.908,36,"AveragePuttingDistanceGIR3Putts",2014
98,98,"Matt Every",85,NA,11.893,24,"AveragePuttingDistanceGIR3Putts",2014
98,98,"Brandt Snedeker",89,NA,13.402,27,"AveragePuttingDistanceGIR3Putts",2014
100,100,"Ben Crane",81,NA,12.876,26,"AveragePuttingDistanceGIR3Putts",2014
101,101,"George McNeill",79,NA,16.782,34,"AveragePuttingDistanceGIR3Putts",2014
101,101,"Lee Westwood",57,NA,9.881,20,"AveragePuttingDistanceGIR3Putts",2014
103,103,"Hideki Matsuyama",82,NA,18.721,38,"AveragePuttingDistanceGIR3Putts",2014
104,104,"Robert Allenby",83,NA,26.543,54,"AveragePuttingDistanceGIR3Putts",2014
104,104,"Chris Stroud",88,NA,13.763,28,"AveragePuttingDistanceGIR3Putts",2014
104,104,"Bubba Watson",76,NA,6.397,13,"AveragePuttingDistanceGIR3Putts",2014
107,107,"Angel Cabrera",69,NA,16.187,33,"AveragePuttingDistanceGIR3Putts",2014
107,107,"Martin Kaymer",65,NA,9.338,19,"AveragePuttingDistanceGIR3Putts",2014
107,107,"Wes Roach",67,NA,17.678,36,"AveragePuttingDistanceGIR3Putts",2014
107,107,"Camilo Villegas",95,NA,18.659,38,"AveragePuttingDistanceGIR3Putts",2014
111,111,"Louis Oosthuizen",50,NA,11.752,24,"AveragePuttingDistanceGIR3Putts",2014
112,112,"Troy Matteson",62,NA,12.721,26,"AveragePuttingDistanceGIR3Putts",2014
112,112,"Charl Schwartzel",64,NA,11.74,24,"AveragePuttingDistanceGIR3Putts",2014
114,114,"Tim Wilkinson",86,NA,12.212,25,"AveragePuttingDistanceGIR3Putts",2014
115,115,"Spencer Levin",59,NA,9.732,20,"AveragePuttingDistanceGIR3Putts",2014
115,115,"Heath Slocum",71,NA,19.486,40,"AveragePuttingDistanceGIR3Putts",2014
117,117,"Retief Goosen",94,NA,14.569,30,"AveragePuttingDistanceGIR3Putts",2014
118,118,"Steven Bowditch",93,NA,25.692,53,"AveragePuttingDistanceGIR3Putts",2014
118,118,"Geoff Ogilvy",84,NA,18.411,38,"AveragePuttingDistanceGIR3Putts",2014
118,118,"Tyrone Van Aswegen",79,NA,13.573,28,"AveragePuttingDistanceGIR3Putts",2014
121,121,"Vijay Singh",83,NA,20.338,42,"AveragePuttingDistanceGIR3Putts",2014
122,122,"Brian Stuard",91,NA,13.979,29,"AveragePuttingDistanceGIR3Putts",2014
123,123,"Kevin Na",94,NA,14.903,31,"AveragePuttingDistanceGIR3Putts",2014
124,124,"Will Ma Kenzie",82,NA,17.294,36,"AveragePuttingDistanceGIR3Putts",2014
125,125,"Russell Knox",92,NA,16.763,35,"AveragePuttingDistanceGIR3Putts",2014
126,126,"KJ Choi",80,NA,10.993,23,"AveragePuttingDistanceGIR3Putts",2014
126,126,"Carl Pettersson",91,NA,20.096,42,"AveragePuttingDistanceGIR3Putts",2014
128,128,"Pat Perez",84,NA,13.828,29,"AveragePuttingDistanceGIR3Putts",2014
128,128,"Brendon Todd",108,NA,14.298,30,"AveragePuttingDistanceGIR3Putts",2014
128,128,"Charlie Wi",72,NA,13.838,29,"AveragePuttingDistanceGIR3Putts",2014
131,131,"Woody Austin",63,NA,12.367,26,"AveragePuttingDistanceGIR3Putts",2014
132,132,"Justin Hicks",103,NA,24.217,51,"AveragePuttingDistanceGIR3Putts",2014
133,133,"Sergio Garcia",61,NA,7.588,16,"AveragePuttingDistanceGIR3Putts",2014
133,133,"Ryan Moore",86,NA,13.27,28,"AveragePuttingDistanceGIR3Putts",2014
133,133,"Nicholas Thompson",85,NA,23.68,50,"AveragePuttingDistanceGIR3Putts",2014
136,136,"Brooks Koepka",56,NA,8.978,19,"AveragePuttingDistanceGIR3Putts",2014
137,137,"David Toms",64,NA,10.378,22,"AveragePuttingDistanceGIR3Putts",2014
138,138,"James Driscoll",71,NA,12.629,27,"AveragePuttingDistanceGIR3Putts",2014
138,138,"Rory Sabbatini",82,NA,20.131,43,"AveragePuttingDistanceGIR3Putts",2014
138,138,"Bo Van Pelt",83,NA,14.979,32,"AveragePuttingDistanceGIR3Putts",2014
141,141,"Charlie Beljan",76,NA,12.602,27,"AveragePuttingDistanceGIR3Putts",2014
141,141,"Jim Renner",61,NA,17.753,38,"AveragePuttingDistanceGIR3Putts",2014
143,143,"Jason Bohn",81,NA,8.848,19,"AveragePuttingDistanceGIR3Putts",2014
143,143,"Phil Mickelson",71,NA,9.787,21,"AveragePuttingDistanceGIR3Putts",2014
145,145,"Sangmoon Bae",76,NA,15.29,33,"AveragePuttingDistanceGIR3Putts",2014
146,146,"Kevin Streelman",79,NA,16.633,36,"AveragePuttingDistanceGIR3Putts",2014
147,147,"John Huh",87,NA,14.75,32,"AveragePuttingDistanceGIR3Putts",2014
147,147,"Matt Jones",83,NA,6.921,15,"AveragePuttingDistanceGIR3Putts",2014
149,149,"Adam Scott",68,NA,9.579,21,"AveragePuttingDistanceGIR3Putts",2014
150,150,"Shawn Stefani",60,NA,12.742,28,"AveragePuttingDistanceGIR3Putts",2014
151,151,"Robert Streb",75,NA,15.409,34,"AveragePuttingDistanceGIR3Putts",2014
152,152,"Ken Duke",80,NA,17.557,39,"AveragePuttingDistanceGIR3Putts",2014
152,152,"Freddie Jacobson",91,NA,10.346,23,"AveragePuttingDistanceGIR3Putts",2014
154,154,"Rory McIlroy",66,NA,6.7,15,"AveragePuttingDistanceGIR3Putts",2014
155,155,"Paul Casey",56,NA,7.582,17,"AveragePuttingDistanceGIR3Putts",2014
155,155,"Henrik Stenson",56,NA,6.696,15,"AveragePuttingDistanceGIR3Putts",2014
157,157,"Jordan Spieth",102,NA,13.72,31,"AveragePuttingDistanceGIR3Putts",2014
158,158,"Kevin Chappell",100,NA,16.81,38,"AveragePuttingDistanceGIR3Putts",2014
159,159,"Kyle Stanley",87,NA,29.105,66,"AveragePuttingDistanceGIR3Putts",2014
160,160,"Matt Kuchar",91,NA,10.951,25,"AveragePuttingDistanceGIR3Putts",2014
161,161,"Ryan Palmer",85,NA,13.988,32,"AveragePuttingDistanceGIR3Putts",2014
162,162,"Jason Dufner",57,NA,10.471,24,"AveragePuttingDistanceGIR3Putts",2014
163,163,"Jamie Lovemark",64,NA,9.526,22,"AveragePuttingDistanceGIR3Putts",2014
164,164,"Brian Davis",93,NA,13.815,32,"AveragePuttingDistanceGIR3Putts",2014
164,164,"Brad Fritsch",50,NA,7.779,18,"AveragePuttingDistanceGIR3Putts",2014
164,164,"Nick Watney",80,NA,13.401,31,"AveragePuttingDistanceGIR3Putts",2014
167,167,"Jeff Maggert",54,NA,11.563,27,"AveragePuttingDistanceGIR3Putts",2014
167,167,"William McGirt",96,NA,9.838,23,"AveragePuttingDistanceGIR3Putts",2014
169,169,"JB Holmes",86,NA,14.438,34,"AveragePuttingDistanceGIR3Putts",2014
170,170,"Charley Hoffman",93,NA,11.783,28,"AveragePuttingDistanceGIR3Putts",2014
171,171,"Justin Rose",70,NA,7.934,19,"AveragePuttingDistanceGIR3Putts",2014
172,172,"Dustin Johnson",58,NA,4.429,11,"AveragePuttingDistanceGIR3Putts",2014
172,172,"Ted Potter Jr",68,NA,9.27,23,"AveragePuttingDistanceGIR3Putts",2014
174,174,"Graeme McDowell",66,NA,5.208,13,"AveragePuttingDistanceGIR3Putts",2014
175,175,"Seung Yul Noh",92,NA,15.131,38,"AveragePuttingDistanceGIR3Putts",2014
176,176,"Lucas Glover",68,NA,11.875,30,"AveragePuttingDistanceGIR3Putts",2014
