"25FinalRoundPerformance_RANKTHISWEEK_2015","25FinalRoundPerformance_RANKLASTWEEK_2015","25FinalRoundPerformance_PLAYERNAME_2015","25FinalRoundPerformance_EVENTS_2015","25FinalRoundPerformance_PctTIMESIMPROVED_2015","25FinalRoundPerformance_OFTIMESIMPROVED_2015","stat_name","year"
93,93,"Bryce Molder",26,58.3,7,"25FinalRoundPerformance",2015
95,95,"Eric Axley",21,57.1,4,"25FinalRoundPerformance",2015
95,95,"Ernie Els",18,57.1,4,"25FinalRoundPerformance",2015
95,95,"Derek Ernst",26,57.1,4,"25FinalRoundPerformance",2015
95,95,"Jim Furyk",19,57.1,4,"25FinalRoundPerformance",2015
95,95,"Jonathan Randolph",25,57.1,4,"25FinalRoundPerformance",2015
95,95,"Scott Stallings",19,57.1,4,"25FinalRoundPerformance",2015
95,95,"Tim Wilkinson",28,57.1,4,"25FinalRoundPerformance",2015
102,102,"Matt Every",26,55.6,5,"25FinalRoundPerformance",2015
102,102,"Matt Kuchar",25,55.6,5,"25FinalRoundPerformance",2015
102,102,"Phil Mickelson",19,55.6,5,"25FinalRoundPerformance",2015
102,102,"Michael Putnam",28,55.6,5,"25FinalRoundPerformance",2015
102,102,"Sam Saunders",28,55.6,5,"25FinalRoundPerformance",2015
107,107,"Ken Duke",30,54.5,6,"25FinalRoundPerformance",2015
107,107,"Andres Gonzales",28,54.5,6,"25FinalRoundPerformance",2015
107,107,"Morgan Hoffmann",26,54.5,6,"25FinalRoundPerformance",2015
107,107,"David Lingmerth",28,54.5,6,"25FinalRoundPerformance",2015
111,111,"Zac Blair",34,53.8,7,"25FinalRoundPerformance",2015
111,111,"Daniel Summerhays",29,53.8,7,"25FinalRoundPerformance",2015
113,113,"Ben Crane",22,50,4,"25FinalRoundPerformance",2015
113,113,"Jamie Donaldson",16,50,3,"25FinalRoundPerformance",2015
113,113,"Martin Flores",30,50,7,"25FinalRoundPerformance",2015
113,113,"Rickie Fowler",21,50,3,"25FinalRoundPerformance",2015
113,113,"Bill Haas",25,50,4,"25FinalRoundPerformance",2015
113,113,"JB Holmes",25,50,4,"25FinalRoundPerformance",2015
113,113,"Mark Hubbard",25,50,7,"25FinalRoundPerformance",2015
113,113,"Zach Johnson",25,50,3,"25FinalRoundPerformance",2015
113,113,"Justin Leonard",22,50,3,"25FinalRoundPerformance",2015
113,113,"Carlos Ortiz",30,50,6,"25FinalRoundPerformance",2015
113,113,"Scott Piercy",28,50,4,"25FinalRoundPerformance",2015
113,113,"Patrick Rodgers",17,50,3,"25FinalRoundPerformance",2015
113,113,"Justin Thomas",30,50,3,"25FinalRoundPerformance",2015
113,113,"Nicholas Thompson",31,50,5,"25FinalRoundPerformance",2015
113,113,"Michael Thompson",27,50,5,"25FinalRoundPerformance",2015
113,113,"Gary Woodland",24,50,4,"25FinalRoundPerformance",2015
129,129,"Nick Taylor",28,46.2,6,"25FinalRoundPerformance",2015
129,129,"Cameron Tringale",28,46.2,6,"25FinalRoundPerformance",2015
131,131,"Scott Brown",30,45.5,5,"25FinalRoundPerformance",2015
131,131,"Luke Donald",20,45.5,5,"25FinalRoundPerformance",2015
131,131,"Retief Goosen",25,45.5,5,"25FinalRoundPerformance",2015
131,131,"Adam Hadwin",30,45.5,5,"25FinalRoundPerformance",2015
131,131,"Troy Merritt",29,45.5,5,"25FinalRoundPerformance",2015
131,131,"Webb Simpson",22,45.5,5,"25FinalRoundPerformance",2015
131,131,"Jimmy Walker",24,45.5,5,"25FinalRoundPerformance",2015
138,138,"Brian Davis",31,44.4,4,"25FinalRoundPerformance",2015
138,138,"Brendon de Jonge",31,44.4,4,"25FinalRoundPerformance",2015
140,140,"Brice Garnett",29,42.9,3,"25FinalRoundPerformance",2015
140,140,"John Merrick",27,42.9,3,"25FinalRoundPerformance",2015
140,140,"Cameron Percy",23,42.9,3,"25FinalRoundPerformance",2015
143,143,"Chad Collins",24,41.7,5,"25FinalRoundPerformance",2015
143,143,"Hunter Mahan",24,41.7,5,"25FinalRoundPerformance",2015
145,145,"Ryo Ishikawa",28,40,4,"25FinalRoundPerformance",2015
145,145,"Russell Knox",28,40,4,"25FinalRoundPerformance",2015
145,145,"Brooks Koepka",23,40,2,"25FinalRoundPerformance",2015
145,145,"Danny Lee",36,40,4,"25FinalRoundPerformance",2015
145,145,"Spencer Levin",31,40,4,"25FinalRoundPerformance",2015
145,145,"Davis Love III",18,40,2,"25FinalRoundPerformance",2015
145,145,"Bill Lunde",18,40,2,"25FinalRoundPerformance",2015
145,145,"Jim Renner",27,40,2,"25FinalRoundPerformance",2015
145,145,"Andres Romero",24,40,2,"25FinalRoundPerformance",2015
145,145,"Kevin Streelman",27,40,4,"25FinalRoundPerformance",2015
145,145,"Hudson Swafford",30,40,4,"25FinalRoundPerformance",2015
156,156,"Gonzalo Fdez Castano",28,37.5,3,"25FinalRoundPerformance",2015
156,156,"Max Homa",27,37.5,3,"25FinalRoundPerformance",2015
156,156,"Jason Kokrak",28,37.5,3,"25FinalRoundPerformance",2015
156,156,"Kevin Na",27,37.5,3,"25FinalRoundPerformance",2015
156,156,"Sean OHair",26,37.5,3,"25FinalRoundPerformance",2015
156,156,"Carl Pettersson",32,37.5,6,"25FinalRoundPerformance",2015
162,162,"JJ Henry",30,36.4,4,"25FinalRoundPerformance",2015
163,163,"Graham DeLaet",22,33.3,2,"25FinalRoundPerformance",2015
163,163,"Padraig Harrington",21,33.3,2,"25FinalRoundPerformance",2015
163,163,"Charles Howell III",30,33.3,5,"25FinalRoundPerformance",2015
163,163,"Dustin Johnson",21,33.3,1,"25FinalRoundPerformance",2015
163,163,"Andrew Svoboda",30,33.3,2,"25FinalRoundPerformance",2015
168,168,"Robert Allenby",25,28.6,2,"25FinalRoundPerformance",2015
168,168,"Jason Gore",26,28.6,2,"25FinalRoundPerformance",2015
168,168,"Seung Yul Noh",21,28.6,2,"25FinalRoundPerformance",2015
168,168,"Andrew Putnam",23,28.6,2,"25FinalRoundPerformance",2015
168,168,"Byron Smith",21,28.6,2,"25FinalRoundPerformance",2015
173,173,"Erik Compton",28,27.3,3,"25FinalRoundPerformance",2015
174,174,"Luke Guthrie",27,22.2,2,"25FinalRoundPerformance",2015
175,175,"Jhonattan Vegas",27,21.4,3,"25FinalRoundPerformance",2015
176,176,"Derek Fathauer",27,20,2,"25FinalRoundPerformance",2015
177,177,"Roger Sloan",20,16.7,1,"25FinalRoundPerformance",2015
177,177,"Heath Slocum",22,16.7,1,"25FinalRoundPerformance",2015
179,179,"Tyrone Van Aswegen",20,14.3,1,"25FinalRoundPerformance",2015
180,180,"Jason Dufner",21,12.5,1,"25FinalRoundPerformance",2015
181,181,"Scott Pinckney",27,11.1,1,"25FinalRoundPerformance",2015
182,182,"Justin Rose",20,0,NA,"25FinalRoundPerformance",2015
182,182,"Adam Scott",15,0,NA,"25FinalRoundPerformance",2015
