"LatePar3ScoringAverage_RANKTHISWEEK_2014","LatePar3ScoringAverage_RANKLASTWEEK_2014","LatePar3ScoringAverage_PLAYERNAME_2014","LatePar3ScoringAverage_ROUNDS_2014","LatePar3ScoringAverage_AVG_2014","LatePar3ScoringAverage_TOTALSTROKES_2014","LatePar3ScoringAverage_TOTALHOLES_2014","stat_name","year"
92,92,"Tim Wilkinson",86,3.08,558,181,"LatePar3ScoringAverage",2014
102,102,"Greg Chalmers",85,3.09,532,172,"LatePar3ScoringAverage",2014
102,102,"Luke Donald",57,3.09,290,94,"LatePar3ScoringAverage",2014
102,102,"Retief Goosen",94,3.09,553,179,"LatePar3ScoringAverage",2014
102,102,"Freddie Jacobson",91,3.09,569,184,"LatePar3ScoringAverage",2014
102,102,"Chris Kirk",105,3.09,698,226,"LatePar3ScoringAverage",2014
102,102,"Martin Laird",66,3.09,337,109,"LatePar3ScoringAverage",2014
102,102,"Danny Lee",84,3.09,513,166,"LatePar3ScoringAverage",2014
102,102,"Spencer Levin",59,3.09,303,98,"LatePar3ScoringAverage",2014
102,102,"Graeme McDowell",66,3.09,399,129,"LatePar3ScoringAverage",2014
102,102,"William McGirt",96,3.09,587,190,"LatePar3ScoringAverage",2014
102,102,"Rory McIlroy",66,3.09,532,172,"LatePar3ScoringAverage",2014
102,102,"YE Yang",79,3.09,427,138,"LatePar3ScoringAverage",2014
114,114,"Brad Fritsch",50,3.1,310,100,"LatePar3ScoringAverage",2014
114,114,"James Hahn",82,3.1,499,161,"LatePar3ScoringAverage",2014
114,114,"Jamie Lovemark",64,3.1,353,114,"LatePar3ScoringAverage",2014
114,114,"Troy Matteson",62,3.1,335,108,"LatePar3ScoringAverage",2014
118,118,"Stuart Appleby",92,3.11,491,158,"LatePar3ScoringAverage",2014
118,118,"Jonathan Byrd",76,3.11,461,148,"LatePar3ScoringAverage",2014
118,118,"KJ Choi",80,3.11,441,142,"LatePar3ScoringAverage",2014
118,118,"James Driscoll",71,3.11,441,142,"LatePar3ScoringAverage",2014
118,118,"JB Holmes",86,3.11,615,198,"LatePar3ScoringAverage",2014
118,118,"Charles Howell III",106,3.11,644,207,"LatePar3ScoringAverage",2014
118,118,"Pat Perez",84,3.11,570,183,"LatePar3ScoringAverage",2014
118,118,"Ted Potter Jr",68,3.11,404,130,"LatePar3ScoringAverage",2014
118,118,"Michael Putnam",106,3.11,613,197,"LatePar3ScoringAverage",2014
118,118,"Adam Scott",68,3.11,576,185,"LatePar3ScoringAverage",2014
128,128,"Charlie Beljan",76,3.12,484,155,"LatePar3ScoringAverage",2014
128,128,"Roberto Castro",76,3.12,443,142,"LatePar3ScoringAverage",2014
128,128,"Bud Cauley",56,3.12,403,129,"LatePar3ScoringAverage",2014
128,128,"Brice Garnett",92,3.12,505,162,"LatePar3ScoringAverage",2014
128,128,"Brian Gay",81,3.12,387,124,"LatePar3ScoringAverage",2014
128,128,"Davis Love III",74,3.12,371,119,"LatePar3ScoringAverage",2014
128,128,"Andres Romero",81,3.12,405,130,"LatePar3ScoringAverage",2014
128,128,"Rory Sabbatini",82,3.12,468,150,"LatePar3ScoringAverage",2014
128,128,"Hudson Swafford",75,3.12,440,141,"LatePar3ScoringAverage",2014
137,137,"Stewart Cink",91,3.13,545,174,"LatePar3ScoringAverage",2014
137,137,"Erik Compton",88,3.13,566,181,"LatePar3ScoringAverage",2014
137,137,"Brendon de Jonge",109,3.13,619,198,"LatePar3ScoringAverage",2014
137,137,"Derek Ernst",80,3.13,441,141,"LatePar3ScoringAverage",2014
137,137,"Brooks Koepka",56,3.13,291,93,"LatePar3ScoringAverage",2014
137,137,"DH Lee",54,3.13,269,86,"LatePar3ScoringAverage",2014
137,137,"John Peterson",62,3.13,394,126,"LatePar3ScoringAverage",2014
137,137,"Vijay Singh",83,3.13,479,153,"LatePar3ScoringAverage",2014
137,137,"Michael Thompson",74,3.13,404,129,"LatePar3ScoringAverage",2014
137,137,"Jhonattan Vegas",77,3.13,470,150,"LatePar3ScoringAverage",2014
137,137,"Boo Weekley",73,3.13,350,112,"LatePar3ScoringAverage",2014
148,148,"Jonas Blixt",64,3.14,342,109,"LatePar3ScoringAverage",2014
148,148,"Steven Bowditch",93,3.14,571,182,"LatePar3ScoringAverage",2014
148,148,"Martin Flores",85,3.14,505,161,"LatePar3ScoringAverage",2014
148,148,"Nicholas Thompson",85,3.14,487,155,"LatePar3ScoringAverage",2014
152,152,"Gonzalo Fdez Castano",83,3.15,466,148,"LatePar3ScoringAverage",2014
152,152,"Hideki Matsuyama",82,3.15,517,164,"LatePar3ScoringAverage",2014
152,152,"Henrik Stenson",56,3.15,429,136,"LatePar3ScoringAverage",2014
155,155,"Ben Curtis",77,3.16,433,137,"LatePar3ScoringAverage",2014
155,155,"Jason Dufner",57,3.16,335,106,"LatePar3ScoringAverage",2014
155,155,"Chesson Hadley",84,3.16,600,190,"LatePar3ScoringAverage",2014
155,155,"Trevor Immelman",84,3.16,367,116,"LatePar3ScoringAverage",2014
155,155,"Ian Poulter",57,3.16,329,104,"LatePar3ScoringAverage",2014
155,155,"Lee Westwood",57,3.16,303,96,"LatePar3ScoringAverage",2014
155,155,"Mark Wilson",69,3.16,373,118,"LatePar3ScoringAverage",2014
162,162,"Aaron Baddeley",74,3.17,485,153,"LatePar3ScoringAverage",2014
162,162,"Lucas Glover",68,3.17,412,130,"LatePar3ScoringAverage",2014
162,162,"Hunter Mahan",88,3.17,570,180,"LatePar3ScoringAverage",2014
162,162,"Geoff Ogilvy",84,3.17,475,150,"LatePar3ScoringAverage",2014
162,162,"Scott Stallings",77,3.17,438,138,"LatePar3ScoringAverage",2014
167,167,"Patrick Reed",92,3.18,559,176,"LatePar3ScoringAverage",2014
167,167,"Kevin Tway",64,3.18,372,117,"LatePar3ScoringAverage",2014
169,169,"Woody Austin",63,3.19,335,105,"LatePar3ScoringAverage",2014
169,169,"Bronson La Cassie",51,3.19,284,89,"LatePar3ScoringAverage",2014
169,169,"Andrew Loupe",65,3.19,396,124,"LatePar3ScoringAverage",2014
169,169,"John Merrick",87,3.19,418,131,"LatePar3ScoringAverage",2014
173,173,"Robert Streb",75,3.2,489,153,"LatePar3ScoringAverage",2014
174,174,"Russell Henley",92,3.21,513,160,"LatePar3ScoringAverage",2014
175,175,"John Rollins",84,3.22,454,141,"LatePar3ScoringAverage",2014
175,175,"Kevin Streelman",79,3.22,550,171,"LatePar3ScoringAverage",2014
177,177,"Sangmoon Bae",76,3.23,471,146,"LatePar3ScoringAverage",2014
