"Par3Performance_RANKTHISWEEK_2016","Par3Performance_RANKLASTWEEK_2016","Par3Performance_PLAYERNAME_2016","Par3Performance_ROUNDS_2016","Par3Performance_STATUS_2016","Par3Performance_PAR3AVG_2016","Par3Performance_TOTALPAR_2016","stat_name","year"
30,23,"Spencer Levin",62,3,3.01,753,"Par3Performance",2016
30,34,"Kevin Na",52,3,3.01,603,"Par3Performance",2016
35,46,"Byeong Hun An",23,4,3.05,228,"Par3Performance",2016
35,40,"Zac Blair",56,4,3.02,681,"Par3Performance",2016
35,40,"Brice Garnett",29,4,3.03,351,"Par3Performance",2016
35,34,"Bill Haas",42,4,3.03,459,"Par3Performance",2016
35,34,"Jason Kokrak",52,4,3.02,633,"Par3Performance",2016
35,34,"Hideki Matsuyama",40,4,3.03,444,"Par3Performance",2016
35,40,"Graeme McDowell",33,4,3.03,354,"Par3Performance",2016
35,23,"William McGirt",54,4,3.02,651,"Par3Performance",2016
35,40,"Rob Oppenheim",37,4,3.03,447,"Par3Performance",2016
35,81,"Justin Rose",35,4,3.03,387,"Par3Performance",2016
45,46,"Robert Garrigus",34,5,3.04,411,"Par3Performance",2016
45,46,"Peter Malnati",53,5,3.02,633,"Par3Performance",2016
45,46,"Cameron Percy",22,5,3.06,267,"Par3Performance",2016
45,46,"Pat Perez",28,5,3.04,339,"Par3Performance",2016
45,46,"Jordan Spieth",34,5,3.04,363,"Par3Performance",2016
45,46,"DJ Trahan",23,5,3.05,279,"Par3Performance",2016
45,46,"Bubba Watson",30,5,3.05,315,"Par3Performance",2016
45,46,"Tim Wilkinson",40,5,3.03,483,"Par3Performance",2016
53,58,"Abraham Ancer",26,6,3.06,315,"Par3Performance",2016
53,58,"Kevin Chappell",49,6,3.03,603,"Par3Performance",2016
53,58,"Jason Day",36,6,3.05,339,"Par3Performance",2016
53,58,"Chesson Hadley",51,6,3.03,627,"Par3Performance",2016
53,58,"Zach Johnson",42,6,3.04,444,"Par3Performance",2016
53,58,"Scott Langley",41,6,3.04,495,"Par3Performance",2016
53,74,"David Lingmerth",54,6,3.03,603,"Par3Performance",2016
53,40,"Andrew Loupe",50,6,3.03,609,"Par3Performance",2016
53,58,"Andres Romero",22,6,3.07,267,"Par3Performance",2016
53,58,"Charl Schwartzel",29,6,3.06,324,"Par3Performance",2016
63,74,"Sergio Garcia",28,7,3.07,300,"Par3Performance",2016
63,74,"Luke Guthrie",31,7,3.06,375,"Par3Performance",2016
63,74,"Billy Hurley III",22,7,3.08,273,"Par3Performance",2016
63,40,"Henrik Stenson",30,7,3.06,372,"Par3Performance",2016
63,74,"Kevin Streelman",46,7,3.04,561,"Par3Performance",2016
63,58,"Cameron Tringale",47,7,3.04,570,"Par3Performance",2016
69,74,"Tyler Aldridge",53,8,3.04,651,"Par3Performance",2016
69,58,"Charles Howell III",63,8,3.03,768,"Par3Performance",2016
69,81,"Andrew Landry",24,8,3.08,291,"Par3Performance",2016
69,58,"Shane Lowry",35,8,3.06,387,"Par3Performance",2016
69,46,"Michael Thompson",46,8,3.04,555,"Par3Performance",2016
69,81,"Dawie van der Walt",48,8,3.04,579,"Par3Performance",2016
69,58,"Johnson Wagner",44,8,3.05,528,"Par3Performance",2016
76,46,"Thomas Aiken",42,9,3.05,519,"Par3Performance",2016
76,86,"Aaron Baddeley",51,9,3.04,615,"Par3Performance",2016
76,58,"Paul Casey",39,9,3.06,432,"Par3Performance",2016
76,102,"Chad Collins",45,9,3.05,549,"Par3Performance",2016
76,86,"Russell Henley",42,9,3.05,513,"Par3Performance",2016
76,58,"JB Holmes",39,9,3.06,423,"Par3Performance",2016
76,81,"Matt Jones",45,9,3.05,507,"Par3Performance",2016
76,58,"Martin Laird",46,9,3.05,558,"Par3Performance",2016
76,58,"David Toms",38,9,3.06,465,"Par3Performance",2016
85,94,"Keegan Bradley",40,10,3.06,486,"Par3Performance",2016
85,46,"Angel Cabrera",42,10,3.06,504,"Par3Performance",2016
85,94,"Roberto Castro",55,10,3.04,669,"Par3Performance",2016
85,74,"Matt Every",34,10,3.07,408,"Par3Performance",2016
85,102,"Fabian Gomez",49,10,3.06,540,"Par3Performance",2016
85,86,"Hiroshi Iwata",51,10,3.05,627,"Par3Performance",2016
85,94,"Francesco Molinari",36,10,3.07,438,"Par3Performance",2016
92,94,"Ben Crane",48,11,3.06,582,"Par3Performance",2016
92,102,"Luke Donald",49,11,3.05,603,"Par3Performance",2016
92,102,"Rhein Gibson",36,11,3.08,435,"Par3Performance",2016
92,102,"Adam Hadwin",53,11,3.05,642,"Par3Performance",2016
92,94,"Whee Kim",54,11,3.05,663,"Par3Performance",2016
92,102,"Matt Kuchar",46,11,3.06,516,"Par3Performance",2016
92,102,"Scott Piercy",45,11,3.07,492,"Par3Performance",2016
92,86,"Robert Streb",51,11,3.06,576,"Par3Performance",2016
92,86,"Daniel Summerhays",55,11,3.05,675,"Par3Performance",2016
101,94,"Jonas Blixt",46,12,3.06,567,"Par3Performance",2016
101,116,"Steven Bowditch",40,12,3.08,477,"Par3Performance",2016
101,116,"Charley Hoffman",49,12,3.06,564,"Par3Performance",2016
101,94,"Tom Hoge",47,12,3.06,573,"Par3Performance",2016
101,86,"Kelly Kraft",35,12,3.09,423,"Par3Performance",2016
101,116,"Justin Leonard",28,12,3.1,348,"Par3Performance",2016
101,86,"Scott Pinckney",53,12,3.06,642,"Par3Performance",2016
101,94,"Sam Saunders",40,12,3.07,495,"Par3Performance",2016
101,116,"Darron Stiles",28,12,3.11,339,"Par3Performance",2016
101,86,"Vaughn Taylor",30,12,3.1,369,"Par3Performance",2016
101,102,"Justin Thomas",53,12,3.06,600,"Par3Performance",2016
101,116,"Bernd Wiesberger",23,12,3.15,240,"Par3Performance",2016
113,116,"Jason Bohn",37,13,3.09,447,"Par3Performance",2016
113,102,"Scott Brown",59,13,3.05,723,"Par3Performance",2016
113,126,"Derek Ernst",36,13,3.09,435,"Par3Performance",2016
113,102,"Andres Gonzales",46,13,3.07,561,"Par3Performance",2016
113,126,"Martin Piller",37,13,3.09,447,"Par3Performance",2016
113,126,"Andy Sullivan",25,13,3.15,264,"Par3Performance",2016
113,81,"Jhonattan Vegas",49,13,3.07,591,"Par3Performance",2016
120,116,"Blayne Barber",44,14,3.08,540,"Par3Performance",2016
120,132,"Smylie Kaufman",57,14,3.07,636,"Par3Performance",2016
120,116,"Colt Knost",56,14,3.06,681,"Par3Performance",2016
120,132,"George McNeill",33,14,3.1,408,"Par3Performance",2016
120,102,"Ian Poulter",37,14,3.09,459,"Par3Performance",2016
120,126,"Ollie Schniederjans",23,14,3.15,276,"Par3Performance",2016
126,126,"Brendon de Jonge",55,15,3.07,666,"Par3Performance",2016
126,116,"Rickie Fowler",42,15,3.1,456,"Par3Performance",2016
126,132,"Justin Hicks",26,15,3.14,324,"Par3Performance",2016
126,102,"Michael Kim",62,15,3.06,750,"Par3Performance",2016
126,102,"Kevin Kisner",49,15,3.08,540,"Par3Performance",2016
126,158,"Danny Lee",53,15,3.08,600,"Par3Performance",2016
126,116,"Carlos Ortiz",47,15,3.08,576,"Par3Performance",2016
126,132,"Scott Stallings",46,15,3.08,558,"Par3Performance",2016
126,132,"Nick Taylor",57,15,3.06,693,"Par3Performance",2016
126,141,"Mark Wilson",42,15,3.09,516,"Par3Performance",2016
136,141,"Daniel Berger",52,16,3.08,600,"Par3Performance",2016
136,102,"James Hahn",45,16,3.09,537,"Par3Performance",2016
136,147,"Rory McIlroy",37,16,3.13,360,"Par3Performance",2016
136,147,"Ryan Palmer",46,16,3.08,567,"Par3Performance",2016
136,147,"Carl Pettersson",31,16,3.13,378,"Par3Performance",2016
136,147,"Dicky Pride",33,16,3.12,399,"Par3Performance",2016
136,147,"Wes Roach",33,16,3.12,399,"Par3Performance",2016
143,141,"Ernie Els",34,17,3.12,414,"Par3Performance",2016
143,158,"Brian Gay",22,17,3.19,273,"Par3Performance",2016
143,132,"Padraig Harrington",38,17,3.11,459,"Par3Performance",2016
143,158,"Brooks Koepka",39,17,3.13,399,"Par3Performance",2016
143,132,"Anirban Lahiri",44,17,3.1,492,"Par3Performance",2016
143,132,"Jeff Overton",51,17,3.08,618,"Par3Performance",2016
143,158,"Rory Sabbatini",40,17,3.1,495,"Par3Performance",2016
143,132,"Harold Varner III",58,17,3.07,702,"Par3Performance",2016
151,147,"Stuart Appleby",39,18,3.11,474,"Par3Performance",2016
151,164,"Shane Bertsch",30,18,3.15,363,"Par3Performance",2016
151,164,"Ken Duke",26,18,3.17,327,"Par3Performance",2016
151,158,"Derek Fathauer",58,18,3.08,705,"Par3Performance",2016
151,141,"Brian Harman",60,18,3.07,726,"Par3Performance",2016
151,164,"Seung Yul Noh",54,18,3.08,660,"Par3Performance",2016
151,141,"Tyrone Van Aswegen",67,18,3.07,813,"Par3Performance",2016
151,164,"Jimmy Walker",43,18,3.11,471,"Par3Performance",2016
159,172,"Jason Dufner",53,19,3.09,615,"Par3Performance",2016
159,141,"Harris English",51,19,3.09,618,"Par3Performance",2016
159,172,"Branden Grace",31,19,3.16,348,"Par3Performance",2016
159,158,"Emiliano Grillo",47,19,3.11,516,"Par3Performance",2016
159,172,"JJ Henry",44,19,3.11,519,"Par3Performance",2016
159,164,"Jim Herman",55,19,3.09,669,"Par3Performance",2016
159,172,"Chris Kirk",51,19,3.1,552,"Par3Performance",2016
159,126,"DA Points",32,19,3.15,387,"Par3Performance",2016
159,147,"John Senden",48,19,3.1,582,"Par3Performance",2016
159,147,"Webb Simpson",34,19,3.14,414,"Par3Performance",2016
159,147,"Chris Stroud",52,19,3.09,633,"Par3Performance",2016
159,164,"Boo Weekley",53,19,3.09,642,"Par3Performance",2016
171,147,"Erik Compton",45,20,3.11,546,"Par3Performance",2016
171,147,"Jamie Lovemark",57,20,3.09,696,"Par3Performance",2016
171,164,"Brendan Steele",48,20,3.1,576,"Par3Performance",2016
174,164,"Graham DeLaet",50,21,3.1,612,"Par3Performance",2016
174,177,"Jason Gore",51,21,3.1,627,"Par3Performance",2016
174,177,"Vijay Singh",42,21,3.12,519,"Par3Performance",2016
177,186,"Miguel Angel Carballo",24,22,3.23,291,"Par3Performance",2016
177,177,"Sean OHair",45,22,3.12,546,"Par3Performance",2016
177,190,"Greg Owen",56,22,3.1,675,"Par3Performance",2016
177,183,"Shawn Stefani",45,22,3.12,552,"Par3Performance",2016
181,172,"Lucas Glover",53,23,3.11,645,"Par3Performance",2016
181,177,"Luke List",51,23,3.11,621,"Par3Performance",2016
181,177,"Davis Love III",40,23,3.15,471,"Par3Performance",2016
181,186,"Will Ma Kenzie",54,23,3.1,663,"Par3Performance",2016
181,183,"Ben Martin",48,23,3.12,579,"Par3Performance",2016
181,177,"Steve Wheatcroft",53,23,3.11,651,"Par3Performance",2016
187,192,"Billy Horschel",45,24,3.14,504,"Par3Performance",2016
187,192,"Sung Kang",51,24,3.11,627,"Par3Performance",2016
189,198,"Geoff Ogilvy",37,25,3.17,453,"Par3Performance",2016
189,183,"Kyle Stanley",57,25,3.11,699,"Par3Performance",2016
191,186,"Robert Allenby",35,26,3.18,426,"Par3Performance",2016
191,186,"Tony Finau",49,26,3.13,594,"Par3Performance",2016
191,190,"Si Woo Kim",63,26,3.1,765,"Par3Performance",2016
191,192,"Steve Marino",40,26,3.16,483,"Par3Performance",2016
195,199,"Charlie Beljan",26,27,3.25,318,"Par3Performance",2016
195,195,"Morgan Hoffmann",43,27,3.16,522,"Par3Performance",2016
195,195,"Cameron Smith",45,27,3.15,555,"Par3Performance",2016
198,201,"Brett Stegmaier",57,28,3.12,699,"Par3Performance",2016
199,199,"DH Lee",35,29,3.21,423,"Par3Performance",2016
200,202,"Kyle Reifers",63,30,3.12,768,"Par3Performance",2016
200,202,"Patrick Rodgers",49,30,3.15,594,"Par3Performance",2016
200,195,"Will Wilcox",47,30,3.16,579,"Par3Performance",2016
200,204,"Gary Woodland",45,30,3.16,552,"Par3Performance",2016
204,206,"Hudson Swafford",52,33,3.16,636,"Par3Performance",2016
204,204,"Brendon Todd",43,33,3.19,525,"Par3Performance",2016
206,206,"Mark Hubbard",73,36,3.12,891,"Par3Performance",2016
207,208,"Hunter Mahan",43,42,3.24,531,"Par3Performance",2016
