"TotalMoneyOfficialandUnofficial_RANKTHISWEEK_2006","TotalMoneyOfficialandUnofficial_RANKLASTWEEK_2006","TotalMoneyOfficialandUnofficial_PLAYERNAME_2006","TotalMoneyOfficialandUnofficial_EVENTS_2006","TotalMoneyOfficialandUnofficial_MONEY_2006","stat_name","year"
331,331,"Matt Hendrix",1,25000,"TotalMoneyOfficialandUnofficial",2006
331,331,"Tom Johnson",1,25000,"TotalMoneyOfficialandUnofficial",2006
331,331,"Craig Lile",1,25000,"TotalMoneyOfficialandUnofficial",2006
331,331,"Steve Marino",1,25000,"TotalMoneyOfficialandUnofficial",2006
331,331,"Manuel Merizalde",1,25000,"TotalMoneyOfficialandUnofficial",2006
331,331,"Kyle Reifers",2,25000,"TotalMoneyOfficialandUnofficial",2006
331,331,"Chris Stroud",1,25000,"TotalMoneyOfficialandUnofficial",2006
331,331,"Chris Tidland",1,25000,"TotalMoneyOfficialandUnofficial",2006
331,331,"Jaco Van Zyl",1,25000,"TotalMoneyOfficialandUnofficial",2006
331,331,"Steve Wheatcroft",1,25000,"TotalMoneyOfficialandUnofficial",2006
348,348,"Hank Kuehne",9,24677,"TotalMoneyOfficialandUnofficial",2006
349,349,"Jim Rutledge",2,24250,"TotalMoneyOfficialandUnofficial",2006
350,350,"Chih Bing Lam",1,23500,"TotalMoneyOfficialandUnofficial",2006
350,350,"Mardan Mamat",1,23500,"TotalMoneyOfficialandUnofficial",2006
352,352,"Soren Hansen",1,23000,"TotalMoneyOfficialandUnofficial",2006
353,353,"Raphael Jacquelin",1,22000,"TotalMoneyOfficialandUnofficial",2006
353,353,"Jean Van de Velde",1,22000,"TotalMoneyOfficialandUnofficial",2006
355,355,"Andrew Marshall",1,21578,"TotalMoneyOfficialandUnofficial",2006
355,355,"Simon Wakefield",2,21578,"TotalMoneyOfficialandUnofficial",2006
355,355,"Tom Watson",2,21578,"TotalMoneyOfficialandUnofficial",2006
358,358,"Robert Ames",1,21250,"TotalMoneyOfficialandUnofficial",2006
358,358,"Roger Beale",1,21250,"TotalMoneyOfficialandUnofficial",2006
358,358,"James Johnson",1,21250,"TotalMoneyOfficialandUnofficial",2006
361,361,"Boyd Summerhays",14,20794,"TotalMoneyOfficialandUnofficial",2006
362,362,"Philip Archer",1,20482,"TotalMoneyOfficialandUnofficial",2006
363,363,"Yasuharu Imano",2,20400,"TotalMoneyOfficialandUnofficial",2006
364,364,"Delroy Cambridge",1,20000,"TotalMoneyOfficialandUnofficial",2006
364,364,"Peter Horrobin",1,20000,"TotalMoneyOfficialandUnofficial",2006
366,366,"Rob Oppenheim",2,19500,"TotalMoneyOfficialandUnofficial",2006
367,367,"Keiichiro Fukabori",4,19148,"TotalMoneyOfficialandUnofficial",2006
368,368,"Guy Boros",6,18750,"TotalMoneyOfficialandUnofficial",2006
369,369,"Andrew Buckle",2,18497,"TotalMoneyOfficialandUnofficial",2006
370,370,"Spike McRoy",9,18225,"TotalMoneyOfficialandUnofficial",2006
371,371,"Marco Ruiz",1,18125,"TotalMoneyOfficialandUnofficial",2006
372,372,"James McLean",4,16760,"TotalMoneyOfficialandUnofficial",2006
373,373,"Jeev Milkha Singh",3,16676,"TotalMoneyOfficialandUnofficial",2006
374,374,"Franklin Langham",2,16642,"TotalMoneyOfficialandUnofficial",2006
375,375,"David Edwards",3,16364,"TotalMoneyOfficialandUnofficial",2006
376,376,"Craig Stadler",4,16259,"TotalMoneyOfficialandUnofficial",2006
377,377,"Steven Bowditch",23,16160,"TotalMoneyOfficialandUnofficial",2006
378,378,"Azuma Yano",1,14007,"TotalMoneyOfficialandUnofficial",2006
379,379,"David Peoples",4,13988,"TotalMoneyOfficialandUnofficial",2006
380,380,"Joey Snyder III",6,13432,"TotalMoneyOfficialandUnofficial",2006
381,381,"Stuart Deane",1,13140,"TotalMoneyOfficialandUnofficial",2006
382,382,"Jim Kane",1,12725,"TotalMoneyOfficialandUnofficial",2006
383,383,"Will Moore",2,12168,"TotalMoneyOfficialandUnofficial",2006
384,384,"Chris Parra",1,12152,"TotalMoneyOfficialandUnofficial",2006
385,385,"Kane Webber",1,12045,"TotalMoneyOfficialandUnofficial",2006
386,386,"Ricky Barnes",3,11947,"TotalMoneyOfficialandUnofficial",2006
387,387,"Craig Perks",18,11880,"TotalMoneyOfficialandUnofficial",2006
388,388,"Joel Edwards",3,11760,"TotalMoneyOfficialandUnofficial",2006
389,389,"Patrick Damron",1,11660,"TotalMoneyOfficialandUnofficial",2006
389,389,"Scott Parel",1,11660,"TotalMoneyOfficialandUnofficial",2006
391,391,"Spencer Levin",1,11520,"TotalMoneyOfficialandUnofficial",2006
392,392,"Madalitso Muthiya",3,11100,"TotalMoneyOfficialandUnofficial",2006
393,393,"Casey Wittenberg",1,10868,"TotalMoneyOfficialandUnofficial",2006
394,394,"Brent Delahoussaye",1,10550,"TotalMoneyOfficialandUnofficial",2006
395,395,"Joel Kribel",2,10476,"TotalMoneyOfficialandUnofficial",2006
396,396,"Sonny Skinner",1,9646,"TotalMoneyOfficialandUnofficial",2006
397,397,"Scott Miller",3,9588,"TotalMoneyOfficialandUnofficial",2006
398,398,"Kaname Yokoo",2,9180,"TotalMoneyOfficialandUnofficial",2006
399,399,"Chris Starkjohann",1,8976,"TotalMoneyOfficialandUnofficial",2006
400,400,"Matt Every",3,8505,"TotalMoneyOfficialandUnofficial",2006
401,401,"Andres Gonzales",1,8400,"TotalMoneyOfficialandUnofficial",2006
402,402,"David Gossett",7,7480,"TotalMoneyOfficialandUnofficial",2006
402,402,"Scott Harrington",1,7480,"TotalMoneyOfficialandUnofficial",2006
404,404,"David Roesch",1,7400,"TotalMoneyOfficialandUnofficial",2006
405,405,"Eli Zackheim",1,6810,"TotalMoneyOfficialandUnofficial",2006
406,406,"Mike Hulbert",6,6540,"TotalMoneyOfficialandUnofficial",2006
407,407,"Jin Park",1,6450,"TotalMoneyOfficialandUnofficial",2006
408,408,"Michael Clark II",4,6390,"TotalMoneyOfficialandUnofficial",2006
408,408,"Jim Gallagher Jr",4,6390,"TotalMoneyOfficialandUnofficial",2006
408,408,"Wayne Levi",1,6390,"TotalMoneyOfficialandUnofficial",2006
411,411,"Chip Beck",1,6180,"TotalMoneyOfficialandUnofficial",2006
412,412,"David Berganio Jr",2,6060,"TotalMoneyOfficialandUnofficial",2006
413,413,"Phil Schmitt",2,5460,"TotalMoneyOfficialandUnofficial",2006
414,414,"Justin Bolli",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Dustin Bray",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Mike Capone",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Jess Daley",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Todd Demsey",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Brad Elder",2,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Jason Enloe",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Brad Fritsch",3,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Elliot Gealy",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Ryan Howison",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"John Kimbell",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Jeff Klauk",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Maarten Lafeber",2,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Martin Laird",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Michael Letzig",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Edward Loar",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Brock Mackenzie",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Curtis Malm",2,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Prayad Marksaeng",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Tee McCabe",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"David Morland IV",2,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Garth Mulroy",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Keith Nolan",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Bryn Parry",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Ted Potter Jr",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Chez Reavie",2,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Adam Riddering",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Michael Sims",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Chris Thompson",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Mario Tiziani",2,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Marc Turnesa",1,5000,"TotalMoneyOfficialandUnofficial",2006
414,414,"Aaron Watkins",1,5000,"TotalMoneyOfficialandUnofficial",2006
