"1PuttsperRound_RANKTHISWEEK_2007","1PuttsperRound_RANKLASTWEEK_2007","1PuttsperRound_PLAYERNAME_2007","1PuttsperRound_ROUNDS_2007","1PuttsperRound_AVG_2007","1PuttsperRound_TOTAL1PUTTS_2007","1PuttsperRound_TOTALROUNDS_2007","stat_name","year"
177,177,"Trevor Immelman",74,6.18,420,68,"1PuttsperRound",2007
178,178,"John Senden",97,6.16,598,97,"1PuttsperRound",2007
179,179,"JJ Henry",86,6.15,523,85,"1PuttsperRound",2007
180,180,"Davis Love III",66,6.12,398,65,"1PuttsperRound",2007
181,181,"Ted Purdy",102,6.09,621,102,"1PuttsperRound",2007
182,182,"Tommy Armour III",81,6.07,492,81,"1PuttsperRound",2007
182,182,"DJ Brigman",67,6.07,407,67,"1PuttsperRound",2007
184,184,"Greg Owen",81,6.06,491,81,"1PuttsperRound",2007
185,185,"Robert Gamez",88,6.05,532,88,"1PuttsperRound",2007
186,186,"Jeff Gove",103,6.04,622,103,"1PuttsperRound",2007
187,187,"Tom Byrum",50,6.02,301,50,"1PuttsperRound",2007
187,187,"Jeff Sluman",60,6.02,361,60,"1PuttsperRound",2007
189,189,"John Merrick",92,6.01,553,92,"1PuttsperRound",2007
190,190,"Michael Putnam",96,5.95,571,96,"1PuttsperRound",2007
191,191,"Darron Stiles",65,5.94,386,65,"1PuttsperRound",2007
192,192,"Mark Brooks",53,5.91,313,53,"1PuttsperRound",2007
193,193,"Joe Durant",88,5.87,511,87,"1PuttsperRound",2007
194,194,"Anders Hansen",55,5.8,319,55,"1PuttsperRound",2007
195,195,"Kevin Stadler",95,5.72,543,95,"1PuttsperRound",2007
196,196,"Jim Rutledge",59,5.71,337,59,"1PuttsperRound",2007
