"Approach225250yardsRTP_RANKTHISWEEK_2008","Approach225250yardsRTP_RANKLASTWEEK_2008","Approach225250yardsRTP_PLAYERNAME_2008","Approach225250yardsRTP_ROUNDS_2008","Approach225250yardsRTP_AVGRTP_2008","stat_name","year"
84,84,"Kevin Sutherland",98,-0.192,"Approach225250yardsRTP",2008
86,86,"Dudley Hart",74,-0.19,"Approach225250yardsRTP",2008
87,87,"Tim Clark",90,-0.189,"Approach225250yardsRTP",2008
87,87,"Jay Williamson",96,-0.189,"Approach225250yardsRTP",2008
89,89,"Rod Pampling",83,-0.186,"Approach225250yardsRTP",2008
90,90,"Chad Collins",72,-0.184,"Approach225250yardsRTP",2008
91,91,"John Huston",56,-0.182,"Approach225250yardsRTP",2008
92,92,"Tim Herron",97,-0.18,"Approach225250yardsRTP",2008
93,93,"Stephen Leaney",53,-0.179,"Approach225250yardsRTP",2008
93,93,"Bubba Watson",97,-0.179,"Approach225250yardsRTP",2008
95,95,"Marco Dawson",64,-0.176,"Approach225250yardsRTP",2008
95,95,"Doug LaBelle II",65,-0.176,"Approach225250yardsRTP",2008
95,95,"Tim Petrovic",97,-0.176,"Approach225250yardsRTP",2008
95,95,"Brett Quigley",80,-0.176,"Approach225250yardsRTP",2008
99,99,"Tom Lehman",51,-0.174,"Approach225250yardsRTP",2008
100,100,"Charley Hoffman",94,-0.164,"Approach225250yardsRTP",2008
100,100,"Scott Verplank",82,-0.164,"Approach225250yardsRTP",2008
102,102,"Freddie Jacobson",78,-0.163,"Approach225250yardsRTP",2008
103,103,"Peter Lonard",92,-0.16,"Approach225250yardsRTP",2008
104,104,"JJ Henry",108,-0.157,"Approach225250yardsRTP",2008
105,105,"Brad Elder",67,-0.154,"Approach225250yardsRTP",2008
106,106,"Johnson Wagner",83,-0.149,"Approach225250yardsRTP",2008
107,107,"Stuart Appleby",87,-0.148,"Approach225250yardsRTP",2008
108,108,"Joe Ogilvie",100,-0.147,"Approach225250yardsRTP",2008
108,108,"Kyle Thompson",70,-0.147,"Approach225250yardsRTP",2008
110,110,"Cameron Beckman",87,-0.146,"Approach225250yardsRTP",2008
110,110,"Mark Calcavecchia",67,-0.146,"Approach225250yardsRTP",2008
110,110,"Todd Hamilton",92,-0.146,"Approach225250yardsRTP",2008
113,113,"James Driscoll",85,-0.145,"Approach225250yardsRTP",2008
113,113,"Zach Johnson",85,-0.145,"Approach225250yardsRTP",2008
115,115,"John Merrick",98,-0.143,"Approach225250yardsRTP",2008
115,115,"Kevin Streelman",114,-0.143,"Approach225250yardsRTP",2008
117,117,"Tommy Armour III",77,-0.14,"Approach225250yardsRTP",2008
117,117,"JB Holmes",86,-0.14,"Approach225250yardsRTP",2008
117,117,"Geoff Ogilvy",65,-0.14,"Approach225250yardsRTP",2008
120,120,"JP Hayes",67,-0.139,"Approach225250yardsRTP",2008
120,120,"Hunter Mahan",87,-0.139,"Approach225250yardsRTP",2008
122,122,"Bart Bryant",81,-0.136,"Approach225250yardsRTP",2008
123,123,"Jeff Quinney",87,-0.135,"Approach225250yardsRTP",2008
123,123,"Omar Uresti",74,-0.135,"Approach225250yardsRTP",2008
125,125,"Parker McLachlin",88,-0.133,"Approach225250yardsRTP",2008
126,126,"Nathan Green",95,-0.13,"Approach225250yardsRTP",2008
126,126,"Matt Kuchar",88,-0.13,"Approach225250yardsRTP",2008
128,128,"Bill Haas",99,-0.129,"Approach225250yardsRTP",2008
129,129,"Kenny Perry",97,-0.127,"Approach225250yardsRTP",2008
129,129,"Tim Wilkinson",95,-0.127,"Approach225250yardsRTP",2008
131,131,"Mark Hensby",71,-0.125,"Approach225250yardsRTP",2008
131,131,"Greg Kraft",63,-0.125,"Approach225250yardsRTP",2008
133,133,"George McNeill",97,-0.119,"Approach225250yardsRTP",2008
134,134,"Rich Beem",90,-0.117,"Approach225250yardsRTP",2008
135,135,"John Riegger",73,-0.116,"Approach225250yardsRTP",2008
136,136,"Justin Bolli",87,-0.115,"Approach225250yardsRTP",2008
136,136,"John Mallinger",95,-0.115,"Approach225250yardsRTP",2008
138,138,"Billy Mayfair",103,-0.114,"Approach225250yardsRTP",2008
139,139,"Matt Jones",95,-0.113,"Approach225250yardsRTP",2008
139,139,"Ryan Moore",72,-0.113,"Approach225250yardsRTP",2008
141,141,"Ryuji Imada",80,-0.111,"Approach225250yardsRTP",2008
141,141,"Scott Sterling",89,-0.111,"Approach225250yardsRTP",2008
143,143,"Lee Janzen",89,-0.104,"Approach225250yardsRTP",2008
144,144,"Daniel Chopra",84,-0.102,"Approach225250yardsRTP",2008
145,145,"Marc Turnesa",87,-0.1,"Approach225250yardsRTP",2008
146,146,"Ernie Els",51,-0.097,"Approach225250yardsRTP",2008
147,147,"Brett Rumford",72,-0.095,"Approach225250yardsRTP",2008
147,147,"Heath Slocum",104,-0.095,"Approach225250yardsRTP",2008
149,149,"Joe Durant",92,-0.094,"Approach225250yardsRTP",2008
150,150,"Charlie Wi",97,-0.093,"Approach225250yardsRTP",2008
151,151,"Kenneth Ferrie",72,-0.091,"Approach225250yardsRTP",2008
151,151,"Craig Kanada",65,-0.091,"Approach225250yardsRTP",2008
151,151,"Jin Park",85,-0.091,"Approach225250yardsRTP",2008
154,154,"Cody Freeman",66,-0.086,"Approach225250yardsRTP",2008
155,155,"KJ Choi",74,-0.08,"Approach225250yardsRTP",2008
156,156,"Nick OHern",82,-0.077,"Approach225250yardsRTP",2008
157,157,"Brandt Snedeker",85,-0.075,"Approach225250yardsRTP",2008
158,158,"Troy Matteson",94,-0.074,"Approach225250yardsRTP",2008
159,159,"Davis Love III",78,-0.073,"Approach225250yardsRTP",2008
159,159,"Steve Lowery",74,-0.073,"Approach225250yardsRTP",2008
161,161,"Steve Stricker",75,-0.064,"Approach225250yardsRTP",2008
162,162,"Justin Leonard",101,-0.053,"Approach225250yardsRTP",2008
163,163,"Mark Wilson",107,-0.045,"Approach225250yardsRTP",2008
164,164,"Brian Davis",108,-0.043,"Approach225250yardsRTP",2008
164,164,"Travis Perkins",53,-0.043,"Approach225250yardsRTP",2008
166,166,"Dean Wilson",109,-0.042,"Approach225250yardsRTP",2008
167,167,"Shigeki Maruyama",50,-0.038,"Approach225250yardsRTP",2008
168,168,"Chez Reavie",102,-0.033,"Approach225250yardsRTP",2008
169,169,"Richard Johnson",60,-0.029,"Approach225250yardsRTP",2008
169,169,"Jerry Kelly",89,-0.029,"Approach225250yardsRTP",2008
171,171,"Cliff Kresge",84,-0.022,"Approach225250yardsRTP",2008
172,172,"Sergio Garcia",72,-0.019,"Approach225250yardsRTP",2008
172,172,"Jeff Maggert",86,-0.019,"Approach225250yardsRTP",2008
174,174,"Patrick Sheehan",124,-0.013,"Approach225250yardsRTP",2008
175,175,"Billy Andrade",71,0,"Approach225250yardsRTP",2008
175,175,"David Duval",51,0,"Approach225250yardsRTP",2008
175,175,"Jim McGovern",75,0,"Approach225250yardsRTP",2008
175,175,"David Toms",70,0,"Approach225250yardsRTP",2008
180,180,"Brian Gay",102,0.017,"Approach225250yardsRTP",2008
181,181,"Robert Gamez",79,0.02,"Approach225250yardsRTP",2008
182,182,"Rory Sabbatini",77,0.021,"Approach225250yardsRTP",2008
183,183,"Kent Jones",68,0.024,"Approach225250yardsRTP",2008
184,184,"Ian Poulter",51,0.029,"Approach225250yardsRTP",2008
185,185,"Olin Browne",77,0.036,"Approach225250yardsRTP",2008
186,186,"Scott McCarron",63,0.047,"Approach225250yardsRTP",2008
187,187,"Paul Casey",55,0.049,"Approach225250yardsRTP",2008
188,188,"Paul Goydos",78,0.056,"Approach225250yardsRTP",2008
189,189,"Brandt Jobe",52,0.057,"Approach225250yardsRTP",2008
190,190,"Will Ma Kenzie",62,0.067,"Approach225250yardsRTP",2008
191,191,"Glen Day",64,0.081,"Approach225250yardsRTP",2008
192,192,"Corey Pavin",69,0.083,"Approach225250yardsRTP",2008
193,193,"Paul Claxton",63,0.087,"Approach225250yardsRTP",2008
194,194,"Shane Bertsch",96,0.115,"Approach225250yardsRTP",2008
195,195,"Steve Elkington",84,0.12,"Approach225250yardsRTP",2008
196,196,"Alejandro Canizares",52,0.154,"Approach225250yardsRTP",2008
197,197,"Alex Cejka",75,0.171,"Approach225250yardsRTP",2008
