"TotalMoneyOfficialandUnofficial_RANKTHISWEEK_2010","TotalMoneyOfficialandUnofficial_RANKLASTWEEK_2010","TotalMoneyOfficialandUnofficial_PLAYERNAME_2010","TotalMoneyOfficialandUnofficial_EVENTS_2010","TotalMoneyOfficialandUnofficial_MONEY_2010","stat_name","year"
335,334,"Scott Gordon",1,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Justin Hicks",1,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Billy Horschel",5,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Sung Kang",1,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Bio Kim",1,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Matt McQuillan",1,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Zack Miller",1,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Jim Renner",1,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Nate Smith",1,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Scott Stallings",1,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Will Strickler",1,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Michael Thompson",1,25000,"TotalMoneyOfficialandUnofficial",2010
349,348,"Eric Axley",6,24124,"TotalMoneyOfficialandUnofficial",2010
350,349,"Chris Smith",10,23400,"TotalMoneyOfficialandUnofficial",2010
351,350,"Jason Allred",1,23385,"TotalMoneyOfficialandUnofficial",2010
351,350,"Rafa Cabrera Bello",1,23385,"TotalMoneyOfficialandUnofficial",2010
353,352,"Shigeki Maruyama",5,22440,"TotalMoneyOfficialandUnofficial",2010
354,353,"Len Mattiace",6,22200,"TotalMoneyOfficialandUnofficial",2010
355,354,"Michael Clark II",6,21045,"TotalMoneyOfficialandUnofficial",2010
356,355,"Rob Grube",1,19890,"TotalMoneyOfficialandUnofficial",2010
356,355,"Adam Hadwin",1,19890,"TotalMoneyOfficialandUnofficial",2010
356,355,"Brock Mackenzie",2,19890,"TotalMoneyOfficialandUnofficial",2010
359,358,"Danny Wax",2,19450,"TotalMoneyOfficialandUnofficial",2010
360,359,"Phil Tataurangi",4,19449,"TotalMoneyOfficialandUnofficial",2010
361,360,"Danny Chia",1,19046,"TotalMoneyOfficialandUnofficial",2010
361,360,"Zane Scotland",1,19046,"TotalMoneyOfficialandUnofficial",2010
363,362,"Jason Schultz",2,18845,"TotalMoneyOfficialandUnofficial",2010
364,363,"Michael ONeal",2,18424,"TotalMoneyOfficialandUnofficial",2010
365,364,"Peter Senior",1,18048,"TotalMoneyOfficialandUnofficial",2010
366,365,"Jon Mills",2,17818,"TotalMoneyOfficialandUnofficial",2010
367,366,"Drew Weaver",2,17366,"TotalMoneyOfficialandUnofficial",2010
368,367,"Hirofumi Miyase",1,17126,"TotalMoneyOfficialandUnofficial",2010
368,367,"Steven Tiley",1,17126,"TotalMoneyOfficialandUnofficial",2010
370,369,"Andrew Coltart",1,16742,"TotalMoneyOfficialandUnofficial",2010
371,370,"Gareth Maybin",2,16672,"TotalMoneyOfficialandUnofficial",2010
372,371,"Thomas Aiken",1,16358,"TotalMoneyOfficialandUnofficial",2010
373,372,"Erick Justesen",2,15651,"TotalMoneyOfficialandUnofficial",2010
374,373,"Rob Labritz",1,14150,"TotalMoneyOfficialandUnofficial",2010
375,374,"Tom Byrum",3,13420,"TotalMoneyOfficialandUnofficial",2010
376,375,"Jeff Burns",1,13237,"TotalMoneyOfficialandUnofficial",2010
377,376,"Robin Freeman",4,13062,"TotalMoneyOfficialandUnofficial",2010
378,377,"Matthew Richardson",2,13023,"TotalMoneyOfficialandUnofficial",2010
379,378,"Thomas Levet",2,12960,"TotalMoneyOfficialandUnofficial",2010
379,378,"JL Lewis",4,12960,"TotalMoneyOfficialandUnofficial",2010
379,378,"Santiago Luna",1,12960,"TotalMoneyOfficialandUnofficial",2010
382,381,"Jerry Richardson Jr",1,12725,"TotalMoneyOfficialandUnofficial",2010
383,382,"Phil Schmitt",2,12544,"TotalMoneyOfficialandUnofficial",2010
384,383,"Ty Tryon",2,12293,"TotalMoneyOfficialandUnofficial",2010
385,384,"Brad Adamonis",4,12060,"TotalMoneyOfficialandUnofficial",2010
386,385,"Jason Preeo",1,11707,"TotalMoneyOfficialandUnofficial",2010
387,386,"Chris Rogers",2,11704,"TotalMoneyOfficialandUnofficial",2010
388,387,"Casey Wittenberg",1,11200,"TotalMoneyOfficialandUnofficial",2010
389,388,"Ryuichi Oda",2,11165,"TotalMoneyOfficialandUnofficial",2010
390,389,"Tommy Armour III",5,11130,"TotalMoneyOfficialandUnofficial",2010
391,390,"Alex Hamilton",2,10836,"TotalMoneyOfficialandUnofficial",2010
392,391,"Seungsu Han",1,10812,"TotalMoneyOfficialandUnofficial",2010
393,392,"Aaron Goldberg",4,10615,"TotalMoneyOfficialandUnofficial",2010
394,393,"Andrew Svoboda",1,10556,"TotalMoneyOfficialandUnofficial",2010
395,394,"Mark Anderson",1,10203,"TotalMoneyOfficialandUnofficial",2010
396,395,"Marc Turnesa",8,10159,"TotalMoneyOfficialandUnofficial",2010
397,396,"Kevin Hayashi",1,9900,"TotalMoneyOfficialandUnofficial",2010
398,397,"Blake Trimble",2,9752,"TotalMoneyOfficialandUnofficial",2010
399,398,"Paul Azinger",1,9486,"TotalMoneyOfficialandUnofficial",2010
400,399,"Daniel Barbetti",1,9481,"TotalMoneyOfficialandUnofficial",2010
400,399,"Peter Gustafsson",1,9481,"TotalMoneyOfficialandUnofficial",2010
400,399,"Manuel Villegas",2,9481,"TotalMoneyOfficialandUnofficial",2010
403,402,"Jesper Parnevik",5,9165,"TotalMoneyOfficialandUnofficial",2010
404,403,"Billy Hurley III",2,8560,"TotalMoneyOfficialandUnofficial",2010
405,404,"Warren Schutte",1,8471,"TotalMoneyOfficialandUnofficial",2010
406,405,"Matt Hill",5,7305,"TotalMoneyOfficialandUnofficial",2010
407,406,"Spike McRoy",4,6840,"TotalMoneyOfficialandUnofficial",2010
408,407,"Jim Gallagher Jr",3,6552,"TotalMoneyOfficialandUnofficial",2010
409,408,"Willie Wood",2,6540,"TotalMoneyOfficialandUnofficial",2010
410,409,"Joe Affrunti",2,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Ryan Armour",2,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Sangmoon Bae",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Todd Bailey",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Camilo Benedetti",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Tommy Biershenk",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Adam Blyth",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"David Branshaw",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Gavin Coles",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Steve Dartnall",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Rahil Gangjee",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Stephen Gangluff",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Dustin Garza",2,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Elliot Gealy",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Josh Geary",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Matthew Giles",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"James Hahn",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Travis Hampshire",2,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Luke Hickmott",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Shawn Jasper",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"JJ Killeen",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Seong Ho Lee",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Danny Lee",3,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Richard Lee",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"David Lingmerth",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Blake Parks",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"James Sacheck",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Brian Smock",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Tyrone Van Aswegen",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Brett Waldman",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Aaron Watkins",1,5000,"TotalMoneyOfficialandUnofficial",2010
410,409,"Jake Younan",1,5000,"TotalMoneyOfficialandUnofficial",2010
