"CareerMoneyLeaders_RANKTHISWEEK_2014","CareerMoneyLeaders_RANKLASTWEEK_2014","CareerMoneyLeaders_PLAYERNAME_2014","CareerMoneyLeaders__2014","CareerMoneyLeaders_MONEY_2014","stat_name","year"
381,381,"Arnold Palmer",NA,1861857,"CareerMoneyLeaders",2014
382,382,"Mike Heinen",NA,1848216,"CareerMoneyLeaders",2014
383,383,"Richard Zokol",NA,1840397,"CareerMoneyLeaders",2014
384,384,"Mike Standly",NA,1834597,"CareerMoneyLeaders",2014
385,385,"Gary Player",NA,1834482,"CareerMoneyLeaders",2014
386,386,"Scott Langley",NA,1824811,"CareerMoneyLeaders",2014
387,387,"Ben Martin",NA,1822916,"CareerMoneyLeaders",2014
388,388,"Troy Merritt",NA,1821316,"CareerMoneyLeaders",2014
389,389,"Leonard Thompson",NA,1819028,"CareerMoneyLeaders",2014
390,390,"Mark Lye",NA,1800654,"CareerMoneyLeaders",2014
391,391,"Jarrod Lyle",NA,1793387,"CareerMoneyLeaders",2014
392,392,"George Burns",NA,1781090,"CareerMoneyLeaders",2014
393,393,"Chad Collins",NA,1777322,"CareerMoneyLeaders",2014
394,394,"David Berganio Jr",NA,1766499,"CareerMoneyLeaders",2014
395,395,"Robert Streb",NA,1754946,"CareerMoneyLeaders",2014
396,396,"Kelly Gibson",NA,1751957,"CareerMoneyLeaders",2014
397,397,"Morris Hatalsky",NA,1707280,"CareerMoneyLeaders",2014
398,398,"Chesson Hadley",NA,1703316,"CareerMoneyLeaders",2014
399,399,"Gonzalo Fdez Castano",NA,1698957,"CareerMoneyLeaders",2014
400,400,"Bruce Fleisher",NA,1695111,"CareerMoneyLeaders",2014
401,401,"Billy Casper",NA,1691583,"CareerMoneyLeaders",2014
402,402,"Michael Clark II",NA,1670485,"CareerMoneyLeaders",2014
403,403,"Billy Hurley III",NA,1669679,"CareerMoneyLeaders",2014
404,404,"Guy Boros",NA,1666569,"CareerMoneyLeaders",2014
405,405,"Derek Ernst",NA,1656510,"CareerMoneyLeaders",2014
406,406,"Alex Prugh",NA,1655282,"CareerMoneyLeaders",2014
407,407,"Wes Short Jr",NA,1652656,"CareerMoneyLeaders",2014
408,408,"Ted Schulz",NA,1645215,"CareerMoneyLeaders",2014
409,409,"Bob Murphy",NA,1642330,"CareerMoneyLeaders",2014
410,410,"Jerry Pate",NA,1634246,"CareerMoneyLeaders",2014
411,411,"Gary Koch",NA,1629482,"CareerMoneyLeaders",2014
412,412,"Danny Lee",NA,1612253,"CareerMoneyLeaders",2014
413,413,"Lon Hinkle",NA,1607691,"CareerMoneyLeaders",2014
414,414,"Kenny Knox",NA,1607180,"CareerMoneyLeaders",2014
415,415,"James Hahn",NA,1588767,"CareerMoneyLeaders",2014
416,416,"Gene Littler",NA,1584210,"CareerMoneyLeaders",2014
417,417,"Jack Renner",NA,1579090,"CareerMoneyLeaders",2014
418,418,"Kevin Kisner",NA,1577064,"CareerMoneyLeaders",2014
419,419,"Curt Byrum",NA,1576535,"CareerMoneyLeaders",2014
420,420,"Bobby Gates",NA,1573093,"CareerMoneyLeaders",2014
421,421,"Mark Hayes",NA,1555739,"CareerMoneyLeaders",2014
422,422,"Jim Colbert",NA,1553136,"CareerMoneyLeaders",2014
423,423,"Bob Eastwood",NA,1546106,"CareerMoneyLeaders",2014
424,424,"Keith Fergus",NA,1546009,"CareerMoneyLeaders",2014
425,425,"Derek Lamely",NA,1528267,"CareerMoneyLeaders",2014
426,426,"Buddy Gardner",NA,1491943,"CareerMoneyLeaders",2014
427,427,"Bobby Clampett",NA,1423000,"CareerMoneyLeaders",2014
428,428,"Billy Kratzert",NA,1396819,"CareerMoneyLeaders",2014
429,429,"Bill Rogers",NA,1384710,"CareerMoneyLeaders",2014
430,430,"Doug LaBelle II",NA,1378435,"CareerMoneyLeaders",2014
431,431,"Bruce Crampton",NA,1376193,"CareerMoneyLeaders",2014
432,432,"Andy North",NA,1365530,"CareerMoneyLeaders",2014
433,433,"Nicolas Colsaerts",NA,1362042,"CareerMoneyLeaders",2014
434,434,"Ed Dougherty",NA,1323769,"CareerMoneyLeaders",2014
435,435,"Justin Bolli",NA,1313926,"CareerMoneyLeaders",2014
436,436,"John Morse",NA,1311273,"CareerMoneyLeaders",2014
437,437,"Tom Sieckmann",NA,1310647,"CareerMoneyLeaders",2014
438,438,"Dave Stockton",NA,1303281,"CareerMoneyLeaders",2014
439,439,"Denis Watson",NA,1288621,"CareerMoneyLeaders",2014
440,440,"Andrew Svoboda",NA,1271037,"CareerMoneyLeaders",2014
441,441,"Joey Snyder III",NA,1267815,"CareerMoneyLeaders",2014
442,442,"Al Geiberger",NA,1265188,"CareerMoneyLeaders",2014
443,443,"Danny Edwards",NA,1212304,"CareerMoneyLeaders",2014
444,444,"Dan Halldorson",NA,1193929,"CareerMoneyLeaders",2014
445,445,"Charles Coody",NA,1187762,"CareerMoneyLeaders",2014
446,446,"Dave Eichelberger",NA,1186505,"CareerMoneyLeaders",2014
447,447,"Tony Sills",NA,1173361,"CareerMoneyLeaders",2014
448,448,"Jim Renner",NA,1156923,"CareerMoneyLeaders",2014
449,449,"Don January",NA,1140925,"CareerMoneyLeaders",2014
450,450,"Dick Mast",NA,1123038,"CareerMoneyLeaders",2014
451,451,"John Inman",NA,1087947,"CareerMoneyLeaders",2014
452,452,"Gibby Gilbert",NA,1056506,"CareerMoneyLeaders",2014
453,453,"Will Claxton",NA,1055852,"CareerMoneyLeaders",2014
454,454,"Mac OGrady",NA,1050779,"CareerMoneyLeaders",2014
455,455,"Rex Caldwell",NA,1043403,"CareerMoneyLeaders",2014
456,456,"Chi Chi Rodriguez",NA,1037106,"CareerMoneyLeaders",2014
457,457,"Brad Fritsch",NA,1030923,"CareerMoneyLeaders",2014
458,458,"Thorbjorn Olesen",NA,1025165,"CareerMoneyLeaders",2014
459,459,"Mike Smith",NA,1024313,"CareerMoneyLeaders",2014
460,460,"DH Lee",NA,1021435,"CareerMoneyLeaders",2014
461,461,"Lee Elder",NA,1020514,"CareerMoneyLeaders",2014
462,462,"Jim Herman",NA,1003323,"CareerMoneyLeaders",2014
463,463,"Fabian Gomez",NA,996289,"CareerMoneyLeaders",2014
464,464,"Bobby Nichols",NA,993025,"CareerMoneyLeaders",2014
465,465,"Barry Jaeckel",NA,982408,"CareerMoneyLeaders",2014
466,466,"Isao Aoki",NA,960571,"CareerMoneyLeaders",2014
467,467,"Jamie Lovemark",NA,949480,"CareerMoneyLeaders",2014
468,468,"Andre Stolz",NA,942647,"CareerMoneyLeaders",2014
469,469,"Pat McGowan",NA,915577,"CareerMoneyLeaders",2014
470,470,"Bruce Devlin",NA,907069,"CareerMoneyLeaders",2014
471,471,"Mark Carnevale",NA,906925,"CareerMoneyLeaders",2014
472,472,"Jerry McGee",NA,871753,"CareerMoneyLeaders",2014
473,473,"Ed Sneed",NA,860268,"CareerMoneyLeaders",2014
474,474,"Troy Kelly",NA,858552,"CareerMoneyLeaders",2014
475,475,"John Peterson",NA,825000,"CareerMoneyLeaders",2014
476,476,"Bill Sander",NA,823428,"CareerMoneyLeaders",2014
477,477,"Ron Streck",NA,817211,"CareerMoneyLeaders",2014
478,478,"Grier Jones",NA,803189,"CareerMoneyLeaders",2014
479,479,"Lance Ten Broeck",NA,790347,"CareerMoneyLeaders",2014
480,480,"Jerry Heard",NA,780746,"CareerMoneyLeaders",2014
481,481,"Doug Sanders",NA,772993,"CareerMoneyLeaders",2014
482,482,"Greg Twiggs",NA,767294,"CareerMoneyLeaders",2014
483,483,"Frank Conner",NA,750733,"CareerMoneyLeaders",2014
484,484,"Peter Oosterhuis",NA,736692,"CareerMoneyLeaders",2014
485,485,"Joe Inman",NA,729249,"CareerMoneyLeaders",2014
486,486,"Gary Christian",NA,691789,"CareerMoneyLeaders",2014
487,487,"Mike McCullough",NA,682511,"CareerMoneyLeaders",2014
488,488,"Rod Curl",NA,677009,"CareerMoneyLeaders",2014
489,489,"Stan Utley",NA,674546,"CareerMoneyLeaders",2014
490,490,"Homero Blancas",NA,671251,"CareerMoneyLeaders",2014
491,491,"Gary McCord",NA,662359,"CareerMoneyLeaders",2014
492,492,"Bob Goalby",NA,645013,"CareerMoneyLeaders",2014
493,493,"Victor Regalado",NA,628557,"CareerMoneyLeaders",2014
494,494,"Brice Garnett",NA,617805,"CareerMoneyLeaders",2014
495,495,"TC Chen",NA,616303,"CareerMoneyLeaders",2014
496,496,"Mark Anderson",NA,586644,"CareerMoneyLeaders",2014
497,497,"Will Wilcox",NA,586159,"CareerMoneyLeaders",2014
498,498,"Dale Douglass",NA,577950,"CareerMoneyLeaders",2014
499,499,"Sam Randolph",NA,574876,"CareerMoneyLeaders",2014
500,500,"Mark Pfeil",NA,573387,"CareerMoneyLeaders",2014
501,501,"Jim Dent",NA,564809,"CareerMoneyLeaders",2014
502,502,"Andrew Loupe",NA,563121,"CareerMoneyLeaders",2014
503,503,"John Schroeder",NA,546569,"CareerMoneyLeaders",2014
504,504,"Tim Norris",NA,545531,"CareerMoneyLeaders",2014
505,505,"Mac McLendon",NA,541908,"CareerMoneyLeaders",2014
506,506,"Rik Massengale",NA,536254,"CareerMoneyLeaders",2014
507,507,"Bobby Cole",NA,535130,"CareerMoneyLeaders",2014
508,508,"Forrest Fezler",NA,527325,"CareerMoneyLeaders",2014
509,509,"Mike Morley",NA,526403,"CareerMoneyLeaders",2014
510,510,"Hudson Swafford",NA,513883,"CareerMoneyLeaders",2014
511,511,"Ken Brown",NA,507919,"CareerMoneyLeaders",2014
512,512,"Jim Nelford",NA,485111,"CareerMoneyLeaders",2014
513,513,"Tom Jenkins",NA,470019,"CareerMoneyLeaders",2014
514,514,"Bob Lunn",NA,459182,"CareerMoneyLeaders",2014
515,515,"Tyrone Van Aswegen",NA,454856,"CareerMoneyLeaders",2014
516,516,"Wes Roach",NA,453616,"CareerMoneyLeaders",2014
517,517,"Mike Nicolette",NA,448037,"CareerMoneyLeaders",2014
518,518,"Ben Kohles",NA,444496,"CareerMoneyLeaders",2014
519,519,"Tom Shaw",NA,434756,"CareerMoneyLeaders",2014
520,520,"Miguel Angel Carballo",NA,431470,"CareerMoneyLeaders",2014
521,521,"Scott Gardiner",NA,428915,"CareerMoneyLeaders",2014
522,522,"Allen Miller",NA,426883,"CareerMoneyLeaders",2014
523,523,"Phillip Hancock",NA,425154,"CareerMoneyLeaders",2014
524,524,"Bobby Mitchell",NA,421938,"CareerMoneyLeaders",2014
525,525,"Doug Ford",NA,419292,"CareerMoneyLeaders",2014
526,526,"Larry Hinson",NA,413284,"CareerMoneyLeaders",2014
527,527,"Wally Armstrong",NA,406269,"CareerMoneyLeaders",2014
528,528,"Fred Marti",NA,404674,"CareerMoneyLeaders",2014
529,529,"Terry Diehl",NA,404611,"CareerMoneyLeaders",2014
530,530,"Dow Finsterwald",NA,402102,"CareerMoneyLeaders",2014
531,531,"Jim Benepe",NA,395214,"CareerMoneyLeaders",2014
532,532,"John Fought",NA,387036,"CareerMoneyLeaders",2014
533,533,"Greg Powers",NA,386086,"CareerMoneyLeaders",2014
534,534,"Bob Smith",NA,385283,"CareerMoneyLeaders",2014
535,535,"Bob Shearer",NA,378336,"CareerMoneyLeaders",2014
536,536,"Patrick Cantlay",NA,377068,"CareerMoneyLeaders",2014
537,537,"Billy Maxwell",NA,375648,"CareerMoneyLeaders",2014
538,538,"Johnny Pott",NA,371396,"CareerMoneyLeaders",2014
539,539,"Deane Beman",NA,370003,"CareerMoneyLeaders",2014
540,540,"RH Sikes",NA,344387,"CareerMoneyLeaders",2014
541,541,"Tony Jacklin",NA,336530,"CareerMoneyLeaders",2014
542,542,"Jim Wiechers",NA,329169,"CareerMoneyLeaders",2014
543,543,"Lyn Lott",NA,325966,"CareerMoneyLeaders",2014
544,544,"Jeff Mitchell",NA,322320,"CareerMoneyLeaders",2014
545,545,"Pat Lindsey",NA,318777,"CareerMoneyLeaders",2014
546,546,"Woody Blackburn",NA,310231,"CareerMoneyLeaders",2014
547,547,"Jim Jamieson",NA,306618,"CareerMoneyLeaders",2014
548,548,"Bob Dickson",NA,296640,"CareerMoneyLeaders",2014
549,549,"Labron Harris",NA,295917,"CareerMoneyLeaders",2014
550,550,"Howie Johnson",NA,280816,"CareerMoneyLeaders",2014
551,551,"Ernie Gonzalez",NA,275820,"CareerMoneyLeaders",2014
552,552,"DeWitt Weaver",NA,273435,"CareerMoneyLeaders",2014
553,553,"Peter Malnati",NA,271326,"CareerMoneyLeaders",2014
554,554,"Terry Dill",NA,255050,"CareerMoneyLeaders",2014
555,555,"Lee Williams",NA,240441,"CareerMoneyLeaders",2014
556,556,"Fred Wadsworth",NA,235449,"CareerMoneyLeaders",2014
557,557,"Tommy Jacobs",NA,232720,"CareerMoneyLeaders",2014
558,558,"Ron Cerrudo",NA,228199,"CareerMoneyLeaders",2014
559,559,"Pete Brown",NA,214884,"CareerMoneyLeaders",2014
560,560,"Edward Loar",NA,209217,"CareerMoneyLeaders",2014
561,561,"Fred Hawkins",NA,205228,"CareerMoneyLeaders",2014
562,562,"Babe Hiskey",NA,202754,"CareerMoneyLeaders",2014
563,563,"Dwight Nevil",NA,199935,"CareerMoneyLeaders",2014
564,564,"Don Iverson",NA,198477,"CareerMoneyLeaders",2014
565,565,"Jack Newton",NA,191898,"CareerMoneyLeaders",2014
566,566,"Dave Ragan",NA,172256,"CareerMoneyLeaders",2014
567,567,"Bronson La Cassie",NA,169324,"CareerMoneyLeaders",2014
568,568,"Kevin Tway",NA,167278,"CareerMoneyLeaders",2014
569,569,"Roy Pace",NA,165699,"CareerMoneyLeaders",2014
570,570,"Marty Fleckman",NA,162141,"CareerMoneyLeaders",2014
571,571,"Bob Byman",NA,161884,"CareerMoneyLeaders",2014
572,572,"Bert Weaver",NA,161210,"CareerMoneyLeaders",2014
573,573,"Pat Fitzsimons",NA,153542,"CareerMoneyLeaders",2014
574,574,"Bunky Henry",NA,153499,"CareerMoneyLeaders",2014
575,575,"Gary Groh",NA,148753,"CareerMoneyLeaders",2014
576,576,"Rocky Thompson",NA,146391,"CareerMoneyLeaders",2014
577,577,"Steve Spray",NA,142045,"CareerMoneyLeaders",2014
578,578,"Alex Aragon",NA,132515,"CareerMoneyLeaders",2014
579,579,"Jack Fleck",NA,129737,"CareerMoneyLeaders",2014
580,580,"Randy Glover",NA,123531,"CareerMoneyLeaders",2014
581,581,"Al Besselink",NA,119183,"CareerMoneyLeaders",2014
582,582,"Steve Reid",NA,110441,"CareerMoneyLeaders",2014
583,583,"Jim Ferree",NA,106895,"CareerMoneyLeaders",2014
584,584,"Bob Toski",NA,105484,"CareerMoneyLeaders",2014
585,585,"Bob McCallister",NA,101079,"CareerMoneyLeaders",2014
586,586,"Tom Nieporte",NA,94555,"CareerMoneyLeaders",2014
587,587,"Kevin Foley",NA,87738,"CareerMoneyLeaders",2014
588,588,"Sam Adams",NA,82787,"CareerMoneyLeaders",2014
589,589,"Ernie Vossler",NA,74229,"CareerMoneyLeaders",2014
590,590,"Joe Affrunti",NA,68452,"CareerMoneyLeaders",2014
591,591,"Richie Karl",NA,61566,"CareerMoneyLeaders",2014
592,592,"Bill Johnston",NA,50707,"CareerMoneyLeaders",2014
593,593,"Patrick Moore",NA,34859,"CareerMoneyLeaders",2014
594,594,"Laurie Hammer",NA,25992,"CareerMoneyLeaders",2014
595,595,"Al Johnston",NA,24099,"CareerMoneyLeaders",2014
596,596,"Benjamin Alvarado",NA,13241,"CareerMoneyLeaders",2014
