"Approach100125yardsRTPScore_RANKTHISWEEK_2015","Approach100125yardsRTPScore_RANKLASTWEEK_2015","Approach100125yardsRTPScore_PLAYERNAME_2015","Approach100125yardsRTPScore_ROUNDS_2015","Approach100125yardsRTPScore_AVGRTP_2015","stat_name","year"
41,41,"James Hahn",94,-0.204,"Approach100125yardsRTPScore",2015
42,42,"Carl Pettersson",106,-0.203,"Approach100125yardsRTPScore",2015
43,43,"Scott Piercy",90,-0.2,"Approach100125yardsRTPScore",2015
44,44,"David Hearn",97,-0.199,"Approach100125yardsRTPScore",2015
45,45,"Matt Jones",89,-0.197,"Approach100125yardsRTPScore",2015
45,45,"Ian Poulter",68,-0.197,"Approach100125yardsRTPScore",2015
47,47,"Charles Howell III",105,-0.196,"Approach100125yardsRTPScore",2015
47,47,"Lee Westwood",56,-0.196,"Approach100125yardsRTPScore",2015
49,49,"Chris Kirk",76,-0.195,"Approach100125yardsRTPScore",2015
50,50,"Will Wilcox",58,-0.191,"Approach100125yardsRTPScore",2015
51,51,"John Merrick",78,-0.188,"Approach100125yardsRTPScore",2015
52,52,"Brendon de Jonge",106,-0.186,"Approach100125yardsRTPScore",2015
53,53,"John Peterson",84,-0.184,"Approach100125yardsRTPScore",2015
54,54,"Vijay Singh",78,-0.183,"Approach100125yardsRTPScore",2015
55,55,"Ben Crane",62,-0.182,"Approach100125yardsRTPScore",2015
56,56,"Brendon Todd",96,-0.18,"Approach100125yardsRTPScore",2015
57,57,"Rory Sabbatini",81,-0.179,"Approach100125yardsRTPScore",2015
58,58,"Martin Flores",95,-0.178,"Approach100125yardsRTPScore",2015
59,59,"Hudson Swafford",97,-0.176,"Approach100125yardsRTPScore",2015
60,60,"Dustin Johnson",75,-0.175,"Approach100125yardsRTPScore",2015
61,61,"Brian Davis",86,-0.172,"Approach100125yardsRTPScore",2015
61,61,"Justin Thomas",106,-0.172,"Approach100125yardsRTPScore",2015
63,63,"Jeff Overton",94,-0.169,"Approach100125yardsRTPScore",2015
64,64,"Ken Duke",93,-0.167,"Approach100125yardsRTPScore",2015
65,65,"Steve Wheatcroft",87,-0.165,"Approach100125yardsRTPScore",2015
66,66,"Justin Rose",69,-0.164,"Approach100125yardsRTPScore",2015
67,67,"Erik Compton",86,-0.163,"Approach100125yardsRTPScore",2015
67,67,"Whee Kim",71,-0.163,"Approach100125yardsRTPScore",2015
67,67,"Kyle Reifers",96,-0.163,"Approach100125yardsRTPScore",2015
70,70,"Steven Bowditch",103,-0.161,"Approach100125yardsRTPScore",2015
70,70,"Brian Harman",90,-0.161,"Approach100125yardsRTPScore",2015
70,70,"Jim Herman",88,-0.161,"Approach100125yardsRTPScore",2015
70,70,"Nick Watney",91,-0.161,"Approach100125yardsRTPScore",2015
74,74,"JJ Henry",94,-0.16,"Approach100125yardsRTPScore",2015
74,74,"Scott Pinckney",88,-0.16,"Approach100125yardsRTPScore",2015
74,74,"Cameron Tringale",96,-0.16,"Approach100125yardsRTPScore",2015
77,77,"Gonzalo Fdez Castano",81,-0.159,"Approach100125yardsRTPScore",2015
77,77,"Russell Knox",96,-0.159,"Approach100125yardsRTPScore",2015
79,79,"David Lingmerth",90,-0.158,"Approach100125yardsRTPScore",2015
79,79,"Brian Stuard",97,-0.158,"Approach100125yardsRTPScore",2015
81,81,"Carlos Ortiz",100,-0.157,"Approach100125yardsRTPScore",2015
81,81,"Nicholas Thompson",90,-0.157,"Approach100125yardsRTPScore",2015
83,83,"Heath Slocum",57,-0.152,"Approach100125yardsRTPScore",2015
83,83,"Bubba Watson",71,-0.152,"Approach100125yardsRTPScore",2015
83,83,"Tim Wilkinson",73,-0.152,"Approach100125yardsRTPScore",2015
86,86,"Kevin Kisner",104,-0.151,"Approach100125yardsRTPScore",2015
87,87,"Adam Scott",51,-0.15,"Approach100125yardsRTPScore",2015
88,88,"George McNeill",93,-0.149,"Approach100125yardsRTPScore",2015
89,89,"Ryan Palmer",80,-0.148,"Approach100125yardsRTPScore",2015
90,90,"Lucas Glover",79,-0.147,"Approach100125yardsRTPScore",2015
91,91,"Jonathan Byrd",69,-0.145,"Approach100125yardsRTPScore",2015
91,91,"Ryo Ishikawa",90,-0.145,"Approach100125yardsRTPScore",2015
91,91,"Bryce Molder",91,-0.145,"Approach100125yardsRTPScore",2015
91,91,"Chez Reavie",56,-0.145,"Approach100125yardsRTPScore",2015
95,95,"Robert Allenby",63,-0.143,"Approach100125yardsRTPScore",2015
95,95,"Oscar Fraustro",58,-0.143,"Approach100125yardsRTPScore",2015
95,95,"Fabian Gomez",83,-0.143,"Approach100125yardsRTPScore",2015
98,98,"Jason Gore",76,-0.14,"Approach100125yardsRTPScore",2015
98,98,"Charley Hoffman",97,-0.14,"Approach100125yardsRTPScore",2015
100,100,"Colt Knost",90,-0.139,"Approach100125yardsRTPScore",2015
100,100,"Scott Langley",94,-0.139,"Approach100125yardsRTPScore",2015
100,100,"Webb Simpson",81,-0.139,"Approach100125yardsRTPScore",2015
103,103,"Luke Donald",71,-0.137,"Approach100125yardsRTPScore",2015
104,104,"Aaron Baddeley",76,-0.136,"Approach100125yardsRTPScore",2015
104,104,"Rickie Fowler",76,-0.136,"Approach100125yardsRTPScore",2015
104,104,"Marc Leishman",74,-0.136,"Approach100125yardsRTPScore",2015
107,107,"Spencer Levin",99,-0.134,"Approach100125yardsRTPScore",2015
108,108,"Kevin Chappell",86,-0.131,"Approach100125yardsRTPScore",2015
109,109,"Mark Hubbard",79,-0.128,"Approach100125yardsRTPScore",2015
109,109,"Alex Prugh",84,-0.128,"Approach100125yardsRTPScore",2015
109,109,"Robert Streb",110,-0.128,"Approach100125yardsRTPScore",2015
112,112,"Luke Guthrie",84,-0.126,"Approach100125yardsRTPScore",2015
112,112,"Brooks Koepka",84,-0.126,"Approach100125yardsRTPScore",2015
114,114,"Byron Smith",59,-0.125,"Approach100125yardsRTPScore",2015
115,115,"Billy Horschel",99,-0.121,"Approach100125yardsRTPScore",2015
116,116,"Stewart Cink",77,-0.12,"Approach100125yardsRTPScore",2015
117,117,"Steven Alker",62,-0.118,"Approach100125yardsRTPScore",2015
117,117,"Phil Mickelson",70,-0.118,"Approach100125yardsRTPScore",2015
117,117,"Jonathan Randolph",72,-0.118,"Approach100125yardsRTPScore",2015
120,120,"Michael Thompson",83,-0.115,"Approach100125yardsRTPScore",2015
121,121,"Keegan Bradley",87,-0.114,"Approach100125yardsRTPScore",2015
122,122,"Shawn Stefani",94,-0.112,"Approach100125yardsRTPScore",2015
123,123,"Ernie Els",57,-0.109,"Approach100125yardsRTPScore",2015
124,124,"Jerry Kelly",79,-0.103,"Approach100125yardsRTPScore",2015
124,124,"Patrick Rodgers",57,-0.103,"Approach100125yardsRTPScore",2015
126,126,"Jason Kokrak",88,-0.099,"Approach100125yardsRTPScore",2015
126,126,"Martin Laird",77,-0.099,"Approach100125yardsRTPScore",2015
128,128,"Troy Merritt",91,-0.098,"Approach100125yardsRTPScore",2015
128,128,"Nick Taylor",91,-0.098,"Approach100125yardsRTPScore",2015
130,130,"Daniel Summerhays",101,-0.096,"Approach100125yardsRTPScore",2015
130,130,"Bo Van Pelt",81,-0.096,"Approach100125yardsRTPScore",2015
132,132,"Sangmoon Bae",98,-0.094,"Approach100125yardsRTPScore",2015
132,132,"Gary Woodland",81,-0.094,"Approach100125yardsRTPScore",2015
134,134,"Eric Axley",57,-0.091,"Approach100125yardsRTPScore",2015
135,135,"Derek Ernst",75,-0.089,"Approach100125yardsRTPScore",2015
136,136,"Jason Dufner",76,-0.088,"Approach100125yardsRTPScore",2015
136,136,"Seung Yul Noh",65,-0.088,"Approach100125yardsRTPScore",2015
138,138,"Johnson Wagner",68,-0.086,"Approach100125yardsRTPScore",2015
139,139,"Danny Lee",120,-0.085,"Approach100125yardsRTPScore",2015
140,140,"Hunter Mahan",88,-0.084,"Approach100125yardsRTPScore",2015
141,141,"Bill Haas",89,-0.083,"Approach100125yardsRTPScore",2015
141,141,"Chesson Hadley",101,-0.083,"Approach100125yardsRTPScore",2015
141,141,"Tyrone Van Aswegen",58,-0.083,"Approach100125yardsRTPScore",2015
144,144,"Andres Romero",69,-0.076,"Approach100125yardsRTPScore",2015
145,145,"Max Homa",78,-0.075,"Approach100125yardsRTPScore",2015
146,146,"Roberto Castro",54,-0.071,"Approach100125yardsRTPScore",2015
147,147,"Andres Gonzales",90,-0.07,"Approach100125yardsRTPScore",2015
147,147,"Bill Lunde",50,-0.07,"Approach100125yardsRTPScore",2015
149,149,"Morgan Hoffmann",85,-0.066,"Approach100125yardsRTPScore",2015
149,149,"Brendan Steele",88,-0.066,"Approach100125yardsRTPScore",2015
151,151,"SJ Park",79,-0.064,"Approach100125yardsRTPScore",2015
151,151,"Patrick Reed",103,-0.064,"Approach100125yardsRTPScore",2015
153,153,"Robert Garrigus",70,-0.061,"Approach100125yardsRTPScore",2015
154,154,"Scott Stallings",60,-0.06,"Approach100125yardsRTPScore",2015
155,155,"Charl Schwartzel",67,-0.058,"Approach100125yardsRTPScore",2015
156,156,"Geoff Ogilvy",50,-0.056,"Approach100125yardsRTPScore",2015
157,157,"Jonas Blixt",78,-0.054,"Approach100125yardsRTPScore",2015
158,158,"Sam Saunders",83,-0.053,"Approach100125yardsRTPScore",2015
159,159,"Kevin Streelman",95,-0.052,"Approach100125yardsRTPScore",2015
160,160,"Alex Cejka",94,-0.051,"Approach100125yardsRTPScore",2015
161,161,"Pat Perez",96,-0.049,"Approach100125yardsRTPScore",2015
162,162,"Jhonattan Vegas",90,-0.04,"Approach100125yardsRTPScore",2015
163,163,"John Senden",80,-0.033,"Approach100125yardsRTPScore",2015
164,164,"Derek Fathauer",81,-0.032,"Approach100125yardsRTPScore",2015
165,165,"Boo Weekley",79,-0.031,"Approach100125yardsRTPScore",2015
166,166,"Matt Every",73,-0.03,"Approach100125yardsRTPScore",2015
166,166,"Roger Sloan",56,-0.03,"Approach100125yardsRTPScore",2015
168,168,"Tony Finau",106,-0.025,"Approach100125yardsRTPScore",2015
169,169,"Retief Goosen",81,-0.023,"Approach100125yardsRTPScore",2015
170,170,"Blayne Barber",76,-0.022,"Approach100125yardsRTPScore",2015
171,171,"Graham DeLaet",65,-0.021,"Approach100125yardsRTPScore",2015
172,172,"Louis Oosthuizen",68,-0.019,"Approach100125yardsRTPScore",2015
173,173,"Andrew Svoboda",80,-0.018,"Approach100125yardsRTPScore",2015
174,174,"Davis Love III",51,-0.017,"Approach100125yardsRTPScore",2015
175,175,"Brice Garnett",81,-0.01,"Approach100125yardsRTPScore",2015
176,176,"Harris English",105,-0.008,"Approach100125yardsRTPScore",2015
177,177,"Ricky Barnes",82,0,"Approach100125yardsRTPScore",2015
177,177,"Adam Hadwin",95,0,"Approach100125yardsRTPScore",2015
177,177,"Camilo Villegas",83,0,"Approach100125yardsRTPScore",2015
180,180,"Andrew Putnam",68,0.013,"Approach100125yardsRTPScore",2015
181,181,"Charlie Beljan",76,0.023,"Approach100125yardsRTPScore",2015
182,182,"Padraig Harrington",60,0.044,"Approach100125yardsRTPScore",2015
183,183,"DA Points",72,0.068,"Approach100125yardsRTPScore",2015
184,184,"Jim Renner",68,0.105,"Approach100125yardsRTPScore",2015
