"PercentageofAvailablePurseWon_RANKTHISWEEK_2005","PercentageofAvailablePurseWon_RANKLASTWEEK_2005","PercentageofAvailablePurseWon_PLAYERNAME_2005","PercentageofAvailablePurseWon_EVENTS_2005","PercentageofAvailablePurseWon_Pct_2005","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2005","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2005","stat_name","year"
298,298,"Ahmad Bateman",1,0.18,9625,5500000,"PercentageofAvailablePurseWon",2005
298,298,"Justin Bolli",24,0.18,207398,112850000,"PercentageofAvailablePurseWon",2005
298,298,"Gary Hallberg",1,0.18,7160,4e+06,"PercentageofAvailablePurseWon",2005
298,298,"David Hearn",24,0.18,197452,1.08e+08,"PercentageofAvailablePurseWon",2005
298,298,"Rick Heath",1,0.18,9735,5500000,"PercentageofAvailablePurseWon",2005
298,298,"Glen Hnatiuk",21,0.18,185161,104650000,"PercentageofAvailablePurseWon",2005
298,298,"Blaine McCallister",9,0.18,64252,3.5e+07,"PercentageofAvailablePurseWon",2005
305,305,"David Edwards",9,0.17,62459,37800000,"PercentageofAvailablePurseWon",2005
305,305,"Donnie Hammond",3,0.17,20150,11700000,"PercentageofAvailablePurseWon",2005
305,305,"Tom Kite",12,0.17,103429,60750000,"PercentageofAvailablePurseWon",2005
305,305,"Chris Nallen",1,0.17,10547,6250000,"PercentageofAvailablePurseWon",2005
305,305,"Mark OMeara",21,0.17,190969,109254555,"PercentageofAvailablePurseWon",2005
305,305,"Mario Tiziani",23,0.17,181617,105050000,"PercentageofAvailablePurseWon",2005
311,311,"Michael Bradley",4,0.16,25254,15500000,"PercentageofAvailablePurseWon",2005
311,311,"Dicky Pride",5,0.16,36931,23700000,"PercentageofAvailablePurseWon",2005
311,311,"Andre Stolz",12,0.16,104775,64800000,"PercentageofAvailablePurseWon",2005
311,311,"Camilo Villegas",2,0.16,16300,10500000,"PercentageofAvailablePurseWon",2005
311,311,"Grant Waite",6,0.16,38855,2.4e+07,"PercentageofAvailablePurseWon",2005
316,316,"Guy Boros",5,0.15,27765,18300000,"PercentageofAvailablePurseWon",2005
316,316,"Brad Lardon",4,0.15,25331,17250000,"PercentageofAvailablePurseWon",2005
316,316,"Michael Long",26,0.15,180417,117750000,"PercentageofAvailablePurseWon",2005
316,316,"Sean Murphy",3,0.15,21120,14400000,"PercentageofAvailablePurseWon",2005
316,316,"Greg Norman",2,0.15,17522,11754555,"PercentageofAvailablePurseWon",2005
316,316,"Casey Wittenberg",9,0.15,67547,45050000,"PercentageofAvailablePurseWon",2005
322,322,"Stephen Gallacher",4,0.14,36500,26754555,"PercentageofAvailablePurseWon",2005
322,322,"Mike Standly",2,0.14,8904,6500000,"PercentageofAvailablePurseWon",2005
324,324,"Joakim Haeggman",4,0.13,35000,26254555,"PercentageofAvailablePurseWon",2005
324,324,"Jeff Hart",23,0.13,135164,103850000,"PercentageofAvailablePurseWon",2005
324,324,"Don Yrene",2,0.13,10452,8200000,"PercentageofAvailablePurseWon",2005
327,327,"Jason Allred",29,0.12,176435,141204555,"PercentageofAvailablePurseWon",2005
327,327,"Danny Ellis",7,0.12,36956,29900000,"PercentageofAvailablePurseWon",2005
327,327,"Bill Glasson",21,0.12,108426,93900000,"PercentageofAvailablePurseWon",2005
327,327,"Steve Jones",20,0.12,124144,101250000,"PercentageofAvailablePurseWon",2005
327,327,"Len Mattiace",34,0.12,209637,1.68e+08,"PercentageofAvailablePurseWon",2005
327,327,"Craig Perks",27,0.12,171378,139950000,"PercentageofAvailablePurseWon",2005
327,327,"John Riegger",4,0.12,23328,19800000,"PercentageofAvailablePurseWon",2005
334,334,"Danny Briggs",29,0.11,148835,137050000,"PercentageofAvailablePurseWon",2005
334,334,"Matt Davidson",20,0.11,98905,88150000,"PercentageofAvailablePurseWon",2005
334,334,"Skip Kendall",32,0.11,180560,158750000,"PercentageofAvailablePurseWon",2005
334,334,"Gene Sauers",7,0.11,29091,2.7e+07,"PercentageofAvailablePurseWon",2005
334,334,"Brandt Snedeker",2,0.11,12731,11450000,"PercentageofAvailablePurseWon",2005
334,334,"Ted Tryba",2,0.11,10437,9900000,"PercentageofAvailablePurseWon",2005
340,340,"Eric Axley",2,0.1,11100,11250000,"PercentageofAvailablePurseWon",2005
340,340,"Colby Beckstrom",2,0.1,11095,10800000,"PercentageofAvailablePurseWon",2005
340,340,"Wil Collins",2,0.1,11200,11250000,"PercentageofAvailablePurseWon",2005
340,340,"Ian Leggatt",12,0.1,63283,61400000,"PercentageofAvailablePurseWon",2005
340,340,"Dick Mast",3,0.1,12053,12600000,"PercentageofAvailablePurseWon",2005
340,340,"Jim McGovern",2,0.1,7932,8300000,"PercentageofAvailablePurseWon",2005
340,340,"Toru Taniguchi",7,0.1,38880,39154555,"PercentageofAvailablePurseWon",2005
340,340,"YE Yang",4,0.1,22855,22254555,"PercentageofAvailablePurseWon",2005
348,348,"Jim Carter",25,0.09,104138,114250000,"PercentageofAvailablePurseWon",2005
348,348,"Brian Henninger",2,0.09,7236,8300000,"PercentageofAvailablePurseWon",2005
348,348,"Bradley Hughes",20,0.09,76818,88150000,"PercentageofAvailablePurseWon",2005
348,348,"James McLean",5,0.09,18000,19900000,"PercentageofAvailablePurseWon",2005
348,348,"Dave Rummells",2,0.09,5640,6500000,"PercentageofAvailablePurseWon",2005
348,348,"Scott Simpson",9,0.09,35555,40800000,"PercentageofAvailablePurseWon",2005
354,354,"David Lundstrom",2,0.08,7000,8500000,"PercentageofAvailablePurseWon",2005
354,354,"Akio Sadakata",2,0.08,7315,9e+06,"PercentageofAvailablePurseWon",2005
356,356,"Notah Begay III",11,0.07,34545,49400000,"PercentageofAvailablePurseWon",2005
356,356,"Bob Burns",15,0.07,44407,61400000,"PercentageofAvailablePurseWon",2005
356,356,"Trevor Dodds",2,0.07,5820,8e+06,"PercentageofAvailablePurseWon",2005
356,356,"PH Horgan III",2,0.07,6540,8750000,"PercentageofAvailablePurseWon",2005
356,356,"Rob Rashell",25,0.07,84391,1.15e+08,"PercentageofAvailablePurseWon",2005
356,356,"Bob Sowards",7,0.07,19162,28700000,"PercentageofAvailablePurseWon",2005
356,356,"Hideto Tanihara",20,0.07,62831,92050000,"PercentageofAvailablePurseWon",2005
363,363,"John Elliott",25,0.06,67818,115050000,"PercentageofAvailablePurseWon",2005
363,363,"Nick Gilliam",3,0.06,8925,15050000,"PercentageofAvailablePurseWon",2005
363,363,"Tripp Isenhour",7,0.06,14448,25800000,"PercentageofAvailablePurseWon",2005
363,363,"Brian Watts",7,0.06,18520,2.9e+07,"PercentageofAvailablePurseWon",2005
367,367,"Rich Barcelo",3,0.05,6945,12754555,"PercentageofAvailablePurseWon",2005
367,367,"Robin Freeman",8,0.05,17257,3.3e+07,"PercentageofAvailablePurseWon",2005
367,367,"John Morgan",11,0.05,21030,45600000,"PercentageofAvailablePurseWon",2005
367,367,"Chris Starkjohann",4,0.05,9917,20550000,"PercentageofAvailablePurseWon",2005
367,367,"Euan Walters",18,0.05,46365,91754555,"PercentageofAvailablePurseWon",2005
372,372,"Mike Hulbert",4,0.03,6030,18200000,"PercentageofAvailablePurseWon",2005
372,372,"Steve Pate",9,0.03,12402,39300000,"PercentageofAvailablePurseWon",2005
372,372,"Hal Sutton",10,0.03,18320,55200000,"PercentageofAvailablePurseWon",2005
375,375,"Mike Heinen",7,0.02,6300,2.9e+07,"PercentageofAvailablePurseWon",2005
376,376,"David Duval",20,0.01,7630,100004555,"PercentageofAvailablePurseWon",2005
376,376,"John Maginnes",17,0.01,10080,75550000,"PercentageofAvailablePurseWon",2005
