"Front9Round4ScoringAverage_RANKTHISWEEK_2007","Front9Round4ScoringAverage_RANKLASTWEEK_2007","Front9Round4ScoringAverage_PLAYERNAME_2007","Front9Round4ScoringAverage__2007","Front9Round4ScoringAverage_AVG_2007","Front9Round4ScoringAverage_TOTALSTROKES_2007","Front9Round4ScoringAverage_TOTALROUNDS_2007","stat_name","year"
157,157,"Daisuke Maruyama",NA,36.13,578,16,"Front9Round4ScoringAverage",2007
157,157,"Corey Pavin",NA,36.13,542,15,"Front9Round4ScoringAverage",2007
163,163,"Brian Davis",NA,36.14,795,22,"Front9Round4ScoringAverage",2007
164,164,"Chad Campbell",NA,36.17,651,18,"Front9Round4ScoringAverage",2007
165,165,"Jarrod Lyle",NA,36.21,507,14,"Front9Round4ScoringAverage",2007
166,166,"Rich Beem",NA,36.22,652,18,"Front9Round4ScoringAverage",2007
167,167,"Steve Allan",NA,36.23,471,13,"Front9Round4ScoringAverage",2007
168,168,"Craig Kanada",NA,36.25,725,20,"Front9Round4ScoringAverage",2007
168,168,"Jaco Van Zyl",NA,36.25,145,4,"Front9Round4ScoringAverage",2007
170,170,"Steve Flesch",NA,36.26,689,19,"Front9Round4ScoringAverage",2007
171,171,"David Branshaw",NA,36.27,399,11,"Front9Round4ScoringAverage",2007
172,172,"Billy Andrade",NA,36.29,617,17,"Front9Round4ScoringAverage",2007
173,173,"Cliff Kresge",NA,36.3,835,23,"Front9Round4ScoringAverage",2007
174,174,"Michael Boyd",NA,36.33,327,9,"Front9Round4ScoringAverage",2007
174,174,"Tom Lehman",NA,36.33,436,12,"Front9Round4ScoringAverage",2007
176,176,"Arron Oberholser",NA,36.38,582,16,"Front9Round4ScoringAverage",2007
176,176,"Chris Tidland",NA,36.38,291,8,"Front9Round4ScoringAverage",2007
178,178,"Tom Johnson",NA,36.45,401,11,"Front9Round4ScoringAverage",2007
179,179,"Rich Barcelo",NA,36.46,474,13,"Front9Round4ScoringAverage",2007
180,180,"Jeff Gove",NA,36.48,766,21,"Front9Round4ScoringAverage",2007
181,181,"Ben Curtis",NA,36.5,584,16,"Front9Round4ScoringAverage",2007
182,182,"Michael Allen",NA,36.53,548,15,"Front9Round4ScoringAverage",2007
182,182,"Chris DiMarco",NA,36.53,548,15,"Front9Round4ScoringAverage",2007
184,184,"Craig Bowden",NA,36.57,512,14,"Front9Round4ScoringAverage",2007
185,185,"Jason Dufner",NA,36.59,622,17,"Front9Round4ScoringAverage",2007
186,186,"Craig Barlow",NA,36.6,366,10,"Front9Round4ScoringAverage",2007
187,187,"Joey Sindelar",NA,36.62,476,13,"Front9Round4ScoringAverage",2007
188,188,"Michael Putnam",NA,36.63,696,19,"Front9Round4ScoringAverage",2007
188,188,"Tag Ridings",NA,36.63,293,8,"Front9Round4ScoringAverage",2007
190,190,"Anders Hansen",NA,36.7,367,10,"Front9Round4ScoringAverage",2007
191,191,"Trevor Immelman",NA,36.86,516,14,"Front9Round4ScoringAverage",2007
192,192,"Kyle Reifers",NA,36.89,332,9,"Front9Round4ScoringAverage",2007
193,193,"JB Holmes",NA,37.08,445,12,"Front9Round4ScoringAverage",2007
194,194,"Bryce Molder",NA,37.29,261,7,"Front9Round4ScoringAverage",2007
195,195,"DJ Brigman",NA,37.55,413,11,"Front9Round4ScoringAverage",2007
196,196,"Bubba Dickerson",NA,37.83,227,6,"Front9Round4ScoringAverage",2007
