"Front9Round1ScoringAverage_RANKTHISWEEK_2007","Front9Round1ScoringAverage_RANKLASTWEEK_2007","Front9Round1ScoringAverage_PLAYERNAME_2007","Front9Round1ScoringAverage__2007","Front9Round1ScoringAverage_AVG_2007","Front9Round1ScoringAverage_TOTALSTROKES_2007","Front9Round1ScoringAverage_TOTALROUNDS_2007","stat_name","year"
59,59,"Rich Beem",NA,35.36,990,28,"Front9Round1ScoringAverage",2007
59,59,"JJ Henry",NA,35.36,884,25,"Front9Round1ScoringAverage",2007
59,59,"Kevin Sutherland",NA,35.36,884,25,"Front9Round1ScoringAverage",2007
62,62,"Will Ma Kenzie",NA,35.37,1061,30,"Front9Round1ScoringAverage",2007
62,62,"Bo Van Pelt",NA,35.37,1061,30,"Front9Round1ScoringAverage",2007
64,64,"John Merrick",NA,35.38,1026,29,"Front9Round1ScoringAverage",2007
64,64,"Darron Stiles",NA,35.38,849,24,"Front9Round1ScoringAverage",2007
64,64,"Camilo Villegas",NA,35.38,849,24,"Front9Round1ScoringAverage",2007
67,67,"Charley Hoffman",NA,35.4,1062,30,"Front9Round1ScoringAverage",2007
67,67,"Trevor Immelman",NA,35.4,708,20,"Front9Round1ScoringAverage",2007
69,69,"Robert Allenby",NA,35.41,956,27,"Front9Round1ScoringAverage",2007
69,69,"Peter Lonard",NA,35.41,956,27,"Front9Round1ScoringAverage",2007
71,71,"Tim Herron",NA,35.44,957,27,"Front9Round1ScoringAverage",2007
71,71,"Tag Ridings",NA,35.44,638,18,"Front9Round1ScoringAverage",2007
73,73,"Daniel Chopra",NA,35.45,1170,33,"Front9Round1ScoringAverage",2007
73,73,"Jeff Quinney",NA,35.45,1028,29,"Front9Round1ScoringAverage",2007
75,75,"Jason Bohn",NA,35.47,603,17,"Front9Round1ScoringAverage",2007
75,75,"Tim Petrovic",NA,35.47,1135,32,"Front9Round1ScoringAverage",2007
77,77,"Marco Dawson",NA,35.48,816,23,"Front9Round1ScoringAverage",2007
77,77,"Nick OHern",NA,35.48,745,21,"Front9Round1ScoringAverage",2007
77,77,"Charles Warren",NA,35.48,1029,29,"Front9Round1ScoringAverage",2007
77,77,"Steve Wheatcroft",NA,35.48,887,25,"Front9Round1ScoringAverage",2007
81,81,"Troy Matteson",NA,35.5,923,26,"Front9Round1ScoringAverage",2007
81,81,"George McNeill",NA,35.5,1065,30,"Front9Round1ScoringAverage",2007
83,83,"Craig Bowden",NA,35.52,888,25,"Front9Round1ScoringAverage",2007
83,83,"Lucas Glover",NA,35.52,959,27,"Front9Round1ScoringAverage",2007
83,83,"Jason Gore",NA,35.52,959,27,"Front9Round1ScoringAverage",2007
83,83,"Justin Leonard",NA,35.52,1030,29,"Front9Round1ScoringAverage",2007
83,83,"Corey Pavin",NA,35.52,888,25,"Front9Round1ScoringAverage",2007
88,88,"Jose Coceres",NA,35.53,604,17,"Front9Round1ScoringAverage",2007
88,88,"Bill Haas",NA,35.53,1066,30,"Front9Round1ScoringAverage",2007
90,90,"Frank Lickliter II",NA,35.55,1031,29,"Front9Round1ScoringAverage",2007
91,91,"Richard Johnson",NA,35.56,1138,32,"Front9Round1ScoringAverage",2007
91,91,"Dicky Pride",NA,35.56,889,25,"Front9Round1ScoringAverage",2007
93,93,"Stewart Cink",NA,35.58,854,24,"Front9Round1ScoringAverage",2007
94,94,"Jason Dufner",NA,35.59,1139,32,"Front9Round1ScoringAverage",2007
95,95,"Steve Elkington",NA,35.6,890,25,"Front9Round1ScoringAverage",2007
95,95,"Robert Gamez",NA,35.6,1068,30,"Front9Round1ScoringAverage",2007
97,97,"Ken Duke",NA,35.61,1104,31,"Front9Round1ScoringAverage",2007
97,97,"Sergio Garcia",NA,35.61,641,18,"Front9Round1ScoringAverage",2007
97,97,"Paul Stankowski",NA,35.61,641,18,"Front9Round1ScoringAverage",2007
100,100,"Brandt Snedeker",NA,35.62,1033,29,"Front9Round1ScoringAverage",2007
101,101,"Ryan Armour",NA,35.63,1140,32,"Front9Round1ScoringAverage",2007
101,101,"Craig Barlow",NA,35.63,570,16,"Front9Round1ScoringAverage",2007
101,101,"Chad Campbell",NA,35.63,962,27,"Front9Round1ScoringAverage",2007
104,104,"Aaron Baddeley",NA,35.64,784,22,"Front9Round1ScoringAverage",2007
104,104,"Charles Howell III",NA,35.64,891,25,"Front9Round1ScoringAverage",2007
104,104,"Johnson Wagner",NA,35.64,1176,33,"Front9Round1ScoringAverage",2007
107,107,"Brian Bateman",NA,35.67,642,18,"Front9Round1ScoringAverage",2007
107,107,"Jeff Gove",NA,35.67,1070,30,"Front9Round1ScoringAverage",2007
107,107,"Paul Goydos",NA,35.67,642,18,"Front9Round1ScoringAverage",2007
107,107,"Tripp Isenhour",NA,35.67,1070,30,"Front9Round1ScoringAverage",2007
107,107,"Pat Perez",NA,35.67,963,27,"Front9Round1ScoringAverage",2007
107,107,"Adam Scott",NA,35.67,642,18,"Front9Round1ScoringAverage",2007
107,107,"Chris Tidland",NA,35.67,749,21,"Front9Round1ScoringAverage",2007
107,107,"Brett Wetterich",NA,35.67,963,27,"Front9Round1ScoringAverage",2007
115,115,"Jerry Kelly",NA,35.68,999,28,"Front9Round1ScoringAverage",2007
115,115,"Steve Marino",NA,35.68,1106,31,"Front9Round1ScoringAverage",2007
115,115,"Parker McLachlin",NA,35.68,999,28,"Front9Round1ScoringAverage",2007
118,118,"Anthony Kim",NA,35.69,928,26,"Front9Round1ScoringAverage",2007
119,119,"Billy Andrade",NA,35.7,964,27,"Front9Round1ScoringAverage",2007
119,119,"Billy Mayfair",NA,35.7,1071,30,"Front9Round1ScoringAverage",2007
119,119,"Phil Mickelson",NA,35.7,714,20,"Front9Round1ScoringAverage",2007
122,122,"Mark Calcavecchia",NA,35.71,1000,28,"Front9Round1ScoringAverage",2007
122,122,"JP Hayes",NA,35.71,1000,28,"Front9Round1ScoringAverage",2007
122,122,"Craig Lile",NA,35.71,857,24,"Front9Round1ScoringAverage",2007
122,122,"Ryan Moore",NA,35.71,1000,28,"Front9Round1ScoringAverage",2007
122,122,"Brett Quigley",NA,35.71,857,24,"Front9Round1ScoringAverage",2007
122,122,"John Rollins",NA,35.71,1000,28,"Front9Round1ScoringAverage",2007
128,128,"Mathew Goggin",NA,35.72,1036,29,"Front9Round1ScoringAverage",2007
129,129,"Kent Jones",NA,35.73,1072,30,"Front9Round1ScoringAverage",2007
129,129,"Ryan Palmer",NA,35.73,1072,30,"Front9Round1ScoringAverage",2007
131,131,"Tom Lehman",NA,35.74,679,19,"Front9Round1ScoringAverage",2007
131,131,"Tom Pernice Jr",NA,35.74,1108,31,"Front9Round1ScoringAverage",2007
133,133,"Padraig Harrington",NA,35.76,608,17,"Front9Round1ScoringAverage",2007
133,133,"Zach Johnson",NA,35.76,751,21,"Front9Round1ScoringAverage",2007
133,133,"Boo Weekley",NA,35.76,1037,29,"Front9Round1ScoringAverage",2007
136,136,"Mark Brooks",NA,35.78,644,18,"Front9Round1ScoringAverage",2007
136,136,"Ted Purdy",NA,35.78,1145,32,"Front9Round1ScoringAverage",2007
138,138,"Kirk Triplett",NA,35.8,895,25,"Front9Round1ScoringAverage",2007
139,139,"Paul Gow",NA,35.81,931,26,"Front9Round1ScoringAverage",2007
140,140,"Scott Gutschewski",NA,35.82,788,22,"Front9Round1ScoringAverage",2007
141,141,"Stuart Appleby",NA,35.83,824,23,"Front9Round1ScoringAverage",2007
142,142,"Kyle Reifers",NA,35.85,932,26,"Front9Round1ScoringAverage",2007
143,143,"Tommy Armour III",NA,35.88,861,24,"Front9Round1ScoringAverage",2007
143,143,"Jeff Maggert",NA,35.88,897,25,"Front9Round1ScoringAverage",2007
143,143,"Joey Sindelar",NA,35.88,897,25,"Front9Round1ScoringAverage",2007
143,143,"Chris Stroud",NA,35.88,861,24,"Front9Round1ScoringAverage",2007
143,143,"Bubba Watson",NA,35.88,933,26,"Front9Round1ScoringAverage",2007
148,148,"Luke Donald",NA,35.89,682,19,"Front9Round1ScoringAverage",2007
148,148,"Tom Johnson",NA,35.89,969,27,"Front9Round1ScoringAverage",2007
150,150,"Shigeki Maruyama",NA,35.9,1113,31,"Front9Round1ScoringAverage",2007
150,150,"Greg Owen",NA,35.9,1041,29,"Front9Round1ScoringAverage",2007
152,152,"Chris DiMarco",NA,35.91,826,23,"Front9Round1ScoringAverage",2007
152,152,"Doug LaBelle II",NA,35.91,1185,33,"Front9Round1ScoringAverage",2007
154,154,"Daisuke Maruyama",NA,35.93,1006,28,"Front9Round1ScoringAverage",2007
155,155,"Tom Byrum",NA,35.95,719,20,"Front9Round1ScoringAverage",2007
155,155,"David Toms",NA,35.95,755,21,"Front9Round1ScoringAverage",2007
157,157,"Michael Putnam",NA,35.97,1043,29,"Front9Round1ScoringAverage",2007
158,158,"Gavin Coles",NA,36,972,27,"Front9Round1ScoringAverage",2007
158,158,"Glen Day",NA,36,972,27,"Front9Round1ScoringAverage",2007
158,158,"Retief Goosen",NA,36,468,13,"Front9Round1ScoringAverage",2007
158,158,"Joe Ogilvie",NA,36,1116,31,"Front9Round1ScoringAverage",2007
158,158,"Jaco Van Zyl",NA,36,756,21,"Front9Round1ScoringAverage",2007
158,158,"Mike Weir",NA,36,792,22,"Front9Round1ScoringAverage",2007
164,164,"Ben Curtis",NA,36.04,865,24,"Front9Round1ScoringAverage",2007
164,164,"Stephen Leaney",NA,36.04,937,26,"Front9Round1ScoringAverage",2007
164,164,"Shaun Micheel",NA,36.04,1009,28,"Front9Round1ScoringAverage",2007
167,167,"Bob Tway",NA,36.06,1154,32,"Front9Round1ScoringAverage",2007
168,168,"Henrik Stenson",NA,36.07,505,14,"Front9Round1ScoringAverage",2007
169,169,"Nick Watney",NA,36.08,938,26,"Front9Round1ScoringAverage",2007
169,169,"Mark Wilson",NA,36.08,902,25,"Front9Round1ScoringAverage",2007
171,171,"DJ Brigman",NA,36.09,794,22,"Front9Round1ScoringAverage",2007
172,172,"Michael Boyd",NA,36.1,758,21,"Front9Round1ScoringAverage",2007
173,173,"Chris Couch",NA,36.17,1049,29,"Front9Round1ScoringAverage",2007
173,173,"Lee Janzen",NA,36.17,868,24,"Front9Round1ScoringAverage",2007
175,175,"Joe Durant",NA,36.19,977,27,"Front9Round1ScoringAverage",2007
176,176,"Jose Maria Olazabal",NA,36.2,543,15,"Front9Round1ScoringAverage",2007
177,177,"Mathias Gronberg",NA,36.23,1123,31,"Front9Round1ScoringAverage",2007
178,178,"Dean Wilson",NA,36.25,1015,28,"Front9Round1ScoringAverage",2007
179,179,"Jim Rutledge",NA,36.26,834,23,"Front9Round1ScoringAverage",2007
179,179,"Kevin Stadler",NA,36.26,1124,31,"Front9Round1ScoringAverage",2007
181,181,"John Daly",NA,36.27,798,22,"Front9Round1ScoringAverage",2007
181,181,"Fred Funk",NA,36.27,798,22,"Front9Round1ScoringAverage",2007
183,183,"Bryce Molder",NA,36.29,762,21,"Front9Round1ScoringAverage",2007
184,184,"David Branshaw",NA,36.33,1090,30,"Front9Round1ScoringAverage",2007
185,185,"Duffy Waldorf",NA,36.35,836,23,"Front9Round1ScoringAverage",2007
186,186,"Matt Hendrix",NA,36.38,873,24,"Front9Round1ScoringAverage",2007
187,187,"Eric Axley",NA,36.42,1311,36,"Front9Round1ScoringAverage",2007
188,188,"Jeff Brehaut",NA,36.43,765,21,"Front9Round1ScoringAverage",2007
189,189,"Davis Love III",NA,36.45,729,20,"Front9Round1ScoringAverage",2007
190,190,"Harrison Frazar",NA,36.47,1167,32,"Front9Round1ScoringAverage",2007
191,191,"Jeff Sluman",NA,36.52,767,21,"Front9Round1ScoringAverage",2007
192,192,"Bubba Dickerson",NA,36.53,694,19,"Front9Round1ScoringAverage",2007
193,193,"Todd Hamilton",NA,36.61,1025,28,"Front9Round1ScoringAverage",2007
194,194,"Rich Barcelo",NA,36.65,953,26,"Front9Round1ScoringAverage",2007
195,195,"Ian Poulter",NA,36.71,624,17,"Front9Round1ScoringAverage",2007
196,196,"JB Holmes",NA,36.79,883,24,"Front9Round1ScoringAverage",2007
