"Total3Putts1015_RANKTHISWEEK_2015","Total3Putts1015_RANKLASTWEEK_2015","Total3Putts1015_PLAYERNAME_2015","Total3Putts1015_ROUNDS_2015","Total3Putts1015_TOTAL3PUTTS1015_2015","Total3Putts1015_TOTAL3PUTTS_2015","stat_name","year"
41,41,"Kevin Chappell",86,2,40,"Total3Putts1015",2015
41,41,"Erik Compton",86,2,27,"Total3Putts1015",2015
41,41,"Jason Day",75,2,22,"Total3Putts1015",2015
41,41,"Ernie Els",57,2,24,"Total3Putts1015",2015
41,41,"Derek Fathauer",81,2,23,"Total3Putts1015",2015
41,41,"Tony Finau",106,2,45,"Total3Putts1015",2015
41,41,"Oscar Fraustro",58,2,23,"Total3Putts1015",2015
41,41,"Luke Guthrie",84,2,35,"Total3Putts1015",2015
41,41,"Jim Herman",88,2,44,"Total3Putts1015",2015
41,41,"Morgan Hoffmann",85,2,24,"Total3Putts1015",2015
41,41,"Zach Johnson",90,2,19,"Total3Putts1015",2015
41,41,"Matt Jones",89,2,31,"Total3Putts1015",2015
41,41,"Brooks Koepka",84,2,28,"Total3Putts1015",2015
41,41,"Martin Laird",77,2,44,"Total3Putts1015",2015
41,41,"David Lingmerth",90,2,34,"Total3Putts1015",2015
41,41,"Davis Love III",51,2,25,"Total3Putts1015",2015
41,41,"Hideki Matsuyama",95,2,35,"Total3Putts1015",2015
41,41,"Francesco Molinari",56,2,14,"Total3Putts1015",2015
41,41,"Kevin Na",98,2,25,"Total3Putts1015",2015
41,41,"Seung Yul Noh",65,2,29,"Total3Putts1015",2015
41,41,"Greg Owen",58,2,22,"Total3Putts1015",2015
41,41,"SJ Park",79,2,41,"Total3Putts1015",2015
41,41,"Cameron Percy",72,2,27,"Total3Putts1015",2015
41,41,"Michael Putnam",87,2,48,"Total3Putts1015",2015
41,41,"Jim Renner",68,2,37,"Total3Putts1015",2015
41,41,"Andres Romero",69,2,33,"Total3Putts1015",2015
41,41,"Justin Rose",69,2,23,"Total3Putts1015",2015
41,41,"Rory Sabbatini",81,2,42,"Total3Putts1015",2015
41,41,"Adam Scott",51,2,32,"Total3Putts1015",2015
41,41,"Webb Simpson",81,2,42,"Total3Putts1015",2015
41,41,"Kevin Streelman",95,2,28,"Total3Putts1015",2015
41,41,"Daniel Summerhays",101,2,24,"Total3Putts1015",2015
41,41,"Nick Taylor",91,2,39,"Total3Putts1015",2015
41,41,"Justin Thomas",106,2,50,"Total3Putts1015",2015
41,41,"Jimmy Walker",89,2,30,"Total3Putts1015",2015
41,41,"Boo Weekley",79,2,40,"Total3Putts1015",2015
41,41,"Tim Wilkinson",73,2,25,"Total3Putts1015",2015
41,41,"Mark Wilson",89,2,43,"Total3Putts1015",2015
41,41,"Gary Woodland",81,2,22,"Total3Putts1015",2015
83,83,"Eric Axley",57,1,18,"Total3Putts1015",2015
83,83,"Blayne Barber",76,1,38,"Total3Putts1015",2015
83,83,"Daniel Berger",97,1,52,"Total3Putts1015",2015
83,83,"Jason Bohn",95,1,25,"Total3Putts1015",2015
83,83,"Keegan Bradley",87,1,35,"Total3Putts1015",2015
83,83,"Paul Casey",87,1,33,"Total3Putts1015",2015
83,83,"Greg Chalmers",58,1,18,"Total3Putts1015",2015
83,83,"Stewart Cink",77,1,49,"Total3Putts1015",2015
83,83,"Jon Curran",83,1,35,"Total3Putts1015",2015
83,83,"Brian Davis",86,1,40,"Total3Putts1015",2015
83,83,"Luke Donald",71,1,20,"Total3Putts1015",2015
83,83,"Jason Dufner",76,1,40,"Total3Putts1015",2015
83,83,"Ken Duke",93,1,53,"Total3Putts1015",2015
83,83,"Robert Garrigus",70,1,41,"Total3Putts1015",2015
83,83,"Andres Gonzales",90,1,36,"Total3Putts1015",2015
83,83,"Bill Haas",89,1,40,"Total3Putts1015",2015
83,83,"Adam Hadwin",95,1,40,"Total3Putts1015",2015
83,83,"Padraig Harrington",60,1,34,"Total3Putts1015",2015
83,83,"David Hearn",97,1,31,"Total3Putts1015",2015
83,83,"Russell Henley",87,1,26,"Total3Putts1015",2015
83,83,"JJ Henry",94,1,34,"Total3Putts1015",2015
83,83,"JB Holmes",89,1,36,"Total3Putts1015",2015
83,83,"Charles Howell III",105,1,38,"Total3Putts1015",2015
83,83,"Mark Hubbard",79,1,38,"Total3Putts1015",2015
83,83,"Billy Hurley III",83,1,18,"Total3Putts1015",2015
83,83,"Jerry Kelly",79,1,30,"Total3Putts1015",2015
83,83,"Whee Kim",71,1,23,"Total3Putts1015",2015
83,83,"Chris Kirk",76,1,23,"Total3Putts1015",2015
83,83,"Kevin Kisner",104,1,26,"Total3Putts1015",2015
83,83,"Colt Knost",90,1,24,"Total3Putts1015",2015
83,83,"Justin Leonard",61,1,21,"Total3Putts1015",2015
83,83,"Spencer Levin",99,1,40,"Total3Putts1015",2015
83,83,"Bill Lunde",50,1,28,"Total3Putts1015",2015
83,83,"John Merrick",78,1,46,"Total3Putts1015",2015
83,83,"Troy Merritt",91,1,36,"Total3Putts1015",2015
83,83,"Phil Mickelson",70,1,28,"Total3Putts1015",2015
83,83,"Bryce Molder",91,1,27,"Total3Putts1015",2015
83,83,"Ryan Moore",81,1,22,"Total3Putts1015",2015
83,83,"Sean OHair",86,1,32,"Total3Putts1015",2015
83,83,"Geoff Ogilvy",50,1,24,"Total3Putts1015",2015
83,83,"Carlos Ortiz",100,1,45,"Total3Putts1015",2015
83,83,"Jeff Overton",94,1,32,"Total3Putts1015",2015
83,83,"John Peterson",84,1,34,"Total3Putts1015",2015
83,83,"DA Points",72,1,38,"Total3Putts1015",2015
83,83,"Andrew Putnam",68,1,27,"Total3Putts1015",2015
83,83,"Jonathan Randolph",72,1,33,"Total3Putts1015",2015
83,83,"Chez Reavie",56,1,30,"Total3Putts1015",2015
83,83,"Patrick Rodgers",57,1,21,"Total3Putts1015",2015
83,83,"John Senden",80,1,30,"Total3Putts1015",2015
83,83,"Vijay Singh",78,1,41,"Total3Putts1015",2015
83,83,"Heath Slocum",57,1,26,"Total3Putts1015",2015
83,83,"Brandt Snedeker",98,1,35,"Total3Putts1015",2015
83,83,"Chris Stroud",84,1,44,"Total3Putts1015",2015
83,83,"Hudson Swafford",97,1,37,"Total3Putts1015",2015
83,83,"Brendon Todd",96,1,25,"Total3Putts1015",2015
83,83,"Johnson Wagner",68,1,28,"Total3Putts1015",2015
