"EarlyRound1ScoringAverage_RANKTHISWEEK_2006","EarlyRound1ScoringAverage_RANKLASTWEEK_2006","EarlyRound1ScoringAverage_PLAYERNAME_2006","EarlyRound1ScoringAverage__2006","EarlyRound1ScoringAverage_AVG_2006","EarlyRound1ScoringAverage_TOTALSTROKES_2006","EarlyRound1ScoringAverage_TOTALROUNDS_2006","stat_name","year"
25,25,"Duffy Waldorf",NA,69.79,977,14,"EarlyRound1ScoringAverage",2006
25,25,"Charles Warren",NA,69.79,977,14,"EarlyRound1ScoringAverage",2006
27,27,"Ernie Els",NA,69.8,349,5,"EarlyRound1ScoringAverage",2006
28,28,"Luke Donald",NA,69.82,768,11,"EarlyRound1ScoringAverage",2006
29,29,"Bill Haas",NA,69.87,1048,15,"EarlyRound1ScoringAverage",2006
30,30,"Arron Oberholser",NA,69.88,1118,16,"EarlyRound1ScoringAverage",2006
31,31,"Lucas Glover",NA,69.9,1468,21,"EarlyRound1ScoringAverage",2006
32,32,"Brian Gay",NA,69.91,769,11,"EarlyRound1ScoringAverage",2006
32,32,"Bo Van Pelt",NA,69.91,769,11,"EarlyRound1ScoringAverage",2006
34,34,"Billy Mayfair",NA,69.93,1049,15,"EarlyRound1ScoringAverage",2006
35,35,"Robert Allenby",NA,70,910,13,"EarlyRound1ScoringAverage",2006
35,35,"Fred Couples",NA,70,560,8,"EarlyRound1ScoringAverage",2006
35,35,"Will Ma Kenzie",NA,70,770,11,"EarlyRound1ScoringAverage",2006
35,35,"Ryan Palmer",NA,70,1120,16,"EarlyRound1ScoringAverage",2006
39,39,"Jesper Parnevik",NA,70.08,911,13,"EarlyRound1ScoringAverage",2006
40,40,"Greg Kraft",NA,70.09,771,11,"EarlyRound1ScoringAverage",2006
41,41,"Robert Garrigus",NA,70.13,561,8,"EarlyRound1ScoringAverage",2006
42,42,"Fred Funk",NA,70.2,1053,15,"EarlyRound1ScoringAverage",2006
42,42,"Jerry Smith",NA,70.2,1053,15,"EarlyRound1ScoringAverage",2006
44,44,"Jerry Kelly",NA,70.24,1194,17,"EarlyRound1ScoringAverage",2006
45,45,"Geoff Ogilvy",NA,70.25,562,8,"EarlyRound1ScoringAverage",2006
46,46,"Dean Wilson",NA,70.26,1335,19,"EarlyRound1ScoringAverage",2006
47,47,"Hunter Mahan",NA,70.27,773,11,"EarlyRound1ScoringAverage",2006
47,47,"Carl Pettersson",NA,70.27,773,11,"EarlyRound1ScoringAverage",2006
49,49,"Joe Durant",NA,70.31,1125,16,"EarlyRound1ScoringAverage",2006
49,49,"Harrison Frazar",NA,70.31,1125,16,"EarlyRound1ScoringAverage",2006
51,51,"Nathan Green",NA,70.36,985,14,"EarlyRound1ScoringAverage",2006
51,51,"Ryuji Imada",NA,70.36,985,14,"EarlyRound1ScoringAverage",2006
53,53,"Brent Geiberger",NA,70.38,1126,16,"EarlyRound1ScoringAverage",2006
54,54,"Shane Bertsch",NA,70.39,1267,18,"EarlyRound1ScoringAverage",2006
55,55,"Peter Lonard",NA,70.4,704,10,"EarlyRound1ScoringAverage",2006
56,56,"Nick Watney",NA,70.41,1197,17,"EarlyRound1ScoringAverage",2006
57,57,"Tom Pernice Jr",NA,70.42,845,12,"EarlyRound1ScoringAverage",2006
58,58,"Bubba Dickerson",NA,70.43,986,14,"EarlyRound1ScoringAverage",2006
58,58,"David McKenzie",NA,70.43,986,14,"EarlyRound1ScoringAverage",2006
60,60,"Steve Elkington",NA,70.44,634,9,"EarlyRound1ScoringAverage",2006
61,61,"Craig Barlow",NA,70.45,775,11,"EarlyRound1ScoringAverage",2006
62,62,"Bart Bryant",NA,70.46,916,13,"EarlyRound1ScoringAverage",2006
63,63,"Robert Gamez",NA,70.5,1128,16,"EarlyRound1ScoringAverage",2006
63,63,"Retief Goosen",NA,70.5,564,8,"EarlyRound1ScoringAverage",2006
63,63,"Chris Smith",NA,70.5,846,12,"EarlyRound1ScoringAverage",2006
66,66,"Jason Bohn",NA,70.56,1129,16,"EarlyRound1ScoringAverage",2006
66,66,"Steve Lowery",NA,70.56,1129,16,"EarlyRound1ScoringAverage",2006
66,66,"Joey Sindelar",NA,70.56,1270,18,"EarlyRound1ScoringAverage",2006
69,69,"Chris Riley",NA,70.62,918,13,"EarlyRound1ScoringAverage",2006
70,70,"Nicholas Thompson",NA,70.63,1130,16,"EarlyRound1ScoringAverage",2006
71,71,"Henrik Bjornstad",NA,70.69,919,13,"EarlyRound1ScoringAverage",2006
72,72,"Stuart Appleby",NA,70.75,849,12,"EarlyRound1ScoringAverage",2006
73,73,"Billy Andrade",NA,70.77,920,13,"EarlyRound1ScoringAverage",2006
74,74,"Stephen Ames",NA,70.78,637,9,"EarlyRound1ScoringAverage",2006
75,75,"John Senden",NA,70.8,1062,15,"EarlyRound1ScoringAverage",2006
76,76,"JP Hayes",NA,70.82,779,11,"EarlyRound1ScoringAverage",2006
77,77,"Briny Baird",NA,70.83,850,12,"EarlyRound1ScoringAverage",2006
78,78,"Greg Owen",NA,70.85,921,13,"EarlyRound1ScoringAverage",2006
79,79,"Rod Pampling",NA,70.86,992,14,"EarlyRound1ScoringAverage",2006
79,79,"Bubba Watson",NA,70.86,992,14,"EarlyRound1ScoringAverage",2006
81,81,"Paul Azinger",NA,70.87,1063,15,"EarlyRound1ScoringAverage",2006
81,81,"Zach Johnson",NA,70.87,1063,15,"EarlyRound1ScoringAverage",2006
81,81,"Shigeki Maruyama",NA,70.87,1063,15,"EarlyRound1ScoringAverage",2006
81,81,"Kevin Sutherland",NA,70.87,1063,15,"EarlyRound1ScoringAverage",2006
85,85,"Tag Ridings",NA,70.88,1205,17,"EarlyRound1ScoringAverage",2006
85,85,"Vaughn Taylor",NA,70.88,1134,16,"EarlyRound1ScoringAverage",2006
87,87,"Padraig Harrington",NA,70.89,638,9,"EarlyRound1ScoringAverage",2006
87,87,"Corey Pavin",NA,70.89,638,9,"EarlyRound1ScoringAverage",2006
89,89,"Ben Crane",NA,70.91,780,11,"EarlyRound1ScoringAverage",2006
90,90,"Danny Ellis",NA,70.92,922,13,"EarlyRound1ScoringAverage",2006
91,91,"Daniel Chopra",NA,70.93,993,14,"EarlyRound1ScoringAverage",2006
91,91,"Ted Purdy",NA,70.93,1064,15,"EarlyRound1ScoringAverage",2006
91,91,"Brett Quigley",NA,70.93,1064,15,"EarlyRound1ScoringAverage",2006
94,94,"Joe Ogilvie",NA,70.94,1135,16,"EarlyRound1ScoringAverage",2006
94,94,"John Rollins",NA,70.94,1135,16,"EarlyRound1ScoringAverage",2006
96,96,"Arjun Atwal",NA,71,1207,17,"EarlyRound1ScoringAverage",2006
96,96,"John Cook",NA,71,1065,15,"EarlyRound1ScoringAverage",2006
96,96,"Chris Couch",NA,71,923,13,"EarlyRound1ScoringAverage",2006
96,96,"Ben Curtis",NA,71,994,14,"EarlyRound1ScoringAverage",2006
96,96,"Brian Davis",NA,71,994,14,"EarlyRound1ScoringAverage",2006
96,96,"Charley Hoffman",NA,71,1065,15,"EarlyRound1ScoringAverage",2006
96,96,"Freddie Jacobson",NA,71,710,10,"EarlyRound1ScoringAverage",2006
96,96,"Brandt Jobe",NA,71,923,13,"EarlyRound1ScoringAverage",2006
96,96,"DA Points",NA,71,639,9,"EarlyRound1ScoringAverage",2006
96,96,"Brett Wetterich",NA,71,994,14,"EarlyRound1ScoringAverage",2006
106,106,"Richard Johnson",NA,71.08,924,13,"EarlyRound1ScoringAverage",2006
107,107,"Charles Howell III",NA,71.13,1067,15,"EarlyRound1ScoringAverage",2006
107,107,"JL Lewis",NA,71.13,569,8,"EarlyRound1ScoringAverage",2006
107,107,"Patrick Sheehan",NA,71.13,1138,16,"EarlyRound1ScoringAverage",2006
110,110,"Rory Sabbatini",NA,71.17,854,12,"EarlyRound1ScoringAverage",2006
111,111,"Ian Leggatt",NA,71.2,1068,15,"EarlyRound1ScoringAverage",2006
111,111,"Len Mattiace",NA,71.2,712,10,"EarlyRound1ScoringAverage",2006
113,113,"Frank Lickliter II",NA,71.21,997,14,"EarlyRound1ScoringAverage",2006
114,114,"Bernhard Langer",NA,71.22,641,9,"EarlyRound1ScoringAverage",2006
115,115,"Woody Austin",NA,71.25,1140,16,"EarlyRound1ScoringAverage",2006
115,115,"Tom Lehman",NA,71.25,570,8,"EarlyRound1ScoringAverage",2006
117,117,"Chris DiMarco",NA,71.27,784,11,"EarlyRound1ScoringAverage",2006
117,117,"Jeff Overton",NA,71.27,1069,15,"EarlyRound1ScoringAverage",2006
119,119,"Mark Calcavecchia",NA,71.29,998,14,"EarlyRound1ScoringAverage",2006
119,119,"Robert Damron",NA,71.29,1212,17,"EarlyRound1ScoringAverage",2006
121,121,"Eric Axley",NA,71.31,927,13,"EarlyRound1ScoringAverage",2006
121,121,"DJ Trahan",NA,71.31,927,13,"EarlyRound1ScoringAverage",2006
123,123,"KJ Choi",NA,71.33,856,12,"EarlyRound1ScoringAverage",2006
123,123,"Thomas Levet",NA,71.33,428,6,"EarlyRound1ScoringAverage",2006
125,125,"Kris Cox",NA,71.36,999,14,"EarlyRound1ScoringAverage",2006
125,125,"Carlos Franco",NA,71.36,999,14,"EarlyRound1ScoringAverage",2006
125,125,"Omar Uresti",NA,71.36,785,11,"EarlyRound1ScoringAverage",2006
125,125,"Camilo Villegas",NA,71.36,999,14,"EarlyRound1ScoringAverage",2006
129,129,"Chad Campbell",NA,71.4,714,10,"EarlyRound1ScoringAverage",2006
129,129,"Sean OHair",NA,71.4,1071,15,"EarlyRound1ScoringAverage",2006
131,131,"Trevor Immelman",NA,71.42,857,12,"EarlyRound1ScoringAverage",2006
132,132,"Jeff Sluman",NA,71.44,1143,16,"EarlyRound1ScoringAverage",2006
133,133,"Ron Whittaker",NA,71.46,929,13,"EarlyRound1ScoringAverage",2006
134,134,"Tim Petrovic",NA,71.47,1072,15,"EarlyRound1ScoringAverage",2006
135,135,"Heath Slocum",NA,71.48,1501,21,"EarlyRound1ScoringAverage",2006
136,136,"Jeff Brehaut",NA,71.5,1144,16,"EarlyRound1ScoringAverage",2006
136,136,"Matt Hansen",NA,71.5,858,12,"EarlyRound1ScoringAverage",2006
136,136,"Jeff Maggert",NA,71.5,858,12,"EarlyRound1ScoringAverage",2006
139,139,"Shaun Micheel",NA,71.53,1073,15,"EarlyRound1ScoringAverage",2006
140,140,"Aaron Baddeley",NA,71.54,930,13,"EarlyRound1ScoringAverage",2006
140,140,"Bob Estes",NA,71.54,930,13,"EarlyRound1ScoringAverage",2006
140,140,"Steve Jones",NA,71.54,930,13,"EarlyRound1ScoringAverage",2006
140,140,"Jason Schultz",NA,71.54,930,13,"EarlyRound1ScoringAverage",2006
144,144,"Marco Dawson",NA,71.55,787,11,"EarlyRound1ScoringAverage",2006
145,145,"Rich Beem",NA,71.57,1002,14,"EarlyRound1ScoringAverage",2006
145,145,"Todd Fischer",NA,71.57,1002,14,"EarlyRound1ScoringAverage",2006
147,147,"Paul Stankowski",NA,71.58,859,12,"EarlyRound1ScoringAverage",2006
148,148,"Alex Cejka",NA,71.6,1074,15,"EarlyRound1ScoringAverage",2006
148,148,"Bob May",NA,71.6,716,10,"EarlyRound1ScoringAverage",2006
150,150,"Dudley Hart",NA,71.67,860,12,"EarlyRound1ScoringAverage",2006
150,150,"JJ Henry",NA,71.67,1075,15,"EarlyRound1ScoringAverage",2006
152,152,"Kent Jones",NA,71.71,1004,14,"EarlyRound1ScoringAverage",2006
153,153,"David Branshaw",NA,71.73,1076,15,"EarlyRound1ScoringAverage",2006
153,153,"Michael Connell",NA,71.73,789,11,"EarlyRound1ScoringAverage",2006
153,153,"Mathias Gronberg",NA,71.73,1076,15,"EarlyRound1ScoringAverage",2006
153,153,"Jonathan Kaye",NA,71.73,1076,15,"EarlyRound1ScoringAverage",2006
153,153,"Kenny Perry",NA,71.73,789,11,"EarlyRound1ScoringAverage",2006
158,158,"Ryan Moore",NA,71.83,862,12,"EarlyRound1ScoringAverage",2006
159,159,"Stephen Leaney",NA,71.86,1006,14,"EarlyRound1ScoringAverage",2006
160,160,"Scott Gutschewski",NA,71.89,647,9,"EarlyRound1ScoringAverage",2006
161,161,"Paul Goydos",NA,71.91,791,11,"EarlyRound1ScoringAverage",2006
162,162,"Michael Allen",NA,71.92,935,13,"EarlyRound1ScoringAverage",2006
162,162,"Brad Faxon",NA,71.92,935,13,"EarlyRound1ScoringAverage",2006
162,162,"Roger Tambellini",NA,71.92,935,13,"EarlyRound1ScoringAverage",2006
165,165,"Larry Mize",NA,72,648,9,"EarlyRound1ScoringAverage",2006
165,165,"Mark OMeara",NA,72,576,8,"EarlyRound1ScoringAverage",2006
167,167,"Mark Brooks",NA,72.05,1369,19,"EarlyRound1ScoringAverage",2006
168,168,"Tim Herron",NA,72.06,1153,16,"EarlyRound1ScoringAverage",2006
169,169,"Tommy Armour III",NA,72.07,1009,14,"EarlyRound1ScoringAverage",2006
170,170,"Justin Leonard",NA,72.08,865,12,"EarlyRound1ScoringAverage",2006
171,171,"Brian Bateman",NA,72.09,793,11,"EarlyRound1ScoringAverage",2006
171,171,"Mike Sposa",NA,72.09,793,11,"EarlyRound1ScoringAverage",2006
173,173,"Troy Matteson",NA,72.13,1154,16,"EarlyRound1ScoringAverage",2006
174,174,"JB Holmes",NA,72.14,1010,14,"EarlyRound1ScoringAverage",2006
175,175,"Jon Mills",NA,72.15,938,13,"EarlyRound1ScoringAverage",2006
176,176,"James Driscoll",NA,72.23,939,13,"EarlyRound1ScoringAverage",2006
177,177,"Jose Maria Olazabal",NA,72.33,651,9,"EarlyRound1ScoringAverage",2006
178,178,"Greg Chalmers",NA,72.36,1013,14,"EarlyRound1ScoringAverage",2006
178,178,"Vance Veazey",NA,72.36,796,11,"EarlyRound1ScoringAverage",2006
180,180,"Kirk Triplett",NA,72.4,724,10,"EarlyRound1ScoringAverage",2006
181,181,"Doug Barron",NA,72.42,869,12,"EarlyRound1ScoringAverage",2006
182,182,"Jimmy Walker",NA,72.63,581,8,"EarlyRound1ScoringAverage",2006
183,183,"Jason Gore",NA,72.64,1017,14,"EarlyRound1ScoringAverage",2006
184,184,"Ian Poulter",NA,72.67,436,6,"EarlyRound1ScoringAverage",2006
185,185,"Jeff Gove",NA,72.8,1092,15,"EarlyRound1ScoringAverage",2006
186,186,"Hidemichi Tanaka",NA,72.83,1311,18,"EarlyRound1ScoringAverage",2006
187,187,"Lee Janzen",NA,72.92,948,13,"EarlyRound1ScoringAverage",2006
188,188,"John Engler Jr",NA,73.18,805,11,"EarlyRound1ScoringAverage",2006
188,188,"Mathew Goggin",NA,73.18,805,11,"EarlyRound1ScoringAverage",2006
190,190,"Wes Short Jr",NA,73.19,1171,16,"EarlyRound1ScoringAverage",2006
191,191,"Tjaart van der Walt",NA,73.25,586,8,"EarlyRound1ScoringAverage",2006
192,192,"John Daly",NA,73.36,807,11,"EarlyRound1ScoringAverage",2006
193,193,"Ryan Hietala",NA,73.64,810,11,"EarlyRound1ScoringAverage",2006
194,194,"Todd Hamilton",NA,73.81,1181,16,"EarlyRound1ScoringAverage",2006
195,195,"David Duval",NA,73.85,960,13,"EarlyRound1ScoringAverage",2006
196,196,"Alex Aragon",NA,74,962,13,"EarlyRound1ScoringAverage",2006
