"Par5Performance_RANKTHISWEEK_2005","Par5Performance_RANKLASTWEEK_2005","Par5Performance_PLAYERNAME_2005","Par5Performance_ROUNDS_2005","Par5Performance_STATUS_2005","Par5Performance_PAR5AVG_2005","Par5Performance_TOTALPAR_2005","stat_name","year"
187,187,"Craig Perks",67,-41,4.81,1100,"Par5Performance",2005
187,187,"Chris Riley",67,-41,4.8,1035,"Par5Performance",2005
187,187,"Lee Westwood",50,-41,4.7,690,"Par5Performance",2005
190,190,"Matt Davidson",53,-40,4.77,885,"Par5Performance",2005
191,191,"Bradley Hughes",52,-39,4.77,865,"Par5Performance",2005
192,192,"John Elliott",58,-38,4.79,900,"Par5Performance",2005
193,193,"Steve Jones",56,-37,4.78,835,"Par5Performance",2005
194,194,"Larry Mize",54,-36,4.77,775,"Par5Performance",2005
195,195,"Jeff Hart",63,-35,4.83,1045,"Par5Performance",2005
196,196,"Jim Carter",62,-34,4.83,980,"Par5Performance",2005
197,197,"Hideto Tanihara",50,-33,4.79,795,"Par5Performance",2005
198,198,"Bill Glasson",54,-30,4.83,870,"Par5Performance",2005
198,198,"Mark OMeara",66,-30,4.88,1200,"Par5Performance",2005
200,200,"Ben Curtis",65,-28,4.88,1130,"Par5Performance",2005
201,201,"Thomas Levet",54,-27,4.84,825,"Par5Performance",2005
202,202,"Jose Coceres",56,-18,4.9,910,"Par5Performance",2005
