"3PlusPuttsperRound_RANKTHISWEEK_2005","3PlusPuttsperRound_RANKLASTWEEK_2005","3PlusPuttsperRound_PLAYERNAME_2005","3PlusPuttsperRound_ROUNDS_2005","3PlusPuttsperRound_AVG_2005","3PlusPuttsperRound_TOTAL3PUTTS_2005","3PlusPuttsperRound_TOTALROUNDS_2005","stat_name","year"
17,17,"Neal Lancaster",95,0.03,3,95,"3PlusPuttsperRound",2005
17,17,"Will Ma Kenzie",75,0.03,2,73,"3PlusPuttsperRound",2005
17,17,"Kenny Perry",82,0.03,2,80,"3PlusPuttsperRound",2005
17,17,"Kevin Stadler",96,0.03,3,92,"3PlusPuttsperRound",2005
17,17,"Hidemichi Tanaka",106,0.03,3,102,"3PlusPuttsperRound",2005
28,28,"Robert Allenby",95,0.02,2,89,"3PlusPuttsperRound",2005
28,28,"Tommy Armour III",103,0.02,2,103,"3PlusPuttsperRound",2005
28,28,"Paul Azinger",66,0.02,1,66,"3PlusPuttsperRound",2005
28,28,"Dan Forsman",52,0.02,1,50,"3PlusPuttsperRound",2005
28,28,"Bill Glasson",54,0.02,1,52,"3PlusPuttsperRound",2005
28,28,"Mathias Gronberg",60,0.02,1,58,"3PlusPuttsperRound",2005
28,28,"Jay Haas",54,0.02,1,51,"3PlusPuttsperRound",2005
28,28,"Jeff Hart",63,0.02,1,61,"3PlusPuttsperRound",2005
28,28,"JP Hayes",63,0.02,1,63,"3PlusPuttsperRound",2005
28,28,"Tim Herron",100,0.02,2,99,"3PlusPuttsperRound",2005
28,28,"Jerry Kelly",101,0.02,2,99,"3PlusPuttsperRound",2005
28,28,"Thomas Levet",54,0.02,1,53,"3PlusPuttsperRound",2005
28,28,"Peter Lonard",85,0.02,2,84,"3PlusPuttsperRound",2005
28,28,"Hunter Mahan",103,0.02,2,101,"3PlusPuttsperRound",2005
28,28,"Sean OHair",103,0.02,2,99,"3PlusPuttsperRound",2005
28,28,"Brenden Pappas",51,0.02,1,51,"3PlusPuttsperRound",2005
28,28,"Jesper Parnevik",84,0.02,2,82,"3PlusPuttsperRound",2005
28,28,"Dennis Paulson",63,0.02,1,63,"3PlusPuttsperRound",2005
28,28,"Pat Perez",89,0.02,2,89,"3PlusPuttsperRound",2005
28,28,"Tim Petrovic",97,0.02,2,93,"3PlusPuttsperRound",2005
28,28,"Ted Purdy",122,0.02,3,122,"3PlusPuttsperRound",2005
28,28,"Tag Ridings",93,0.02,2,91,"3PlusPuttsperRound",2005
28,28,"Chris Riley",67,0.02,1,64,"3PlusPuttsperRound",2005
28,28,"John Rollins",97,0.02,2,95,"3PlusPuttsperRound",2005
28,28,"Jeff Sluman",94,0.02,2,94,"3PlusPuttsperRound",2005
28,28,"Steve Stricker",62,0.02,1,62,"3PlusPuttsperRound",2005
28,28,"Mario Tiziani",67,0.02,1,65,"3PlusPuttsperRound",2005
28,28,"Tjaart van der Walt",56,0.02,1,56,"3PlusPuttsperRound",2005
28,28,"Duffy Waldorf",86,0.02,2,82,"3PlusPuttsperRound",2005
28,28,"Mike Weir",71,0.02,1,66,"3PlusPuttsperRound",2005
28,28,"Lee Westwood",50,0.02,1,48,"3PlusPuttsperRound",2005
28,28,"Charlie Wi",67,0.02,1,65,"3PlusPuttsperRound",2005
60,60,"Steve Allan",102,0.01,1,98,"3PlusPuttsperRound",2005
60,60,"Brian Bateman",98,0.01,1,94,"3PlusPuttsperRound",2005
60,60,"Cameron Beckman",96,0.01,1,92,"3PlusPuttsperRound",2005
60,60,"Jeff Brehaut",71,0.01,1,67,"3PlusPuttsperRound",2005
60,60,"Tom Byrum",83,0.01,1,83,"3PlusPuttsperRound",2005
60,60,"Mark Calcavecchia",92,0.01,1,90,"3PlusPuttsperRound",2005
60,60,"Chad Campbell",95,0.01,1,92,"3PlusPuttsperRound",2005
60,60,"Daniel Chopra",108,0.01,1,104,"3PlusPuttsperRound",2005
60,60,"Stewart Cink",98,0.01,1,90,"3PlusPuttsperRound",2005
60,60,"Robert Damron",89,0.01,1,89,"3PlusPuttsperRound",2005
60,60,"Chris DiMarco",83,0.01,1,75,"3PlusPuttsperRound",2005
60,60,"James Driscoll",73,0.01,1,71,"3PlusPuttsperRound",2005
60,60,"Joe Durant",81,0.01,1,81,"3PlusPuttsperRound",2005
60,60,"Steve Elkington",67,0.01,1,67,"3PlusPuttsperRound",2005
60,60,"Todd Fischer",99,0.01,1,97,"3PlusPuttsperRound",2005
60,60,"Steve Flesch",90,0.01,1,85,"3PlusPuttsperRound",2005
60,60,"Carlos Franco",78,0.01,1,76,"3PlusPuttsperRound",2005
60,60,"Robert Gamez",91,0.01,1,91,"3PlusPuttsperRound",2005
60,60,"Sergio Garcia",73,0.01,1,68,"3PlusPuttsperRound",2005
60,60,"Tom Gillis",77,0.01,1,75,"3PlusPuttsperRound",2005
60,60,"Dudley Hart",84,0.01,1,84,"3PlusPuttsperRound",2005
60,60,"Bob Heintz",67,0.01,1,67,"3PlusPuttsperRound",2005
60,60,"Charles Howell III",95,0.01,1,90,"3PlusPuttsperRound",2005
60,60,"Freddie Jacobson",72,0.01,1,71,"3PlusPuttsperRound",2005
60,60,"Jonathan Kaye",77,0.01,1,74,"3PlusPuttsperRound",2005
60,60,"Skip Kendall",80,0.01,1,78,"3PlusPuttsperRound",2005
60,60,"Stephen Leaney",89,0.01,1,86,"3PlusPuttsperRound",2005
60,60,"JL Lewis",98,0.01,1,98,"3PlusPuttsperRound",2005
60,60,"Michael Long",72,0.01,1,70,"3PlusPuttsperRound",2005
60,60,"Davis Love III",80,0.01,1,75,"3PlusPuttsperRound",2005
60,60,"Steve Lowery",100,0.01,1,96,"3PlusPuttsperRound",2005
60,60,"Shigeki Maruyama",99,0.01,1,98,"3PlusPuttsperRound",2005
60,60,"Billy Mayfair",114,0.01,1,110,"3PlusPuttsperRound",2005
60,60,"Rocco Mediate",73,0.01,1,73,"3PlusPuttsperRound",2005
60,60,"Phil Mickelson",81,0.01,1,74,"3PlusPuttsperRound",2005
60,60,"Kevin Na",88,0.01,1,86,"3PlusPuttsperRound",2005
60,60,"Joe Ogilvie",103,0.01,1,99,"3PlusPuttsperRound",2005
60,60,"Ryan Palmer",101,0.01,1,97,"3PlusPuttsperRound",2005
60,60,"Rod Pampling",89,0.01,1,84,"3PlusPuttsperRound",2005
60,60,"Corey Pavin",77,0.01,1,73,"3PlusPuttsperRound",2005
60,60,"Tom Pernice Jr",111,0.01,1,107,"3PlusPuttsperRound",2005
60,60,"Carl Pettersson",109,0.01,1,105,"3PlusPuttsperRound",2005
60,60,"Brett Quigley",96,0.01,1,92,"3PlusPuttsperRound",2005
60,60,"Justin Rose",99,0.01,1,95,"3PlusPuttsperRound",2005
60,60,"Adam Scott",72,0.01,1,68,"3PlusPuttsperRound",2005
60,60,"John Senden",101,0.01,1,99,"3PlusPuttsperRound",2005
60,60,"Patrick Sheehan",114,0.01,1,110,"3PlusPuttsperRound",2005
60,60,"Joey Sindelar",104,0.01,1,104,"3PlusPuttsperRound",2005
60,60,"Vijay Singh",111,0.01,1,109,"3PlusPuttsperRound",2005
60,60,"Heath Slocum",103,0.01,1,99,"3PlusPuttsperRound",2005
60,60,"Kevin Sutherland",89,0.01,1,87,"3PlusPuttsperRound",2005
60,60,"DJ Trahan",81,0.01,1,77,"3PlusPuttsperRound",2005
60,60,"Scott Verplank",87,0.01,1,86,"3PlusPuttsperRound",2005
60,60,"Tiger Woods",76,0.01,1,74,"3PlusPuttsperRound",2005
