"FirstTeeLateLowestRound_RANKTHISWEEK_2014","FirstTeeLateLowestRound_RANKLASTWEEK_2014","FirstTeeLateLowestRound_PLAYERNAME_2014","FirstTeeLateLowestRound_ROUNDS_2014","FirstTeeLateLowestRound_LOWRND_2014","stat_name","year"
380,380,"Hunter Green",2,74,"FirstTeeLateLowestRound",2014
380,380,"Chris Hanson",2,74,"FirstTeeLateLowestRound",2014
380,380,"Maximilian Kieffer",2,74,"FirstTeeLateLowestRound",2014
380,380,"Hyung Sung Kim",18,74,"FirstTeeLateLowestRound",2014
380,380,"Derek Lamely",4,74,"FirstTeeLateLowestRound",2014
380,380,"Pablo Larrazabal",11,74,"FirstTeeLateLowestRound",2014
380,380,"Ryan Lenahan",2,74,"FirstTeeLateLowestRound",2014
380,380,"Rick Lewallen",2,74,"FirstTeeLateLowestRound",2014
380,380,"Bill Lunde",2,74,"FirstTeeLateLowestRound",2014
380,380,"Prayad Marksaeng",4,74,"FirstTeeLateLowestRound",2014
380,380,"Larry Mize",4,74,"FirstTeeLateLowestRound",2014
380,380,"Joe Ogilvie",35,74,"FirstTeeLateLowestRound",2014
380,380,"Jose Maria Olazabal",4,74,"FirstTeeLateLowestRound",2014
380,380,"Wade Ormsby",4,74,"FirstTeeLateLowestRound",2014
380,380,"Cheng Tsung Pan",2,74,"FirstTeeLateLowestRound",2014
380,380,"Rod Perry",15,74,"FirstTeeLateLowestRound",2014
380,380,"Josh Persons",2,74,"FirstTeeLateLowestRound",2014
380,380,"Victor Riu",2,74,"FirstTeeLateLowestRound",2014
380,380,"Sebastian Saavedra",4,74,"FirstTeeLateLowestRound",2014
380,380,"Hunter Stewart",4,74,"FirstTeeLateLowestRound",2014
380,380,"Eric Williamson",2,74,"FirstTeeLateLowestRound",2014
409,409,"Gregory Bourdy",8,75,"FirstTeeLateLowestRound",2014
409,409,"Jon Curran",4,75,"FirstTeeLateLowestRound",2014
409,409,"Paul Dunne",2,75,"FirstTeeLateLowestRound",2014
409,409,"Hiroyuki Fujita",4,75,"FirstTeeLateLowestRound",2014
409,409,"Tyrrell Hatton",2,75,"FirstTeeLateLowestRound",2014
409,409,"Michael Hebert",2,75,"FirstTeeLateLowestRound",2014
409,409,"Michael Hoey",1,75,"FirstTeeLateLowestRound",2014
409,409,"Paul Lawrie",2,75,"FirstTeeLateLowestRound",2014
409,409,"Rocco Mediate",5,75,"FirstTeeLateLowestRound",2014
409,409,"Andrew Putnam",2,75,"FirstTeeLateLowestRound",2014
409,409,"Mark Silvers",2,75,"FirstTeeLateLowestRound",2014
409,409,"Kevin Sutherland",2,75,"FirstTeeLateLowestRound",2014
409,409,"Guan Tian Liang",2,75,"FirstTeeLateLowestRound",2014
422,422,"Steven Alker",2,76,"FirstTeeLateLowestRound",2014
422,422,"Matthew Baldwin",2,76,"FirstTeeLateLowestRound",2014
422,422,"Hunter Brown",2,76,"FirstTeeLateLowestRound",2014
422,422,"Julien Brun",2,76,"FirstTeeLateLowestRound",2014
422,422,"Nick Faldo",6,76,"FirstTeeLateLowestRound",2014
422,422,"Niclas Fasth",2,76,"FirstTeeLateLowestRound",2014
422,422,"Smylie Kaufman",2,76,"FirstTeeLateLowestRound",2014
422,422,"Sam Love",4,76,"FirstTeeLateLowestRound",2014
422,422,"Sandy Lyle",6,76,"FirstTeeLateLowestRound",2014
422,422,"Maverick McNealy",2,76,"FirstTeeLateLowestRound",2014
422,422,"Bradley Neil",2,76,"FirstTeeLateLowestRound",2014
422,422,"Jesper Parnevik",9,76,"FirstTeeLateLowestRound",2014
422,422,"Garrick Porteous",2,76,"FirstTeeLateLowestRound",2014
422,422,"Miguel Suarez",2,76,"FirstTeeLateLowestRound",2014
422,422,"Dawie van der Walt",6,76,"FirstTeeLateLowestRound",2014
437,437,"Ashley Chesters",2,77,"FirstTeeLateLowestRound",2014
437,437,"Scott Jamieson",2,77,"FirstTeeLateLowestRound",2014
437,437,"Tomohiro Kondo",2,77,"FirstTeeLateLowestRound",2014
437,437,"Mikey Moyers",2,77,"FirstTeeLateLowestRound",2014
437,437,"Mark OMeara",2,77,"FirstTeeLateLowestRound",2014
437,437,"Rob Oppenheim",2,77,"FirstTeeLateLowestRound",2014
437,437,"Craig Stadler",2,77,"FirstTeeLateLowestRound",2014
437,437,"Justin Walters",2,77,"FirstTeeLateLowestRound",2014
437,437,"Cory Whitsett",2,77,"FirstTeeLateLowestRound",2014
446,446,"David Carr",7,78,"FirstTeeLateLowestRound",2014
446,446,"Case Cochran",2,78,"FirstTeeLateLowestRound",2014
446,446,"Frank Esposito",2,78,"FirstTeeLateLowestRound",2014
446,446,"Steven Fox",3,78,"FirstTeeLateLowestRound",2014
446,446,"Dong Kyu Jang",2,78,"FirstTeeLateLowestRound",2014
446,446,"Brad Lardon",2,78,"FirstTeeLateLowestRound",2014
446,446,"Michael McCoy",2,78,"FirstTeeLateLowestRound",2014
446,446,"Kelly Mitchum",4,78,"FirstTeeLateLowestRound",2014
446,446,"Jared Sawada",2,78,"FirstTeeLateLowestRound",2014
446,446,"Jerry Smith",2,78,"FirstTeeLateLowestRound",2014
446,446,"Yoshinobu Tsukada",2,78,"FirstTeeLateLowestRound",2014
457,457,"Neal Ajubita",2,79,"FirstTeeLateLowestRound",2014
457,457,"Keith Clearwater",2,79,"FirstTeeLateLowestRound",2014
457,457,"Andrew Dorn",2,79,"FirstTeeLateLowestRound",2014
457,457,"Shaun Micheel",2,79,"FirstTeeLateLowestRound",2014
457,457,"Henrik Norlander",2,79,"FirstTeeLateLowestRound",2014
457,457,"Matt Pesta",2,79,"FirstTeeLateLowestRound",2014
457,457,"Fran Quinn",4,79,"FirstTeeLateLowestRound",2014
457,457,"Paul Trittler",2,79,"FirstTeeLateLowestRound",2014
457,457,"Mark Wiebe",2,79,"FirstTeeLateLowestRound",2014
466,466,"Kelvin Burgin",2,80,"FirstTeeLateLowestRound",2014
466,466,"Roberto Diaz",2,80,"FirstTeeLateLowestRound",2014
466,466,"David Gossett",6,80,"FirstTeeLateLowestRound",2014
466,466,"Will Grimmer",2,80,"FirstTeeLateLowestRound",2014
466,466,"Neal Lancaster",2,80,"FirstTeeLateLowestRound",2014
466,466,"David McNabb",2,80,"FirstTeeLateLowestRound",2014
466,466,"Matthew Southgate",2,80,"FirstTeeLateLowestRound",2014
466,466,"Chris Thompson",6,80,"FirstTeeLateLowestRound",2014
474,474,"David Hronek",2,81,"FirstTeeLateLowestRound",2014
474,474,"Raphael Jacquelin",4,81,"FirstTeeLateLowestRound",2014
474,474,"Kiyoshi Miyazato",2,81,"FirstTeeLateLowestRound",2014
474,474,"Alan Morin",2,81,"FirstTeeLateLowestRound",2014
474,474,"Paul Stankowski",7,81,"FirstTeeLateLowestRound",2014
479,479,"Steve Holmes",2,83,"FirstTeeLateLowestRound",2014
479,479,"Huang Mingjie",4,83,"FirstTeeLateLowestRound",2014
481,481,"David von Hoffmann",2,84,"FirstTeeLateLowestRound",2014
482,482,"Ben Crenshaw",2,85,"FirstTeeLateLowestRound",2014
483,483,"Bryden Macpherson",2,90,"FirstTeeLateLowestRound",2014
