"LateRound1ScoringAverage_RANKTHISWEEK_2013","LateRound1ScoringAverage_RANKLASTWEEK_2013","LateRound1ScoringAverage_PLAYERNAME_2013","LateRound1ScoringAverage__2013","LateRound1ScoringAverage_AVG_2013","LateRound1ScoringAverage_TOTALSTROKES_2013","LateRound1ScoringAverage_TOTALROUNDS_2013","stat_name","year"
32,32,"Jordan Spieth",NA,70.21,983,14,"LateRound1ScoringAverage",2013
33,33,"KJ Choi",NA,70.22,632,9,"LateRound1ScoringAverage",2013
33,33,"Ryan Moore",NA,70.22,632,9,"LateRound1ScoringAverage",2013
35,35,"Steven Bowditch",NA,70.25,562,8,"LateRound1ScoringAverage",2013
35,35,"Billy Horschel",NA,70.25,843,12,"LateRound1ScoringAverage",2013
37,37,"Robert Streb",NA,70.27,773,11,"LateRound1ScoringAverage",2013
38,38,"Ben Crane",NA,70.3,703,10,"LateRound1ScoringAverage",2013
38,38,"Dustin Johnson",NA,70.3,703,10,"LateRound1ScoringAverage",2013
40,40,"Brandt Snedeker",NA,70.33,844,12,"LateRound1ScoringAverage",2013
41,41,"Matt Jones",NA,70.36,774,11,"LateRound1ScoringAverage",2013
41,41,"Jeff Overton",NA,70.36,774,11,"LateRound1ScoringAverage",2013
41,41,"Daniel Summerhays",NA,70.36,774,11,"LateRound1ScoringAverage",2013
44,44,"Tim Clark",NA,70.38,563,8,"LateRound1ScoringAverage",2013
45,45,"Matt Kuchar",NA,70.4,704,10,"LateRound1ScoringAverage",2013
46,46,"Martin Flores",NA,70.42,845,12,"LateRound1ScoringAverage",2013
46,46,"Patrick Reed",NA,70.42,845,12,"LateRound1ScoringAverage",2013
48,48,"Charles Howell III",NA,70.43,986,14,"LateRound1ScoringAverage",2013
48,48,"Jerry Kelly",NA,70.43,493,7,"LateRound1ScoringAverage",2013
48,48,"Henrik Stenson",NA,70.43,493,7,"LateRound1ScoringAverage",2013
51,51,"Trevor Immelman",NA,70.46,916,13,"LateRound1ScoringAverage",2013
51,51,"Hunter Mahan",NA,70.46,916,13,"LateRound1ScoringAverage",2013
53,53,"Jonas Blixt",NA,70.5,705,10,"LateRound1ScoringAverage",2013
53,53,"Greg Owen",NA,70.5,846,12,"LateRound1ScoringAverage",2013
55,55,"Chez Reavie",NA,70.54,917,13,"LateRound1ScoringAverage",2013
56,56,"Brian Davis",NA,70.56,1129,16,"LateRound1ScoringAverage",2013
57,57,"Harris English",NA,70.58,847,12,"LateRound1ScoringAverage",2013
58,58,"Shawn Stefani",NA,70.6,706,10,"LateRound1ScoringAverage",2013
59,59,"Luke Donald",NA,70.64,777,11,"LateRound1ScoringAverage",2013
60,60,"Freddie Jacobson",NA,70.67,636,9,"LateRound1ScoringAverage",2013
61,61,"James Hahn",NA,70.69,919,13,"LateRound1ScoringAverage",2013
62,62,"Josh Teater",NA,70.7,707,10,"LateRound1ScoringAverage",2013
63,63,"Bob Estes",NA,70.71,495,7,"LateRound1ScoringAverage",2013
63,63,"Brandt Jobe",NA,70.71,495,7,"LateRound1ScoringAverage",2013
65,65,"John Merrick",NA,70.73,1061,15,"LateRound1ScoringAverage",2013
65,65,"Scott Stallings",NA,70.73,778,11,"LateRound1ScoringAverage",2013
67,67,"Bill Haas",NA,70.75,849,12,"LateRound1ScoringAverage",2013
68,68,"Camilo Villegas",NA,70.8,708,10,"LateRound1ScoringAverage",2013
69,69,"Ricky Barnes",NA,70.83,850,12,"LateRound1ScoringAverage",2013
70,70,"Bryce Molder",NA,70.88,567,8,"LateRound1ScoringAverage",2013
71,71,"David Hearn",NA,70.9,709,10,"LateRound1ScoringAverage",2013
72,72,"John Senden",NA,70.91,780,11,"LateRound1ScoringAverage",2013
73,73,"Brian Harman",NA,70.92,922,13,"LateRound1ScoringAverage",2013
74,74,"Luke Guthrie",NA,70.93,1064,15,"LateRound1ScoringAverage",2013
74,74,"Cameron Tringale",NA,70.93,1064,15,"LateRound1ScoringAverage",2013
76,76,"Ken Duke",NA,71,923,13,"LateRound1ScoringAverage",2013
76,76,"William McGirt",NA,71,852,12,"LateRound1ScoringAverage",2013
76,76,"Phil Mickelson",NA,71,781,11,"LateRound1ScoringAverage",2013
76,76,"Alistair Presnell",NA,71,923,13,"LateRound1ScoringAverage",2013
76,76,"Dicky Pride",NA,71,781,11,"LateRound1ScoringAverage",2013
76,76,"Boo Weekley",NA,71,923,13,"LateRound1ScoringAverage",2013
82,82,"Stewart Cink",NA,71.11,640,9,"LateRound1ScoringAverage",2013
82,82,"George McNeill",NA,71.11,640,9,"LateRound1ScoringAverage",2013
84,84,"Scott Langley",NA,71.13,1067,15,"LateRound1ScoringAverage",2013
84,84,"Mark Wilson",NA,71.13,569,8,"LateRound1ScoringAverage",2013
86,86,"Justin Leonard",NA,71.15,925,13,"LateRound1ScoringAverage",2013
87,87,"Chad Campbell",NA,71.17,854,12,"LateRound1ScoringAverage",2013
87,87,"David Lynn",NA,71.17,854,12,"LateRound1ScoringAverage",2013
87,87,"DJ Trahan",NA,71.17,427,6,"LateRound1ScoringAverage",2013
90,90,"Henrik Norlander",NA,71.2,712,10,"LateRound1ScoringAverage",2013
90,90,"Chris Stroud",NA,71.2,1068,15,"LateRound1ScoringAverage",2013
92,92,"Rory Sabbatini",NA,71.22,641,9,"LateRound1ScoringAverage",2013
93,93,"Russell Henley",NA,71.25,855,12,"LateRound1ScoringAverage",2013
94,94,"Charl Schwartzel",NA,71.29,499,7,"LateRound1ScoringAverage",2013
95,95,"Jeff Maggert",NA,71.3,713,10,"LateRound1ScoringAverage",2013
96,96,"Robert Karlsson",NA,71.33,642,9,"LateRound1ScoringAverage",2013
96,96,"Rory McIlroy",NA,71.33,642,9,"LateRound1ScoringAverage",2013
98,98,"John Huh",NA,71.36,785,11,"LateRound1ScoringAverage",2013
98,98,"Steve LeBrun",NA,71.36,785,11,"LateRound1ScoringAverage",2013
100,100,"Erik Compton",NA,71.38,928,13,"LateRound1ScoringAverage",2013
101,101,"Jason Dufner",NA,71.4,357,5,"LateRound1ScoringAverage",2013
101,101,"Rickie Fowler",NA,71.4,714,10,"LateRound1ScoringAverage",2013
101,101,"Morgan Hoffmann",NA,71.4,714,10,"LateRound1ScoringAverage",2013
104,104,"JJ Henry",NA,71.42,857,12,"LateRound1ScoringAverage",2013
104,104,"Nicholas Thompson",NA,71.42,857,12,"LateRound1ScoringAverage",2013
106,106,"Tim Herron",NA,71.43,500,7,"LateRound1ScoringAverage",2013
107,107,"Fabian Gomez",NA,71.45,786,11,"LateRound1ScoringAverage",2013
107,107,"Ryo Ishikawa",NA,71.45,786,11,"LateRound1ScoringAverage",2013
107,107,"Tag Ridings",NA,71.45,786,11,"LateRound1ScoringAverage",2013
110,110,"Casey Wittenberg",NA,71.47,1215,17,"LateRound1ScoringAverage",2013
111,111,"Scott Gardiner",NA,71.5,715,10,"LateRound1ScoringAverage",2013
111,111,"Cameron Percy",NA,71.5,715,10,"LateRound1ScoringAverage",2013
113,113,"Webb Simpson",NA,71.54,930,13,"LateRound1ScoringAverage",2013
114,114,"Bo Van Pelt",NA,71.55,787,11,"LateRound1ScoringAverage",2013
115,115,"Pat Perez",NA,71.56,644,9,"LateRound1ScoringAverage",2013
115,115,"DA Points",NA,71.56,1145,16,"LateRound1ScoringAverage",2013
117,117,"Jason Kokrak",NA,71.58,859,12,"LateRound1ScoringAverage",2013
118,118,"Martin Kaymer",NA,71.64,788,11,"LateRound1ScoringAverage",2013
118,118,"Marc Leishman",NA,71.64,788,11,"LateRound1ScoringAverage",2013
118,118,"Seung Yul Noh",NA,71.64,788,11,"LateRound1ScoringAverage",2013
121,121,"Ben Curtis",NA,71.67,645,9,"LateRound1ScoringAverage",2013
121,121,"Charlie Wi",NA,71.67,860,12,"LateRound1ScoringAverage",2013
123,123,"Will Claxton",NA,71.7,717,10,"LateRound1ScoringAverage",2013
123,123,"Matt Every",NA,71.7,717,10,"LateRound1ScoringAverage",2013
125,125,"Rod Pampling",NA,71.71,502,7,"LateRound1ScoringAverage",2013
126,126,"Jason Bohn",NA,71.73,789,11,"LateRound1ScoringAverage",2013
126,126,"Eric Meierdierks",NA,71.73,789,11,"LateRound1ScoringAverage",2013
126,126,"Aaron Watkins",NA,71.73,789,11,"LateRound1ScoringAverage",2013
129,129,"Ted Potter Jr",NA,71.75,574,8,"LateRound1ScoringAverage",2013
129,129,"Nick Watney",NA,71.75,861,12,"LateRound1ScoringAverage",2013
131,131,"James Driscoll",NA,71.78,646,9,"LateRound1ScoringAverage",2013
132,132,"Kevin Stadler",NA,71.82,790,11,"LateRound1ScoringAverage",2013
133,133,"Brendon de Jonge",NA,71.86,1006,14,"LateRound1ScoringAverage",2013
134,134,"Michael Thompson",NA,71.91,791,11,"LateRound1ScoringAverage",2013
135,135,"Justin Bolli",NA,71.92,935,13,"LateRound1ScoringAverage",2013
135,135,"Brendan Steele",NA,71.92,863,12,"LateRound1ScoringAverage",2013
135,135,"Brian Stuard",NA,71.92,863,12,"LateRound1ScoringAverage",2013
138,138,"Kevin Chappell",NA,71.93,1079,15,"LateRound1ScoringAverage",2013
139,139,"Scott Brown",NA,72,720,10,"LateRound1ScoringAverage",2013
139,139,"Jim Furyk",NA,72,720,10,"LateRound1ScoringAverage",2013
139,139,"Bobby Gates",NA,72,648,9,"LateRound1ScoringAverage",2013
139,139,"Ben Kohles",NA,72,864,12,"LateRound1ScoringAverage",2013
139,139,"Graeme McDowell",NA,72,504,7,"LateRound1ScoringAverage",2013
139,139,"Sean OHair",NA,72,792,11,"LateRound1ScoringAverage",2013
139,139,"Jin Park",NA,72,648,9,"LateRound1ScoringAverage",2013
139,139,"Ian Poulter",NA,72,504,7,"LateRound1ScoringAverage",2013
139,139,"Lee Williams",NA,72,648,9,"LateRound1ScoringAverage",2013
148,148,"Lucas Glover",NA,72.09,793,11,"LateRound1ScoringAverage",2013
148,148,"Carl Pettersson",NA,72.09,793,11,"LateRound1ScoringAverage",2013
150,150,"Vaughn Taylor",NA,72.17,433,6,"LateRound1ScoringAverage",2013
151,151,"Tommy Gainey",NA,72.18,794,11,"LateRound1ScoringAverage",2013
151,151,"Tom Gillis",NA,72.18,794,11,"LateRound1ScoringAverage",2013
151,151,"Geoff Ogilvy",NA,72.18,794,11,"LateRound1ScoringAverage",2013
154,154,"David Lingmerth",NA,72.25,578,8,"LateRound1ScoringAverage",2013
154,154,"Andrew Svoboda",NA,72.25,578,8,"LateRound1ScoringAverage",2013
156,156,"Sangmoon Bae",NA,72.27,1084,15,"LateRound1ScoringAverage",2013
157,157,"Justin Hicks",NA,72.3,723,10,"LateRound1ScoringAverage",2013
158,158,"Angel Cabrera",NA,72.33,868,12,"LateRound1ScoringAverage",2013
158,158,"Vijay Singh",NA,72.33,651,9,"LateRound1ScoringAverage",2013
160,160,"Charlie Beljan",NA,72.36,1013,14,"LateRound1ScoringAverage",2013
161,161,"Aaron Baddeley",NA,72.45,797,11,"LateRound1ScoringAverage",2013
162,162,"Troy Matteson",NA,72.5,870,12,"LateRound1ScoringAverage",2013
162,162,"Andres Romero",NA,72.5,870,12,"LateRound1ScoringAverage",2013
164,164,"Darron Stiles",NA,72.6,726,10,"LateRound1ScoringAverage",2013
165,165,"DH Lee",NA,72.75,873,12,"LateRound1ScoringAverage",2013
165,165,"Mike Weir",NA,72.75,582,8,"LateRound1ScoringAverage",2013
167,167,"Padraig Harrington",NA,72.8,364,5,"LateRound1ScoringAverage",2013
168,168,"Jim Herman",NA,72.82,801,11,"LateRound1ScoringAverage",2013
168,168,"Martin Laird",NA,72.82,801,11,"LateRound1ScoringAverage",2013
168,168,"David Mathis",NA,72.82,801,11,"LateRound1ScoringAverage",2013
171,171,"YE Yang",NA,72.88,583,8,"LateRound1ScoringAverage",2013
172,172,"Colt Knost",NA,72.92,875,12,"LateRound1ScoringAverage",2013
173,173,"Derek Ernst",NA,73,657,9,"LateRound1ScoringAverage",2013
173,173,"Scott Piercy",NA,73,803,11,"LateRound1ScoringAverage",2013
173,173,"Johnson Wagner",NA,73,876,12,"LateRound1ScoringAverage",2013
176,176,"Robert Allenby",NA,73.2,732,10,"LateRound1ScoringAverage",2013
176,176,"Luke List",NA,73.2,732,10,"LateRound1ScoringAverage",2013
178,178,"David Toms",NA,73.5,588,8,"LateRound1ScoringAverage",2013
179,179,"Bud Cauley",NA,73.55,809,11,"LateRound1ScoringAverage",2013
180,180,"Kyle Stanley",NA,74.08,889,12,"LateRound1ScoringAverage",2013
