"Total3Putts25_RANKTHISWEEK_2016","Total3Putts25_RANKLASTWEEK_2016","Total3Putts25_PLAYERNAME_2016","Total3Putts25_ROUNDS_2016","Total3Putts25_TOTAL3PUTTS25_2016","Total3Putts25_TOTAL3PUTTS_2016","stat_name","year"
89,104,"David Toms",38,13,18,"Total3Putts25",2016
89,86,"Jhonattan Vegas",49,13,17,"Total3Putts25",2016
89,75,"Jimmy Walker",43,13,16,"Total3Putts25",2016
103,86,"Aaron Baddeley",51,12,17,"Total3Putts25",2016
103,86,"Jonas Blixt",46,12,13,"Total3Putts25",2016
103,104,"Derek Ernst",36,12,16,"Total3Putts25",2016
103,104,"Tony Finau",49,12,17,"Total3Putts25",2016
103,96,"Bill Haas",42,12,14,"Total3Putts25",2016
103,155,"Adam Scott",39,12,16,"Total3Putts25",2016
103,104,"Vijay Singh",42,12,18,"Total3Putts25",2016
103,104,"Camilo Villegas",50,12,15,"Total3Putts25",2016
111,104,"Stuart Appleby",39,11,14,"Total3Putts25",2016
111,96,"Ken Duke",26,11,15,"Total3Putts25",2016
111,104,"Harris English",51,11,14,"Total3Putts25",2016
111,140,"Robert Garrigus",34,11,13,"Total3Putts25",2016
111,96,"Charley Hoffman",49,11,14,"Total3Putts25",2016
111,96,"Billy Horschel",45,11,15,"Total3Putts25",2016
111,140,"Scott Langley",41,11,13,"Total3Putts25",2016
111,104,"David Lingmerth",54,11,16,"Total3Putts25",2016
111,104,"Hideki Matsuyama",40,11,18,"Total3Putts25",2016
111,104,"Geoff Ogilvy",37,11,17,"Total3Putts25",2016
111,96,"Charl Schwartzel",29,11,12,"Total3Putts25",2016
111,126,"Webb Simpson",34,11,18,"Total3Putts25",2016
111,96,"Kevin Streelman",46,11,13,"Total3Putts25",2016
124,126,"Thomas Aiken",42,10,11,"Total3Putts25",2016
124,155,"Robert Allenby",35,10,16,"Total3Putts25",2016
124,104,"Ricky Barnes",57,10,13,"Total3Putts25",2016
124,126,"Alex Cejka",47,10,13,"Total3Putts25",2016
124,104,"KJ Choi",47,10,11,"Total3Putts25",2016
124,104,"Jon Curran",55,10,13,"Total3Putts25",2016
124,140,"Matt Jones",45,10,11,"Total3Putts25",2016
124,104,"Kevin Kisner",49,10,14,"Total3Putts25",2016
124,155,"Anirban Lahiri",44,10,13,"Total3Putts25",2016
124,126,"Hunter Mahan",43,10,11,"Total3Putts25",2016
124,155,"Rory McIlroy",37,10,14,"Total3Putts25",2016
124,104,"Francesco Molinari",36,10,12,"Total3Putts25",2016
124,104,"Kevin Na",52,10,12,"Total3Putts25",2016
124,155,"Henrik Norlander",41,10,15,"Total3Putts25",2016
124,104,"Pat Perez",28,10,13,"Total3Putts25",2016
124,104,"Dicky Pride",33,10,13,"Total3Putts25",2016
124,104,"Cameron Smith",45,10,12,"Total3Putts25",2016
124,140,"Brian Stuard",24,10,10,"Total3Putts25",2016
142,126,"Scott Brown",59,9,14,"Total3Putts25",2016
142,126,"Miguel Angel Carballo",24,9,11,"Total3Putts25",2016
142,126,"Luke Donald",49,9,11,"Total3Putts25",2016
142,140,"Jamie Donaldson",28,9,12,"Total3Putts25",2016
142,126,"Rhein Gibson",36,9,13,"Total3Putts25",2016
142,126,"Retief Goosen",37,9,9,"Total3Putts25",2016
142,155,"Hiroshi Iwata",51,9,12,"Total3Putts25",2016
142,126,"Matt Kuchar",46,9,10,"Total3Putts25",2016
142,140,"George McNeill",33,9,11,"Total3Putts25",2016
142,126,"Bryce Molder",50,9,16,"Total3Putts25",2016
142,126,"Justin Rose",35,9,13,"Total3Putts25",2016
153,155,"Daniel Berger",52,8,9,"Total3Putts25",2016
153,140,"Shane Bertsch",30,8,8,"Total3Putts25",2016
153,168,"Chad Collins",45,8,13,"Total3Putts25",2016
153,140,"Matthew Fitzpatrick",23,8,8,"Total3Putts25",2016
153,155,"Rickie Fowler",42,8,9,"Total3Putts25",2016
153,168,"Adam Hadwin",53,8,12,"Total3Putts25",2016
153,140,"Carl Pettersson",31,8,11,"Total3Putts25",2016
153,140,"Scott Piercy",45,8,11,"Total3Putts25",2016
153,140,"Martin Piller",37,8,10,"Total3Putts25",2016
153,140,"Darron Stiles",28,8,9,"Total3Putts25",2016
153,140,"Brendon Todd",43,8,12,"Total3Putts25",2016
153,140,"Bubba Watson",30,8,8,"Total3Putts25",2016
165,184,"Jason Bohn",37,7,8,"Total3Putts25",2016
165,155,"Jason Day",36,7,7,"Total3Putts25",2016
165,155,"Sergio Garcia",28,7,9,"Total3Putts25",2016
165,168,"Tom Hoge",47,7,15,"Total3Putts25",2016
165,155,"Jerry Kelly",44,7,9,"Total3Putts25",2016
165,168,"Shane Lowry",35,7,9,"Total3Putts25",2016
165,155,"Ryan Moore",40,7,8,"Total3Putts25",2016
165,184,"DA Points",32,7,10,"Total3Putts25",2016
165,184,"Henrik Stenson",30,7,8,"Total3Putts25",2016
165,168,"Tim Wilkinson",40,7,9,"Total3Putts25",2016
175,168,"Byeong Hun An",23,6,8,"Total3Putts25",2016
175,168,"Abraham Ancer",26,6,8,"Total3Putts25",2016
175,168,"Brian Gay",22,6,7,"Total3Putts25",2016
175,168,"Luke Guthrie",31,6,7,"Total3Putts25",2016
175,168,"Russell Henley",42,6,10,"Total3Putts25",2016
175,168,"Dustin Johnson",37,6,7,"Total3Putts25",2016
175,184,"Kelly Kraft",35,6,6,"Total3Putts25",2016
175,168,"Lucas Lee",22,6,8,"Total3Putts25",2016
175,168,"Graeme McDowell",33,6,6,"Total3Putts25",2016
175,168,"Phil Mickelson",37,6,7,"Total3Putts25",2016
175,168,"Wes Roach",33,6,6,"Total3Putts25",2016
175,194,"Sam Saunders",40,6,8,"Total3Putts25",2016
175,168,"Brandt Snedeker",47,6,11,"Total3Putts25",2016
175,184,"Vaughn Taylor",30,6,9,"Total3Putts25",2016
189,184,"Erik Compton",45,5,11,"Total3Putts25",2016
189,184,"Justin Leonard",28,5,6,"Total3Putts25",2016
189,184,"Troy Merritt",41,5,5,"Total3Putts25",2016
189,184,"Cameron Percy",22,5,6,"Total3Putts25",2016
189,194,"Ollie Schniederjans",23,5,9,"Total3Putts25",2016
189,184,"Bernd Wiesberger",23,5,6,"Total3Putts25",2016
195,194,"Brice Garnett",29,4,8,"Total3Putts25",2016
195,194,"Branden Grace",31,4,6,"Total3Putts25",2016
195,194,"Andrew Landry",24,4,4,"Total3Putts25",2016
195,204,"DH Lee",35,4,6,"Total3Putts25",2016
195,194,"Marc Leishman",41,4,7,"Total3Putts25",2016
195,194,"Louis Oosthuizen",25,4,4,"Total3Putts25",2016
195,194,"Ian Poulter",37,4,10,"Total3Putts25",2016
195,194,"Steve Stricker",25,4,6,"Total3Putts25",2016
195,194,"Andy Sullivan",25,4,8,"Total3Putts25",2016
204,204,"Billy Hurley III",22,3,6,"Total3Putts25",2016
204,204,"Jordan Spieth",34,3,5,"Total3Putts25",2016
206,207,"Andres Romero",22,2,5,"Total3Putts25",2016
206,207,"DJ Trahan",23,2,5,"Total3Putts25",2016
