"LowestRound_RANKTHISWEEK_2016","LowestRound_RANKLASTWEEK_2016","LowestRound_PLAYERNAME_2016","LowestRound_ROUNDS_2016","LowestRound_VALUE_2016","LowestRound_TOURNCOURSE_2016","LowestRound_ROUND_2016","stat_name","year"
425,421,"Dennis Downs",2,77,NA,2,"LowestRound",2016
425,421,"David Hronek",2,77,NA,2,"LowestRound",2016
425,421,"Mark OMeara",2,77,NA,1,"LowestRound",2016
425,421,"Jason Schmuhl",3,77,NA,3,"LowestRound",2016
429,425,"Cheng Jin",2,78,NA,2,"LowestRound",2016
429,NA,"Blake Olson",2,78,NA,1,"LowestRound",2016
429,425,"SJ Park",1,78,NA,1,"LowestRound",2016
432,427,"Jordan Payne",2,81,NA,1,"LowestRound",2016
432,427,"Ian Woosnam",2,81,NA,2,"LowestRound",2016
434,429,"Paul Chaplet",2,82,NA,2,"LowestRound",2016
