"Front9Par4ScoringAverage_RANKTHISWEEK_2010","Front9Par4ScoringAverage_RANKLASTWEEK_2010","Front9Par4ScoringAverage_PLAYERNAME_2010","Front9Par4ScoringAverage_ROUNDS_2010","Front9Par4ScoringAverage_AVG_2010","Front9Par4ScoringAverage_TOTALSTROKES_2010","Front9Par4ScoringAverage_TOTALHOLES_2010","stat_name","year"
31,31,"Jeff Quinney",91,3.99,2007,503,"Front9Par4ScoringAverage",2010
31,31,"Steve Stricker",73,3.99,1610,404,"Front9Par4ScoringAverage",2010
31,31,"Chris Stroud",90,3.99,1974,495,"Front9Par4ScoringAverage",2010
31,31,"Scott Verplank",74,3.99,1649,413,"Front9Par4ScoringAverage",2010
31,31,"Charlie Wi",95,3.99,2112,529,"Front9Par4ScoringAverage",2010
53,53,"Blake Adams",84,4,1847,462,"Front9Par4ScoringAverage",2010
53,53,"Jason Bohn",84,4,1834,458,"Front9Par4ScoringAverage",2010
53,53,"Michael Bradley",77,4,1693,423,"Front9Par4ScoringAverage",2010
53,53,"Tim Clark",88,4,1875,469,"Front9Par4ScoringAverage",2010
53,53,"Chris DiMarco",88,4,1946,486,"Front9Par4ScoringAverage",2010
53,53,"JB Holmes",100,4,2232,558,"Front9Par4ScoringAverage",2010
53,53,"John Merrick",109,4,2409,603,"Front9Par4ScoringAverage",2010
53,53,"Phil Mickelson",76,4,1663,416,"Front9Par4ScoringAverage",2010
53,53,"Tim Petrovic",105,4,2317,579,"Front9Par4ScoringAverage",2010
53,53,"Vaughn Taylor",87,4,1908,477,"Front9Par4ScoringAverage",2010
53,53,"David Toms",86,4,1876,469,"Front9Par4ScoringAverage",2010
53,53,"DJ Trahan",92,4,2015,504,"Front9Par4ScoringAverage",2010
53,53,"Nick Watney",91,4,1943,486,"Front9Par4ScoringAverage",2010
53,53,"Brett Wetterich",54,4,1208,302,"Front9Par4ScoringAverage",2010
53,53,"Jay Williamson",76,4,1682,420,"Front9Par4ScoringAverage",2010
68,68,"Stephen Ames",75,4.01,1637,408,"Front9Par4ScoringAverage",2010
68,68,"Aaron Baddeley",94,4.01,2085,520,"Front9Par4ScoringAverage",2010
68,68,"Ricky Barnes",103,4.01,2297,573,"Front9Par4ScoringAverage",2010
68,68,"KJ Choi",82,4.01,1788,446,"Front9Par4ScoringAverage",2010
68,68,"Luke Donald",71,4.01,1500,374,"Front9Par4ScoringAverage",2010
68,68,"Bob Estes",79,4.01,1763,440,"Front9Par4ScoringAverage",2010
68,68,"Jim Furyk",76,4.01,1637,408,"Front9Par4ScoringAverage",2010
68,68,"Tim Herron",79,4.01,1736,433,"Front9Par4ScoringAverage",2010
68,68,"Charley Hoffman",85,4.01,1879,469,"Front9Par4ScoringAverage",2010
68,68,"Will Ma Kenzie",72,4.01,1597,398,"Front9Par4ScoringAverage",2010
68,68,"Shaun Micheel",70,4.01,1530,382,"Front9Par4ScoringAverage",2010
68,68,"Ryan Moore",80,4.01,1750,436,"Front9Par4ScoringAverage",2010
68,68,"Geoff Ogilvy",62,4.01,1316,328,"Front9Par4ScoringAverage",2010
68,68,"Ian Poulter",55,4.01,1120,279,"Front9Par4ScoringAverage",2010
68,68,"John Rollins",81,4.01,1808,451,"Front9Par4ScoringAverage",2010
68,68,"Michael Sim",64,4.01,1414,353,"Front9Par4ScoringAverage",2010
68,68,"Bubba Watson",77,4.01,1705,425,"Front9Par4ScoringAverage",2010
68,68,"Boo Weekley",88,4.01,1950,486,"Front9Par4ScoringAverage",2010
68,68,"Steve Wheatcroft",74,4.01,1612,402,"Front9Par4ScoringAverage",2010
68,68,"Garrett Willis",82,4.01,1796,448,"Front9Par4ScoringAverage",2010
88,88,"Ben Curtis",78,4.02,1773,441,"Front9Par4ScoringAverage",2010
88,88,"Mathias Gronberg",61,4.02,1356,337,"Front9Par4ScoringAverage",2010
88,88,"Matt Jones",89,4.02,1950,485,"Front9Par4ScoringAverage",2010
88,88,"Jarrod Lyle",54,4.02,1191,296,"Front9Par4ScoringAverage",2010
88,88,"Hunter Mahan",85,4.02,1863,464,"Front9Par4ScoringAverage",2010
88,88,"Billy Mayfair",78,4.02,1716,427,"Front9Par4ScoringAverage",2010
88,88,"Bryce Molder",84,4.02,1843,458,"Front9Par4ScoringAverage",2010
88,88,"Cameron Percy",73,4.02,1611,401,"Front9Par4ScoringAverage",2010
88,88,"Webb Simpson",98,4.02,2189,545,"Front9Par4ScoringAverage",2010
88,88,"Heath Slocum",97,4.02,2116,527,"Front9Par4ScoringAverage",2010
88,88,"Brandt Snedeker",89,4.02,1980,493,"Front9Par4ScoringAverage",2010
88,88,"Kevin Streelman",90,4.02,1996,497,"Front9Par4ScoringAverage",2010
88,88,"Jimmy Walker",82,4.02,1815,452,"Front9Par4ScoringAverage",2010
101,101,"Robert Allenby",76,4.03,1675,416,"Front9Par4ScoringAverage",2010
101,101,"Cameron Beckman",68,4.03,1535,381,"Front9Par4ScoringAverage",2010
101,101,"James Driscoll",78,4.03,1742,432,"Front9Par4ScoringAverage",2010
101,101,"Robert Garrigus",71,4.03,1600,397,"Front9Par4ScoringAverage",2010
101,101,"Lucas Glover",75,4.03,1636,406,"Front9Par4ScoringAverage",2010
101,101,"Paul Goydos",78,4.03,1746,433,"Front9Par4ScoringAverage",2010
101,101,"Ryuji Imada",90,4.03,2014,500,"Front9Par4ScoringAverage",2010
101,101,"Jerry Kelly",99,4.03,2186,542,"Front9Par4ScoringAverage",2010
101,101,"Cliff Kresge",50,4.03,1113,276,"Front9Par4ScoringAverage",2010
101,101,"Marc Leishman",87,4.03,1987,493,"Front9Par4ScoringAverage",2010
101,101,"Paul Stankowski",62,4.03,1394,346,"Front9Par4ScoringAverage",2010
101,101,"Nicholas Thompson",88,4.03,1942,482,"Front9Par4ScoringAverage",2010
101,101,"Johnson Wagner",85,4.03,1869,464,"Front9Par4ScoringAverage",2010
101,101,"Mark Wilson",87,4.03,1921,477,"Front9Par4ScoringAverage",2010
115,115,"Briny Baird",87,4.04,1969,487,"Front9Par4ScoringAverage",2010
115,115,"Angel Cabrera",64,4.04,1417,351,"Front9Par4ScoringAverage",2010
115,115,"Chad Campbell",95,4.04,2099,520,"Front9Par4ScoringAverage",2010
115,115,"Jason Day",82,4.04,1850,458,"Front9Par4ScoringAverage",2010
115,115,"Jason Dufner",87,4.04,1913,473,"Front9Par4ScoringAverage",2010
115,115,"JP Hayes",79,4.04,1717,425,"Front9Par4ScoringAverage",2010
115,115,"Skip Kendall",58,4.04,1292,320,"Front9Par4ScoringAverage",2010
115,115,"Martin Laird",91,4.04,2034,503,"Front9Par4ScoringAverage",2010
115,115,"Davis Love III",79,4.04,1791,443,"Front9Par4ScoringAverage",2010
115,115,"Sean OHair",84,4.04,1821,451,"Front9Par4ScoringAverage",2010
115,115,"Joe Ogilvie",99,4.04,2190,542,"Front9Par4ScoringAverage",2010
115,115,"Scott Piercy",88,4.04,1966,487,"Front9Par4ScoringAverage",2010
115,115,"Brett Quigley",96,4.04,2115,524,"Front9Par4ScoringAverage",2010
115,115,"Andres Romero",73,4.04,1646,407,"Front9Par4ScoringAverage",2010
115,115,"Rory Sabbatini",79,4.04,1702,421,"Front9Par4ScoringAverage",2010
115,115,"Kevin Stadler",86,4.04,1897,470,"Front9Par4ScoringAverage",2010
115,115,"Omar Uresti",74,4.04,1615,400,"Front9Par4ScoringAverage",2010
115,115,"Camilo Villegas",78,4.04,1615,400,"Front9Par4ScoringAverage",2010
133,133,"Woody Austin",93,4.05,2079,513,"Front9Par4ScoringAverage",2010
133,133,"John Daly",63,4.05,1437,355,"Front9Par4ScoringAverage",2010
133,133,"Brian Davis",101,4.05,2249,555,"Front9Par4ScoringAverage",2010
133,133,"Matt Every",60,4.05,1329,328,"Front9Par4ScoringAverage",2010
133,133,"Michael Letzig",84,4.05,1905,470,"Front9Par4ScoringAverage",2010
133,133,"Jeff Maggert",76,4.05,1701,420,"Front9Par4ScoringAverage",2010
133,133,"Troy Merritt",86,4.05,1915,473,"Front9Par4ScoringAverage",2010
133,133,"James Nitties",92,4.05,2042,504,"Front9Par4ScoringAverage",2010
133,133,"Alex Prugh",88,4.05,1957,483,"Front9Par4ScoringAverage",2010
133,133,"Vijay Singh",75,4.05,1684,416,"Front9Par4ScoringAverage",2010
133,133,"Brian Stuard",81,4.05,1812,447,"Front9Par4ScoringAverage",2010
133,133,"Chris Tidland",77,4.05,1693,418,"Front9Par4ScoringAverage",2010
145,145,"Kris Blanks",91,4.06,1967,485,"Front9Par4ScoringAverage",2010
145,145,"Brent Delahoussaye",57,4.06,1272,313,"Front9Par4ScoringAverage",2010
145,145,"Steve Flesch",78,4.06,1706,420,"Front9Par4ScoringAverage",2010
145,145,"Sergio Garcia",58,4.06,1170,288,"Front9Par4ScoringAverage",2010
145,145,"Jeff Gove",57,4.06,1262,311,"Front9Par4ScoringAverage",2010
145,145,"Nathan Green",86,4.06,1925,474,"Front9Par4ScoringAverage",2010
145,145,"Padraig Harrington",57,4.06,1259,310,"Front9Par4ScoringAverage",2010
145,145,"John Mallinger",78,4.06,1744,430,"Front9Par4ScoringAverage",2010
145,145,"Troy Matteson",84,4.06,1893,466,"Front9Par4ScoringAverage",2010
145,145,"George McNeill",79,4.06,1789,441,"Front9Par4ScoringAverage",2010
145,145,"Rod Pampling",77,4.06,1702,419,"Front9Par4ScoringAverage",2010
145,145,"Aron Price",70,4.06,1574,388,"Front9Par4ScoringAverage",2010
145,145,"Roger Tambellini",77,4.06,1710,421,"Front9Par4ScoringAverage",2010
145,145,"Josh Teater",101,4.06,2236,551,"Front9Par4ScoringAverage",2010
145,145,"Roland Thatcher",72,4.06,1625,400,"Front9Par4ScoringAverage",2010
160,160,"Stuart Appleby",101,4.07,2289,563,"Front9Par4ScoringAverage",2010
160,160,"Matt Bettencourt",91,4.07,2005,493,"Front9Par4ScoringAverage",2010
160,160,"Daniel Chopra",74,4.07,1639,403,"Front9Par4ScoringAverage",2010
160,160,"Trevor Immelman",55,4.07,1248,307,"Front9Par4ScoringAverage",2010
160,160,"Lee Janzen",77,4.07,1736,427,"Front9Par4ScoringAverage",2010
160,160,"Bill Lunde",79,4.07,1735,426,"Front9Par4ScoringAverage",2010
160,160,"Greg Owen",69,4.07,1522,374,"Front9Par4ScoringAverage",2010
160,160,"Brenden Pappas",66,4.07,1473,362,"Front9Par4ScoringAverage",2010
160,160,"Cameron Tringale",55,4.07,1216,299,"Front9Par4ScoringAverage",2010
160,160,"Mike Weir",59,4.07,1259,309,"Front9Par4ScoringAverage",2010
170,170,"Rich Barcelo",70,4.08,1565,384,"Front9Par4ScoringAverage",2010
170,170,"Henrik Bjornstad",72,4.08,1591,390,"Front9Par4ScoringAverage",2010
170,170,"Craig Bowden",56,4.08,1247,306,"Front9Par4ScoringAverage",2010
170,170,"Mathew Goggin",85,4.08,1937,475,"Front9Par4ScoringAverage",2010
170,170,"Dustin Johnson",83,4.08,1843,452,"Front9Par4ScoringAverage",2010
170,170,"Rocco Mediate",71,4.08,1604,393,"Front9Par4ScoringAverage",2010
170,170,"Garth Mulroy",53,4.08,1164,285,"Front9Par4ScoringAverage",2010
177,177,"Derek Lamely",81,4.09,1826,447,"Front9Par4ScoringAverage",2010
177,177,"Chris Wilson",65,4.09,1445,353,"Front9Par4ScoringAverage",2010
179,179,"Alex Cejka",81,4.1,1805,440,"Front9Par4ScoringAverage",2010
179,179,"Martin Flores",75,4.1,1675,409,"Front9Par4ScoringAverage",2010
179,179,"Steve Lowery",67,4.1,1498,365,"Front9Par4ScoringAverage",2010
182,182,"Kevin Johnson",62,4.11,1377,335,"Front9Par4ScoringAverage",2010
182,182,"Andrew McLardy",52,4.11,1167,284,"Front9Par4ScoringAverage",2010
182,182,"Ted Purdy",86,4.11,1924,468,"Front9Par4ScoringAverage",2010
185,185,"Justin Bolli",55,4.12,1233,299,"Front9Par4ScoringAverage",2010
185,185,"Mark Calcavecchia",50,4.12,1120,272,"Front9Par4ScoringAverage",2010
185,185,"David Duval",71,4.12,1599,388,"Front9Par4ScoringAverage",2010
185,185,"David Lutterus",69,4.12,1537,373,"Front9Par4ScoringAverage",2010
189,189,"Greg Kraft",52,4.14,1164,281,"Front9Par4ScoringAverage",2010
189,189,"Jerod Turner",54,4.14,1235,298,"Front9Par4ScoringAverage",2010
191,191,"Vance Veazey",58,4.15,1302,314,"Front9Par4ScoringAverage",2010
192,192,"Brad Faxon",58,4.17,1305,313,"Front9Par4ScoringAverage",2010
