"CareerMoneyLeaders_RANKTHISWEEK_2006","CareerMoneyLeaders_RANKLASTWEEK_2006","CareerMoneyLeaders_PLAYERNAME_2006","CareerMoneyLeaders__2006","CareerMoneyLeaders_MONEY_2006","stat_name","year"
382,382,"Shane Bertsch",NA,838603,"CareerMoneyLeaders",2006
383,383,"Bill Sander",NA,823428,"CareerMoneyLeaders",2006
384,384,"Ron Streck",NA,817211,"CareerMoneyLeaders",2006
385,385,"DA Points",NA,806524,"CareerMoneyLeaders",2006
386,386,"Grier Jones",NA,803189,"CareerMoneyLeaders",2006
387,387,"Gay Brewer",NA,800914,"CareerMoneyLeaders",2006
388,388,"Lance Ten Broeck",NA,790347,"CareerMoneyLeaders",2006
389,389,"Jerry Heard",NA,780746,"CareerMoneyLeaders",2006
390,390,"Doug Sanders",NA,772993,"CareerMoneyLeaders",2006
391,391,"Greg Twiggs",NA,767294,"CareerMoneyLeaders",2006
392,392,"Frank Conner",NA,750733,"CareerMoneyLeaders",2006
393,393,"Peter Oosterhuis",NA,736692,"CareerMoneyLeaders",2006
394,394,"Joe Inman",NA,729249,"CareerMoneyLeaders",2006
395,395,"Kris Cox",NA,723007,"CareerMoneyLeaders",2006
396,396,"Bubba Dickerson",NA,694455,"CareerMoneyLeaders",2006
397,397,"Mike McCullough",NA,682511,"CareerMoneyLeaders",2006
398,398,"Rod Curl",NA,677009,"CareerMoneyLeaders",2006
399,399,"Stan Utley",NA,674546,"CareerMoneyLeaders",2006
400,400,"Homero Blancas",NA,671251,"CareerMoneyLeaders",2006
401,401,"Gary McCord",NA,662359,"CareerMoneyLeaders",2006
402,402,"Bob Goalby",NA,645013,"CareerMoneyLeaders",2006
403,403,"Victor Regalado",NA,628557,"CareerMoneyLeaders",2006
404,404,"TC Chen",NA,616303,"CareerMoneyLeaders",2006
405,405,"Dale Douglass",NA,577950,"CareerMoneyLeaders",2006
406,406,"Jeff Overton",NA,577132,"CareerMoneyLeaders",2006
407,407,"Sam Randolph",NA,574876,"CareerMoneyLeaders",2006
408,408,"Mark Pfeil",NA,573387,"CareerMoneyLeaders",2006
409,409,"Brendan Jones",NA,567577,"CareerMoneyLeaders",2006
410,410,"Jim Dent",NA,564809,"CareerMoneyLeaders",2006
411,411,"Bud Allin",NA,563288,"CareerMoneyLeaders",2006
412,412,"John Schroeder",NA,546569,"CareerMoneyLeaders",2006
413,413,"Tim Norris",NA,545531,"CareerMoneyLeaders",2006
414,414,"Mac McLendon",NA,541908,"CareerMoneyLeaders",2006
415,415,"Robert Garrigus",NA,537595,"CareerMoneyLeaders",2006
416,416,"Rik Massengale",NA,536254,"CareerMoneyLeaders",2006
417,417,"Vance Heafner",NA,535177,"CareerMoneyLeaders",2006
418,418,"Bobby Cole",NA,535130,"CareerMoneyLeaders",2006
419,419,"Forrest Fezler",NA,527325,"CareerMoneyLeaders",2006
420,420,"Mike Morley",NA,526403,"CareerMoneyLeaders",2006
421,421,"Ken Brown",NA,507919,"CareerMoneyLeaders",2006
422,422,"Henrik Bjornstad",NA,491043,"CareerMoneyLeaders",2006
423,423,"Jim Nelford",NA,485111,"CareerMoneyLeaders",2006
424,424,"Steve Melnyk",NA,477784,"CareerMoneyLeaders",2006
425,425,"Tom Jenkins",NA,470019,"CareerMoneyLeaders",2006
426,426,"Bob Lunn",NA,459182,"CareerMoneyLeaders",2006
427,427,"Gavin Coles",NA,449547,"CareerMoneyLeaders",2006
428,428,"Mike Nicolette",NA,448037,"CareerMoneyLeaders",2006
429,429,"Bob Rosburg",NA,436446,"CareerMoneyLeaders",2006
430,430,"Tom Shaw",NA,434756,"CareerMoneyLeaders",2006
431,431,"David McKenzie",NA,430437,"CareerMoneyLeaders",2006
432,432,"Allen Miller",NA,426883,"CareerMoneyLeaders",2006
433,433,"Phillip Hancock",NA,425154,"CareerMoneyLeaders",2006
434,434,"Bobby Mitchell",NA,421938,"CareerMoneyLeaders",2006
435,435,"Doug Ford",NA,419292,"CareerMoneyLeaders",2006
436,436,"Larry Hinson",NA,413284,"CareerMoneyLeaders",2006
437,437,"Wally Armstrong",NA,406269,"CareerMoneyLeaders",2006
438,438,"Fred Marti",NA,404674,"CareerMoneyLeaders",2006
439,439,"Terry Diehl",NA,404611,"CareerMoneyLeaders",2006
440,440,"Dow Finsterwald",NA,402102,"CareerMoneyLeaders",2006
441,441,"Jim Benepe",NA,395214,"CareerMoneyLeaders",2006
442,442,"Orville Moody",NA,389846,"CareerMoneyLeaders",2006
443,443,"John Fought",NA,387036,"CareerMoneyLeaders",2006
444,444,"Greg Powers",NA,386086,"CareerMoneyLeaders",2006
445,445,"Bob Smith",NA,385283,"CareerMoneyLeaders",2006
446,446,"Bob Shearer",NA,378336,"CareerMoneyLeaders",2006
447,447,"Billy Maxwell",NA,375648,"CareerMoneyLeaders",2006
448,448,"Johnny Pott",NA,371396,"CareerMoneyLeaders",2006
449,449,"Deane Beman",NA,370003,"CareerMoneyLeaders",2006
450,450,"Vance Veazey",NA,369155,"CareerMoneyLeaders",2006
451,451,"George Cadle",NA,362543,"CareerMoneyLeaders",2006
452,452,"Roger Tambellini",NA,350849,"CareerMoneyLeaders",2006
453,453,"RH Sikes",NA,344387,"CareerMoneyLeaders",2006
454,454,"Ron Whittaker",NA,344339,"CareerMoneyLeaders",2006
455,455,"Tony Jacklin",NA,336530,"CareerMoneyLeaders",2006
456,456,"Jim Wiechers",NA,329169,"CareerMoneyLeaders",2006
457,457,"Lyn Lott",NA,325966,"CareerMoneyLeaders",2006
458,458,"Jimmy Walker",NA,322964,"CareerMoneyLeaders",2006
459,459,"Jeff Mitchell",NA,322320,"CareerMoneyLeaders",2006
460,460,"Pat Lindsey",NA,318777,"CareerMoneyLeaders",2006
461,461,"Woody Blackburn",NA,310231,"CareerMoneyLeaders",2006
462,462,"Jim Jamieson",NA,306618,"CareerMoneyLeaders",2006
463,463,"Bob Dickson",NA,296640,"CareerMoneyLeaders",2006
464,464,"Labron Harris",NA,295917,"CareerMoneyLeaders",2006
465,465,"Mike Souchak",NA,287463,"CareerMoneyLeaders",2006
466,466,"Howie Johnson",NA,280816,"CareerMoneyLeaders",2006
467,467,"DeWitt Weaver",NA,273435,"CareerMoneyLeaders",2006
468,468,"Ken Venturi",NA,268263,"CareerMoneyLeaders",2006
469,469,"Ernie Gonzalez",NA,265032,"CareerMoneyLeaders",2006
470,470,"Nicholas Thompson",NA,264717,"CareerMoneyLeaders",2006
471,471,"Bert Greene",NA,264230,"CareerMoneyLeaders",2006
472,472,"Terry Dill",NA,255050,"CareerMoneyLeaders",2006
473,473,"BJ Staten",NA,253088,"CareerMoneyLeaders",2006
474,474,"Fred Wadsworth",NA,235449,"CareerMoneyLeaders",2006
475,475,"Tommy Jacobs",NA,232720,"CareerMoneyLeaders",2006
476,476,"Ron Cerrudo",NA,228199,"CareerMoneyLeaders",2006
477,477,"Pete Brown",NA,214884,"CareerMoneyLeaders",2006
478,478,"James McLean",NA,209266,"CareerMoneyLeaders",2006
479,479,"Don Massengale",NA,207688,"CareerMoneyLeaders",2006
480,480,"Fred Hawkins",NA,205228,"CareerMoneyLeaders",2006
481,481,"Babe Hiskey",NA,202754,"CareerMoneyLeaders",2006
482,482,"Dwight Nevil",NA,199935,"CareerMoneyLeaders",2006
483,483,"Don Iverson",NA,198477,"CareerMoneyLeaders",2006
484,484,"Jack Newton",NA,191898,"CareerMoneyLeaders",2006
485,485,"Matt Hansen",NA,187252,"CareerMoneyLeaders",2006
486,486,"Dave Ragan",NA,172256,"CareerMoneyLeaders",2006
487,487,"Roy Pace",NA,165699,"CareerMoneyLeaders",2006
488,488,"Marty Fleckman",NA,162141,"CareerMoneyLeaders",2006
489,489,"Bob Byman",NA,161884,"CareerMoneyLeaders",2006
490,490,"Bert Weaver",NA,161210,"CareerMoneyLeaders",2006
491,491,"Craig Kanada",NA,159508,"CareerMoneyLeaders",2006
492,492,"Pat Fitzsimons",NA,153542,"CareerMoneyLeaders",2006
493,493,"Bunky Henry",NA,153499,"CareerMoneyLeaders",2006
494,494,"Gary Groh",NA,148753,"CareerMoneyLeaders",2006
495,495,"Jason Schultz",NA,147424,"CareerMoneyLeaders",2006
496,496,"Mike Holland",NA,146470,"CareerMoneyLeaders",2006
497,497,"Rocky Thompson",NA,146391,"CareerMoneyLeaders",2006
498,498,"Steve Spray",NA,142045,"CareerMoneyLeaders",2006
499,499,"Jack Fleck",NA,129737,"CareerMoneyLeaders",2006
500,500,"Randy Glover",NA,123531,"CareerMoneyLeaders",2006
501,501,"Al Besselink",NA,119183,"CareerMoneyLeaders",2006
502,502,"Steve Reid",NA,110441,"CareerMoneyLeaders",2006
503,503,"Bill Garrett",NA,107610,"CareerMoneyLeaders",2006
504,504,"Jim Ferree",NA,106895,"CareerMoneyLeaders",2006
505,505,"Michael Connell",NA,106747,"CareerMoneyLeaders",2006
506,506,"Bob Toski",NA,105484,"CareerMoneyLeaders",2006
507,507,"Bob McCallister",NA,101079,"CareerMoneyLeaders",2006
508,508,"Boo Weekley",NA,95206,"CareerMoneyLeaders",2006
509,509,"Tom Nieporte",NA,94555,"CareerMoneyLeaders",2006
510,510,"Alex Aragon",NA,94504,"CareerMoneyLeaders",2006
511,511,"Ryan Hietala",NA,87772,"CareerMoneyLeaders",2006
512,512,"Sam Adams",NA,82787,"CareerMoneyLeaders",2006
513,513,"Jon Mills",NA,74482,"CareerMoneyLeaders",2006
514,514,"Ernie Vossler",NA,74229,"CareerMoneyLeaders",2006
515,515,"John Engler Jr",NA,72694,"CareerMoneyLeaders",2006
516,516,"Richie Karl",NA,61566,"CareerMoneyLeaders",2006
517,517,"Boyd Summerhays",NA,57921,"CareerMoneyLeaders",2006
518,518,"Mike Fetchick",NA,52044,"CareerMoneyLeaders",2006
519,519,"Bill Johnston",NA,50707,"CareerMoneyLeaders",2006
520,520,"Bob Mann",NA,45113,"CareerMoneyLeaders",2006
521,521,"Patrick Moore",NA,34859,"CareerMoneyLeaders",2006
522,522,"Dick Hart",NA,34739,"CareerMoneyLeaders",2006
523,523,"Laurie Hammer",NA,25992,"CareerMoneyLeaders",2006
524,524,"Steven Bowditch",NA,19459,"CareerMoneyLeaders",2006
