"Par4EagleLeaders_RANKTHISWEEK_2010","Par4EagleLeaders_RANKLASTWEEK_2010","Par4EagleLeaders_PLAYERNAME_2010","Par4EagleLeaders_ROUNDS_2010","Par4EagleLeaders_TOTAL_2010","Par4EagleLeaders_TOTALPAR4HOLES_2010","Par4EagleLeaders_TOTALHOLEOUTS_2010","stat_name","year"
43,43,"Michael Bradley",77,1,832,1,"Par4EagleLeaders",2010
43,43,"Angel Cabrera",64,1,694,NA,"Par4EagleLeaders",2010
43,43,"Mark Calcavecchia",50,1,544,1,"Par4EagleLeaders",2010
43,43,"Chad Campbell",95,1,1019,1,"Par4EagleLeaders",2010
43,43,"Paul Casey",64,1,652,NA,"Par4EagleLeaders",2010
43,43,"KJ Choi",82,1,884,1,"Par4EagleLeaders",2010
43,43,"Chad Collins",87,1,947,1,"Par4EagleLeaders",2010
43,43,"Ben Crane",85,1,897,1,"Par4EagleLeaders",2010
43,43,"Brian Davis",101,1,1078,1,"Par4EagleLeaders",2010
43,43,"Jason Day",82,1,904,1,"Par4EagleLeaders",2010
43,43,"Graham DeLaet",88,1,956,1,"Par4EagleLeaders",2010
43,43,"Luke Donald",71,1,736,NA,"Par4EagleLeaders",2010
43,43,"James Driscoll",78,1,845,NA,"Par4EagleLeaders",2010
43,43,"Jason Dufner",87,1,932,1,"Par4EagleLeaders",2010
43,43,"Joe Durant",67,1,732,1,"Par4EagleLeaders",2010
43,43,"David Duval",71,1,751,NA,"Par4EagleLeaders",2010
43,43,"Ernie Els",72,1,760,1,"Par4EagleLeaders",2010
43,43,"Matt Every",60,1,640,NA,"Par4EagleLeaders",2010
43,43,"Robert Garrigus",71,1,776,1,"Par4EagleLeaders",2010
43,43,"Brian Gay",101,1,1067,1,"Par4EagleLeaders",2010
43,43,"Retief Goosen",75,1,782,NA,"Par4EagleLeaders",2010
43,43,"Tim Herron",79,1,856,1,"Par4EagleLeaders",2010
43,43,"Charles Howell III",103,1,1102,NA,"Par4EagleLeaders",2010
43,43,"Matt Jones",89,1,954,NA,"Par4EagleLeaders",2010
43,43,"Jerry Kelly",99,1,1072,1,"Par4EagleLeaders",2010
43,43,"Skip Kendall",58,1,626,NA,"Par4EagleLeaders",2010
43,43,"Justin Leonard",89,1,976,1,"Par4EagleLeaders",2010
43,43,"Michael Letzig",84,1,912,1,"Par4EagleLeaders",2010
43,43,"Bill Lunde",79,1,829,1,"Par4EagleLeaders",2010
43,43,"Jarrod Lyle",54,1,588,1,"Par4EagleLeaders",2010
43,43,"Jeff Maggert",76,1,823,1,"Par4EagleLeaders",2010
43,43,"Hunter Mahan",85,1,912,1,"Par4EagleLeaders",2010
43,43,"Steve Marino",81,1,874,1,"Par4EagleLeaders",2010
43,43,"Troy Matteson",84,1,912,1,"Par4EagleLeaders",2010
43,43,"Troy Merritt",86,1,926,1,"Par4EagleLeaders",2010
43,43,"Sean OHair",84,1,890,NA,"Par4EagleLeaders",2010
43,43,"Greg Owen",69,1,734,NA,"Par4EagleLeaders",2010
43,43,"Rod Pampling",77,1,818,1,"Par4EagleLeaders",2010
43,43,"Tim Petrovic",105,1,1134,NA,"Par4EagleLeaders",2010
43,43,"DA Points",90,1,970,1,"Par4EagleLeaders",2010
43,43,"Chris Riley",73,1,804,1,"Par4EagleLeaders",2010
43,43,"Andres Romero",73,1,787,NA,"Par4EagleLeaders",2010
43,43,"Vijay Singh",75,1,824,NA,"Par4EagleLeaders",2010
43,43,"Jeev Milkha Singh",59,1,614,NA,"Par4EagleLeaders",2010
43,43,"Brian Stuard",81,1,878,NA,"Par4EagleLeaders",2010
43,43,"Kevin Sutherland",86,1,912,1,"Par4EagleLeaders",2010
43,43,"Vaughn Taylor",87,1,928,1,"Par4EagleLeaders",2010
43,43,"Nicholas Thompson",88,1,938,NA,"Par4EagleLeaders",2010
43,43,"DJ Trahan",92,1,987,1,"Par4EagleLeaders",2010
43,43,"Cameron Tringale",55,1,588,1,"Par4EagleLeaders",2010
43,43,"Vance Veazey",58,1,622,1,"Par4EagleLeaders",2010
43,43,"Scott Verplank",74,1,807,1,"Par4EagleLeaders",2010
43,43,"Camilo Villegas",78,1,792,NA,"Par4EagleLeaders",2010
43,43,"Charles Warren",64,1,694,NA,"Par4EagleLeaders",2010
43,43,"Nick Watney",91,1,954,1,"Par4EagleLeaders",2010
43,43,"Bubba Watson",77,1,830,NA,"Par4EagleLeaders",2010
43,43,"Boo Weekley",88,1,962,NA,"Par4EagleLeaders",2010
43,43,"Charlie Wi",95,1,1031,1,"Par4EagleLeaders",2010
43,43,"Jay Williamson",76,1,824,1,"Par4EagleLeaders",2010
43,43,"Garrett Willis",82,1,878,1,"Par4EagleLeaders",2010
43,43,"Chris Wilson",65,1,692,1,"Par4EagleLeaders",2010
43,43,"YE Yang",72,1,778,1,"Par4EagleLeaders",2010
