"Par4Performance_RANKTHISWEEK_2005","Par4Performance_RANKLASTWEEK_2005","Par4Performance_PLAYERNAME_2005","Par4Performance_ROUNDS_2005","Par4Performance_STATUS_2005","Par4Performance_PAR4AVG_2005","Par4Performance_TOTALPAR_2005","stat_name","year"
101,101,"Paul Azinger",66,50,4.07,2772,"Par4Performance",2005
101,101,"Brian Gay",101,50,4.05,4200,"Par4Performance",2005
101,101,"Lucas Glover",88,50,4.06,3620,"Par4Performance",2005
104,104,"Briny Baird",98,51,4.05,4076,"Par4Performance",2005
104,104,"Craig Barlow",81,51,4.06,3212,"Par4Performance",2005
104,104,"Cameron Beckman",96,51,4.05,3876,"Par4Performance",2005
104,104,"Carlos Franco",78,51,4.06,3192,"Par4Performance",2005
108,108,"Padraig Harrington",50,52,4.1,2076,"Par4Performance",2005
108,108,"Jeff Maggert",79,52,4.07,3192,"Par4Performance",2005
108,108,"Mark OMeara",66,52,4.08,2736,"Par4Performance",2005
108,108,"Duffy Waldorf",86,52,4.06,3492,"Par4Performance",2005
112,112,"Tommy Armour III",103,53,4.05,4348,"Par4Performance",2005
112,112,"Glen Day",80,53,4.06,3316,"Par4Performance",2005
112,112,"Brent Geiberger",61,53,4.08,2532,"Par4Performance",2005
112,112,"Glen Hnatiuk",59,53,4.09,2320,"Par4Performance",2005
112,112,"Bradley Hughes",52,53,4.1,2200,"Par4Performance",2005
112,112,"Hunter Mahan",103,53,4.05,4300,"Par4Performance",2005
112,112,"Rod Pampling",89,53,4.06,3700,"Par4Performance",2005
112,112,"Carl Pettersson",109,53,4.05,4380,"Par4Performance",2005
120,120,"Gavin Coles",70,54,4.07,2964,"Par4Performance",2005
121,121,"Tom Gillis",77,55,4.07,3140,"Par4Performance",2005
121,121,"Larry Mize",54,55,4.1,2168,"Par4Performance",2005
121,121,"Pat Perez",89,55,4.06,3884,"Par4Performance",2005
121,121,"Tag Ridings",93,55,4.06,3804,"Par4Performance",2005
125,125,"Chris Anderson",66,56,4.09,2596,"Par4Performance",2005
125,125,"Billy Andrade",83,56,4.06,3460,"Par4Performance",2005
125,125,"John Cook",72,56,4.07,2996,"Par4Performance",2005
125,125,"Chris Smith",93,56,4.06,3860,"Par4Performance",2005
125,125,"Charles Warren",89,56,4.06,3652,"Par4Performance",2005
125,125,"Lee Westwood",50,56,4.1,2148,"Par4Performance",2005
131,131,"Neal Lancaster",95,57,4.06,3996,"Par4Performance",2005
132,132,"Aaron Baddeley",84,58,4.07,3460,"Par4Performance",2005
132,132,"John Huston",90,58,4.06,3628,"Par4Performance",2005
132,132,"Corey Pavin",77,58,4.07,3132,"Par4Performance",2005
135,135,"Jerry Kelly",101,59,4.06,4220,"Par4Performance",2005
136,136,"Michael Allen",90,60,4.06,3852,"Par4Performance",2005
136,136,"Peter Lonard",85,60,4.07,3640,"Par4Performance",2005
136,136,"John Rollins",97,60,4.06,4068,"Par4Performance",2005
139,139,"Chad Campbell",95,61,4.06,4036,"Par4Performance",2005
139,139,"Kent Jones",99,61,4.06,4060,"Par4Performance",2005
141,141,"Bill Glasson",54,63,4.11,2204,"Par4Performance",2005
141,141,"JL Lewis",98,63,4.06,4136,"Par4Performance",2005
141,141,"Chris Riley",67,63,4.09,2760,"Par4Performance",2005
141,141,"Charlie Wi",67,63,4.09,2712,"Par4Performance",2005
145,145,"Kevin Na",88,64,4.07,3620,"Par4Performance",2005
146,146,"Jeff Hart",63,66,4.1,2560,"Par4Performance",2005
146,146,"Scott McCarron",78,66,4.08,3116,"Par4Performance",2005
148,148,"Fred Funk",102,67,4.06,4412,"Par4Performance",2005
148,148,"Tim Petrovic",97,67,4.07,3964,"Par4Performance",2005
150,150,"Brendan Jones",81,68,4.08,3348,"Par4Performance",2005
151,151,"Stephen Ames",82,69,4.08,3472,"Par4Performance",2005
151,151,"Alex Cejka",84,69,4.08,3432,"Par4Performance",2005
151,151,"Joe Ogilvie",103,69,4.07,4228,"Par4Performance",2005
154,154,"Steve Lowery",100,70,4.07,4020,"Par4Performance",2005
154,154,"Will Ma Kenzie",75,70,4.09,3076,"Par4Performance",2005
156,156,"Matt Davidson",53,71,4.13,2240,"Par4Performance",2005
157,157,"Ben Curtis",65,72,4.11,2736,"Par4Performance",2005
157,157,"Robert Gamez",91,72,4.07,3860,"Par4Performance",2005
157,157,"Skip Kendall",80,72,4.09,3260,"Par4Performance",2005
157,157,"Ted Purdy",122,72,4.05,5316,"Par4Performance",2005
161,161,"Bob Heintz",67,74,4.1,2828,"Par4Performance",2005
161,161,"DA Points",94,74,4.08,3788,"Par4Performance",2005
163,163,"Jim Carter",62,75,4.12,2564,"Par4Performance",2005
163,163,"Todd Fischer",99,75,4.07,4072,"Par4Performance",2005
165,165,"Woody Austin",100,78,4.07,4284,"Par4Performance",2005
165,165,"Andrew Magee",82,78,4.1,3284,"Par4Performance",2005
167,167,"Ian Poulter",62,79,4.13,2468,"Par4Performance",2005
167,167,"Hideto Tanihara",50,79,4.16,2032,"Par4Performance",2005
169,169,"John Elliott",58,80,4.13,2396,"Par4Performance",2005
169,169,"Lee Janzen",75,80,4.1,3060,"Par4Performance",2005
169,169,"Mike Weir",71,80,4.11,2864,"Par4Performance",2005
172,172,"Kevin Stadler",96,81,4.08,3812,"Par4Performance",2005
173,173,"Tom Byrum",83,82,4.09,3596,"Par4Performance",2005
173,173,"Steve Jones",56,82,4.14,2344,"Par4Performance",2005
175,175,"Paul Claxton",79,83,4.1,3356,"Par4Performance",2005
175,175,"Paul Gow",78,83,4.11,3156,"Par4Performance",2005
175,175,"Patrick Sheehan",114,83,4.07,4604,"Par4Performance",2005
178,178,"Mark Brooks",72,84,4.11,3012,"Par4Performance",2005
178,178,"Robert Damron",89,84,4.09,3716,"Par4Performance",2005
180,180,"Todd Hamilton",94,85,4.09,3884,"Par4Performance",2005
181,181,"Dennis Paulson",63,86,4.13,2620,"Par4Performance",2005
181,181,"Rob Rashell",65,86,4.12,2776,"Par4Performance",2005
183,183,"Brian Bateman",98,87,4.09,3940,"Par4Performance",2005
183,183,"Mark Hensby",70,87,4.11,3036,"Par4Performance",2005
183,183,"Rory Sabbatini",81,87,4.1,3440,"Par4Performance",2005
186,186,"Hank Kuehne",84,88,4.1,3376,"Par4Performance",2005
186,186,"Franklin Langham",91,88,4.1,3692,"Par4Performance",2005
188,188,"James Driscoll",73,89,4.12,2948,"Par4Performance",2005
188,188,"Frank Lickliter II",100,89,4.09,4020,"Par4Performance",2005
188,188,"Shaun Micheel",81,89,4.11,3340,"Par4Performance",2005
191,191,"Steve Flesch",90,90,4.1,3668,"Par4Performance",2005
192,192,"Danny Briggs",70,91,4.13,2856,"Par4Performance",2005
193,193,"Rich Beem",66,93,4.14,2668,"Par4Performance",2005
193,193,"John Daly",78,93,4.11,3312,"Par4Performance",2005
195,195,"Jason Allred",75,94,4.12,3080,"Par4Performance",2005
196,196,"Thomas Levet",54,96,4.16,2336,"Par4Performance",2005
197,197,"Michael Long",72,97,4.13,2980,"Par4Performance",2005
198,198,"Steve Allan",102,98,4.1,4124,"Par4Performance",2005
199,199,"DJ Brigman",76,100,4.13,3092,"Par4Performance",2005
200,200,"Craig Perks",67,114,4.17,2748,"Par4Performance",2005
201,201,"Scott Hend",75,123,4.16,3100,"Par4Performance",2005
201,201,"Len Mattiace",86,123,4.14,3548,"Par4Performance",2005
