"TenthTeeLateLowestRound_RANKTHISWEEK_2008","TenthTeeLateLowestRound_RANKLASTWEEK_2008","TenthTeeLateLowestRound_PLAYERNAME_2008","TenthTeeLateLowestRound_ROUNDS_2008","TenthTeeLateLowestRound_LOWRND_2008","stat_name","year"
386,386,"Ross McGowan",4,76,"TenthTeeLateLowestRound",2008
386,386,"Alan Morin",6,76,"TenthTeeLateLowestRound",2008
386,386,"Louis Oosthuizen",10,76,"TenthTeeLateLowestRound",2008
386,386,"Lee Rinker",2,76,"TenthTeeLateLowestRound",2008
386,386,"Kelly Sellers",2,76,"TenthTeeLateLowestRound",2008
386,386,"Adam Short",2,76,"TenthTeeLateLowestRound",2008
386,386,"Paul Trittler",2,76,"TenthTeeLateLowestRound",2008
386,386,"Erik Wolf",4,76,"TenthTeeLateLowestRound",2008
399,399,"Ronnie Black",6,77,"TenthTeeLateLowestRound",2008
399,399,"Adam Bland",2,77,"TenthTeeLateLowestRound",2008
399,399,"Jordan Cox",2,77,"TenthTeeLateLowestRound",2008
399,399,"John Ellis",4,77,"TenthTeeLateLowestRound",2008
399,399,"Hiroyuki Fujita",4,77,"TenthTeeLateLowestRound",2008
399,399,"Robert McMillan",2,77,"TenthTeeLateLowestRound",2008
399,399,"David Peoples",4,77,"TenthTeeLateLowestRound",2008
399,399,"Martin Rominger",2,77,"TenthTeeLateLowestRound",2008
407,407,"Brian Carroll",2,78,"TenthTeeLateLowestRound",2008
407,407,"Jay Delsing",19,78,"TenthTeeLateLowestRound",2008
407,407,"Joel Edwards",2,78,"TenthTeeLateLowestRound",2008
407,407,"Justin Hicks",2,78,"TenthTeeLateLowestRound",2008
407,407,"Barry Jaeckel",2,78,"TenthTeeLateLowestRound",2008
407,407,"Mathew Kodama",2,78,"TenthTeeLateLowestRound",2008
407,407,"Scott Parel",2,78,"TenthTeeLateLowestRound",2008
407,407,"Kyle Stanley",2,78,"TenthTeeLateLowestRound",2008
407,407,"Kevin Tway",2,78,"TenthTeeLateLowestRound",2008
407,407,"Lucas Wald",1,78,"TenthTeeLateLowestRound",2008
417,417,"Jeffrey Bors",2,79,"TenthTeeLateLowestRound",2008
417,417,"Jim Estes",2,79,"TenthTeeLateLowestRound",2008
417,417,"Kyle Flinton",2,79,"TenthTeeLateLowestRound",2008
417,417,"Rickie Fowler",6,79,"TenthTeeLateLowestRound",2008
417,417,"Luke List",4,79,"TenthTeeLateLowestRound",2008
417,417,"Jeff Martin",2,79,"TenthTeeLateLowestRound",2008
417,417,"Dick Mast",2,79,"TenthTeeLateLowestRound",2008
417,417,"Artemio Murakami",2,79,"TenthTeeLateLowestRound",2008
417,417,"Lance Ten Broeck",2,79,"TenthTeeLateLowestRound",2008
426,426,"Peter Hedblom",2,80,"TenthTeeLateLowestRound",2008
426,426,"Nolan Henke",2,80,"TenthTeeLateLowestRound",2008
426,426,"Andrew Parr",4,80,"TenthTeeLateLowestRound",2008
426,426,"Curt Sanders",6,80,"TenthTeeLateLowestRound",2008
426,426,"Craig Stadler",5,80,"TenthTeeLateLowestRound",2008
426,426,"Mike Wilson",3,80,"TenthTeeLateLowestRound",2008
432,432,"Mike Gilmore",2,81,"TenthTeeLateLowestRound",2008
432,432,"Andrew Gruss",2,81,"TenthTeeLateLowestRound",2008
432,432,"Jimmy Henderson",2,81,"TenthTeeLateLowestRound",2008
432,432,"Eric Manning",2,81,"TenthTeeLateLowestRound",2008
432,432,"Brad Martin",2,81,"TenthTeeLateLowestRound",2008
432,432,"Tim Thelen",2,81,"TenthTeeLateLowestRound",2008
432,432,"Jeff Wilson",2,81,"TenthTeeLateLowestRound",2008
439,439,"Sean English",2,82,"TenthTeeLateLowestRound",2008
440,440,"Gary Wolstenholme",2,83,"TenthTeeLateLowestRound",2008
441,441,"Brad Dean",2,84,"TenthTeeLateLowestRound",2008
441,441,"Brian Kortan",2,84,"TenthTeeLateLowestRound",2008
443,443,"Eric Dugas",2,87,"TenthTeeLateLowestRound",2008
