"SandSavesfrom30yards_RANKTHISWEEK_2011","SandSavesfrom30yards_RANKLASTWEEK_2011","SandSavesfrom30yards_PLAYERNAME_2011","SandSavesfrom30yards_ROUNDS_2011","SandSavesfrom30yards_Pct_2011","SandSavesfrom30yards_OFSAVES_2011","SandSavesfrom30yards_OFBUNKERS_2011","stat_name","year"
68,68,"David Toms",78,36.36,4,11,"SandSavesfrom30yards",2011
68,68,"Nick Watney",80,36.36,4,11,"SandSavesfrom30yards",2011
74,74,"Rich Beem",53,35.71,5,14,"SandSavesfrom30yards",2011
74,74,"Fabian Gomez",84,35.71,5,14,"SandSavesfrom30yards",2011
76,76,"Garrett Willis",71,35.29,6,17,"SandSavesfrom30yards",2011
77,77,"Woody Austin",59,33.33,3,9,"SandSavesfrom30yards",2011
77,77,"Kris Blanks",92,33.33,5,15,"SandSavesfrom30yards",2011
77,77,"Chris Couch",73,33.33,1,3,"SandSavesfrom30yards",2011
77,77,"Ben Curtis",66,33.33,3,9,"SandSavesfrom30yards",2011
77,77,"Tommy Gainey",104,33.33,6,18,"SandSavesfrom30yards",2011
77,77,"Andres Gonzales",60,33.33,4,12,"SandSavesfrom30yards",2011
77,77,"Scott Gutschewski",67,33.33,4,12,"SandSavesfrom30yards",2011
77,77,"Brandt Jobe",100,33.33,4,12,"SandSavesfrom30yards",2011
77,77,"Matt Jones",71,33.33,6,18,"SandSavesfrom30yards",2011
77,77,"Sung Kang",63,33.33,3,9,"SandSavesfrom30yards",2011
77,77,"Anthony Kim",72,33.33,3,9,"SandSavesfrom30yards",2011
77,77,"Derek Lamely",65,33.33,5,15,"SandSavesfrom30yards",2011
77,77,"David Mathis",83,33.33,3,9,"SandSavesfrom30yards",2011
77,77,"Graeme McDowell",50,33.33,1,3,"SandSavesfrom30yards",2011
77,77,"William McGirt",103,33.33,4,12,"SandSavesfrom30yards",2011
77,77,"Bryce Molder",82,33.33,6,18,"SandSavesfrom30yards",2011
77,77,"Ryan Palmer",82,33.33,5,15,"SandSavesfrom30yards",2011
77,77,"Carl Pettersson",95,33.33,5,15,"SandSavesfrom30yards",2011
77,77,"DA Points",89,33.33,5,15,"SandSavesfrom30yards",2011
77,77,"Chez Reavie",92,33.33,5,15,"SandSavesfrom30yards",2011
77,77,"Webb Simpson",98,33.33,7,21,"SandSavesfrom30yards",2011
77,77,"Kyle Stanley",98,33.33,3,9,"SandSavesfrom30yards",2011
77,77,"Gary Woodland",93,33.33,5,15,"SandSavesfrom30yards",2011
100,100,"Tim Herron",85,31.82,7,22,"SandSavesfrom30yards",2011
101,101,"Chris Kirk",87,31.58,6,19,"SandSavesfrom30yards",2011
102,102,"Steven Bowditch",86,30.77,8,26,"SandSavesfrom30yards",2011
102,102,"Dustin Johnson",72,30.77,4,13,"SandSavesfrom30yards",2011
104,104,"Ricky Barnes",78,30,3,10,"SandSavesfrom30yards",2011
104,104,"DJ Brigman",67,30,3,10,"SandSavesfrom30yards",2011
104,104,"Tom Gillis",55,30,3,10,"SandSavesfrom30yards",2011
104,104,"Charley Hoffman",93,30,3,10,"SandSavesfrom30yards",2011
104,104,"Alexandre Rocha",65,30,3,10,"SandSavesfrom30yards",2011
104,104,"Johnson Wagner",81,30,3,10,"SandSavesfrom30yards",2011
110,110,"Michael Connell",76,28.57,4,14,"SandSavesfrom30yards",2011
110,110,"Steve Flesch",88,28.57,4,14,"SandSavesfrom30yards",2011
110,110,"JJ Henry",96,28.57,6,21,"SandSavesfrom30yards",2011
110,110,"Geoff Ogilvy",69,28.57,2,7,"SandSavesfrom30yards",2011
110,110,"Aron Price",58,28.57,4,14,"SandSavesfrom30yards",2011
110,110,"Josh Teater",104,28.57,4,14,"SandSavesfrom30yards",2011
110,110,"Cameron Tringale",110,28.57,4,14,"SandSavesfrom30yards",2011
117,117,"Freddie Jacobson",92,27.78,5,18,"SandSavesfrom30yards",2011
117,117,"Andres Romero",77,27.78,5,18,"SandSavesfrom30yards",2011
119,119,"Jason Bohn",74,27.27,3,11,"SandSavesfrom30yards",2011
119,119,"Lee Janzen",62,27.27,3,11,"SandSavesfrom30yards",2011
121,121,"Nick OHern",89,26.32,5,19,"SandSavesfrom30yards",2011
122,122,"Robert Allenby",84,25,3,12,"SandSavesfrom30yards",2011
122,122,"Briny Baird",60,25,2,8,"SandSavesfrom30yards",2011
122,122,"Shane Bertsch",62,25,2,8,"SandSavesfrom30yards",2011
122,122,"Joseph Bramlett",73,25,3,12,"SandSavesfrom30yards",2011
122,122,"Alex Cejka",59,25,1,4,"SandSavesfrom30yards",2011
122,122,"Ben Crane",76,25,3,12,"SandSavesfrom30yards",2011
122,122,"Jerry Kelly",85,25,3,12,"SandSavesfrom30yards",2011
122,122,"Billy Mayfair",94,25,2,8,"SandSavesfrom30yards",2011
122,122,"George McNeill",69,25,3,12,"SandSavesfrom30yards",2011
122,122,"Matt McQuillan",59,25,1,4,"SandSavesfrom30yards",2011
122,122,"Kevin Streelman",90,25,1,4,"SandSavesfrom30yards",2011
122,122,"Will Strickler",51,25,2,8,"SandSavesfrom30yards",2011
134,134,"Blake Adams",116,24,6,25,"SandSavesfrom30yards",2011
135,135,"Spencer Levin",113,23.81,5,21,"SandSavesfrom30yards",2011
136,136,"Ben Martin",74,23.53,4,17,"SandSavesfrom30yards",2011
137,137,"Marc Leishman",87,23.08,3,13,"SandSavesfrom30yards",2011
137,137,"Michael Putnam",67,23.08,3,13,"SandSavesfrom30yards",2011
137,137,"Tag Ridings",87,23.08,3,13,"SandSavesfrom30yards",2011
140,140,"Tim Petrovic",88,22.73,5,22,"SandSavesfrom30yards",2011
141,141,"Angel Cabrera",50,22.22,2,9,"SandSavesfrom30yards",2011
141,141,"Chad Campbell",99,22.22,2,9,"SandSavesfrom30yards",2011
141,141,"Lucas Glover",74,22.22,2,9,"SandSavesfrom30yards",2011
141,141,"JB Holmes",57,22.22,2,9,"SandSavesfrom30yards",2011
141,141,"Colt Knost",80,22.22,2,9,"SandSavesfrom30yards",2011
141,141,"Justin Rose",79,22.22,2,9,"SandSavesfrom30yards",2011
147,147,"Nathan Green",81,21.43,3,14,"SandSavesfrom30yards",2011
147,147,"John Merrick",71,21.43,3,14,"SandSavesfrom30yards",2011
149,149,"Vaughn Taylor",89,21.05,4,19,"SandSavesfrom30yards",2011
150,150,"Jonathan Byrd",83,20,3,15,"SandSavesfrom30yards",2011
150,150,"Jason Dufner",78,20,1,5,"SandSavesfrom30yards",2011
150,150,"Ryuji Imada",83,20,4,20,"SandSavesfrom30yards",2011
150,150,"Zach Johnson",79,20,4,20,"SandSavesfrom30yards",2011
150,150,"Davis Love III",70,20,1,5,"SandSavesfrom30yards",2011
150,150,"Pat Perez",76,20,2,10,"SandSavesfrom30yards",2011
150,150,"Alex Prugh",82,20,3,15,"SandSavesfrom30yards",2011
150,150,"DJ Trahan",91,20,2,10,"SandSavesfrom30yards",2011
150,150,"Marc Turnesa",54,20,1,5,"SandSavesfrom30yards",2011
159,159,"Cameron Beckman",71,18.18,2,11,"SandSavesfrom30yards",2011
160,160,"Bobby Gates",82,16.67,2,12,"SandSavesfrom30yards",2011
160,160,"Robert Karlsson",61,16.67,2,12,"SandSavesfrom30yards",2011
160,160,"Hunter Mahan",92,16.67,3,18,"SandSavesfrom30yards",2011
160,160,"Kevin Stadler",88,16.67,2,12,"SandSavesfrom30yards",2011
164,164,"James Driscoll",71,15.38,2,13,"SandSavesfrom30yards",2011
164,164,"Troy Matteson",91,15.38,2,13,"SandSavesfrom30yards",2011
166,166,"Brian Davis",105,15,3,20,"SandSavesfrom30yards",2011
166,166,"Jarrod Lyle",83,15,3,20,"SandSavesfrom30yards",2011
168,168,"Stewart Cink",72,14.29,1,7,"SandSavesfrom30yards",2011
168,168,"Paul Goydos",81,14.29,1,7,"SandSavesfrom30yards",2011
168,168,"Padraig Harrington",60,14.29,1,7,"SandSavesfrom30yards",2011
168,168,"Bill Lunde",92,14.29,1,7,"SandSavesfrom30yards",2011
168,168,"Steve Marino",76,14.29,2,14,"SandSavesfrom30yards",2011
168,168,"Sean OHair",71,14.29,1,7,"SandSavesfrom30yards",2011
168,168,"Scott Piercy",78,14.29,1,7,"SandSavesfrom30yards",2011
168,168,"Jhonattan Vegas",84,14.29,2,14,"SandSavesfrom30yards",2011
176,176,"Robert Garrigus",83,13.33,2,15,"SandSavesfrom30yards",2011
177,177,"Sergio Garcia",61,12.5,1,8,"SandSavesfrom30yards",2011
177,177,"Jim Herman",69,12.5,2,16,"SandSavesfrom30yards",2011
177,177,"Justin Hicks",60,12.5,1,8,"SandSavesfrom30yards",2011
180,180,"Boo Weekley",66,11.11,1,9,"SandSavesfrom30yards",2011
181,181,"Jeff Overton",92,10.53,2,19,"SandSavesfrom30yards",2011
182,182,"Michael Bradley",74,10,2,20,"SandSavesfrom30yards",2011
182,182,"Vijay Singh",79,10,1,10,"SandSavesfrom30yards",2011
184,184,"Rocco Mediate",53,0,NA,9,"SandSavesfrom30yards",2011
184,184,"Scott Stallings",84,0,NA,10,"SandSavesfrom30yards",2011
184,184,"Steve Stricker",70,0,NA,5,"SandSavesfrom30yards",2011
