"Scramblingfrom2030yards_RANKTHISWEEK_2011","Scramblingfrom2030yards_RANKLASTWEEK_2011","Scramblingfrom2030yards_PLAYERNAME_2011","Scramblingfrom2030yards_ROUNDS_2011","Scramblingfrom2030yards_Pct_2011","Scramblingfrom2030yards_SUCCESSES_2011","Scramblingfrom2030yards_ATTEMPTS_2011","stat_name","year"
29,29,"JJ Henry",96,58.14,50,86,"Scramblingfrom2030yards",2011
30,30,"Michael Bradley",74,57.97,40,69,"Scramblingfrom2030yards",2011
31,31,"John Merrick",71,57.63,34,59,"Scramblingfrom2030yards",2011
32,32,"Robert Karlsson",61,57.41,31,54,"Scramblingfrom2030yards",2011
33,33,"Aaron Baddeley",77,57.33,43,75,"Scramblingfrom2030yards",2011
34,34,"Webb Simpson",98,56.96,45,79,"Scramblingfrom2030yards",2011
35,35,"KJ Choi",77,56.45,35,62,"Scramblingfrom2030yards",2011
35,35,"Troy Merritt",63,56.45,35,62,"Scramblingfrom2030yards",2011
37,37,"William McGirt",103,56.44,57,101,"Scramblingfrom2030yards",2011
38,38,"Tommy Gainey",104,56.32,49,87,"Scramblingfrom2030yards",2011
39,39,"Cameron Tringale",110,56.3,67,119,"Scramblingfrom2030yards",2011
40,40,"Scott McCarron",65,56.25,45,80,"Scramblingfrom2030yards",2011
41,41,"Tim Petrovic",88,56,56,100,"Scramblingfrom2030yards",2011
41,41,"Bo Van Pelt",92,56,42,75,"Scramblingfrom2030yards",2011
43,43,"Steve Flesch",88,55.81,48,86,"Scramblingfrom2030yards",2011
44,44,"Marc Leishman",87,55.77,58,104,"Scramblingfrom2030yards",2011
44,44,"YE Yang",63,55.77,29,52,"Scramblingfrom2030yards",2011
46,46,"Michael Connell",76,55.71,39,70,"Scramblingfrom2030yards",2011
47,47,"Briny Baird",60,55.56,30,54,"Scramblingfrom2030yards",2011
47,47,"Chad Campbell",99,55.56,40,72,"Scramblingfrom2030yards",2011
47,47,"Michael Putnam",67,55.56,35,63,"Scramblingfrom2030yards",2011
50,50,"Billy Horschel",75,55.22,37,67,"Scramblingfrom2030yards",2011
51,51,"Matt Kuchar",94,55.21,53,96,"Scramblingfrom2030yards",2011
51,51,"Charlie Wi",83,55.21,53,96,"Scramblingfrom2030yards",2011
53,53,"Anthony Kim",72,55.13,43,78,"Scramblingfrom2030yards",2011
54,54,"Freddie Jacobson",92,55.06,49,89,"Scramblingfrom2030yards",2011
55,55,"Charl Schwartzel",58,54.9,28,51,"Scramblingfrom2030yards",2011
56,56,"Kevin Streelman",90,54.65,47,86,"Scramblingfrom2030yards",2011
57,57,"Nathan Green",81,54.64,53,97,"Scramblingfrom2030yards",2011
58,58,"Zach Johnson",79,54.55,36,66,"Scramblingfrom2030yards",2011
59,59,"Bill Lunde",92,54.43,43,79,"Scramblingfrom2030yards",2011
60,60,"Robert Allenby",84,54.29,38,70,"Scramblingfrom2030yards",2011
60,60,"Stuart Appleby",65,54.29,38,70,"Scramblingfrom2030yards",2011
62,62,"Padraig Harrington",60,54.17,26,48,"Scramblingfrom2030yards",2011
62,62,"Trevor Immelman",84,54.17,39,72,"Scramblingfrom2030yards",2011
64,64,"Brian Davis",105,54.02,47,87,"Scramblingfrom2030yards",2011
64,64,"Troy Matteson",91,54.02,47,87,"Scramblingfrom2030yards",2011
66,66,"Sean OHair",71,53.97,34,63,"Scramblingfrom2030yards",2011
67,67,"Joseph Bramlett",73,53.85,35,65,"Scramblingfrom2030yards",2011
68,68,"Ricky Barnes",78,53.73,36,67,"Scramblingfrom2030yards",2011
68,68,"Martin Laird",77,53.73,36,67,"Scramblingfrom2030yards",2011
70,70,"Michael Thompson",79,53.7,29,54,"Scramblingfrom2030yards",2011
71,71,"Jonathan Byrd",83,53.66,44,82,"Scramblingfrom2030yards",2011
72,72,"Shane Bertsch",62,53.49,23,43,"Scramblingfrom2030yards",2011
73,73,"Hunter Haas",96,53.13,51,96,"Scramblingfrom2030yards",2011
74,74,"Ben Curtis",66,53.03,35,66,"Scramblingfrom2030yards",2011
75,75,"David Hearn",88,52.87,46,87,"Scramblingfrom2030yards",2011
76,76,"Paul Goydos",81,52.63,40,76,"Scramblingfrom2030yards",2011
77,77,"Kris Blanks",92,52.44,43,82,"Scramblingfrom2030yards",2011
78,78,"John Rollins",85,52.24,35,67,"Scramblingfrom2030yards",2011
79,79,"Kevin Chappell",78,52.11,37,71,"Scramblingfrom2030yards",2011
79,79,"Scott Piercy",78,52.11,37,71,"Scramblingfrom2030yards",2011
81,81,"Billy Mayfair",94,52.08,50,96,"Scramblingfrom2030yards",2011
82,82,"Colt Knost",80,52.04,51,98,"Scramblingfrom2030yards",2011
83,83,"Ryuji Imada",83,51.89,55,106,"Scramblingfrom2030yards",2011
84,84,"Jimmy Walker",79,51.72,45,87,"Scramblingfrom2030yards",2011
85,85,"George McNeill",69,51.67,31,60,"Scramblingfrom2030yards",2011
85,85,"Dean Wilson",62,51.67,31,60,"Scramblingfrom2030yards",2011
87,87,"DJ Brigman",67,51.56,33,64,"Scramblingfrom2030yards",2011
88,88,"Blake Adams",116,51.47,70,136,"Scramblingfrom2030yards",2011
89,89,"Ben Crane",76,51.43,36,70,"Scramblingfrom2030yards",2011
90,90,"Richard Johnson",64,51.39,37,72,"Scramblingfrom2030yards",2011
91,91,"Tim Herron",85,51.35,38,74,"Scramblingfrom2030yards",2011
92,92,"Kevin Kisner",70,51.22,42,82,"Scramblingfrom2030yards",2011
93,93,"Justin Hicks",60,51.02,25,49,"Scramblingfrom2030yards",2011
94,94,"Jeff Overton",92,51,51,100,"Scramblingfrom2030yards",2011
95,95,"Matt Bettencourt",84,50.93,55,108,"Scramblingfrom2030yards",2011
96,96,"Marc Turnesa",54,50.91,28,55,"Scramblingfrom2030yards",2011
97,97,"Rich Beem",53,50.82,31,61,"Scramblingfrom2030yards",2011
97,97,"Justin Rose",79,50.82,31,61,"Scramblingfrom2030yards",2011
99,99,"Nick Watney",80,50.77,33,65,"Scramblingfrom2030yards",2011
100,100,"DA Points",89,50.67,38,75,"Scramblingfrom2030yards",2011
101,101,"Cameron Beckman",71,50,39,78,"Scramblingfrom2030yards",2011
101,101,"Angel Cabrera",50,50,18,36,"Scramblingfrom2030yards",2011
101,101,"Harrison Frazar",58,50,20,40,"Scramblingfrom2030yards",2011
101,101,"Retief Goosen",50,50,20,40,"Scramblingfrom2030yards",2011
101,101,"Charley Hoffman",93,50,36,72,"Scramblingfrom2030yards",2011
101,101,"Steve Marino",76,50,37,74,"Scramblingfrom2030yards",2011
101,101,"Ryan Moore",79,50,29,58,"Scramblingfrom2030yards",2011
101,101,"Nick OHern",89,50,44,88,"Scramblingfrom2030yards",2011
101,101,"Rod Pampling",72,50,29,58,"Scramblingfrom2030yards",2011
101,101,"Carl Pettersson",95,50,50,100,"Scramblingfrom2030yards",2011
101,101,"Alexandre Rocha",65,50,27,54,"Scramblingfrom2030yards",2011
101,101,"Jhonattan Vegas",84,50,41,82,"Scramblingfrom2030yards",2011
113,113,"Matt Jones",71,49.45,45,91,"Scramblingfrom2030yards",2011
114,114,"Bio Kim",71,49.4,41,83,"Scramblingfrom2030yards",2011
115,115,"Jerry Kelly",85,49.37,39,79,"Scramblingfrom2030yards",2011
116,116,"Johnson Wagner",81,49.32,36,73,"Scramblingfrom2030yards",2011
117,117,"Matt McQuillan",59,49.3,35,71,"Scramblingfrom2030yards",2011
118,118,"Derek Lamely",65,49.23,32,65,"Scramblingfrom2030yards",2011
119,119,"Ryan Palmer",82,49.18,30,61,"Scramblingfrom2030yards",2011
120,120,"Robert Garrigus",83,49.06,26,53,"Scramblingfrom2030yards",2011
121,121,"Jim Herman",69,49.02,25,51,"Scramblingfrom2030yards",2011
122,122,"Brendon de Jonge",105,48.98,48,98,"Scramblingfrom2030yards",2011
123,123,"DJ Trahan",91,48.78,40,82,"Scramblingfrom2030yards",2011
124,124,"Heath Slocum",89,48.68,37,76,"Scramblingfrom2030yards",2011
125,125,"Brandt Snedeker",85,48.44,31,64,"Scramblingfrom2030yards",2011
126,126,"Steven Bowditch",86,48.35,44,91,"Scramblingfrom2030yards",2011
127,127,"Stewart Cink",72,48.15,26,54,"Scramblingfrom2030yards",2011
128,128,"James Driscoll",71,48.05,37,77,"Scramblingfrom2030yards",2011
129,129,"Roland Thatcher",67,47.89,34,71,"Scramblingfrom2030yards",2011
130,130,"Josh Teater",104,47.42,46,97,"Scramblingfrom2030yards",2011
131,131,"Graeme McDowell",50,47.37,18,38,"Scramblingfrom2030yards",2011
131,131,"Adam Scott",60,47.37,18,38,"Scramblingfrom2030yards",2011
133,133,"David Duval",67,47.3,35,74,"Scramblingfrom2030yards",2011
134,134,"Garrett Willis",71,47.17,25,53,"Scramblingfrom2030yards",2011
135,135,"Joe Ogilvie",75,46.99,39,83,"Scramblingfrom2030yards",2011
136,136,"Pat Perez",76,46.97,31,66,"Scramblingfrom2030yards",2011
137,137,"Vaughn Taylor",89,46.84,37,79,"Scramblingfrom2030yards",2011
138,138,"Brandt Jobe",100,46.75,36,77,"Scramblingfrom2030yards",2011
139,139,"Chris Stroud",88,46.67,28,60,"Scramblingfrom2030yards",2011
140,140,"Joe Durant",71,46.55,27,58,"Scramblingfrom2030yards",2011
141,141,"Fabian Gomez",84,46.15,42,91,"Scramblingfrom2030yards",2011
142,142,"Jim Furyk",87,46.05,35,76,"Scramblingfrom2030yards",2011
143,143,"Jason Bohn",74,46.03,29,63,"Scramblingfrom2030yards",2011
143,143,"Gary Woodland",93,46.03,29,63,"Scramblingfrom2030yards",2011
145,145,"Arjun Atwal",91,45.95,51,111,"Scramblingfrom2030yards",2011
146,146,"Boo Weekley",66,45.83,22,48,"Scramblingfrom2030yards",2011
147,147,"Andres Romero",77,45.78,38,83,"Scramblingfrom2030yards",2011
148,148,"Kent Jones",76,45.45,35,77,"Scramblingfrom2030yards",2011
148,148,"Aron Price",58,45.45,20,44,"Scramblingfrom2030yards",2011
150,150,"Phil Mickelson",79,45.31,29,64,"Scramblingfrom2030yards",2011
151,151,"Jarrod Lyle",83,44.79,43,96,"Scramblingfrom2030yards",2011
152,152,"Lucas Glover",74,44.78,30,67,"Scramblingfrom2030yards",2011
153,153,"Ernie Els",71,44.68,21,47,"Scramblingfrom2030yards",2011
153,153,"Will Strickler",51,44.68,21,47,"Scramblingfrom2030yards",2011
155,155,"Daniel Summerhays",75,44.44,36,81,"Scramblingfrom2030yards",2011
156,156,"Bill Haas",93,44.32,39,88,"Scramblingfrom2030yards",2011
157,157,"Chez Reavie",92,44.29,31,70,"Scramblingfrom2030yards",2011
158,158,"Tag Ridings",87,43.9,36,82,"Scramblingfrom2030yards",2011
159,159,"Davis Love III",70,43.64,24,55,"Scramblingfrom2030yards",2011
160,160,"John Senden",94,43.33,39,90,"Scramblingfrom2030yards",2011
161,161,"Tom Gillis",55,43.24,16,37,"Scramblingfrom2030yards",2011
161,161,"Kyle Stanley",98,43.24,32,74,"Scramblingfrom2030yards",2011
163,163,"Rory Sabbatini",85,43.08,28,65,"Scramblingfrom2030yards",2011
163,163,"Vijay Singh",79,43.08,28,65,"Scramblingfrom2030yards",2011
165,165,"Bobby Gates",82,42.68,35,82,"Scramblingfrom2030yards",2011
166,166,"Rickie Fowler",84,42.65,29,68,"Scramblingfrom2030yards",2011
166,166,"Rocco Mediate",53,42.65,29,68,"Scramblingfrom2030yards",2011
168,168,"JP Hayes",56,42.37,25,59,"Scramblingfrom2030yards",2011
169,169,"JB Holmes",57,42.22,19,45,"Scramblingfrom2030yards",2011
170,170,"Ben Martin",74,41.89,31,74,"Scramblingfrom2030yards",2011
171,171,"Zack Miller",86,41.84,41,98,"Scramblingfrom2030yards",2011
172,172,"Chris DiMarco",93,41.67,40,96,"Scramblingfrom2030yards",2011
173,173,"Geoff Ogilvy",69,41.51,22,53,"Scramblingfrom2030yards",2011
174,174,"Sung Kang",63,40.74,22,54,"Scramblingfrom2030yards",2011
175,175,"Alex Prugh",82,40.26,31,77,"Scramblingfrom2030yards",2011
176,176,"Kevin Stadler",88,39.68,25,63,"Scramblingfrom2030yards",2011
177,177,"Jim Renner",65,39.66,23,58,"Scramblingfrom2030yards",2011
178,178,"Brendan Steele",89,38.67,29,75,"Scramblingfrom2030yards",2011
179,179,"Dustin Johnson",72,38.46,15,39,"Scramblingfrom2030yards",2011
180,180,"Scott Gutschewski",67,37.68,26,69,"Scramblingfrom2030yards",2011
181,181,"Martin Piller",63,36.76,25,68,"Scramblingfrom2030yards",2011
182,182,"Keegan Bradley",91,36.25,29,80,"Scramblingfrom2030yards",2011
183,183,"Scott Stallings",84,35.94,23,64,"Scramblingfrom2030yards",2011
184,184,"Camilo Villegas",69,35.62,26,73,"Scramblingfrom2030yards",2011
185,185,"Lee Janzen",62,34.62,18,52,"Scramblingfrom2030yards",2011
186,186,"Bubba Watson",85,30.65,19,62,"Scramblingfrom2030yards",2011
