"PuttingRating_RANKTHISWEEK_2011","PuttingRating_RANKLASTWEEK_2011","PuttingRating_PLAYERNAME_2011","PuttingRating_EVENTS_2011","PuttingRating_RATING_2011","stat_name","year"
25,25,"Bio Kim",8,8.3,"PuttingRating",2011
25,25,"Joe Ogilvie",10,8.3,"PuttingRating",2011
25,25,"Andres Romero",15,8.3,"PuttingRating",2011
25,25,"Sam Saunders",2,8.3,"PuttingRating",2011
35,35,"Rickie Fowler",14,8.2,"PuttingRating",2011
35,35,"Marcus Fraser",1,8.2,"PuttingRating",2011
35,35,"Freddie Jacobson",16,8.2,"PuttingRating",2011
35,35,"Zach Johnson",14,8.2,"PuttingRating",2011
35,35,"Matt Jones",10,8.2,"PuttingRating",2011
35,35,"John Mallinger",5,8.2,"PuttingRating",2011
35,35,"George McNeill",10,8.2,"PuttingRating",2011
35,35,"Garth Mulroy",1,8.2,"PuttingRating",2011
35,35,"Nate Smith",7,8.2,"PuttingRating",2011
35,35,"Charlie Wi",16,8.2,"PuttingRating",2011
45,45,"Arjun Atwal",15,8.1,"PuttingRating",2011
45,45,"Aaron Baddeley",15,8.1,"PuttingRating",2011
45,45,"Cameron Beckman",10,8.1,"PuttingRating",2011
45,45,"Matt Bettencourt",13,8.1,"PuttingRating",2011
45,45,"Tom Byrum",1,8.1,"PuttingRating",2011
45,45,"Chris Couch",16,8.1,"PuttingRating",2011
45,45,"Chris DiMarco",14,8.1,"PuttingRating",2011
45,45,"Steve Flesch",15,8.1,"PuttingRating",2011
45,45,"Scott Gordon",1,8.1,"PuttingRating",2011
45,45,"Matt Kuchar",17,8.1,"PuttingRating",2011
45,45,"Frank Lickliter II",6,8.1,"PuttingRating",2011
45,45,"Jamie Lovemark",1,8.1,"PuttingRating",2011
45,45,"Matteo Manassero",3,8.1,"PuttingRating",2011
45,45,"Hennie Otto",1,8.1,"PuttingRating",2011
45,45,"Pat Perez",14,8.1,"PuttingRating",2011
45,45,"Tom Pernice Jr",6,8.1,"PuttingRating",2011
45,45,"Carl Pettersson",20,8.1,"PuttingRating",2011
45,45,"Webb Simpson",20,8.1,"PuttingRating",2011
45,45,"Henrik Stenson",5,8.1,"PuttingRating",2011
45,45,"Roland Thatcher",10,8.1,"PuttingRating",2011
45,45,"Michael Thompson",13,8.1,"PuttingRating",2011
45,45,"Jimmy Walker",15,8.1,"PuttingRating",2011
45,45,"Nick Watney",15,8.1,"PuttingRating",2011
68,68,"Michael Allen",2,8,"PuttingRating",2011
68,68,"Jonathan Byrd",15,8,"PuttingRating",2011
68,68,"Bud Cauley",6,8,"PuttingRating",2011
68,68,"Kevin Chappell",10,8,"PuttingRating",2011
68,68,"Tim Clark",2,8,"PuttingRating",2011
68,68,"Jason Day",13,8,"PuttingRating",2011
68,68,"Brendon de Jonge",19,8,"PuttingRating",2011
68,68,"Brad Fritsch",1,8,"PuttingRating",2011
68,68,"Brian Gay",16,8,"PuttingRating",2011
68,68,"Padraig Harrington",10,8,"PuttingRating",2011
68,68,"Martin Kaymer",5,8,"PuttingRating",2011
68,68,"Jerry Kelly",14,8,"PuttingRating",2011
68,68,"Anthony Kim",8,8,"PuttingRating",2011
68,68,"Chris Kirk",14,8,"PuttingRating",2011
68,68,"WC Liang",1,8,"PuttingRating",2011
68,68,"Matt McQuillan",7,8,"PuttingRating",2011
68,68,"Ryan Moore",14,8,"PuttingRating",2011
68,68,"Seung Yul Noh",1,8,"PuttingRating",2011
68,68,"Geoff Ogilvy",12,8,"PuttingRating",2011
68,68,"Tim Petrovic",14,8,"PuttingRating",2011
68,68,"Michael Sim",4,8,"PuttingRating",2011
68,68,"Mike Small",1,8,"PuttingRating",2011
68,68,"Paul Stankowski",13,8,"PuttingRating",2011
68,68,"Andre Stolz",2,8,"PuttingRating",2011
68,68,"Will Strickler",6,8,"PuttingRating",2011
68,68,"Vaughn Taylor",17,8,"PuttingRating",2011
68,68,"David Toms",13,8,"PuttingRating",2011
68,68,"Mike Weir",2,8,"PuttingRating",2011
68,68,"Garrett Willis",11,8,"PuttingRating",2011
68,68,"Dean Wilson",10,8,"PuttingRating",2011
98,98,"Blake Adams",22,7.9,"PuttingRating",2011
98,98,"DJ Brigman",8,7.9,"PuttingRating",2011
98,98,"SSP Chawrasia",1,7.9,"PuttingRating",2011
98,98,"Ben Crane",13,7.9,"PuttingRating",2011
98,98,"Robert Damron",2,7.9,"PuttingRating",2011
98,98,"Brian Davis",20,7.9,"PuttingRating",2011
98,98,"Jason Dufner",14,7.9,"PuttingRating",2011
98,98,"Bob Estes",5,7.9,"PuttingRating",2011
98,98,"Tommy Gainey",16,7.9,"PuttingRating",2011
98,98,"Lucas Glover",13,7.9,"PuttingRating",2011
98,98,"Mathew Goggin",1,7.9,"PuttingRating",2011
98,98,"Ryuji Imada",12,7.9,"PuttingRating",2011
98,98,"Lee Janzen",10,7.9,"PuttingRating",2011
98,98,"Richard Johnson",9,7.9,"PuttingRating",2011
98,98,"Sung Kang",8,7.9,"PuttingRating",2011
98,98,"Derek Lamely",7,7.9,"PuttingRating",2011
98,98,"Steve Marino",13,7.9,"PuttingRating",2011
98,98,"David Mathis",14,7.9,"PuttingRating",2011
98,98,"Graeme McDowell",7,7.9,"PuttingRating",2011
98,98,"Phil Mickelson",14,7.9,"PuttingRating",2011
98,98,"Jeff Overton",17,7.9,"PuttingRating",2011
98,98,"Rod Pampling",12,7.9,"PuttingRating",2011
98,98,"Dicky Pride",3,7.9,"PuttingRating",2011
98,98,"Jeff Quinney",5,7.9,"PuttingRating",2011
122,122,"Stuart Appleby",10,7.8,"PuttingRating",2011
122,122,"Notah Begay III",1,7.8,"PuttingRating",2011
122,122,"Shane Bertsch",10,7.8,"PuttingRating",2011
122,122,"KJ Choi",13,7.8,"PuttingRating",2011
122,122,"Ben Curtis",10,7.8,"PuttingRating",2011
122,122,"David Duval",9,7.8,"PuttingRating",2011
122,122,"Simon Dyson",1,7.8,"PuttingRating",2011
122,122,"Retief Goosen",9,7.8,"PuttingRating",2011
122,122,"Hunter Haas",15,7.8,"PuttingRating",2011
122,122,"Billy Horschel",10,7.8,"PuttingRating",2011
122,122,"Erick Justesen",1,7.8,"PuttingRating",2011
122,122,"Kevin Kisner",9,7.8,"PuttingRating",2011
122,122,"Martin Laird",14,7.8,"PuttingRating",2011
122,122,"Marc Leishman",15,7.8,"PuttingRating",2011
122,122,"Hunter Mahan",19,7.8,"PuttingRating",2011
122,122,"Scott McCarron",9,7.8,"PuttingRating",2011
122,122,"Rory McIlroy",4,7.8,"PuttingRating",2011
122,122,"Nick OHern",14,7.8,"PuttingRating",2011
122,122,"Carl Paulson",3,7.8,"PuttingRating",2011
122,122,"DA Points",17,7.8,"PuttingRating",2011
122,122,"Ian Poulter",8,7.8,"PuttingRating",2011
122,122,"Michael Putnam",10,7.8,"PuttingRating",2011
122,122,"Tag Ridings",13,7.8,"PuttingRating",2011
122,122,"Justin Rose",14,7.8,"PuttingRating",2011
122,122,"Rory Sabbatini",13,7.8,"PuttingRating",2011
122,122,"Kyle Stanley",17,7.8,"PuttingRating",2011
122,122,"Kevin Streelman",16,7.8,"PuttingRating",2011
122,122,"Scott Verplank",7,7.8,"PuttingRating",2011
122,122,"Camilo Villegas",10,7.8,"PuttingRating",2011
122,122,"Lee Westwood",5,7.8,"PuttingRating",2011
152,152,"Jason Bohn",14,7.7,"PuttingRating",2011
152,152,"Josh Broadaway",1,7.7,"PuttingRating",2011
152,152,"Stewart Cink",11,7.7,"PuttingRating",2011
152,152,"Chad Collins",6,7.7,"PuttingRating",2011
152,152,"Michael Connell",12,7.7,"PuttingRating",2011
152,152,"James Driscoll",10,7.7,"PuttingRating",2011
152,152,"Fabian Gomez",13,7.7,"PuttingRating",2011
152,152,"Nathan Green",12,7.7,"PuttingRating",2011
152,152,"David Hearn",15,7.7,"PuttingRating",2011
152,152,"Mark Hensby",1,7.7,"PuttingRating",2011
152,152,"Tim Herron",13,7.7,"PuttingRating",2011
152,152,"Charley Hoffman",16,7.7,"PuttingRating",2011
152,152,"Charles Howell III",20,7.7,"PuttingRating",2011
152,152,"Kent Jones",12,7.7,"PuttingRating",2011
152,152,"Robert Karlsson",9,7.7,"PuttingRating",2011
152,152,"Colt Knost",11,7.7,"PuttingRating",2011
152,152,"Tom Lehman",2,7.7,"PuttingRating",2011
152,152,"William McGirt",17,7.7,"PuttingRating",2011
152,152,"Shaun Micheel",10,7.7,"PuttingRating",2011
152,152,"Ryan Palmer",12,7.7,"PuttingRating",2011
152,152,"Cameron Percy",5,7.7,"PuttingRating",2011
152,152,"Kenny Perry",5,7.7,"PuttingRating",2011
152,152,"Martin Piller",7,7.7,"PuttingRating",2011
152,152,"Aron Price",9,7.7,"PuttingRating",2011
152,152,"Chez Reavie",16,7.7,"PuttingRating",2011
152,152,"Jim Renner",8,7.7,"PuttingRating",2011
152,152,"Adam Scott",9,7.7,"PuttingRating",2011
152,152,"Daniel Summerhays",8,7.7,"PuttingRating",2011
152,152,"Kirk Triplett",4,7.7,"PuttingRating",2011
152,152,"Marc Turnesa",6,7.7,"PuttingRating",2011
152,152,"Tiger Woods",5,7.7,"PuttingRating",2011
152,152,"YE Yang",8,7.7,"PuttingRating",2011
184,184,"Stephen Ames",11,7.6,"PuttingRating",2011
184,184,"Woody Austin",10,7.6,"PuttingRating",2011
184,184,"Craig Barlow",3,7.6,"PuttingRating",2011
184,184,"Kris Blanks",16,7.6,"PuttingRating",2011
184,184,"Michael Bradley",10,7.6,"PuttingRating",2011
184,184,"Keegan Bradley",15,7.6,"PuttingRating",2011
184,184,"Steve Elkington",7,7.6,"PuttingRating",2011
184,184,"Jim Furyk",14,7.6,"PuttingRating",2011
184,184,"Sergio Garcia",10,7.6,"PuttingRating",2011
184,184,"Robert Garrigus",14,7.6,"PuttingRating",2011
184,184,"Tom Gillis",9,7.6,"PuttingRating",2011
184,184,"Bill Haas",16,7.6,"PuttingRating",2011
184,184,"Todd Hamilton",3,7.6,"PuttingRating",2011
184,184,"JB Holmes",12,7.6,"PuttingRating",2011
184,184,"Trevor Immelman",14,7.6,"PuttingRating",2011
184,184,"Troy Kelly",1,7.6,"PuttingRating",2011
184,184,"KT Kim",3,7.6,"PuttingRating",2011
184,184,"Justin Leonard",14,7.6,"PuttingRating",2011
184,184,"Spencer Levin",22,7.6,"PuttingRating",2011
184,184,"Jarrod Lyle",10,7.6,"PuttingRating",2011
184,184,"Ben Martin",10,7.6,"PuttingRating",2011
184,184,"Troy Matteson",15,7.6,"PuttingRating",2011
184,184,"John Merrick",12,7.6,"PuttingRating",2011
184,184,"Edoardo Molinari",6,7.6,"PuttingRating",2011
184,184,"Jaebum Park",1,7.6,"PuttingRating",2011
184,184,"Scott Piercy",13,7.6,"PuttingRating",2011
184,184,"Chris Riley",12,7.6,"PuttingRating",2011
184,184,"Vijay Singh",14,7.6,"PuttingRating",2011
184,184,"Scott Stallings",11,7.6,"PuttingRating",2011
184,184,"Brendan Steele",15,7.6,"PuttingRating",2011
184,184,"Peter Tomasulo",4,7.6,"PuttingRating",2011
184,184,"Cameron Tringale",20,7.6,"PuttingRating",2011
184,184,"Peter Uihlein",2,7.6,"PuttingRating",2011
184,184,"Johnson Wagner",13,7.6,"PuttingRating",2011
218,218,"Paul Casey",6,7.5,"PuttingRating",2011
218,218,"John Daly",6,7.5,"PuttingRating",2011
218,218,"Harrison Frazar",6,7.5,"PuttingRating",2011
218,218,"Hiroyuki Fujita",2,7.5,"PuttingRating",2011
218,218,"Andres Gonzales",6,7.5,"PuttingRating",2011
218,218,"Paul Goydos",14,7.5,"PuttingRating",2011
218,218,"Anders Hansen",2,7.5,"PuttingRating",2011
218,218,"Peter Hanson",4,7.5,"PuttingRating",2011
218,218,"Bill Lunde",16,7.5,"PuttingRating",2011
218,218,"Jeff Maggert",6,7.5,"PuttingRating",2011
218,218,"Bob May",1,7.5,"PuttingRating",2011
218,218,"Billy Mayfair",16,7.5,"PuttingRating",2011
218,218,"Rocco Mediate",6,7.5,"PuttingRating",2011
218,218,"Sean OHair",11,7.5,"PuttingRating",2011
218,218,"Nick Price",1,7.5,"PuttingRating",2011
218,218,"Fran Quinn",3,7.5,"PuttingRating",2011
218,218,"Kevin Stadler",14,7.5,"PuttingRating",2011
218,218,"Josh Teater",18,7.5,"PuttingRating",2011
218,218,"Bo Van Pelt",14,7.5,"PuttingRating",2011
218,218,"Bubba Watson",14,7.5,"PuttingRating",2011
218,218,"Brett Wetterich",5,7.5,"PuttingRating",2011
218,218,"Mark Wilson",15,7.5,"PuttingRating",2011
218,218,"Gary Woodland",16,7.5,"PuttingRating",2011
241,241,"Robert Allenby",15,7.4,"PuttingRating",2011
241,241,"Joseph Bramlett",9,7.4,"PuttingRating",2011
241,241,"Mark Brooks",1,7.4,"PuttingRating",2011
241,241,"Alex Cejka",9,7.4,"PuttingRating",2011
241,241,"Fred Couples",3,7.4,"PuttingRating",2011
241,241,"Matt Every",2,7.4,"PuttingRating",2011
241,241,"Ross Fisher",2,7.4,"PuttingRating",2011
241,241,"JP Hayes",7,7.4,"PuttingRating",2011
241,241,"Brandt Jobe",18,7.4,"PuttingRating",2011
241,241,"Dustin Johnson",12,7.4,"PuttingRating",2011
241,241,"Davis Love III",10,7.4,"PuttingRating",2011
241,241,"Corey Pavin",2,7.4,"PuttingRating",2011
241,241,"John Rollins",14,7.4,"PuttingRating",2011
241,241,"Charl Schwartzel",10,7.4,"PuttingRating",2011
241,241,"John Senden",18,7.4,"PuttingRating",2011
241,241,"Heath Slocum",13,7.4,"PuttingRating",2011
241,241,"Chris Stroud",14,7.4,"PuttingRating",2011
241,241,"DJ Trahan",15,7.4,"PuttingRating",2011
241,241,"Jay Williamson",1,7.4,"PuttingRating",2011
260,260,"Thomas Aiken",1,7.3,"PuttingRating",2011
260,260,"Briny Baird",10,7.3,"PuttingRating",2011
260,260,"Ricky Barnes",13,7.3,"PuttingRating",2011
260,260,"Craig Bowden",1,7.3,"PuttingRating",2011
260,260,"Marco Dawson",2,7.3,"PuttingRating",2011
260,260,"Joe Durant",10,7.3,"PuttingRating",2011
260,260,"Scott Gutschewski",7,7.3,"PuttingRating",2011
260,260,"Adam Hadwin",4,7.3,"PuttingRating",2011
260,260,"Justin Hicks",3,7.3,"PuttingRating",2011
260,260,"Miguel Angel Jimenez",2,7.3,"PuttingRating",2011
260,260,"Troy Merritt",8,7.3,"PuttingRating",2011
260,260,"Zack Miller",11,7.3,"PuttingRating",2011
260,260,"Louis Oosthuizen",6,7.3,"PuttingRating",2011
260,260,"Alex Prugh",10,7.3,"PuttingRating",2011
260,260,"Alexandre Rocha",7,7.3,"PuttingRating",2011
260,260,"Kevin Sutherland",5,7.3,"PuttingRating",2011
260,260,"Omar Uresti",1,7.3,"PuttingRating",2011
260,260,"Duffy Waldorf",2,7.3,"PuttingRating",2011
278,278,"Steve Allan",1,7.2,"PuttingRating",2011
278,278,"Alex Aragon",1,7.2,"PuttingRating",2011
278,278,"Chad Campbell",18,7.2,"PuttingRating",2011
278,278,"Patrick Cantlay",4,7.2,"PuttingRating",2011
278,278,"Erik Compton",3,7.2,"PuttingRating",2011
278,278,"Robert Gamez",2,7.2,"PuttingRating",2011
278,278,"JJ Henry",17,7.2,"PuttingRating",2011
278,278,"Jim Herman",10,7.2,"PuttingRating",2011
278,278,"Francesco Molinari",4,7.2,"PuttingRating",2011
287,287,"Rich Beem",5,7.1,"PuttingRating",2011
287,287,"Bobby Gates",8,7.1,"PuttingRating",2011
287,287,"Jhonattan Vegas",14,7.1,"PuttingRating",2011
290,290,"Brian Bateman",1,7,"PuttingRating",2011
290,290,"Ernie Els",13,7,"PuttingRating",2011
290,290,"Yuta Ikeda",3,7,"PuttingRating",2011
290,290,"Pablo Larrazabal",1,7,"PuttingRating",2011
290,290,"Alvaro Quiros",3,7,"PuttingRating",2011
290,290,"Charles Warren",3,7,"PuttingRating",2011
296,296,"Thomas Bjorn",2,6.9,"PuttingRating",2011
296,296,"Will Ma Kenzie",8,6.9,"PuttingRating",2011
296,296,"Mark OMeara",1,6.9,"PuttingRating",2011
296,296,"Jonathan Randolph",1,6.9,"PuttingRating",2011
300,300,"Darren Clarke",1,6.8,"PuttingRating",2011
300,300,"Richard Scott",1,6.8,"PuttingRating",2011
302,302,"Billy Hurley III",1,6.7,"PuttingRating",2011
302,302,"Martin Trainer",1,6.7,"PuttingRating",2011
302,302,"Boo Weekley",10,6.7,"PuttingRating",2011
302,302,"Matt Weibring",2,6.7,"PuttingRating",2011
306,306,"Rhys Davies",1,6.6,"PuttingRating",2011
306,306,"Drew Weaver",1,6.6,"PuttingRating",2011
308,308,"Jason Gore",2,6.5,"PuttingRating",2011
308,308,"JL Lewis",1,6.5,"PuttingRating",2011
310,310,"Mark Calcavecchia",2,6.4,"PuttingRating",2011
310,310,"Will Claxton",1,6.4,"PuttingRating",2011
310,310,"Dustin Risdon",1,6.4,"PuttingRating",2011
313,313,"Peter Senior",1,5.5,"PuttingRating",2011
