"CareerEarnings_RANKTHISWEEK_2014","CareerEarnings_RANKLASTWEEK_2014","CareerEarnings_PLAYERNAME_2014","CareerEarnings__2014","CareerEarnings_MONEY_2014","stat_name","year"
430,430,"Gonzalo Fdez Castano",NA,1698957,"CareerEarnings",2014
431,431,"Ian Woosnam",NA,1696309,"CareerEarnings",2014
432,432,"Bruce Fleisher",NA,1695111,"CareerEarnings",2014
433,433,"Billy Casper",NA,1691583,"CareerEarnings",2014
434,434,"Michael Clark II",NA,1670485,"CareerEarnings",2014
435,435,"Billy Hurley III",NA,1669679,"CareerEarnings",2014
436,436,"Guy Boros",NA,1666569,"CareerEarnings",2014
437,437,"Derek Ernst",NA,1656510,"CareerEarnings",2014
438,438,"Alex Prugh",NA,1655282,"CareerEarnings",2014
439,439,"Wes Short Jr",NA,1652656,"CareerEarnings",2014
440,440,"Ted Schulz",NA,1645215,"CareerEarnings",2014
441,441,"Bob Murphy",NA,1642330,"CareerEarnings",2014
442,442,"Jerry Pate",NA,1634246,"CareerEarnings",2014
443,443,"Gary Koch",NA,1629482,"CareerEarnings",2014
444,444,"Darron Stiles",NA,1623663,"CareerEarnings",2014
445,445,"Danny Lee",NA,1612253,"CareerEarnings",2014
446,446,"Lon Hinkle",NA,1607691,"CareerEarnings",2014
447,447,"Kenny Knox",NA,1607180,"CareerEarnings",2014
448,448,"Jeff Klauk",NA,1601565,"CareerEarnings",2014
449,449,"James Hahn",NA,1588767,"CareerEarnings",2014
450,450,"Gene Littler",NA,1584210,"CareerEarnings",2014
451,451,"Jack Renner",NA,1579090,"CareerEarnings",2014
452,452,"Kevin Kisner",NA,1577064,"CareerEarnings",2014
453,453,"Curt Byrum",NA,1576535,"CareerEarnings",2014
454,454,"Bobby Gates",NA,1573093,"CareerEarnings",2014
455,455,"Mark Hayes",NA,1555739,"CareerEarnings",2014
456,456,"Daisuke Maruyama",NA,1554676,"CareerEarnings",2014
457,457,"Jim Colbert",NA,1553136,"CareerEarnings",2014
458,458,"Bob Eastwood",NA,1546106,"CareerEarnings",2014
459,459,"Colt Knost",NA,1546090,"CareerEarnings",2014
460,460,"Keith Fergus",NA,1546009,"CareerEarnings",2014
461,461,"Aron Price",NA,1534481,"CareerEarnings",2014
462,462,"Derek Lamely",NA,1528267,"CareerEarnings",2014
463,463,"Buddy Gardner",NA,1491943,"CareerEarnings",2014
464,464,"Paul Lawrie",NA,1474910,"CareerEarnings",2014
465,465,"James Nitties",NA,1456566,"CareerEarnings",2014
466,466,"Bobby Clampett",NA,1423000,"CareerEarnings",2014
467,467,"Billy Kratzert",NA,1396819,"CareerEarnings",2014
468,468,"Bill Rogers",NA,1384710,"CareerEarnings",2014
469,469,"Doug LaBelle II",NA,1378435,"CareerEarnings",2014
470,470,"Bruce Crampton",NA,1376193,"CareerEarnings",2014
471,471,"Andy North",NA,1365530,"CareerEarnings",2014
472,472,"Nicolas Colsaerts",NA,1362042,"CareerEarnings",2014
473,473,"Edoardo Molinari",NA,1341393,"CareerEarnings",2014
474,474,"David Branshaw",NA,1335814,"CareerEarnings",2014
475,475,"Ed Dougherty",NA,1323769,"CareerEarnings",2014
476,476,"Justin Bolli",NA,1313926,"CareerEarnings",2014
477,477,"John Morse",NA,1311273,"CareerEarnings",2014
478,478,"Tom Sieckmann",NA,1310647,"CareerEarnings",2014
479,479,"Casey Wittenberg",NA,1307870,"CareerEarnings",2014
480,480,"Dave Stockton",NA,1303281,"CareerEarnings",2014
481,481,"Denis Watson",NA,1288621,"CareerEarnings",2014
482,482,"Andrew Svoboda",NA,1271037,"CareerEarnings",2014
483,483,"Joey Snyder III",NA,1267815,"CareerEarnings",2014
484,484,"Al Geiberger",NA,1265188,"CareerEarnings",2014
485,485,"Brad Adamonis",NA,1229496,"CareerEarnings",2014
486,486,"PH Horgan III",NA,1228505,"CareerEarnings",2014
487,487,"Ryan Armour",NA,1217487,"CareerEarnings",2014
488,488,"Danny Edwards",NA,1212304,"CareerEarnings",2014
489,489,"Dan Halldorson",NA,1193929,"CareerEarnings",2014
490,490,"Cameron Percy",NA,1187917,"CareerEarnings",2014
491,491,"Charles Coody",NA,1187762,"CareerEarnings",2014
492,492,"Dave Eichelberger",NA,1186505,"CareerEarnings",2014
493,493,"Tony Sills",NA,1173361,"CareerEarnings",2014
494,494,"Ross Fisher",NA,1164688,"CareerEarnings",2014
495,495,"Jim Renner",NA,1156923,"CareerEarnings",2014
496,496,"Don January",NA,1140925,"CareerEarnings",2014
497,497,"Dick Mast",NA,1123038,"CareerEarnings",2014
498,498,"John Inman",NA,1087947,"CareerEarnings",2014
499,499,"Brooks Koepka",NA,1058065,"CareerEarnings",2014
500,500,"Gibby Gilbert",NA,1056506,"CareerEarnings",2014
501,501,"Will Claxton",NA,1055852,"CareerEarnings",2014
502,502,"Mac OGrady",NA,1050779,"CareerEarnings",2014
503,503,"Rex Caldwell",NA,1043403,"CareerEarnings",2014
504,504,"Shingo Katayama",NA,1042336,"CareerEarnings",2014
505,505,"Chi Chi Rodriguez",NA,1037106,"CareerEarnings",2014
506,506,"Brad Fritsch",NA,1030923,"CareerEarnings",2014
507,507,"Thorbjorn Olesen",NA,1025165,"CareerEarnings",2014
508,508,"Mike Smith",NA,1024313,"CareerEarnings",2014
509,509,"DH Lee",NA,1021435,"CareerEarnings",2014
510,510,"Lee Elder",NA,1020514,"CareerEarnings",2014
511,511,"Jim Herman",NA,1003323,"CareerEarnings",2014
512,512,"Fabian Gomez",NA,996289,"CareerEarnings",2014
513,513,"Bobby Nichols",NA,993025,"CareerEarnings",2014
514,514,"Barry Jaeckel",NA,982408,"CareerEarnings",2014
515,515,"Jason Allred",NA,979651,"CareerEarnings",2014
516,516,"Scott Hend",NA,976672,"CareerEarnings",2014
517,517,"Isao Aoki",NA,960571,"CareerEarnings",2014
518,518,"Paul McGinley",NA,953010,"CareerEarnings",2014
519,519,"Jamie Lovemark",NA,949480,"CareerEarnings",2014
520,520,"Andre Stolz",NA,942647,"CareerEarnings",2014
521,521,"Pat McGowan",NA,915577,"CareerEarnings",2014
522,522,"Bruce Devlin",NA,907069,"CareerEarnings",2014
523,523,"Mark Carnevale",NA,906925,"CareerEarnings",2014
524,524,"Alexandre Rocha",NA,872978,"CareerEarnings",2014
525,525,"Sung Kang",NA,871821,"CareerEarnings",2014
526,526,"Jerry McGee",NA,871753,"CareerEarnings",2014
527,527,"Kyle Reifers",NA,866029,"CareerEarnings",2014
528,528,"Ed Sneed",NA,860268,"CareerEarnings",2014
529,529,"Troy Kelly",NA,858552,"CareerEarnings",2014
530,530,"Alvaro Quiros",NA,827897,"CareerEarnings",2014
531,531,"John Peterson",NA,825000,"CareerEarnings",2014
532,532,"Bill Sander",NA,823428,"CareerEarnings",2014
533,533,"Ron Streck",NA,817211,"CareerEarnings",2014
534,534,"Bubba Dickerson",NA,807749,"CareerEarnings",2014
535,535,"Grier Jones",NA,803189,"CareerEarnings",2014
536,536,"Lance Ten Broeck",NA,790347,"CareerEarnings",2014
537,537,"Jerry Heard",NA,780746,"CareerEarnings",2014
538,538,"Doug Sanders",NA,772993,"CareerEarnings",2014
539,539,"Steve Wheatcroft",NA,771463,"CareerEarnings",2014
540,540,"Greg Twiggs",NA,767294,"CareerEarnings",2014
541,541,"Frank Conner",NA,750733,"CareerEarnings",2014
542,542,"Peter Oosterhuis",NA,736692,"CareerEarnings",2014
543,543,"Joe Inman",NA,729249,"CareerEarnings",2014
544,544,"Roger Tambellini",NA,721585,"CareerEarnings",2014
545,545,"Matt Weibring",NA,719272,"CareerEarnings",2014
546,546,"Gary Christian",NA,691789,"CareerEarnings",2014
547,547,"Mike McCullough",NA,682511,"CareerEarnings",2014
548,548,"Rod Curl",NA,677009,"CareerEarnings",2014
549,549,"Stan Utley",NA,674546,"CareerEarnings",2014
550,550,"Homero Blancas",NA,671251,"CareerEarnings",2014
551,551,"Victor Dubuisson",NA,670986,"CareerEarnings",2014
552,552,"Gary McCord",NA,662359,"CareerEarnings",2014
553,553,"Jamie Donaldson",NA,660187,"CareerEarnings",2014
554,554,"Mark McNulty",NA,657737,"CareerEarnings",2014
555,555,"Brendan Jones",NA,656714,"CareerEarnings",2014
556,556,"Bob Goalby",NA,645013,"CareerEarnings",2014
557,557,"Victor Regalado",NA,628557,"CareerEarnings",2014
558,558,"Garth Mulroy",NA,623304,"CareerEarnings",2014
559,559,"Brice Garnett",NA,617805,"CareerEarnings",2014
560,560,"TC Chen",NA,616303,"CareerEarnings",2014
561,561,"Jeff Hart",NA,610877,"CareerEarnings",2014
562,562,"Aaron Watkins",NA,600433,"CareerEarnings",2014
563,563,"Mark Anderson",NA,586644,"CareerEarnings",2014
564,564,"Will Wilcox",NA,586159,"CareerEarnings",2014
565,565,"Marcel Siem",NA,579948,"CareerEarnings",2014
566,566,"Dale Douglass",NA,577950,"CareerEarnings",2014
567,567,"Sam Randolph",NA,574876,"CareerEarnings",2014
568,568,"Mark Pfeil",NA,573387,"CareerEarnings",2014
569,569,"Hideto Tanihara",NA,568816,"CareerEarnings",2014
570,570,"Matteo Manassero",NA,567039,"CareerEarnings",2014
571,571,"Jim Dent",NA,564809,"CareerEarnings",2014
572,572,"Zack Miller",NA,564453,"CareerEarnings",2014
573,573,"Andrew Loupe",NA,563121,"CareerEarnings",2014
574,574,"Chris Wood",NA,551778,"CareerEarnings",2014
575,575,"John Schroeder",NA,546569,"CareerEarnings",2014
576,576,"Andres Gonzales",NA,546499,"CareerEarnings",2014
577,577,"Tim Norris",NA,545531,"CareerEarnings",2014
578,578,"Mac McLendon",NA,541908,"CareerEarnings",2014
579,579,"Rik Massengale",NA,536254,"CareerEarnings",2014
580,580,"Bobby Cole",NA,535130,"CareerEarnings",2014
581,581,"Peter Tomasulo",NA,530617,"CareerEarnings",2014
582,582,"Forrest Fezler",NA,527325,"CareerEarnings",2014
583,583,"Mike Morley",NA,526403,"CareerEarnings",2014
584,584,"Hudson Swafford",NA,513883,"CareerEarnings",2014
585,585,"Ken Brown",NA,507919,"CareerEarnings",2014
586,586,"Toru Taniguchi",NA,505131,"CareerEarnings",2014
587,587,"Kiradech Aphibarnrat",NA,503928,"CareerEarnings",2014
588,588,"Jim Nelford",NA,485111,"CareerEarnings",2014
589,589,"Adam Hadwin",NA,473676,"CareerEarnings",2014
590,590,"Thomas Aiken",NA,472366,"CareerEarnings",2014
591,591,"Mikko Ilonen",NA,471326,"CareerEarnings",2014
592,592,"Brett Rumford",NA,470074,"CareerEarnings",2014
593,593,"Tom Jenkins",NA,470019,"CareerEarnings",2014
594,594,"Bob Lunn",NA,459182,"CareerEarnings",2014
595,595,"Tyrone Van Aswegen",NA,454856,"CareerEarnings",2014
596,596,"Wes Roach",NA,453616,"CareerEarnings",2014
597,597,"Mike Nicolette",NA,448037,"CareerEarnings",2014
598,598,"Ben Kohles",NA,444496,"CareerEarnings",2014
599,599,"Tom Shaw",NA,434756,"CareerEarnings",2014
600,600,"WC Liang",NA,433606,"CareerEarnings",2014
601,601,"Miguel Angel Carballo",NA,431470,"CareerEarnings",2014
602,602,"George Coetzee",NA,429446,"CareerEarnings",2014
603,603,"Scott Gardiner",NA,428915,"CareerEarnings",2014
604,604,"Allen Miller",NA,426883,"CareerEarnings",2014
605,605,"Phillip Hancock",NA,425154,"CareerEarnings",2014
606,606,"Stephen Gallacher",NA,423651,"CareerEarnings",2014
607,607,"Bobby Mitchell",NA,421938,"CareerEarnings",2014
608,608,"Richard Sterne",NA,419950,"CareerEarnings",2014
609,609,"Doug Ford",NA,419292,"CareerEarnings",2014
610,610,"Larry Hinson",NA,413284,"CareerEarnings",2014
611,611,"Raphael Jacquelin",NA,410041,"CareerEarnings",2014
612,612,"Wally Armstrong",NA,406269,"CareerEarnings",2014
613,613,"Fred Marti",NA,404674,"CareerEarnings",2014
614,614,"Terry Diehl",NA,404611,"CareerEarnings",2014
615,615,"Dow Finsterwald",NA,402102,"CareerEarnings",2014
616,616,"Henrik Norlander",NA,401958,"CareerEarnings",2014
617,617,"KT Kim",NA,401490,"CareerEarnings",2014
618,618,"Shane Lowry",NA,400209,"CareerEarnings",2014
619,619,"Jim Benepe",NA,395214,"CareerEarnings",2014
620,620,"Thongchai Jaidee",NA,392818,"CareerEarnings",2014
621,621,"John Fought",NA,387036,"CareerEarnings",2014
622,622,"Steven Alker",NA,386307,"CareerEarnings",2014
623,623,"Greg Powers",NA,386086,"CareerEarnings",2014
624,624,"Bob Smith",NA,385283,"CareerEarnings",2014
625,625,"Bob Shearer",NA,378336,"CareerEarnings",2014
626,626,"Patrick Cantlay",NA,377068,"CareerEarnings",2014
627,627,"Billy Maxwell",NA,375648,"CareerEarnings",2014
628,628,"Bio Kim",NA,374549,"CareerEarnings",2014
629,629,"Johnny Pott",NA,371396,"CareerEarnings",2014
630,630,"Jin Park",NA,370009,"CareerEarnings",2014
631,631,"Deane Beman",NA,370003,"CareerEarnings",2014
632,632,"Steve LeBrun",NA,369136,"CareerEarnings",2014
633,633,"Branden Grace",NA,361192,"CareerEarnings",2014
634,634,"Mike Small",NA,350024,"CareerEarnings",2014
635,635,"Kenichi Kuboya",NA,347893,"CareerEarnings",2014
636,636,"RH Sikes",NA,344387,"CareerEarnings",2014
637,637,"Stephen Gangluff",NA,342187,"CareerEarnings",2014
638,638,"Tony Jacklin",NA,336530,"CareerEarnings",2014
639,639,"Jim Wiechers",NA,329169,"CareerEarnings",2014
640,640,"Lyn Lott",NA,325966,"CareerEarnings",2014
641,641,"Jason Schultz",NA,324512,"CareerEarnings",2014
642,642,"Jason Caron",NA,324300,"CareerEarnings",2014
643,643,"Jeff Mitchell",NA,322320,"CareerEarnings",2014
644,644,"Pat Lindsey",NA,318777,"CareerEarnings",2014
645,645,"Marc Warren",NA,315520,"CareerEarnings",2014
646,646,"Woody Blackburn",NA,310231,"CareerEarnings",2014
647,647,"Jim Jamieson",NA,306618,"CareerEarnings",2014
648,648,"Bob Dickson",NA,296640,"CareerEarnings",2014
649,649,"Labron Harris",NA,295917,"CareerEarnings",2014
650,650,"Bob Sowards",NA,282489,"CareerEarnings",2014
651,651,"Howie Johnson",NA,280816,"CareerEarnings",2014
652,652,"Alexander Noren",NA,279886,"CareerEarnings",2014
653,653,"Joost Luiten",NA,278192,"CareerEarnings",2014
654,654,"Hiroyuki Fujita",NA,277100,"CareerEarnings",2014
655,655,"Luke List",NA,277001,"CareerEarnings",2014
656,656,"Ernie Gonzalez",NA,275820,"CareerEarnings",2014
657,657,"Sam Saunders",NA,273635,"CareerEarnings",2014
658,658,"DeWitt Weaver",NA,273435,"CareerEarnings",2014
659,659,"Peter Malnati",NA,271326,"CareerEarnings",2014
660,660,"Peter Hedblom",NA,271285,"CareerEarnings",2014
661,661,"Simon Khan",NA,259028,"CareerEarnings",2014
662,662,"Terry Dill",NA,255050,"CareerEarnings",2014
663,663,"Peter Senior",NA,252366,"CareerEarnings",2014
664,664,"Barry Lane",NA,251912,"CareerEarnings",2014
665,665,"Lee Williams",NA,240441,"CareerEarnings",2014
666,666,"Fred Wadsworth",NA,235449,"CareerEarnings",2014
667,667,"Tommy Jacobs",NA,232720,"CareerEarnings",2014
668,668,"Ron Cerrudo",NA,228199,"CareerEarnings",2014
669,669,"Sonny Skinner",NA,226981,"CareerEarnings",2014
670,670,"Rafa Cabrera Bello",NA,220220,"CareerEarnings",2014
671,671,"Fran Quinn",NA,219867,"CareerEarnings",2014
672,672,"Alistair Presnell",NA,216302,"CareerEarnings",2014
673,673,"Danny Willett",NA,215871,"CareerEarnings",2014
674,674,"Pete Brown",NA,214884,"CareerEarnings",2014
675,675,"Shiv Kapur",NA,209832,"CareerEarnings",2014
676,676,"Edward Loar",NA,209217,"CareerEarnings",2014
677,677,"Fred Hawkins",NA,205228,"CareerEarnings",2014
678,678,"Babe Hiskey",NA,202754,"CareerEarnings",2014
679,679,"Brad Lardon",NA,202731,"CareerEarnings",2014
680,680,"Dwight Nevil",NA,199935,"CareerEarnings",2014
681,681,"Don Iverson",NA,198477,"CareerEarnings",2014
682,682,"Max Homa",NA,195924,"CareerEarnings",2014
683,683,"Jack Newton",NA,191898,"CareerEarnings",2014
684,684,"Dave Ragan",NA,172256,"CareerEarnings",2014
685,685,"Nate Smith",NA,170643,"CareerEarnings",2014
686,686,"Justin Thomas",NA,170237,"CareerEarnings",2014
687,687,"Yuta Ikeda",NA,170110,"CareerEarnings",2014
688,688,"Bronson La Cassie",NA,169324,"CareerEarnings",2014
689,689,"JC Anderson",NA,167536,"CareerEarnings",2014
690,690,"Kevin Tway",NA,167278,"CareerEarnings",2014
691,691,"Roy Pace",NA,165699,"CareerEarnings",2014
692,692,"Martin Piller",NA,163528,"CareerEarnings",2014
693,693,"Marty Fleckman",NA,162141,"CareerEarnings",2014
694,694,"Bob Byman",NA,161884,"CareerEarnings",2014
695,695,"Bert Weaver",NA,161210,"CareerEarnings",2014
696,696,"Anders Forsbrand",NA,160723,"CareerEarnings",2014
697,697,"Joe Daley",NA,155537,"CareerEarnings",2014
698,698,"Pat Fitzsimons",NA,153542,"CareerEarnings",2014
699,699,"Bunky Henry",NA,153499,"CareerEarnings",2014
700,700,"Andy Miller",NA,153364,"CareerEarnings",2014
701,701,"Gary Groh",NA,148753,"CareerEarnings",2014
702,702,"Chip Sullivan",NA,148695,"CareerEarnings",2014
703,703,"Bernd Wiesberger",NA,146974,"CareerEarnings",2014
704,704,"Rocky Thompson",NA,146391,"CareerEarnings",2014
705,705,"Steve Spray",NA,142045,"CareerEarnings",2014
706,706,"Gregory Bourdy",NA,141885,"CareerEarnings",2014
707,707,"Greg Bruckner",NA,140356,"CareerEarnings",2014
708,708,"Derek Fathauer",NA,138625,"CareerEarnings",2014
709,709,"Hideki Kase",NA,133221,"CareerEarnings",2014
710,710,"Alex Aragon",NA,132515,"CareerEarnings",2014
711,711,"Prayad Marksaeng",NA,130160,"CareerEarnings",2014
712,712,"Jack Fleck",NA,129737,"CareerEarnings",2014
713,713,"Randy Glover",NA,123531,"CareerEarnings",2014
714,714,"Geoffrey Sisk",NA,121932,"CareerEarnings",2014
715,715,"Peter Uihlein",NA,121625,"CareerEarnings",2014
716,716,"Lonnie Nielsen",NA,119416,"CareerEarnings",2014
717,717,"Al Besselink",NA,119183,"CareerEarnings",2014
718,718,"Marcus Fraser",NA,116679,"CareerEarnings",2014
719,719,"Hunter Hamrick",NA,115979,"CareerEarnings",2014
720,720,"Franklin Corpening",NA,112000,"CareerEarnings",2014
721,721,"Pablo Larrazabal",NA,110500,"CareerEarnings",2014
722,722,"Steve Reid",NA,110441,"CareerEarnings",2014
723,723,"Will Strickler",NA,109031,"CareerEarnings",2014
724,724,"Paul Trittler",NA,106994,"CareerEarnings",2014
725,725,"Jim Ferree",NA,106895,"CareerEarnings",2014
726,726,"Bob Toski",NA,105484,"CareerEarnings",2014
727,727,"Austin Cook",NA,102467,"CareerEarnings",2014
728,728,"Bob McCallister",NA,101079,"CareerEarnings",2014
729,729,"Matt Davidson",NA,98906,"CareerEarnings",2014
730,730,"Cody Gribble",NA,98598,"CareerEarnings",2014
731,731,"Azuma Yano",NA,96412,"CareerEarnings",2014
732,732,"Wil Collins",NA,95769,"CareerEarnings",2014
733,733,"Eduardo De La Riva",NA,95043,"CareerEarnings",2014
734,734,"Tom Nieporte",NA,94555,"CareerEarnings",2014
735,735,"Dana Quigley",NA,92298,"CareerEarnings",2014
736,736,"Kevin Foley",NA,87738,"CareerEarnings",2014
737,737,"Jay McLuen",NA,84171,"CareerEarnings",2014
738,738,"Ryan Blaum",NA,83467,"CareerEarnings",2014
739,739,"Sam Adams",NA,82787,"CareerEarnings",2014
740,740,"Mark Brown",NA,81641,"CareerEarnings",2014
741,741,"Anirban Lahiri",NA,81634,"CareerEarnings",2014
742,742,"Koumei Oda",NA,81633,"CareerEarnings",2014
743,743,"Jonathan Randolph",NA,80700,"CareerEarnings",2014
744,744,"Graeme Storm",NA,80018,"CareerEarnings",2014
745,745,"Matthew Baldwin",NA,79999,"CareerEarnings",2014
746,746,"Chris Wilson",NA,76481,"CareerEarnings",2014
747,747,"Patrick Rodgers",NA,75104,"CareerEarnings",2014
748,748,"Ernie Vossler",NA,74229,"CareerEarnings",2014
749,749,"Jim Rutledge",NA,74140,"CareerEarnings",2014
750,750,"Steven Tiley",NA,74000,"CareerEarnings",2014
751,751,"Ken Looper",NA,73530,"CareerEarnings",2014
752,752,"Paul Haley II",NA,73006,"CareerEarnings",2014
753,753,"Yusaku Miyazato",NA,71145,"CareerEarnings",2014
754,754,"Joe Affrunti",NA,68452,"CareerEarnings",2014
755,755,"Jon Curran",NA,66302,"CareerEarnings",2014
756,756,"Byeong Hun An",NA,65350,"CareerEarnings",2014
757,757,"Kelly Kraft",NA,64533,"CareerEarnings",2014
758,758,"Alexander Levy",NA,62000,"CareerEarnings",2014
759,759,"Richie Karl",NA,61566,"CareerEarnings",2014
760,760,"John Harris",NA,61381,"CareerEarnings",2014
761,761,"Brady Watt",NA,61288,"CareerEarnings",2014
762,762,"Morten Orum Madsen",NA,60183,"CareerEarnings",2014
762,762,"John Parry",NA,60183,"CareerEarnings",2014
764,764,"Daniel Berger",NA,59588,"CareerEarnings",2014
765,765,"Kelly Mitchum",NA,59553,"CareerEarnings",2014
766,766,"Eric Meierdierks",NA,58029,"CareerEarnings",2014
767,767,"Jaco Van Zyl",NA,53763,"CareerEarnings",2014
768,768,"Siddikur Rahman",NA,53433,"CareerEarnings",2014
769,769,"Kristoffer Broberg",NA,52964,"CareerEarnings",2014
770,770,"Chris Williams",NA,52480,"CareerEarnings",2014
771,771,"Blayne Barber",NA,52110,"CareerEarnings",2014
772,772,"Fabrizio Zanotti",NA,51275,"CareerEarnings",2014
773,773,"Bill Johnston",NA,50707,"CareerEarnings",2014
774,774,"Scott Jamieson",NA,48500,"CareerEarnings",2014
775,775,"Thaworn Wiratchant",NA,45546,"CareerEarnings",2014
776,776,"Steve Schneiter",NA,43848,"CareerEarnings",2014
777,777,"Jeff Curl",NA,42330,"CareerEarnings",2014
778,778,"Gaganjeet Bhullar",NA,40425,"CareerEarnings",2014
779,779,"Oliver Fisher",NA,39251,"CareerEarnings",2014
780,780,"Lucas Bjerregaard",NA,37754,"CareerEarnings",2014
780,780,"Zac Blair",NA,37754,"CareerEarnings",2014
782,782,"Oliver Goss",NA,37160,"CareerEarnings",2014
783,783,"Junggon Hwang",NA,36116,"CareerEarnings",2014
784,784,"Todd Baek",NA,35960,"CareerEarnings",2014
785,785,"Patrick Moore",NA,34859,"CareerEarnings",2014
786,786,"Emiliano Grillo",NA,33206,"CareerEarnings",2014
787,787,"Alan Morin",NA,31655,"CareerEarnings",2014
788,788,"Rod Perry",NA,31608,"CareerEarnings",2014
789,789,"Josh Broadaway",NA,31028,"CareerEarnings",2014
790,790,"Steven Ihm",NA,30628,"CareerEarnings",2014
791,791,"Derek Tolan",NA,28924,"CareerEarnings",2014
792,792,"Stuart Deane",NA,28354,"CareerEarnings",2014
793,793,"Scott Gordon",NA,28311,"CareerEarnings",2014
794,794,"Toshinori Muto",NA,28035,"CareerEarnings",2014
795,795,"Rafael Campos",NA,27956,"CareerEarnings",2014
796,796,"Andrew Ruthkoski",NA,27540,"CareerEarnings",2014
797,797,"Laurie Hammer",NA,25992,"CareerEarnings",2014
798,798,"Scott Harrington",NA,25775,"CareerEarnings",2014
799,799,"Hyung Sung Kim",NA,24482,"CareerEarnings",2014
800,800,"Al Johnston",NA,24099,"CareerEarnings",2014
801,801,"Jeremiah Wooding",NA,23760,"CareerEarnings",2014
802,802,"Richard McEvoy",NA,23556,"CareerEarnings",2014
803,803,"Michael Block",NA,23078,"CareerEarnings",2014
804,804,"Jamie McLeary",NA,22808,"CareerEarnings",2014
804,804,"Chris Rodgers",NA,22808,"CareerEarnings",2014
806,806,"Jose de Jesus Rodriguez",NA,22762,"CareerEarnings",2014
807,807,"Nicholas Lindheim",NA,22649,"CareerEarnings",2014
808,808,"David Skinns",NA,21306,"CareerEarnings",2014
809,809,"Rhein Gibson",NA,20844,"CareerEarnings",2014
810,810,"Clayton Rask",NA,20775,"CareerEarnings",2014
811,811,"Bobby Wyatt",NA,20405,"CareerEarnings",2014
812,812,"Richie Ramsay",NA,20077,"CareerEarnings",2014
813,813,"Kevin Penner",NA,19800,"CareerEarnings",2014
814,814,"Rob Oppenheim",NA,19500,"CareerEarnings",2014
815,815,"Chris Starkjohann",NA,18893,"CareerEarnings",2014
816,816,"Manuel Villegas",NA,18845,"CareerEarnings",2014
817,817,"Jose Filipe Lima",NA,18686,"CareerEarnings",2014
818,818,"Dustin Morris",NA,18512,"CareerEarnings",2014
819,819,"Gareth Wright",NA,18398,"CareerEarnings",2014
820,820,"Berry Henson",NA,18223,"CareerEarnings",2014
821,821,"Adilson da Silva",NA,17964,"CareerEarnings",2014
822,822,"Juvic Pagunsan",NA,17339,"CareerEarnings",2014
823,823,"Gareth Maybin",NA,16672,"CareerEarnings",2014
824,824,"Nicholas Fung",NA,14980,"CareerEarnings",2014
825,825,"Oscar Fraustro",NA,14660,"CareerEarnings",2014
826,826,"Chris Thompson",NA,14559,"CareerEarnings",2014
827,827,"Rob Labritz",NA,14150,"CareerEarnings",2014
828,828,"Wade Ormsby",NA,14070,"CareerEarnings",2014
829,829,"Zack Fischer",NA,13601,"CareerEarnings",2014
830,830,"Benjamin Alvarado",NA,13241,"CareerEarnings",2014
831,831,"Jeff Burns",NA,13237,"CareerEarnings",2014
832,832,"Rashid Ismail",NA,13230,"CareerEarnings",2014
833,833,"Harold Varner III",NA,13199,"CareerEarnings",2014
834,834,"Joel Dahmen",NA,13034,"CareerEarnings",2014
835,835,"Seukhyun Baek",NA,12950,"CareerEarnings",2014
836,836,"Carlos Ortiz",NA,12834,"CareerEarnings",2014
837,837,"Roger Sloan",NA,12805,"CareerEarnings",2014
838,838,"Randall Hutchison",NA,12461,"CareerEarnings",2014
839,839,"John Kimbell",NA,12162,"CareerEarnings",2014
840,840,"Kiyoshi Miyazato",NA,11925,"CareerEarnings",2014
841,841,"Matt Harmon",NA,11893,"CareerEarnings",2014
842,842,"Julian Etulain",NA,11261,"CareerEarnings",2014
843,843,"Ryan Sullivan",NA,11223,"CareerEarnings",2014
844,844,"Aaron Goldberg",NA,10615,"CareerEarnings",2014
845,845,"Dave Tentis",NA,10500,"CareerEarnings",2014
846,846,"Chip Deason",NA,10350,"CareerEarnings",2014
847,847,"Eric Dugas",NA,10304,"CareerEarnings",2014
848,848,"Darren Fichardt",NA,10133,"CareerEarnings",2014
849,849,"Mark Hubbard",NA,10100,"CareerEarnings",2014
850,850,"Sean McCarty",NA,9912,"CareerEarnings",2014
851,851,"Kevin Hayashi",NA,9900,"CareerEarnings",2014
852,852,"Felipe Aguilar",NA,9364,"CareerEarnings",2014
852,852,"Tano Goya",NA,9364,"CareerEarnings",2014
854,854,"Chase Wright",NA,8360,"CareerEarnings",2014
855,855,"Tony Finau",NA,7960,"CareerEarnings",2014
856,856,"Kevin Lucas",NA,7810,"CareerEarnings",2014
857,857,"Sebastian Vazquez",NA,7700,"CareerEarnings",2014
858,858,"Roger Chapman",NA,7556,"CareerEarnings",2014
859,859,"Ryan Helminen",NA,7360,"CareerEarnings",2014
860,860,"Miguel Suarez",NA,7350,"CareerEarnings",2014
861,861,"James Vargas",NA,7344,"CareerEarnings",2014
862,862,"Brandon Brown",NA,6480,"CareerEarnings",2014
863,863,"Andrew Johnson",NA,5850,"CareerEarnings",2014
864,864,"Rick Lewallen",NA,2610,"CareerEarnings",2014
