"Front9Par4ScoringAverage_RANKTHISWEEK_2015","Front9Par4ScoringAverage_RANKLASTWEEK_2015","Front9Par4ScoringAverage_PLAYERNAME_2015","Front9Par4ScoringAverage_ROUNDS_2015","Front9Par4ScoringAverage_AVG_2015","Front9Par4ScoringAverage_TOTALSTROKES_2015","Front9Par4ScoringAverage_TOTALHOLES_2015","stat_name","year"
26,26,"Harris English",105,3.99,2288,574,"Front9Par4ScoringAverage",2015
26,26,"Tony Finau",106,3.99,2359,591,"Front9Par4ScoringAverage",2015
26,26,"Jim Furyk",71,3.99,1401,351,"Front9Par4ScoringAverage",2015
26,26,"Bill Haas",89,3.99,1889,473,"Front9Par4ScoringAverage",2015
26,26,"Zach Johnson",90,3.99,1970,494,"Front9Par4ScoringAverage",2015
26,26,"Whee Kim",71,3.99,1527,383,"Front9Par4ScoringAverage",2015
26,26,"Greg Owen",58,3.99,1294,324,"Front9Par4ScoringAverage",2015
26,26,"Chez Reavie",56,3.99,1260,316,"Front9Par4ScoringAverage",2015
26,26,"Patrick Reed",103,3.99,2208,553,"Front9Par4ScoringAverage",2015
26,26,"Brandt Snedeker",98,3.99,2101,526,"Front9Par4ScoringAverage",2015
26,26,"Daniel Summerhays",101,3.99,2253,564,"Front9Par4ScoringAverage",2015
37,37,"Sangmoon Bae",98,4,2158,540,"Front9Par4ScoringAverage",2015
37,37,"Daniel Berger",97,4,2124,531,"Front9Par4ScoringAverage",2015
37,37,"Erik Compton",86,4,1882,471,"Front9Par4ScoringAverage",2015
37,37,"Rickie Fowler",76,4,1572,393,"Front9Par4ScoringAverage",2015
37,37,"Jim Herman",88,4,1953,488,"Front9Par4ScoringAverage",2015
37,37,"Morgan Hoffmann",85,4,1902,475,"Front9Par4ScoringAverage",2015
37,37,"Tom Hoge",83,4,1771,443,"Front9Par4ScoringAverage",2015
37,37,"Billy Horschel",99,4,2084,521,"Front9Par4ScoringAverage",2015
37,37,"Scott Langley",94,4,2040,510,"Front9Par4ScoringAverage",2015
37,37,"David Lingmerth",90,4,2010,502,"Front9Par4ScoringAverage",2015
37,37,"Kevin Na",98,4,2128,532,"Front9Par4ScoringAverage",2015
37,37,"Ryan Palmer",80,4,1754,438,"Front9Par4ScoringAverage",2015
37,37,"Cameron Percy",72,4,1565,391,"Front9Par4ScoringAverage",2015
37,37,"Scott Pinckney",88,4,1955,489,"Front9Par4ScoringAverage",2015
37,37,"Justin Rose",69,4,1451,363,"Front9Par4ScoringAverage",2015
37,37,"Shawn Stefani",94,4,2080,520,"Front9Par4ScoringAverage",2015
37,37,"Chris Stroud",84,4,1846,461,"Front9Par4ScoringAverage",2015
37,37,"Nick Watney",91,4,2015,504,"Front9Par4ScoringAverage",2015
55,55,"Kevin Chappell",86,4.01,1914,477,"Front9Par4ScoringAverage",2015
55,55,"Graham DeLaet",65,4.01,1485,370,"Front9Par4ScoringAverage",2015
55,55,"Jason Gore",76,4.01,1613,402,"Front9Par4ScoringAverage",2015
55,55,"Adam Hadwin",95,4.01,2061,514,"Front9Par4ScoringAverage",2015
55,55,"Matt Kuchar",97,4.01,2089,521,"Front9Par4ScoringAverage",2015
55,55,"George McNeill",93,4.01,2090,521,"Front9Par4ScoringAverage",2015
55,55,"Robert Streb",110,4.01,2483,619,"Front9Par4ScoringAverage",2015
55,55,"Brendon Todd",96,4.01,2092,522,"Front9Par4ScoringAverage",2015
55,55,"Jimmy Walker",89,4.01,1928,481,"Front9Par4ScoringAverage",2015
55,55,"Boo Weekley",79,4.01,1733,432,"Front9Par4ScoringAverage",2015
55,55,"Steve Wheatcroft",87,4.01,1828,456,"Front9Par4ScoringAverage",2015
66,66,"Blayne Barber",76,4.02,1626,404,"Front9Par4ScoringAverage",2015
66,66,"Jonathan Byrd",69,4.02,1434,357,"Front9Par4ScoringAverage",2015
66,66,"Chad Campbell",97,4.02,2193,545,"Front9Par4ScoringAverage",2015
66,66,"KJ Choi",66,4.02,1334,332,"Front9Par4ScoringAverage",2015
66,66,"Jon Curran",83,4.02,1769,440,"Front9Par4ScoringAverage",2015
66,66,"Chesson Hadley",101,4.02,2168,539,"Front9Par4ScoringAverage",2015
66,66,"David Hearn",97,4.02,2173,540,"Front9Par4ScoringAverage",2015
66,66,"John Huh",102,4.02,2237,556,"Front9Par4ScoringAverage",2015
66,66,"Justin Leonard",61,4.02,1388,345,"Front9Par4ScoringAverage",2015
66,66,"Spencer Levin",99,4.02,2176,541,"Front9Par4ScoringAverage",2015
66,66,"Ryan Moore",81,4.02,1710,425,"Front9Par4ScoringAverage",2015
66,66,"Louis Oosthuizen",68,4.02,1395,347,"Front9Par4ScoringAverage",2015
66,66,"John Peterson",84,4.02,1842,458,"Front9Par4ScoringAverage",2015
66,66,"Kyle Reifers",96,4.02,2052,511,"Front9Par4ScoringAverage",2015
66,66,"Brian Stuard",97,4.02,2052,511,"Front9Par4ScoringAverage",2015
66,66,"Hudson Swafford",97,4.02,2119,527,"Front9Par4ScoringAverage",2015
66,66,"David Toms",62,4.02,1278,318,"Front9Par4ScoringAverage",2015
66,66,"Lee Westwood",56,4.02,1155,287,"Front9Par4ScoringAverage",2015
66,66,"Mark Wilson",89,4.02,1912,476,"Front9Par4ScoringAverage",2015
85,85,"Steven Alker",62,4.03,1359,337,"Front9Par4ScoringAverage",2015
85,85,"Chad Collins",79,4.03,1766,438,"Front9Par4ScoringAverage",2015
85,85,"Brendon de Jonge",106,4.03,2352,584,"Front9Par4ScoringAverage",2015
85,85,"James Hahn",94,4.03,2121,526,"Front9Par4ScoringAverage",2015
85,85,"Brian Harman",90,4.03,2053,509,"Front9Par4ScoringAverage",2015
85,85,"Charles Howell III",105,4.03,2324,576,"Front9Par4ScoringAverage",2015
85,85,"Matt Jones",89,4.03,1909,474,"Front9Par4ScoringAverage",2015
85,85,"Kevin Kisner",104,4.03,2347,582,"Front9Par4ScoringAverage",2015
85,85,"Martin Laird",77,4.03,1691,420,"Front9Par4ScoringAverage",2015
85,85,"Danny Lee",120,4.03,2670,663,"Front9Par4ScoringAverage",2015
85,85,"William McGirt",103,4.03,2304,572,"Front9Par4ScoringAverage",2015
85,85,"John Merrick",78,4.03,1630,404,"Front9Par4ScoringAverage",2015
85,85,"Phil Mickelson",70,4.03,1560,387,"Front9Par4ScoringAverage",2015
85,85,"Jeff Overton",94,4.03,2061,512,"Front9Par4ScoringAverage",2015
85,85,"Ian Poulter",68,4.03,1418,352,"Front9Par4ScoringAverage",2015
85,85,"Kevin Streelman",95,4.03,2003,497,"Front9Par4ScoringAverage",2015
101,101,"Zac Blair",108,4.04,2337,579,"Front9Par4ScoringAverage",2015
101,101,"Steven Bowditch",103,4.04,2325,576,"Front9Par4ScoringAverage",2015
101,101,"Keegan Bradley",87,4.04,1877,465,"Front9Par4ScoringAverage",2015
101,101,"Scott Brown",97,4.04,2146,531,"Front9Par4ScoringAverage",2015
101,101,"Jason Dufner",76,4.04,1626,402,"Front9Par4ScoringAverage",2015
101,101,"Ken Duke",93,4.04,2017,499,"Front9Par4ScoringAverage",2015
101,101,"Andres Gonzales",90,4.04,1918,475,"Front9Par4ScoringAverage",2015
101,101,"JJ Henry",94,4.04,2020,500,"Front9Par4ScoringAverage",2015
101,101,"Mark Hubbard",79,4.04,1717,425,"Front9Par4ScoringAverage",2015
101,101,"Davis Love III",51,4.04,1152,285,"Front9Par4ScoringAverage",2015
101,101,"Ben Martin",93,4.04,2047,507,"Front9Par4ScoringAverage",2015
101,101,"Carl Pettersson",106,4.04,2359,584,"Front9Par4ScoringAverage",2015
101,101,"Alex Prugh",84,4.04,1802,446,"Front9Par4ScoringAverage",2015
101,101,"Rory Sabbatini",81,4.04,1828,453,"Front9Par4ScoringAverage",2015
101,101,"Charl Schwartzel",67,4.04,1402,347,"Front9Par4ScoringAverage",2015
101,101,"Adam Scott",51,4.04,1079,267,"Front9Par4ScoringAverage",2015
101,101,"Webb Simpson",81,4.04,1783,441,"Front9Par4ScoringAverage",2015
101,101,"Heath Slocum",57,4.04,1185,293,"Front9Par4ScoringAverage",2015
119,119,"Luke Donald",71,4.05,1618,400,"Front9Par4ScoringAverage",2015
119,119,"Jamie Donaldson",50,4.05,1046,258,"Front9Par4ScoringAverage",2015
119,119,"Fabian Gomez",83,4.05,1870,462,"Front9Par4ScoringAverage",2015
119,119,"Luke Guthrie",84,4.05,1836,453,"Front9Par4ScoringAverage",2015
119,119,"Charley Hoffman",97,4.05,2100,519,"Front9Par4ScoringAverage",2015
119,119,"JB Holmes",89,4.05,1916,473,"Front9Par4ScoringAverage",2015
119,119,"Jason Kokrak",88,4.05,1962,485,"Front9Par4ScoringAverage",2015
119,119,"Bill Lunde",50,4.05,1061,262,"Front9Par4ScoringAverage",2015
119,119,"Troy Merritt",91,4.05,2014,497,"Front9Par4ScoringAverage",2015
119,119,"Scott Piercy",90,4.05,2065,510,"Front9Par4ScoringAverage",2015
119,119,"Vijay Singh",78,4.05,1759,434,"Front9Par4ScoringAverage",2015
119,119,"Cameron Tringale",96,4.05,2141,529,"Front9Par4ScoringAverage",2015
119,119,"Bo Van Pelt",81,4.05,1730,427,"Front9Par4ScoringAverage",2015
119,119,"Johnson Wagner",68,4.05,1553,383,"Front9Par4ScoringAverage",2015
133,133,"Eric Axley",57,4.06,1255,309,"Front9Par4ScoringAverage",2015
133,133,"Roberto Castro",54,4.06,1146,282,"Front9Par4ScoringAverage",2015
133,133,"Martin Flores",95,4.06,2069,510,"Front9Par4ScoringAverage",2015
133,133,"Russell Henley",87,4.06,1937,477,"Front9Par4ScoringAverage",2015
133,133,"Billy Hurley III",83,4.06,1766,435,"Front9Par4ScoringAverage",2015
133,133,"Seung Yul Noh",65,4.06,1461,360,"Front9Par4ScoringAverage",2015
133,133,"Roger Sloan",56,4.06,1168,288,"Front9Par4ScoringAverage",2015
140,140,"Charlie Beljan",76,4.07,1614,397,"Front9Par4ScoringAverage",2015
140,140,"Derek Ernst",75,4.07,1633,401,"Front9Par4ScoringAverage",2015
140,140,"Derek Fathauer",81,4.07,1737,427,"Front9Par4ScoringAverage",2015
140,140,"Brice Garnett",81,4.07,1768,434,"Front9Par4ScoringAverage",2015
140,140,"Retief Goosen",81,4.07,1697,417,"Front9Par4ScoringAverage",2015
140,140,"Padraig Harrington",60,4.07,1363,335,"Front9Par4ScoringAverage",2015
140,140,"Geoff Ogilvy",50,4.07,1087,267,"Front9Par4ScoringAverage",2015
140,140,"DA Points",72,4.07,1563,384,"Front9Par4ScoringAverage",2015
140,140,"Scott Stallings",60,4.07,1302,320,"Front9Par4ScoringAverage",2015
140,140,"Nick Taylor",91,4.07,2029,498,"Front9Par4ScoringAverage",2015
140,140,"Nicholas Thompson",90,4.07,1922,472,"Front9Par4ScoringAverage",2015
140,140,"Tim Wilkinson",73,4.07,1596,392,"Front9Par4ScoringAverage",2015
152,152,"Ricky Barnes",82,4.08,1755,430,"Front9Par4ScoringAverage",2015
152,152,"Angel Cabrera",53,4.08,1203,295,"Front9Par4ScoringAverage",2015
152,152,"Gonzalo Fdez Castano",81,4.08,1740,426,"Front9Par4ScoringAverage",2015
152,152,"Lucas Glover",79,4.08,1774,435,"Front9Par4ScoringAverage",2015
152,152,"Ryo Ishikawa",90,4.08,1997,490,"Front9Par4ScoringAverage",2015
152,152,"Chris Kirk",76,4.08,1590,390,"Front9Par4ScoringAverage",2015
152,152,"Marc Leishman",74,4.08,1595,391,"Front9Par4ScoringAverage",2015
152,152,"Michael Putnam",87,4.08,1899,465,"Front9Par4ScoringAverage",2015
152,152,"John Senden",80,4.08,1667,409,"Front9Par4ScoringAverage",2015
152,152,"Byron Smith",59,4.08,1270,311,"Front9Par4ScoringAverage",2015
152,152,"Jhonattan Vegas",90,4.08,1951,478,"Front9Par4ScoringAverage",2015
152,152,"Camilo Villegas",83,4.08,1895,465,"Front9Par4ScoringAverage",2015
164,164,"Jonas Blixt",78,4.09,1669,408,"Front9Par4ScoringAverage",2015
164,164,"Brian Davis",86,4.09,1852,453,"Front9Par4ScoringAverage",2015
164,164,"Oscar Fraustro",58,4.09,1210,296,"Front9Par4ScoringAverage",2015
164,164,"Jonathan Randolph",72,4.09,1588,388,"Front9Par4ScoringAverage",2015
164,164,"Andrew Svoboda",80,4.09,1775,434,"Front9Par4ScoringAverage",2015
164,164,"Michael Thompson",83,4.09,1845,451,"Front9Par4ScoringAverage",2015
164,164,"Gary Woodland",81,4.09,1663,407,"Front9Par4ScoringAverage",2015
171,171,"Robert Allenby",63,4.1,1330,324,"Front9Par4ScoringAverage",2015
171,171,"Aaron Baddeley",76,4.1,1682,410,"Front9Par4ScoringAverage",2015
171,171,"Robert Garrigus",70,4.1,1498,365,"Front9Par4ScoringAverage",2015
171,171,"Carlos Ortiz",100,4.1,2169,529,"Front9Par4ScoringAverage",2015
171,171,"Tyrone Van Aswegen",58,4.1,1238,302,"Front9Par4ScoringAverage",2015
176,176,"Ben Crane",62,4.11,1307,318,"Front9Par4ScoringAverage",2015
176,176,"SJ Park",79,4.11,1750,426,"Front9Par4ScoringAverage",2015
176,176,"Sam Saunders",83,4.11,1825,444,"Front9Par4ScoringAverage",2015
179,179,"Matt Every",73,4.12,1574,382,"Front9Par4ScoringAverage",2015
179,179,"Max Homa",78,4.12,1666,404,"Front9Par4ScoringAverage",2015
179,179,"Jim Renner",68,4.12,1513,367,"Front9Par4ScoringAverage",2015
179,179,"Andres Romero",69,4.12,1496,363,"Front9Par4ScoringAverage",2015
183,183,"Ernie Els",57,4.14,1274,308,"Front9Par4ScoringAverage",2015
184,184,"Andrew Putnam",68,4.15,1453,350,"Front9Par4ScoringAverage",2015
