"Top10Finishes_RANKTHISWEEK_2010","Top10Finishes_RANKLASTWEEK_2010","Top10Finishes_PLAYERNAME_2010","Top10Finishes_EVENTS_2010","Top10Finishes_TOP10_2010","Top10Finishes_1ST_2010","Top10Finishes_2ND_2010","Top10Finishes_3RD_2010","stat_name","year"
36,36,"Martin Laird",26,4,NA,2,NA,"Top10Finishes",2010
36,36,"Kevin Na",26,4,NA,1,1,"Top10Finishes",2010
36,36,"Carl Pettersson",29,4,1,NA,NA,"Top10Finishes",2010
36,36,"Alex Prugh",28,4,NA,1,NA,"Top10Finishes",2010
36,36,"Justin Rose",22,4,2,NA,1,"Top10Finishes",2010
36,36,"Adam Scott",20,4,1,NA,NA,"Top10Finishes",2010
36,36,"Chris Stroud",27,4,NA,NA,NA,"Top10Finishes",2010
36,36,"Bubba Watson",22,4,1,2,1,"Top10Finishes",2010
36,36,"Charlie Wi",27,4,NA,NA,NA,"Top10Finishes",2010
52,52,"Stuart Appleby",31,3,1,NA,NA,"Top10Finishes",2010
52,52,"Arjun Atwal",13,3,1,NA,1,"Top10Finishes",2010
52,52,"Woody Austin",29,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Cameron Beckman",25,3,1,NA,NA,"Top10Finishes",2010
52,52,"Kris Blanks",30,3,NA,1,NA,"Top10Finishes",2010
52,52,"Stewart Cink",23,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Chad Collins",26,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Graham DeLaet",28,3,NA,NA,1,"Top10Finishes",2010
52,52,"Steve Elkington",22,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Robert Garrigus",22,3,1,1,NA,"Top10Finishes",2010
52,52,"Tom Gillis",27,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Lucas Glover",23,3,NA,NA,1,"Top10Finishes",2010
52,52,"Paul Goydos",25,3,NA,1,NA,"Top10Finishes",2010
52,52,"JP Hayes",25,3,NA,NA,NA,"Top10Finishes",2010
52,52,"JB Holmes",26,3,NA,1,1,"Top10Finishes",2010
52,52,"Freddie Jacobson",24,3,NA,1,NA,"Top10Finishes",2010
52,52,"Zach Johnson",25,3,1,NA,1,"Top10Finishes",2010
52,52,"Spencer Levin",31,3,NA,NA,1,"Top10Finishes",2010
52,52,"Davis Love III",24,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Bill Lunde",28,3,1,NA,NA,"Top10Finishes",2010
52,52,"Hunter Mahan",25,3,2,NA,NA,"Top10Finishes",2010
52,52,"Steve Marino",24,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Shaun Micheel",21,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Sean OHair",25,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Pat Perez",27,3,NA,NA,NA,"Top10Finishes",2010
52,52,"DA Points",29,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Aron Price",22,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Chris Riley",24,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Rory Sabbatini",26,3,NA,1,NA,"Top10Finishes",2010
52,52,"Charl Schwartzel",11,3,NA,1,1,"Top10Finishes",2010
52,52,"Michael Sim",20,3,NA,1,2,"Top10Finishes",2010
52,52,"Scott Verplank",22,3,NA,1,NA,"Top10Finishes",2010
52,52,"Charles Warren",21,3,NA,NA,NA,"Top10Finishes",2010
52,52,"Boo Weekley",27,3,NA,NA,NA,"Top10Finishes",2010
86,86,"Blake Adams",26,2,NA,1,NA,"Top10Finishes",2010
86,86,"Michael Allen",17,2,NA,1,NA,"Top10Finishes",2010
86,86,"Aaron Baddeley",26,2,NA,NA,1,"Top10Finishes",2010
86,86,"Jason Bohn",25,2,1,NA,NA,"Top10Finishes",2010
86,86,"Angel Cabrera",19,2,NA,NA,1,"Top10Finishes",2010
86,86,"Chad Campbell",28,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Greg Chalmers",27,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Michael Connell",25,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Chris Couch",23,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Brian Davis",32,2,NA,2,NA,"Top10Finishes",2010
86,86,"Jason Dufner",25,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Joe Durant",19,2,NA,1,NA,"Top10Finishes",2010
86,86,"David Duval",24,2,NA,1,NA,"Top10Finishes",2010
86,86,"Bob Estes",26,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Brian Gay",30,2,NA,1,NA,"Top10Finishes",2010
86,86,"JJ Henry",27,2,NA,1,NA,"Top10Finishes",2010
86,86,"Richard Johnson",27,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Marc Leishman",26,2,NA,1,NA,"Top10Finishes",2010
86,86,"Jarrod Lyle",18,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Jeff Maggert",28,2,NA,NA,1,"Top10Finishes",2010
86,86,"Troy Matteson",28,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Billy Mayfair",26,2,NA,NA,1,"Top10Finishes",2010
86,86,"Graeme McDowell",10,2,1,NA,NA,"Top10Finishes",2010
86,86,"Nick OHern",11,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Geoff Ogilvy",19,2,1,1,NA,"Top10Finishes",2010
86,86,"Louis Oosthuizen",5,2,1,NA,NA,"Top10Finishes",2010
86,86,"Corey Pavin",8,2,NA,1,NA,"Top10Finishes",2010
86,86,"Tim Petrovic",32,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Scott Piercy",28,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Ian Poulter",15,2,1,NA,NA,"Top10Finishes",2010
86,86,"Jeff Quinney",29,2,NA,NA,NA,"Top10Finishes",2010
86,86,"John Rollins",26,2,NA,NA,1,"Top10Finishes",2010
86,86,"Andres Romero",21,2,NA,NA,NA,"Top10Finishes",2010
86,86,"John Senden",30,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Webb Simpson",31,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Vijay Singh",24,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Paul Stankowski",18,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Josh Teater",31,2,NA,NA,1,"Top10Finishes",2010
86,86,"Roland Thatcher",26,2,NA,1,NA,"Top10Finishes",2010
86,86,"Chris Tidland",24,2,NA,NA,NA,"Top10Finishes",2010
86,86,"David Toms",25,2,NA,1,1,"Top10Finishes",2010
86,86,"Johnson Wagner",28,2,NA,NA,1,"Top10Finishes",2010
86,86,"Jimmy Walker",27,2,NA,NA,1,"Top10Finishes",2010
86,86,"Mark Wilson",28,2,NA,NA,NA,"Top10Finishes",2010
86,86,"Tiger Woods",12,2,NA,NA,NA,"Top10Finishes",2010
86,86,"YE Yang",21,2,NA,NA,1,"Top10Finishes",2010
132,132,"Stephen Ames",23,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Briny Baird",28,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Craig Barlow",10,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Matt Bettencourt",32,1,1,NA,NA,"Top10Finishes",2010
132,132,"Fred Couples",7,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Ben Curtis",24,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Chris DiMarco",25,1,NA,NA,NA,"Top10Finishes",2010
132,132,"James Driscoll",26,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Ken Duke",5,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Matt Every",18,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Steve Flesch",25,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Martin Flores",26,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Robert Gamez",8,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Sergio Garcia",15,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Mathew Goggin",28,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Nathan Green",27,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Mathias Gronberg",22,1,NA,NA,1,"Top10Finishes",2010
132,132,"Peter Hanson",7,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Gregory Havret",2,1,NA,1,NA,"Top10Finishes",2010
132,132,"Bob Heintz",3,1,NA,1,NA,"Top10Finishes",2010
132,132,"Ryo Ishikawa",10,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Thongchai Jaidee",8,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Lee Janzen",26,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Kent Jones",9,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Robert Karlsson",11,1,NA,1,NA,"Top10Finishes",2010
132,132,"Jerry Kelly",29,1,NA,NA,1,"Top10Finishes",2010
132,132,"Skip Kendall",18,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Derek Lamely",28,1,1,NA,NA,"Top10Finishes",2010
132,132,"Justin Leonard",27,1,NA,NA,1,"Top10Finishes",2010
132,132,"Michael Letzig",27,1,NA,NA,NA,"Top10Finishes",2010
132,132,"WC Liang",4,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Will Ma Kenzie",23,1,NA,NA,NA,"Top10Finishes",2010
132,132,"John Mallinger",29,1,NA,NA,1,"Top10Finishes",2010
132,132,"Scott McCarron",29,1,NA,NA,NA,"Top10Finishes",2010
132,132,"George McNeill",28,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Rocco Mediate",25,1,1,NA,NA,"Top10Finishes",2010
132,132,"John Merrick",31,1,NA,NA,1,"Top10Finishes",2010
132,132,"Troy Merritt",29,1,NA,NA,1,"Top10Finishes",2010
132,132,"Edoardo Molinari",8,1,NA,1,NA,"Top10Finishes",2010
132,132,"Francesco Molinari",8,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Garth Mulroy",19,1,NA,NA,NA,"Top10Finishes",2010
132,132,"James Nitties",30,1,NA,NA,1,"Top10Finishes",2010
132,132,"Joe Ogilvie",32,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Cameron Percy",25,1,NA,1,NA,"Top10Finishes",2010
132,132,"Tom Pernice Jr",22,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Kenny Perry",20,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Alistair Presnell",1,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Brett Quigley",29,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Alvaro Quiros",9,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Robert Rock",1,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Jeev Milkha Singh",19,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Henrik Stenson",15,1,NA,NA,1,"Top10Finishes",2010
132,132,"Brian Stuard",28,1,NA,1,NA,"Top10Finishes",2010
132,132,"Kevin Sutherland",25,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Roger Tambellini",26,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Nicholas Thompson",29,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Omar Uresti",27,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Mike Weir",19,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Brett Wetterich",16,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Steve Wheatcroft",27,1,NA,NA,1,"Top10Finishes",2010
132,132,"Jay Williamson",24,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Garrett Willis",24,1,NA,NA,NA,"Top10Finishes",2010
132,132,"Dean Wilson",18,1,NA,1,NA,"Top10Finishes",2010
132,132,"Oliver Wilson",9,1,NA,NA,NA,"Top10Finishes",2010
