"Scramblingfrom1020yards_RANKTHISWEEK_2011","Scramblingfrom1020yards_RANKLASTWEEK_2011","Scramblingfrom1020yards_PLAYERNAME_2011","Scramblingfrom1020yards_ROUNDS_2011","Scramblingfrom1020yards_Pct_2011","Scramblingfrom1020yards_SUCCESSES_2011","Scramblingfrom1020yards_ATTEMPTS_2011","stat_name","year"
45,45,"Steve Marino",76,67.35,99,147,"Scramblingfrom1020yards",2011
45,45,"Ryan Palmer",82,67.35,99,147,"Scramblingfrom1020yards",2011
47,47,"Aaron Baddeley",77,67.3,107,159,"Scramblingfrom1020yards",2011
48,48,"Sergio Garcia",61,67.2,84,125,"Scramblingfrom1020yards",2011
48,48,"Tag Ridings",87,67.2,127,189,"Scramblingfrom1020yards",2011
50,50,"Tom Gillis",55,67.19,86,128,"Scramblingfrom1020yards",2011
51,51,"Charlie Wi",83,67.16,135,201,"Scramblingfrom1020yards",2011
52,52,"Jim Furyk",87,67.12,98,146,"Scramblingfrom1020yards",2011
52,52,"Hunter Haas",96,67.12,149,222,"Scramblingfrom1020yards",2011
54,54,"Scott Gutschewski",67,67.09,106,158,"Scramblingfrom1020yards",2011
54,54,"Troy Merritt",63,67.09,106,158,"Scramblingfrom1020yards",2011
56,56,"James Driscoll",71,67.07,112,167,"Scramblingfrom1020yards",2011
57,57,"DA Points",89,66.96,154,230,"Scramblingfrom1020yards",2011
57,57,"Alexandre Rocha",65,66.96,75,112,"Scramblingfrom1020yards",2011
59,59,"Nate Smith",66,66.9,97,145,"Scramblingfrom1020yards",2011
60,60,"Jonathan Byrd",83,66.85,121,181,"Scramblingfrom1020yards",2011
61,61,"Vaughn Taylor",89,66.83,137,205,"Scramblingfrom1020yards",2011
62,62,"Kevin Chappell",78,66.67,106,159,"Scramblingfrom1020yards",2011
62,62,"Stewart Cink",72,66.67,86,129,"Scramblingfrom1020yards",2011
62,62,"Luke Donald",73,66.67,74,111,"Scramblingfrom1020yards",2011
62,62,"Vijay Singh",79,66.67,140,210,"Scramblingfrom1020yards",2011
66,66,"Steve Flesch",88,66.4,164,247,"Scramblingfrom1020yards",2011
67,67,"Cameron Tringale",110,66.38,156,235,"Scramblingfrom1020yards",2011
68,68,"Cameron Beckman",71,66.28,114,172,"Scramblingfrom1020yards",2011
69,69,"Scott McCarron",65,66.24,104,157,"Scramblingfrom1020yards",2011
70,70,"Spencer Levin",113,66.1,156,236,"Scramblingfrom1020yards",2011
71,71,"David Hearn",88,66.09,115,174,"Scramblingfrom1020yards",2011
72,72,"Chris Riley",76,65.97,126,191,"Scramblingfrom1020yards",2011
73,73,"KJ Choi",77,65.96,93,141,"Scramblingfrom1020yards",2011
74,74,"Bio Kim",71,65.93,120,182,"Scramblingfrom1020yards",2011
75,75,"Anthony Kim",72,65.71,92,140,"Scramblingfrom1020yards",2011
76,76,"Michael Thompson",79,65.57,120,183,"Scramblingfrom1020yards",2011
77,77,"Davis Love III",70,65.41,87,133,"Scramblingfrom1020yards",2011
78,78,"Steve Elkington",50,65.29,79,121,"Scramblingfrom1020yards",2011
78,78,"Kevin Streelman",90,65.29,111,170,"Scramblingfrom1020yards",2011
80,80,"Briny Baird",60,65.18,73,112,"Scramblingfrom1020yards",2011
81,81,"Jason Bohn",74,65,104,160,"Scramblingfrom1020yards",2011
82,82,"Tim Herron",85,64.88,133,205,"Scramblingfrom1020yards",2011
83,83,"Marc Leishman",87,64.82,129,199,"Scramblingfrom1020yards",2011
84,84,"Hunter Mahan",92,64.74,112,173,"Scramblingfrom1020yards",2011
85,85,"Scott Piercy",78,64.67,97,150,"Scramblingfrom1020yards",2011
86,86,"Shane Bertsch",62,64.66,86,133,"Scramblingfrom1020yards",2011
87,87,"Woody Austin",59,64.62,84,130,"Scramblingfrom1020yards",2011
87,87,"DJ Trahan",91,64.62,126,195,"Scramblingfrom1020yards",2011
87,87,"Jimmy Walker",79,64.62,126,195,"Scramblingfrom1020yards",2011
90,90,"Daniel Summerhays",75,64.58,124,192,"Scramblingfrom1020yards",2011
91,91,"Justin Rose",79,64.52,100,155,"Scramblingfrom1020yards",2011
92,92,"Bill Haas",93,64.5,109,169,"Scramblingfrom1020yards",2011
93,93,"Keegan Bradley",91,64.29,135,210,"Scramblingfrom1020yards",2011
94,94,"Joe Ogilvie",75,64.24,106,165,"Scramblingfrom1020yards",2011
95,95,"Carl Pettersson",95,64.19,147,229,"Scramblingfrom1020yards",2011
96,96,"George McNeill",69,64.04,114,178,"Scramblingfrom1020yards",2011
97,97,"Chris Stroud",88,64,128,200,"Scramblingfrom1020yards",2011
98,98,"YE Yang",63,63.87,76,119,"Scramblingfrom1020yards",2011
99,99,"Rickie Fowler",84,63.64,112,176,"Scramblingfrom1020yards",2011
100,100,"Billy Mayfair",94,63.59,124,195,"Scramblingfrom1020yards",2011
101,101,"Charl Schwartzel",58,63.54,61,96,"Scramblingfrom1020yards",2011
102,102,"Michael Putnam",67,63.45,92,145,"Scramblingfrom1020yards",2011
103,103,"Michael Connell",76,63.4,123,194,"Scramblingfrom1020yards",2011
104,104,"Martin Laird",77,63.35,102,161,"Scramblingfrom1020yards",2011
105,105,"Arjun Atwal",91,63.33,133,210,"Scramblingfrom1020yards",2011
106,106,"Matt Jones",71,63.13,113,179,"Scramblingfrom1020yards",2011
107,107,"John Rollins",85,63.01,109,173,"Scramblingfrom1020yards",2011
108,108,"Will Strickler",51,62.99,80,127,"Scramblingfrom1020yards",2011
109,109,"Aron Price",58,62.9,78,124,"Scramblingfrom1020yards",2011
110,110,"Gary Woodland",93,62.73,101,161,"Scramblingfrom1020yards",2011
111,111,"Sean OHair",71,62.57,107,171,"Scramblingfrom1020yards",2011
112,112,"David Toms",78,62.4,78,125,"Scramblingfrom1020yards",2011
113,113,"Ryuji Imada",83,62.37,116,186,"Scramblingfrom1020yards",2011
114,114,"Dean Wilson",62,62.21,107,172,"Scramblingfrom1020yards",2011
115,115,"Brendon de Jonge",105,62.16,138,222,"Scramblingfrom1020yards",2011
116,116,"Tommy Gainey",104,62.1,136,219,"Scramblingfrom1020yards",2011
117,117,"Jhonattan Vegas",84,62.05,103,166,"Scramblingfrom1020yards",2011
118,118,"Andres Romero",77,62.03,116,187,"Scramblingfrom1020yards",2011
119,119,"David Mathis",83,61.98,119,192,"Scramblingfrom1020yards",2011
120,120,"Bill Lunde",92,61.88,112,181,"Scramblingfrom1020yards",2011
121,121,"Joe Durant",71,61.84,94,152,"Scramblingfrom1020yards",2011
122,122,"Roland Thatcher",67,61.73,100,162,"Scramblingfrom1020yards",2011
123,123,"Ben Martin",74,61.62,114,185,"Scramblingfrom1020yards",2011
124,124,"Jim Herman",69,61.59,85,138,"Scramblingfrom1020yards",2011
125,125,"Jason Dufner",78,61.54,104,169,"Scramblingfrom1020yards",2011
126,126,"Richard Johnson",64,61.38,89,145,"Scramblingfrom1020yards",2011
127,127,"Martin Piller",63,61.29,95,155,"Scramblingfrom1020yards",2011
128,128,"Ryan Moore",79,61.21,101,165,"Scramblingfrom1020yards",2011
129,129,"Johnson Wagner",81,61.18,104,170,"Scramblingfrom1020yards",2011
130,130,"Stephen Ames",69,61.11,99,162,"Scramblingfrom1020yards",2011
130,130,"John Senden",94,61.11,88,144,"Scramblingfrom1020yards",2011
132,132,"Colt Knost",80,60.99,111,182,"Scramblingfrom1020yards",2011
133,133,"Chad Campbell",99,60.92,106,174,"Scramblingfrom1020yards",2011
134,134,"Heath Slocum",89,60.84,101,166,"Scramblingfrom1020yards",2011
135,135,"Kent Jones",76,60.71,102,168,"Scramblingfrom1020yards",2011
136,136,"JP Hayes",56,60.69,88,145,"Scramblingfrom1020yards",2011
137,137,"Rich Beem",53,60.66,74,122,"Scramblingfrom1020yards",2011
138,138,"Chris Couch",73,60.51,118,195,"Scramblingfrom1020yards",2011
139,139,"JB Holmes",57,60.5,72,119,"Scramblingfrom1020yards",2011
140,140,"Alex Cejka",59,60.47,78,129,"Scramblingfrom1020yards",2011
141,141,"Rocco Mediate",53,60.45,81,134,"Scramblingfrom1020yards",2011
142,142,"Bo Van Pelt",92,60.38,96,159,"Scramblingfrom1020yards",2011
143,143,"Michael Bradley",74,60.28,85,141,"Scramblingfrom1020yards",2011
144,144,"Camilo Villegas",69,60.14,86,143,"Scramblingfrom1020yards",2011
145,145,"JJ Henry",96,60.11,110,183,"Scramblingfrom1020yards",2011
146,146,"Chris Kirk",87,60.1,119,198,"Scramblingfrom1020yards",2011
147,147,"Graeme McDowell",50,60,66,110,"Scramblingfrom1020yards",2011
148,148,"Matt Bettencourt",84,59.72,129,216,"Scramblingfrom1020yards",2011
149,149,"Jeff Overton",92,59.66,105,176,"Scramblingfrom1020yards",2011
150,150,"Brian Davis",105,59.65,136,228,"Scramblingfrom1020yards",2011
151,151,"Troy Matteson",91,59.62,124,208,"Scramblingfrom1020yards",2011
152,152,"Steven Bowditch",86,59.26,128,216,"Scramblingfrom1020yards",2011
153,153,"Josh Teater",104,59.19,132,223,"Scramblingfrom1020yards",2011
154,154,"Adam Scott",60,59.14,55,93,"Scramblingfrom1020yards",2011
155,155,"Marc Turnesa",54,59.13,68,115,"Scramblingfrom1020yards",2011
156,156,"Kris Blanks",92,58.99,128,217,"Scramblingfrom1020yards",2011
157,157,"John Merrick",71,58.67,88,150,"Scramblingfrom1020yards",2011
158,158,"Ricky Barnes",78,58.39,87,149,"Scramblingfrom1020yards",2011
159,159,"Harrison Frazar",58,58.27,74,127,"Scramblingfrom1020yards",2011
160,160,"Derek Lamely",65,58.14,75,129,"Scramblingfrom1020yards",2011
161,161,"DJ Brigman",67,58.06,90,155,"Scramblingfrom1020yards",2011
162,162,"Kevin Kisner",70,58.05,101,174,"Scramblingfrom1020yards",2011
163,163,"Angel Cabrera",50,58,58,100,"Scramblingfrom1020yards",2011
164,164,"Justin Hicks",60,57.94,73,126,"Scramblingfrom1020yards",2011
165,165,"Charley Hoffman",93,57.89,110,190,"Scramblingfrom1020yards",2011
166,166,"Chez Reavie",92,57.82,122,211,"Scramblingfrom1020yards",2011
167,167,"Paul Goydos",81,57.44,112,195,"Scramblingfrom1020yards",2011
168,168,"David Duval",67,57.14,80,140,"Scramblingfrom1020yards",2011
169,169,"Billy Horschel",75,57.05,85,149,"Scramblingfrom1020yards",2011
170,170,"Sung Kang",63,57.03,73,128,"Scramblingfrom1020yards",2011
171,171,"Ernie Els",71,57.02,65,114,"Scramblingfrom1020yards",2011
172,172,"Brendan Steele",89,56.8,117,206,"Scramblingfrom1020yards",2011
173,173,"Lucas Glover",74,56.77,88,155,"Scramblingfrom1020yards",2011
174,174,"Joseph Bramlett",73,56.33,89,158,"Scramblingfrom1020yards",2011
175,175,"Kevin Stadler",88,55.95,94,168,"Scramblingfrom1020yards",2011
176,176,"Bobby Gates",82,55.93,99,177,"Scramblingfrom1020yards",2011
177,177,"Garrett Willis",71,55.88,95,170,"Scramblingfrom1020yards",2011
178,178,"Scott Stallings",84,55.81,96,172,"Scramblingfrom1020yards",2011
179,179,"Boo Weekley",66,55.8,77,138,"Scramblingfrom1020yards",2011
180,180,"Bubba Watson",85,55.73,73,131,"Scramblingfrom1020yards",2011
181,181,"Dustin Johnson",72,55.47,71,128,"Scramblingfrom1020yards",2011
182,182,"Andres Gonzales",60,55.36,62,112,"Scramblingfrom1020yards",2011
183,183,"Alex Prugh",82,54.76,92,168,"Scramblingfrom1020yards",2011
184,184,"Fabian Gomez",84,53.66,88,164,"Scramblingfrom1020yards",2011
185,185,"Robert Garrigus",83,51.38,93,181,"Scramblingfrom1020yards",2011
186,186,"Kyle Stanley",98,50.25,99,197,"Scramblingfrom1020yards",2011
