"ConsecutiveGIR_RANKTHISWEEK_2012","ConsecutiveGIR_RANKLASTWEEK_2012","ConsecutiveGIR_PLAYERNAME_2012","ConsecutiveGIR_EVENTS_2012","ConsecutiveGIR_STREAK_2012","ConsecutiveGIR_CURRENTSTREAK_2012","ConsecutiveGIR_ROUND_2012","ConsecutiveGIR_HOLE_2012","ConsecutiveGIR_YEARTOURN_2012","stat_name","year"
314,314,"Greg Casagranda",1,8,NA,1,13,2012040,"ConsecutiveGIR",2012
314,314,"Albin Choi",1,8,1,1,3,2012330,"ConsecutiveGIR",2012
314,314,"Chad Collins",9,8,NA,1,14,2012020,"ConsecutiveGIR",2012
314,314,"Jamie Donaldson",4,8,1,2,7,2012320,"ConsecutiveGIR",2012
314,314,"Steve Elkington",2,8,1,1,13,2012030,"ConsecutiveGIR",2012
314,314,"Steve Flesch",12,8,1,1,9,2012190,"ConsecutiveGIR",2012
314,314,"Andres Gonzales",1,8,NA,3,2,2012220,"ConsecutiveGIR",2012
314,314,"Paul Goydos",6,8,4,2,11,2012030,"ConsecutiveGIR",2012
314,314,"Chesson Hadley",1,8,NA,1,11,2012370,"ConsecutiveGIR",2012
314,314,"Jim Herman",2,8,NA,4,7,2012150,"ConsecutiveGIR",2012
314,314,"John Hurley",1,8,NA,1,17,2012300,"ConsecutiveGIR",2012
314,314,"Matteo Manassero",3,8,NA,1,1,2012360,"ConsecutiveGIR",2012
314,314,"Blaine McCallister",1,8,4,1,13,2012310,"ConsecutiveGIR",2012
314,314,"Parker McLachlin",3,8,2,1,2,2012310,"ConsecutiveGIR",2012
314,314,"Jon McLean",1,8,1,1,13,2012080,"ConsecutiveGIR",2012
314,314,"Jordan Mitchell",1,8,4,1,11,2012450,"ConsecutiveGIR",2012
314,314,"Jake Narro",1,8,1,1,11,2012190,"ConsecutiveGIR",2012
314,314,"Alexander Noren",4,8,NA,2,14,2012360,"ConsecutiveGIR",2012
314,314,"Arron Oberholser",2,8,1,2,2,2012060,"ConsecutiveGIR",2012
314,314,"Hennie Otto",1,8,1,2,17,2012120,"ConsecutiveGIR",2012
314,314,"David Sanchez",1,8,NA,2,3,2012370,"ConsecutiveGIR",2012
314,314,"Jeev Milkha Singh",3,8,NA,1,7,2012360,"ConsecutiveGIR",2012
314,314,"Jordan Spieth",5,8,NA,2,10,2012300,"ConsecutiveGIR",2012
314,314,"Kirk Triplett",3,8,NA,3,4,2012080,"ConsecutiveGIR",2012
314,314,"Scott Verplank",9,8,5,1,7,2012190,"ConsecutiveGIR",2012
314,314,"Grant Waite",2,8,2,1,14,2012310,"ConsecutiveGIR",2012
314,314,"Tim Weinhart",2,8,1,2,14,2012450,"ConsecutiveGIR",2012
346,346,"Daniel Balin",1,7,2,2,15,2012360,"ConsecutiveGIR",2012
346,346,"Warren Bennett",1,7,3,1,8,2012320,"ConsecutiveGIR",2012
346,346,"Chris Black",1,7,NA,1,11,2012300,"ConsecutiveGIR",2012
346,346,"Alejandro Canizares",3,7,NA,1,11,2012080,"ConsecutiveGIR",2012
346,346,"Jeff Curl",3,7,4,2,6,2012260,"ConsecutiveGIR",2012
346,346,"Robert Damron",7,7,2,4,14,2012180,"ConsecutiveGIR",2012
346,346,"Hiroyuki Fujita",3,7,NA,2,7,2012320,"ConsecutiveGIR",2012
346,346,"Mathias Gronberg",1,7,NA,4,8,2012300,"ConsecutiveGIR",2012
346,346,"Mike Heinen",1,7,NA,1,9,2012310,"ConsecutiveGIR",2012
346,346,"Justin Hicks",2,7,NA,3,13,2012320,"ConsecutiveGIR",2012
346,346,"Matt Hill",2,7,1,2,16,2012440,"ConsecutiveGIR",2012
346,346,"Steve Jones",2,7,2,2,14,2012030,"ConsecutiveGIR",2012
346,346,"Kent Jones",7,7,NA,2,5,2012310,"ConsecutiveGIR",2012
346,346,"Brendan Jones",3,7,NA,1,15,2012360,"ConsecutiveGIR",2012
346,346,"Peter Lonard",4,7,NA,2,18,2012250,"ConsecutiveGIR",2012
346,346,"Morten Orum Madsen",1,7,3,1,17,2012320,"ConsecutiveGIR",2012
346,346,"David Markle",1,7,3,1,14,2012330,"ConsecutiveGIR",2012
346,346,"Nick Mason",1,7,NA,1,9,2012020,"ConsecutiveGIR",2012
346,346,"Jon Mills",2,7,NA,2,17,2012330,"ConsecutiveGIR",2012
346,346,"Dustin Morris",1,7,NA,1,15,2012250,"ConsecutiveGIR",2012
346,346,"Thorbjorn Olesen",2,7,5,2,7,2012320,"ConsecutiveGIR",2012
346,346,"Cody Proveaux",1,7,NA,1,15,2012250,"ConsecutiveGIR",2012
346,346,"Corey Prugh",1,7,NA,1,16,2012360,"ConsecutiveGIR",2012
346,346,"Elliot Saltman",1,7,1,2,10,2012320,"ConsecutiveGIR",2012
346,346,"Paul Scaletta",1,7,NA,1,1,2012360,"ConsecutiveGIR",2012
346,346,"Mike Weir",14,7,NA,2,18,2012330,"ConsecutiveGIR",2012
346,346,"Dean Wilson",4,7,1,1,11,2012480,"ConsecutiveGIR",2012
373,373,"Frank Adams III",1,6,3,1,1,2012200,"ConsecutiveGIR",2012
373,373,"Steven Alker",1,6,3,3,2,2012320,"ConsecutiveGIR",2012
373,373,"Alex Aragon",1,6,5,1,10,2012020,"ConsecutiveGIR",2012
373,373,"Joseph Bramlett",1,6,1,2,6,2012060,"ConsecutiveGIR",2012
373,373,"Mark Brown",1,6,NA,2,5,2012360,"ConsecutiveGIR",2012
373,373,"Jim Carter",2,6,NA,2,15,2012310,"ConsecutiveGIR",2012
373,373,"Jeff Coston",1,6,NA,2,1,2012360,"ConsecutiveGIR",2012
373,373,"Adilson da Silva",1,6,NA,2,12,2012320,"ConsecutiveGIR",2012
373,373,"Glen Day",3,6,1,4,18,2012310,"ConsecutiveGIR",2012
373,373,"Todd Demsey",1,6,1,1,4,2012220,"ConsecutiveGIR",2012
373,373,"Dennis Downs",1,6,NA,2,5,2012430,"ConsecutiveGIR",2012
373,373,"Alan Dunbar",1,6,2,2,6,2012320,"ConsecutiveGIR",2012
373,373,"Rafael Echenique",1,6,NA,2,13,2012320,"ConsecutiveGIR",2012
373,373,"Jim Gallagher Jr",1,6,4,1,11,2012310,"ConsecutiveGIR",2012
373,373,"Dudley Hart",1,6,2,1,2,2012060,"ConsecutiveGIR",2012
373,373,"James Hazen",1,6,1,2,11,2012270,"ConsecutiveGIR",2012
373,373,"Mark Hensby",2,6,NA,1,15,2012080,"ConsecutiveGIR",2012
373,373,"David Hutsell",6,6,NA,1,10,2012480,"ConsecutiveGIR",2012
373,373,"Paul Imondi",1,6,4,1,7,2012040,"ConsecutiveGIR",2012
373,373,"John Inman",2,6,NA,2,16,2012310,"ConsecutiveGIR",2012
373,373,"Raphael Jacquelin",2,6,NA,4,6,2012260,"ConsecutiveGIR",2012
373,373,"Erick Justesen",1,6,6,2,13,2012070,"ConsecutiveGIR",2012
373,373,"Simon Khan",1,6,2,2,7,2012320,"ConsecutiveGIR",2012
373,373,"Anirban Lahiri",1,6,1,3,6,2012320,"ConsecutiveGIR",2012
373,373,"Pablo Larrazabal",3,6,NA,2,10,2012320,"ConsecutiveGIR",2012
373,373,"Peter Lawrie",1,6,2,2,10,2012260,"ConsecutiveGIR",2012
373,373,"Steve LeBrun",1,6,NA,1,10,2012260,"ConsecutiveGIR",2012
373,373,"Rick Lewallen",1,6,6,2,4,2012200,"ConsecutiveGIR",2012
373,373,"Tom Lewis",2,6,NA,1,6,2012130,"ConsecutiveGIR",2012
373,373,"WC Liang",1,6,3,1,4,2012020,"ConsecutiveGIR",2012
373,373,"Mitch Lowe",3,6,2,2,18,2012360,"ConsecutiveGIR",2012
373,373,"Sandy Lyle",2,6,3,1,11,2012320,"ConsecutiveGIR",2012
373,373,"Daniel Miernicki",2,6,1,2,11,2012290,"ConsecutiveGIR",2012
373,373,"Mike Miles",1,6,2,2,17,2012030,"ConsecutiveGIR",2012
373,373,"Dennis Miller",1,6,2,1,17,2012260,"ConsecutiveGIR",2012
373,373,"James Morrison",1,6,3,3,8,2012320,"ConsecutiveGIR",2012
373,373,"Matthew NeSmith",1,6,NA,1,15,2012370,"ConsecutiveGIR",2012
373,373,"Sam Osborne",1,6,NA,1,13,2012260,"ConsecutiveGIR",2012
373,373,"Anthony Price",1,6,1,1,12,2012310,"ConsecutiveGIR",2012
373,373,"Jeff Quinney",1,6,NA,1,6,2012050,"ConsecutiveGIR",2012
373,373,"Cory Renfrew",1,6,4,1,7,2012330,"ConsecutiveGIR",2012
373,373,"Brian Ricketts",1,6,NA,2,8,2012220,"ConsecutiveGIR",2012
373,373,"Robert Rock",6,6,4,2,16,2012120,"ConsecutiveGIR",2012
373,373,"Marcel Siem",3,6,NA,3,11,2012360,"ConsecutiveGIR",2012
373,373,"Cody Slover",1,6,2,1,18,2012040,"ConsecutiveGIR",2012
373,373,"Darron Stiles",1,6,2,3,10,2012260,"ConsecutiveGIR",2012
373,373,"Anthony Summers",1,6,NA,2,12,2012260,"ConsecutiveGIR",2012
373,373,"Toru Taniguchi",4,6,NA,1,18,2012360,"ConsecutiveGIR",2012
373,373,"Kevin Tway",2,6,3,2,9,2012060,"ConsecutiveGIR",2012
373,373,"Aaron Watkins",2,6,5,3,7,2012260,"ConsecutiveGIR",2012
373,373,"Danny Willett",1,6,5,3,13,2012350,"ConsecutiveGIR",2012
373,373,"Willie Wood",1,6,1,1,15,2012310,"ConsecutiveGIR",2012
373,373,"Ian Woosnam",1,6,NA,1,5,2012160,"ConsecutiveGIR",2012
426,426,"Fulton Allem",3,5,1,1,11,2012310,"ConsecutiveGIR",2012
426,426,"Brian Bateman",4,5,3,1,2,2012310,"ConsecutiveGIR",2012
426,426,"Oliver Bekker",1,5,NA,2,3,2012350,"ConsecutiveGIR",2012
426,426,"David Byrne",1,5,NA,2,13,2012190,"ConsecutiveGIR",2012
426,426,"Michael Carbone",1,5,1,2,9,2012270,"ConsecutiveGIR",2012
426,426,"Roger Chapman",1,5,1,1,3,2012360,"ConsecutiveGIR",2012
426,426,"Keith Clearwater",1,5,NA,1,15,2012230,"ConsecutiveGIR",2012
426,426,"George Coetzee",4,5,2,1,11,2012360,"ConsecutiveGIR",2012
426,426,"Rob Couture",1,5,1,1,1,2012330,"ConsecutiveGIR",2012
426,426,"Nick Cullen",1,5,4,1,12,2012320,"ConsecutiveGIR",2012
426,426,"Casey DeVoll",1,5,NA,2,16,2012180,"ConsecutiveGIR",2012
426,426,"Derek Ernst",1,5,1,3,12,2012440,"ConsecutiveGIR",2012
426,426,"Brad Faxon",1,5,1,2,1,2012270,"ConsecutiveGIR",2012
426,426,"Keith Fergus",1,5,1,3,7,2012030,"ConsecutiveGIR",2012
426,426,"Richard Finch",1,5,NA,2,9,2012320,"ConsecutiveGIR",2012
426,426,"Jonathan Fly",1,5,3,4,15,2012250,"ConsecutiveGIR",2012
426,426,"Oscar Fraustro",1,5,NA,2,4,2012080,"ConsecutiveGIR",2012
426,426,"Brice Garnett",1,5,NA,2,10,2012260,"ConsecutiveGIR",2012
426,426,"Andrew Georgiou",1,5,NA,1,7,2012320,"ConsecutiveGIR",2012
426,426,"Matthew Giles",1,5,1,2,16,2012040,"ConsecutiveGIR",2012
426,426,"Adam Hadwin",1,5,1,1,12,2012330,"ConsecutiveGIR",2012
426,426,"Tetsuji Hiratsuka",1,5,NA,2,8,2012120,"ConsecutiveGIR",2012
426,426,"Bo Hoag",2,5,NA,2,18,2012100,"ConsecutiveGIR",2012
426,426,"Michael Hoey",3,5,NA,3,15,2012350,"ConsecutiveGIR",2012
426,426,"Morgan Hoffmann",1,5,NA,4,3,2012260,"ConsecutiveGIR",2012
426,426,"Beau Hossler",2,5,1,3,14,2012260,"ConsecutiveGIR",2012
426,426,"Thongchai Jaidee",3,5,NA,2,10,2012320,"ConsecutiveGIR",2012
426,426,"Ian Keenan",1,5,1,1,12,2012320,"ConsecutiveGIR",2012
426,426,"Darrell Kestner",1,5,NA,1,4,2012360,"ConsecutiveGIR",2012
426,426,"Jbe Kruger",2,5,1,1,5,2012320,"ConsecutiveGIR",2012
426,426,"Doug LaBelle II",1,5,1,4,6,2012020,"ConsecutiveGIR",2012
426,426,"Steve Lamontagne",1,5,NA,2,3,2012130,"ConsecutiveGIR",2012
426,426,"Barry Lane",1,5,3,1,7,2012320,"ConsecutiveGIR",2012
426,426,"Bernhard Langer",1,5,NA,1,2,2012160,"ConsecutiveGIR",2012
426,426,"Jose Manuel Lara",1,5,NA,2,4,2012080,"ConsecutiveGIR",2012
426,426,"DH Lee",1,5,2,1,17,2012260,"ConsecutiveGIR",2012
426,426,"Matt Marshall",1,5,NA,1,14,2012440,"ConsecutiveGIR",2012
426,426,"Scott McCarron",6,5,NA,2,17,2012040,"ConsecutiveGIR",2012
426,426,"Joey McLister",1,5,NA,2,8,2012190,"ConsecutiveGIR",2012
426,426,"Corbin Mills",2,5,1,1,13,2012170,"ConsecutiveGIR",2012
426,426,"Edoardo Molinari",1,5,3,2,12,2012160,"ConsecutiveGIR",2012
426,426,"Jesse Mueller",1,5,NA,3,11,2012260,"ConsecutiveGIR",2012
426,426,"Greg Norman",2,5,NA,2,1,2012030,"ConsecutiveGIR",2012
426,426,"Steven OHara",1,5,NA,2,13,2012320,"ConsecutiveGIR",2012
426,426,"Koumei Oda",2,5,NA,2,6,2012320,"ConsecutiveGIR",2012
426,426,"Juvic Pagunsan",2,5,NA,3,13,2012320,"ConsecutiveGIR",2012
426,426,"Andrew Parr",1,5,2,1,7,2012330,"ConsecutiveGIR",2012
426,426,"Rod Perry",2,5,NA,1,13,2012480,"ConsecutiveGIR",2012
426,426,"Patrick Rodgers",2,5,1,1,12,2012270,"ConsecutiveGIR",2012
426,426,"Oscar Serna",1,5,NA,1,2,2012080,"ConsecutiveGIR",2012
426,426,"Mike Small",1,5,NA,1,2,2012360,"ConsecutiveGIR",2012
426,426,"Pierre Henri Soero",1,5,2,2,11,2012130,"ConsecutiveGIR",2012
426,426,"Bob Sowards",1,5,NA,2,11,2012360,"ConsecutiveGIR",2012
426,426,"Jon Stanley",1,5,NA,2,13,2012050,"ConsecutiveGIR",2012
426,426,"Richard Sterne",1,5,5,4,14,2012320,"ConsecutiveGIR",2012
426,426,"Steven Tiley",1,5,1,2,7,2012320,"ConsecutiveGIR",2012
426,426,"Aaron Townsend",1,5,1,2,7,2012320,"ConsecutiveGIR",2012
426,426,"Marc Warren",1,5,4,1,9,2012260,"ConsecutiveGIR",2012
426,426,"Dale Whitnell",1,5,1,2,13,2012320,"ConsecutiveGIR",2012
426,426,"Chris Wilson",1,5,2,1,3,2012290,"ConsecutiveGIR",2012
426,426,"Eugene Wong",1,5,5,2,14,2012330,"ConsecutiveGIR",2012
487,487,"Lonny Alexander",2,4,NA,2,18,2012180,"ConsecutiveGIR",2012
487,487,"Billy Andrade",1,4,NA,1,8,2012330,"ConsecutiveGIR",2012
487,487,"Bryan Bigley",1,4,NA,1,9,2012200,"ConsecutiveGIR",2012
487,487,"Paul Broadhurst",1,4,NA,1,4,2012320,"ConsecutiveGIR",2012
487,487,"Tom Byrum",1,4,1,2,4,2012310,"ConsecutiveGIR",2012
487,487,"Michael Campbell",1,4,4,2,15,2012260,"ConsecutiveGIR",2012
487,487,"Todd Camplin",1,4,NA,1,14,2012170,"ConsecutiveGIR",2012
487,487,"Ben Crenshaw",1,4,NA,1,13,2012160,"ConsecutiveGIR",2012
487,487,"Greg Doherty",1,4,NA,1,2,2012330,"ConsecutiveGIR",2012
487,487,"Eric Dugas",1,4,1,2,11,2012020,"ConsecutiveGIR",2012
487,487,"Armando Favela",1,4,NA,2,17,2012080,"ConsecutiveGIR",2012
487,487,"Ben Ferguson",1,4,2,2,4,2012330,"ConsecutiveGIR",2012
487,487,"Jess Ferrell",1,4,1,2,11,2012290,"ConsecutiveGIR",2012
487,487,"Robin Freeman",1,4,NA,2,13,2012310,"ConsecutiveGIR",2012
487,487,"Brian Gaffney",2,4,1,2,7,2012260,"ConsecutiveGIR",2012
487,487,"Austin Graham",1,4,2,2,16,2012070,"ConsecutiveGIR",2012
487,487,"Vaita Guillaume",1,4,4,2,15,2012370,"ConsecutiveGIR",2012
487,487,"Austin Gutgsell",2,4,1,2,6,2012250,"ConsecutiveGIR",2012
487,487,"Morris Hatalsky",1,4,NA,1,4,2012310,"ConsecutiveGIR",2012
487,487,"JP Hayes",1,4,NA,2,4,2012080,"ConsecutiveGIR",2012
487,487,"Mackenzie Hughes",1,4,1,2,9,2012330,"ConsecutiveGIR",2012
487,487,"Justin Itzen",1,4,NA,2,3,2012070,"ConsecutiveGIR",2012
487,487,"Audie Johnson",1,4,2,1,3,2012250,"ConsecutiveGIR",2012
487,487,"Brad Kennedy",1,4,NA,2,11,2012320,"ConsecutiveGIR",2012
487,487,"Brooks Koepka",1,4,NA,2,2,2012260,"ConsecutiveGIR",2012
487,487,"Andrew Magee",1,4,1,1,2,2012140,"ConsecutiveGIR",2012
487,487,"Prayad Marksaeng",1,4,2,2,5,2012320,"ConsecutiveGIR",2012
487,487,"Ian Marshall",1,4,NA,1,13,2012270,"ConsecutiveGIR",2012
487,487,"Hideki Matsuyama",2,4,2,3,6,2012160,"ConsecutiveGIR",2012
487,487,"Brian McCann",1,4,1,1,2,2012330,"ConsecutiveGIR",2012
487,487,"Robert McClellan",1,4,NA,2,16,2012290,"ConsecutiveGIR",2012
487,487,"Mark McCormick",1,4,NA,2,10,2012260,"ConsecutiveGIR",2012
487,487,"Larry Mize",1,4,NA,2,7,2012160,"ConsecutiveGIR",2012
487,487,"Alan Morin",2,4,NA,1,1,2012360,"ConsecutiveGIR",2012
487,487,"Richie Ramsay",1,4,NA,1,18,2012320,"ConsecutiveGIR",2012
487,487,"Tag Ridings",1,4,4,2,15,2012150,"ConsecutiveGIR",2012
487,487,"Christopher Ross",1,4,NA,2,14,2012330,"ConsecutiveGIR",2012
487,487,"Alberto Sanchez",1,4,1,1,13,2012260,"ConsecutiveGIR",2012
487,487,"Nick Sherwood",1,4,NA,1,1,2012260,"ConsecutiveGIR",2012
487,487,"Scott Smith",2,4,NA,1,17,2012260,"ConsecutiveGIR",2012
487,487,"Greg Sonnier",1,4,NA,2,17,2012310,"ConsecutiveGIR",2012
487,487,"Russell Surber",1,4,1,2,13,2012080,"ConsecutiveGIR",2012
487,487,"Miguel Tabuena",1,4,4,2,15,2012020,"ConsecutiveGIR",2012
487,487,"Nicholas Thompson",2,4,NA,4,14,2012260,"ConsecutiveGIR",2012
487,487,"Manuel Trappel",1,4,1,1,16,2012320,"ConsecutiveGIR",2012
487,487,"Gus Ulrich",1,4,NA,1,8,2012370,"ConsecutiveGIR",2012
487,487,"Grant Veenstra",1,4,NA,1,9,2012320,"ConsecutiveGIR",2012
487,487,"Diego Velasquez",1,4,2,1,1,2012180,"ConsecutiveGIR",2012
487,487,"Sam Walker",1,4,1,2,8,2012320,"ConsecutiveGIR",2012
487,487,"Andy Walker",1,4,2,2,13,2012070,"ConsecutiveGIR",2012
537,537,"Gregory Bourdy",1,3,NA,2,13,2012260,"ConsecutiveGIR",2012
537,537,"Olin Browne",1,3,NA,1,17,2012260,"ConsecutiveGIR",2012
537,537,"Paul Claxton",1,3,2,1,13,2012260,"ConsecutiveGIR",2012
537,537,"Tom Gardner",1,3,NA,2,1,2012070,"ConsecutiveGIR",2012
537,537,"James Hahn",1,3,1,2,2,2012260,"ConsecutiveGIR",2012
537,537,"Cole Howard",1,3,NA,2,1,2012260,"ConsecutiveGIR",2012
537,537,"Kodai Ichihara",1,3,1,2,7,2012320,"ConsecutiveGIR",2012
537,537,"Yuta Ikeda",1,3,NA,1,15,2012070,"ConsecutiveGIR",2012
537,537,"Mikko Ilonen",1,3,NA,2,3,2012260,"ConsecutiveGIR",2012
537,537,"Marty Jertson",1,3,NA,1,16,2012360,"ConsecutiveGIR",2012
537,537,"Randal Lewis",1,3,NA,2,13,2012160,"ConsecutiveGIR",2012
537,537,"Bryden Macpherson",4,3,NA,2,15,2012270,"ConsecutiveGIR",2012
537,537,"Michael Maness",1,3,2,2,13,2012290,"ConsecutiveGIR",2012
537,537,"Shigeki Maruyama",1,3,1,1,17,2012020,"ConsecutiveGIR",2012
537,537,"Spike McRoy",1,3,1,2,9,2012310,"ConsecutiveGIR",2012
537,537,"Kelly Mitchum",1,3,NA,2,2,2012360,"ConsecutiveGIR",2012
537,537,"Bill Murchison III",1,3,1,2,1,2012360,"ConsecutiveGIR",2012
537,537,"Savio Nazareth",1,3,NA,1,8,2012370,"ConsecutiveGIR",2012
537,537,"John Oda",1,3,1,1,14,2012020,"ConsecutiveGIR",2012
537,537,"William Osborne",1,3,NA,1,14,2012180,"ConsecutiveGIR",2012
537,537,"Scott Pinckney",1,3,NA,2,6,2012320,"ConsecutiveGIR",2012
537,537,"Alistair Presnell",1,3,2,4,10,2012260,"ConsecutiveGIR",2012
537,537,"Nick Taylor",1,3,NA,2,3,2012330,"ConsecutiveGIR",2012
537,537,"Jose Trauwitz",1,3,1,2,5,2012080,"ConsecutiveGIR",2012
537,537,"Ted Tryba",1,3,NA,2,15,2012310,"ConsecutiveGIR",2012
537,537,"Peter Uihlein",2,3,NA,1,18,2012230,"ConsecutiveGIR",2012
537,537,"Doug Wade",1,3,NA,1,6,2012360,"ConsecutiveGIR",2012
537,537,"Travis Wadkins",1,3,3,2,16,2012220,"ConsecutiveGIR",2012
565,565,"Frank Bensel",1,2,NA,2,6,2012360,"ConsecutiveGIR",2012
565,565,"Brian Cairns",1,2,NA,2,7,2012360,"ConsecutiveGIR",2012
565,565,"Mark Carnevale",1,2,1,1,11,2012310,"ConsecutiveGIR",2012
565,565,"David Damesworth",1,2,NA,1,8,2012140,"ConsecutiveGIR",2012
565,565,"Stuart Deane",1,2,NA,2,13,2012220,"ConsecutiveGIR",2012
565,565,"Matt Dobyns",1,2,NA,2,15,2012360,"ConsecutiveGIR",2012
565,565,"Michael Frye",1,2,NA,2,4,2012360,"ConsecutiveGIR",2012
565,565,"Alejandro Garmendia",1,2,2,2,17,2012100,"ConsecutiveGIR",2012
565,565,"Soren Kjeldsen",1,2,2,2,17,2012260,"ConsecutiveGIR",2012
565,565,"Mardan Mamat",1,2,1,1,12,2012320,"ConsecutiveGIR",2012
565,565,"Jim McGovern",1,2,1,1,6,2012310,"ConsecutiveGIR",2012
565,565,"Paul Norris",1,2,1,1,16,2012180,"ConsecutiveGIR",2012
565,565,"Brian Rowell",1,2,NA,2,10,2012260,"ConsecutiveGIR",2012
565,565,"Craig Stadler",1,2,NA,2,8,2012160,"ConsecutiveGIR",2012
565,565,"Cameron Wilson",1,2,NA,2,6,2012260,"ConsecutiveGIR",2012
565,565,"Andy Zhang",1,2,NA,1,6,2012260,"ConsecutiveGIR",2012
