"ProximitytoHolefrom30yards_RANKTHISWEEK_2008","ProximitytoHolefrom30yards_RANKLASTWEEK_2008","ProximitytoHolefrom30yards_PLAYERNAME_2008","ProximitytoHolefrom30yards_ROUNDS_2008","ProximitytoHolefrom30yards_AVGDTP_2008","ProximitytoHolefrom30yards_TOTALDISTANCEFEET_2008","ProximitytoHolefrom30yards_OFSHOTS_2008","ProximitytoHolefrom30yards_SCRAMBLINGRANK_2008","stat_name","year"
151,151,"DJ Trahan",94,NA,820,61,139,"ProximitytoHolefrom30yards",2008
154,154,"Lucas Glover",91,NA,673.833,50,115,"ProximitytoHolefrom30yards",2008
154,154,"Matt Kuchar",88,NA,686.667,51,14,"ProximitytoHolefrom30yards",2008
156,156,"Robert Allenby",108,NA,803.5,59,149,"ProximitytoHolefrom30yards",2008
156,156,"Jason Allred",63,NA,680.167,50,127,"ProximitytoHolefrom30yards",2008
156,156,"Scott Sterling",89,NA,762.333,56,19,"ProximitytoHolefrom30yards",2008
159,159,"Michael Allen",91,NA,764.083,56,110,"ProximitytoHolefrom30yards",2008
159,159,"Zach Johnson",85,NA,709.083,52,103,"ProximitytoHolefrom30yards",2008
159,159,"Frank Lickliter II",107,NA,1117.75,82,87,"ProximitytoHolefrom30yards",2008
159,159,"Tag Ridings",88,NA,1218.083,89,118,"ProximitytoHolefrom30yards",2008
163,163,"Richard Johnson",60,NA,371.167,27,97,"ProximitytoHolefrom30yards",2008
163,163,"Bob Sowards",61,NA,603.917,44,150,"ProximitytoHolefrom30yards",2008
165,165,"Jeff Maggert",86,NA,1158.833,84,133,"ProximitytoHolefrom30yards",2008
166,166,"Kenneth Ferrie",72,NA,903.917,65,145,"ProximitytoHolefrom30yards",2008
166,166,"Brett Quigley",80,NA,892.083,64,97,"ProximitytoHolefrom30yards",2008
168,168,"Nick OHern",82,NA,560.833,40,22,"ProximitytoHolefrom30yards",2008
170,170,"Ryan Moore",72,NA,969.417,69,48,"ProximitytoHolefrom30yards",2008
171,171,"Cliff Kresge",84,NA,721.417,51,166,"ProximitytoHolefrom30yards",2008
171,171,"John Mallinger",95,NA,905,64,61,"ProximitytoHolefrom30yards",2008
171,171,"Jeff Overton",103,NA,1204.583,85,125,"ProximitytoHolefrom30yards",2008
171,171,"Chez Reavie",102,NA,893.583,63,52,"ProximitytoHolefrom30yards",2008
175,175,"Paul Casey",55,NA,327.417,23,188,"ProximitytoHolefrom30yards",2008
176,176,"Bart Bryant",81,NA,416.583,29,47,"ProximitytoHolefrom30yards",2008
177,177,"Rod Pampling",83,NA,909.583,63,129,"ProximitytoHolefrom30yards",2008
178,178,"Joe Durant",92,NA,963.75,66,189,"ProximitytoHolefrom30yards",2008
178,178,"Nick Flanagan",89,NA,1049.833,72,179,"ProximitytoHolefrom30yards",2008
178,178,"Robert Garrigus",90,NA,1051.583,72,190,"ProximitytoHolefrom30yards",2008
178,178,"Steve Lowery",74,NA,905.75,62,141,"ProximitytoHolefrom30yards",2008
178,178,"John Senden",93,NA,801.167,55,156,"ProximitytoHolefrom30yards",2008
178,178,"Charles Warren",79,NA,890.417,61,196,"ProximitytoHolefrom30yards",2008
184,184,"Kevin Streelman",114,NA,1175.833,80,56,"ProximitytoHolefrom30yards",2008
184,184,"Jay Williamson",96,NA,833.917,57,159,"ProximitytoHolefrom30yards",2008
186,186,"Boo Weekley",86,NA,619.167,42,106,"ProximitytoHolefrom30yards",2008
187,187,"Steve Marino",119,NA,1230.75,83,55,"ProximitytoHolefrom30yards",2008
188,188,"Todd Hamilton",92,NA,849.417,56,168,"ProximitytoHolefrom30yards",2008
189,189,"Kevin Stadler",90,NA,912.333,59,186,"ProximitytoHolefrom30yards",2008
190,190,"Tom Lehman",51,NA,560.5,36,101,"ProximitytoHolefrom30yards",2008
191,191,"Steve Allan",58,NA,735.083,47,175,"ProximitytoHolefrom30yards",2008
192,192,"Scott McCarron",63,NA,620.417,39,59,"ProximitytoHolefrom30yards",2008
192,192,"John Riegger",73,NA,811.917,51,58,"ProximitytoHolefrom30yards",2008
194,194,"Ryan Palmer",69,NA,585.833,36,138,"ProximitytoHolefrom30yards",2008
195,195,"Travis Perkins",53,NA,509.333,30,193,"ProximitytoHolefrom30yards",2008
196,196,"Angel Cabrera",55,NA,683.167,40,180,"ProximitytoHolefrom30yards",2008
197,197,"Hunter Mahan",87,NA,1033.417,58,170,"ProximitytoHolefrom30yards",2008
