"LateRound4ScoringAverage_RANKTHISWEEK_2016","LateRound4ScoringAverage_RANKLASTWEEK_2016","LateRound4ScoringAverage_PLAYERNAME_2016","LateRound4ScoringAverage__2016","LateRound4ScoringAverage_AVG_2016","LateRound4ScoringAverage_TOTALSTROKES_2016","LateRound4ScoringAverage_TOTALROUNDS_2016","stat_name","year"
37,41,"Ryan Palmer",NA,69.5,278,4,"LateRound4ScoringAverage",2016
37,41,"Patrick Reed",NA,69.5,417,6,"LateRound4ScoringAverage",2016
37,41,"Webb Simpson",NA,69.5,139,2,"LateRound4ScoringAverage",2016
37,41,"Scott Stallings",NA,69.5,139,2,"LateRound4ScoringAverage",2016
37,41,"Henrik Stenson",NA,69.5,278,4,"LateRound4ScoringAverage",2016
42,46,"Alex Cejka",NA,69.6,348,5,"LateRound4ScoringAverage",2016
43,47,"Brice Garnett",NA,69.67,209,3,"LateRound4ScoringAverage",2016
43,47,"Kelly Kraft",NA,69.67,209,3,"LateRound4ScoringAverage",2016
45,21,"Rickie Fowler",NA,69.71,488,7,"LateRound4ScoringAverage",2016
46,39,"Patton Kizzire",NA,69.75,558,8,"LateRound4ScoringAverage",2016
46,51,"Charl Schwartzel",NA,69.75,279,4,"LateRound4ScoringAverage",2016
48,52,"Patrick Rodgers",NA,69.86,489,7,"LateRound4ScoringAverage",2016
49,53,"Tony Finau",NA,70,350,5,"LateRound4ScoringAverage",2016
49,53,"Colt Knost",NA,70,140,2,"LateRound4ScoringAverage",2016
49,47,"Francesco Molinari",NA,70,280,4,"LateRound4ScoringAverage",2016
49,53,"Jeff Overton",NA,70,210,3,"LateRound4ScoringAverage",2016
49,53,"Wes Roach",NA,70,140,2,"LateRound4ScoringAverage",2016
49,53,"Chris Stroud",NA,70,140,2,"LateRound4ScoringAverage",2016
55,20,"Paul Casey",NA,70.17,421,6,"LateRound4ScoringAverage",2016
55,63,"Bill Haas",NA,70.17,421,6,"LateRound4ScoringAverage",2016
57,64,"JB Holmes",NA,70.25,281,4,"LateRound4ScoringAverage",2016
58,65,"Jordan Spieth",NA,70.29,492,7,"LateRound4ScoringAverage",2016
59,66,"Peter Malnati",NA,70.33,211,3,"LateRound4ScoringAverage",2016
59,21,"Camilo Villegas",NA,70.33,211,3,"LateRound4ScoringAverage",2016
61,67,"Smylie Kaufman",NA,70.38,563,8,"LateRound4ScoringAverage",2016
62,68,"Luke List",NA,70.4,352,5,"LateRound4ScoringAverage",2016
63,47,"Retief Goosen",NA,70.5,282,4,"LateRound4ScoringAverage",2016
63,70,"JJ Henry",NA,70.5,141,2,"LateRound4ScoringAverage",2016
63,70,"Russell Knox",NA,70.5,423,6,"LateRound4ScoringAverage",2016
63,70,"DJ Trahan",NA,70.5,141,2,"LateRound4ScoringAverage",2016
63,70,"Bernd Wiesberger",NA,70.5,141,2,"LateRound4ScoringAverage",2016
68,75,"Sean OHair",NA,70.67,424,6,"LateRound4ScoringAverage",2016
69,76,"Ricky Barnes",NA,70.75,283,4,"LateRound4ScoringAverage",2016
69,76,"Jason Gore",NA,70.75,283,4,"LateRound4ScoringAverage",2016
69,36,"Tom Hoge",NA,70.75,283,4,"LateRound4ScoringAverage",2016
72,76,"Lucas Glover",NA,70.8,354,5,"LateRound4ScoringAverage",2016
72,79,"Marc Leishman",NA,70.8,354,5,"LateRound4ScoringAverage",2016
74,68,"Daniel Berger",NA,70.83,425,6,"LateRound4ScoringAverage",2016
75,80,"Kyle Reifers",NA,70.88,567,8,"LateRound4ScoringAverage",2016
76,81,"Thomas Aiken",NA,71,71,1,"LateRound4ScoringAverage",2016
76,81,"Keegan Bradley",NA,71,71,1,"LateRound4ScoringAverage",2016
76,81,"Luke Donald",NA,71,213,3,"LateRound4ScoringAverage",2016
76,81,"Sergio Garcia",NA,71,213,3,"LateRound4ScoringAverage",2016
76,81,"Russell Henley",NA,71,284,4,"LateRound4ScoringAverage",2016
76,81,"Andrew Loupe",NA,71,213,3,"LateRound4ScoringAverage",2016
76,81,"Sam Saunders",NA,71,142,2,"LateRound4ScoringAverage",2016
76,81,"Brett Stegmaier",NA,71,142,2,"LateRound4ScoringAverage",2016
76,53,"Cameron Tringale",NA,71,355,5,"LateRound4ScoringAverage",2016
76,53,"Johnson Wagner",NA,71,213,3,"LateRound4ScoringAverage",2016
86,90,"David Hearn",NA,71.2,356,5,"LateRound4ScoringAverage",2016
86,98,"Daniel Summerhays",NA,71.2,356,5,"LateRound4ScoringAverage",2016
88,91,"Shane Lowry",NA,71.25,285,4,"LateRound4ScoringAverage",2016
88,91,"Hudson Swafford",NA,71.25,285,4,"LateRound4ScoringAverage",2016
90,93,"Charles Howell III",NA,71.27,784,11,"LateRound4ScoringAverage",2016
91,94,"Blayne Barber",NA,71.33,214,3,"LateRound4ScoringAverage",2016
91,94,"Matt Kuchar",NA,71.33,214,3,"LateRound4ScoringAverage",2016
91,94,"Louis Oosthuizen",NA,71.33,214,3,"LateRound4ScoringAverage",2016
94,70,"Kevin Chappell",NA,71.4,357,5,"LateRound4ScoringAverage",2016
94,98,"Justin Rose",NA,71.4,357,5,"LateRound4ScoringAverage",2016
96,98,"Roberto Castro",NA,71.43,500,7,"LateRound4ScoringAverage",2016
97,163,"Rory McIlroy",NA,71.5,286,4,"LateRound4ScoringAverage",2016
97,98,"Troy Merritt",NA,71.5,143,2,"LateRound4ScoringAverage",2016
97,98,"Carl Pettersson",NA,71.5,143,2,"LateRound4ScoringAverage",2016
97,98,"Steve Stricker",NA,71.5,143,2,"LateRound4ScoringAverage",2016
97,98,"David Toms",NA,71.5,286,4,"LateRound4ScoringAverage",2016
102,105,"Nick Taylor",NA,71.57,501,7,"LateRound4ScoringAverage",2016
103,106,"Sung Kang",NA,71.6,358,5,"LateRound4ScoringAverage",2016
104,108,"Jamie Donaldson",NA,71.67,215,3,"LateRound4ScoringAverage",2016
104,108,"Derek Fathauer",NA,71.67,430,6,"LateRound4ScoringAverage",2016
104,108,"Padraig Harrington",NA,71.67,215,3,"LateRound4ScoringAverage",2016
104,53,"Dawie van der Walt",NA,71.67,215,3,"LateRound4ScoringAverage",2016
108,111,"Jason Day",NA,71.75,287,4,"LateRound4ScoringAverage",2016
108,111,"Harris English",NA,71.75,287,4,"LateRound4ScoringAverage",2016
108,111,"Billy Horschel",NA,71.75,287,4,"LateRound4ScoringAverage",2016
111,126,"James Hahn",NA,71.8,359,5,"LateRound4ScoringAverage",2016
111,114,"Chez Reavie",NA,71.8,359,5,"LateRound4ScoringAverage",2016
113,115,"Brooks Koepka",NA,71.83,431,6,"LateRound4ScoringAverage",2016
114,116,"Byeong Hun An",NA,72,144,2,"LateRound4ScoringAverage",2016
114,116,"Steven Bowditch",NA,72,216,3,"LateRound4ScoringAverage",2016
114,116,"Adam Hadwin",NA,72,288,4,"LateRound4ScoringAverage",2016
114,116,"Morgan Hoffmann",NA,72,216,3,"LateRound4ScoringAverage",2016
114,116,"Rob Oppenheim",NA,72,72,1,"LateRound4ScoringAverage",2016
114,116,"DA Points",NA,72,72,1,"LateRound4ScoringAverage",2016
114,116,"Ian Poulter",NA,72,72,1,"LateRound4ScoringAverage",2016
114,116,"Robert Streb",NA,72,72,1,"LateRound4ScoringAverage",2016
114,116,"Will Wilcox",NA,72,216,3,"LateRound4ScoringAverage",2016
114,81,"Tim Wilkinson",NA,72,144,2,"LateRound4ScoringAverage",2016
124,106,"Mark Hubbard",NA,72.17,433,6,"LateRound4ScoringAverage",2016
125,126,"Scott Piercy",NA,72.25,289,4,"LateRound4ScoringAverage",2016
126,128,"Jonas Blixt",NA,72.33,217,3,"LateRound4ScoringAverage",2016
126,128,"Erik Compton",NA,72.33,217,3,"LateRound4ScoringAverage",2016
126,128,"Matt Jones",NA,72.33,217,3,"LateRound4ScoringAverage",2016
126,128,"Greg Owen",NA,72.33,217,3,"LateRound4ScoringAverage",2016
126,128,"Kevin Streelman",NA,72.33,217,3,"LateRound4ScoringAverage",2016
131,133,"Dustin Johnson",NA,72.38,579,8,"LateRound4ScoringAverage",2016
132,134,"Spencer Levin",NA,72.4,362,5,"LateRound4ScoringAverage",2016
133,135,"Aaron Baddeley",NA,72.5,290,4,"LateRound4ScoringAverage",2016
133,135,"Bronson Burgoon",NA,72.5,290,4,"LateRound4ScoringAverage",2016
133,135,"Matt Every",NA,72.5,145,2,"LateRound4ScoringAverage",2016
133,94,"Emiliano Grillo",NA,72.5,290,4,"LateRound4ScoringAverage",2016
133,151,"Chesson Hadley",NA,72.5,435,6,"LateRound4ScoringAverage",2016
133,135,"David Lingmerth",NA,72.5,435,6,"LateRound4ScoringAverage",2016
133,135,"Scott Pinckney",NA,72.5,145,2,"LateRound4ScoringAverage",2016
133,135,"Shawn Stefani",NA,72.5,290,4,"LateRound4ScoringAverage",2016
133,135,"Andy Sullivan",NA,72.5,290,4,"LateRound4ScoringAverage",2016
142,143,"Scott Brown",NA,72.57,508,7,"LateRound4ScoringAverage",2016
142,143,"Freddie Jacobson",NA,72.57,508,7,"LateRound4ScoringAverage",2016
144,145,"Jason Kokrak",NA,72.6,363,5,"LateRound4ScoringAverage",2016
144,148,"Harold Varner III",NA,72.6,363,5,"LateRound4ScoringAverage",2016
146,146,"Justin Leonard",NA,72.67,218,3,"LateRound4ScoringAverage",2016
146,146,"Michael Thompson",NA,72.67,218,3,"LateRound4ScoringAverage",2016
148,148,"Graham DeLaet",NA,72.75,582,8,"LateRound4ScoringAverage",2016
149,150,"Jimmy Walker",NA,72.86,510,7,"LateRound4ScoringAverage",2016
150,151,"Brendan Steele",NA,72.88,583,8,"LateRound4ScoringAverage",2016
151,135,"Jamie Lovemark",NA,72.89,656,9,"LateRound4ScoringAverage",2016
152,151,"Robert Allenby",NA,73,73,1,"LateRound4ScoringAverage",2016
152,151,"Miguel Angel Carballo",NA,73,73,1,"LateRound4ScoringAverage",2016
152,151,"Robert Garrigus",NA,73,73,1,"LateRound4ScoringAverage",2016
152,180,"Danny Lee",NA,73,365,5,"LateRound4ScoringAverage",2016
152,151,"Will Ma Kenzie",NA,73,438,6,"LateRound4ScoringAverage",2016
152,151,"Henrik Norlander",NA,73,73,1,"LateRound4ScoringAverage",2016
152,151,"Cameron Percy",NA,73,73,1,"LateRound4ScoringAverage",2016
152,151,"Kyle Stanley",NA,73,146,2,"LateRound4ScoringAverage",2016
152,151,"Tyrone Van Aswegen",NA,73,292,4,"LateRound4ScoringAverage",2016
152,151,"Mark Wilson",NA,73,219,3,"LateRound4ScoringAverage",2016
162,116,"Scott Langley",NA,73.25,293,4,"LateRound4ScoringAverage",2016
163,163,"George McNeill",NA,73.33,220,3,"LateRound4ScoringAverage",2016
164,165,"Charley Hoffman",NA,73.38,587,8,"LateRound4ScoringAverage",2016
165,166,"John Huh",NA,73.4,367,5,"LateRound4ScoringAverage",2016
165,167,"John Senden",NA,73.4,367,5,"LateRound4ScoringAverage",2016
167,167,"Chris Kirk",NA,73.5,294,4,"LateRound4ScoringAverage",2016
167,53,"Martin Piller",NA,73.5,147,2,"LateRound4ScoringAverage",2016
169,169,"Ben Crane",NA,73.6,368,5,"LateRound4ScoringAverage",2016
170,170,"Tyler Aldridge",NA,73.75,295,4,"LateRound4ScoringAverage",2016
171,171,"KJ Choi",NA,73.8,369,5,"LateRound4ScoringAverage",2016
172,172,"Andres Gonzales",NA,74,74,1,"LateRound4ScoringAverage",2016
172,172,"Jerry Kelly",NA,74,296,4,"LateRound4ScoringAverage",2016
172,172,"Martin Laird",NA,74,148,2,"LateRound4ScoringAverage",2016
172,172,"Seung Yul Noh",NA,74,148,2,"LateRound4ScoringAverage",2016
172,172,"Dicky Pride",NA,74,74,1,"LateRound4ScoringAverage",2016
172,172,"Jhonattan Vegas",NA,74,222,3,"LateRound4ScoringAverage",2016
178,178,"Rhein Gibson",NA,74.33,223,3,"LateRound4ScoringAverage",2016
178,186,"Gary Woodland",NA,74.33,446,6,"LateRound4ScoringAverage",2016
180,179,"Brian Harman",NA,74.4,372,5,"LateRound4ScoringAverage",2016
181,180,"Derek Ernst",NA,74.5,149,2,"LateRound4ScoringAverage",2016
181,180,"Whee Kim",NA,74.5,149,2,"LateRound4ScoringAverage",2016
181,180,"Cameron Smith",NA,74.5,149,2,"LateRound4ScoringAverage",2016
184,180,"Anirban Lahiri",NA,74.67,224,3,"LateRound4ScoringAverage",2016
185,185,"Steve Marino",NA,74.75,299,4,"LateRound4ScoringAverage",2016
186,187,"Angel Cabrera",NA,75,75,1,"LateRound4ScoringAverage",2016
186,187,"Billy Hurley III",NA,75,75,1,"LateRound4ScoringAverage",2016
186,187,"Hiroshi Iwata",NA,75,225,3,"LateRound4ScoringAverage",2016
186,187,"Zach Johnson",NA,75,225,3,"LateRound4ScoringAverage",2016
186,NA,"Steve Wheatcroft",NA,75,75,1,"LateRound4ScoringAverage",2016
191,191,"Michael Kim",NA,75.6,378,5,"LateRound4ScoringAverage",2016
192,192,"Justin Hicks",NA,77,77,1,"LateRound4ScoringAverage",2016
193,193,"DH Lee",NA,81,81,1,"LateRound4ScoringAverage",2016
